sample,parse_depth,type,length
t91,,negative,1
t29,,negative,1
t123,,negative,1
t28,,negative,1
t81,,negative,1
t53,,negative,1
t69,,negative,1
t70,,negative,1
t124,,negative,1
t5,,negative,1
t28 t76,2.0,positive,2
t4 t124,2.0,positive,2
t78 t97,2.0,positive,2
t38 t116,2.0,positive,2
t2 t76,2.0,positive,2
t84 t97,2.0,positive,2
t5 t97,2.0,positive,2
t69 t97,2.0,positive,2
t28 t97,2.0,positive,2
t5 t76,2.0,positive,2
t50 t131,,negative,2
t120 t1,,negative,2
t120 t116,,negative,2
t131 t120,,negative,2
t14 t79,,negative,2
t98 t120,,negative,2
t117 t107,,negative,2
t93 t97,,negative,2
t27 t4,,negative,2
t27 t107,,negative,2
t2 t91 t58,3.0,positive,3
t5 t91 t120,3.0,positive,3
t4 t53 t91,3.0,positive,3
t107 t63 t76,3.0,positive,3
t69 t102 t102,3.0,positive,3
t28 t91 t120,3.0,positive,3
t84 t91 t21,3.0,positive,3
t78 t102 t102,3.0,positive,3
t84 t91 t119,3.0,positive,3
t4 t81 t91,3.0,positive,3
t63 t2 t45,,negative,3
t102 t11 t5,,negative,3
t117 t117 t11,,negative,3
t2 t50 t28,,negative,3
t79 t123 t41,,negative,3
t122 t41 t45,,negative,3
t93 t14 t70,,negative,3
t105 t52 t105,,negative,3
t2 t79 t5,,negative,3
t119 t48 t97,,negative,3
t120 t117 t24 t76,4.0,positive,4
t84 t3 t87 t21,4.0,positive,4
t5 t3 t48 t119,4.0,positive,4
t78 t3 t48 t120,4.0,positive,4
t5 t1 t93 t119,4.0,positive,4
t78 t1 t48 t21,4.0,positive,4
t84 t91 t81 t21,4.0,positive,4
t58 t117 t63 t97,4.0,positive,4
t84 t3 t93 t119,4.0,positive,4
t2 t3 t93 t119,4.0,positive,4
t109 t4 t8 t14,,negative,4
t94 t114 t128 t131,,negative,4
t126 t111 t50 t87,,negative,4
t83 t36 t94 t69,,negative,4
t65 t48 t89 t29,,negative,4
t82 t5 t112 t111,,negative,4
t17 t28 t42 t5,,negative,4
t16 t134 t27 t119,,negative,4
t107 t87 t21 t63,,negative,4
t100 t52 t2 t128,,negative,4
t2 t1 t112 t87 t120,5.0,positive,5
t2 t1 t134 t48 t21,5.0,positive,5
t84 t1 t112 t48 t58,5.0,positive,5
t84 t1 t93 t53 t58,4.0,positive,5
t78 t3 t134 t87 t21,5.0,positive,5
t5 t91 t81 t53 t21,5.0,positive,5
t78 t3 t112 t87 t120,5.0,positive,5
t4 t131 t65 t89 t123,5.0,positive,5
t28 t3 t48 t53 t58,4.0,positive,5
t69 t17 t16 t93 t58,5.0,positive,5
t87 t94 t34 t24 t119,,negative,5
t135 t108 t5 t45 t112,,negative,5
t29 t16 t52 t2 t38,,negative,5
t11 t108 t15 t117 t84,,negative,5
t17 t53 t122 t81 t114,,negative,5
t102 t84 t91 t19 t24,,negative,5
t89 t48 t62 t16 t87,,negative,5
t63 t53 t40 t94 t66,,negative,5
t4 t29 t114 t89 t31,,negative,5
t126 t59 t116 t34 t27,,negative,5
t78 t17 t123 t36 t48 t119,6.0,positive,6
t38 t53 t17 t16 t134 t93,5.0,positive,6
t78 t3 t112 t134 t87 t58,6.0,positive,6
t84 t17 t89 t38 t93 t21,6.0,positive,6
