sample,parse_depth,type,length
t27,,negative,1
t17,,negative,1
t3,,negative,1
t48,,negative,1
t25,,negative,1
t28,,negative,1
t16,,negative,1
t5,,negative,1
t42,,negative,1
t36,,negative,1
t3 t28,,negative,2
t33 t36,,negative,2
t16 t13,,negative,2
t17 t3,,negative,2
t41 t17,,negative,2
t5 t33,,negative,2
t17 t27,,negative,2
t46 t41,,negative,2
t25 t14,,negative,2
t43 t46,,negative,2
t46 t13 t7,,negative,3
t7 t17 t14,,negative,3
t42 t7 t17,,negative,3
t13 t46 t16,,negative,3
t33 t4 t43,,negative,3
t43 t28 t41,,negative,3
t28 t45 t13,,negative,3
t17 t13 t46,,negative,3
t43 t36 t3,,negative,3
t1 t14 t5,,negative,3
t36 t27 t7 t27,,negative,4
t14 t5 t45 t4,,negative,4
t16 t27 t7 t7,,negative,4
t36 t46 t5 t27,,negative,4
t36 t16 t33 t14,,negative,4
t13 t16 t7 t3,,negative,4
t28 t27 t25 t33,,negative,4
t27 t41 t7 t33,,negative,4
t13 t41 t27 t41,,negative,4
t5 t17 t3 t4,,negative,4
t45 t33 t28 t42 t25,,negative,5
t4 t14 t45 t25 t27,,negative,5
t36 t4 t46 t16 t28,,negative,5
t14 t7 t5 t45 t14,,negative,5
t33 t36 t4 t25 t3,,negative,5
t4 t5 t25 t1 t13,,negative,5
t7 t33 t3 t3 t33,,negative,5
t41 t43 t41 t5 t25,,negative,5
t33 t27 t5 t1 t1,,negative,5
t46 t7 t28 t17 t25,,negative,5
t14 t27 t48 t16 t25 t4,6.0,positive,6
t27 t13 t42 t48 t27 t45,,negative,6
t42 t27 t17 t45 t36 t36,,negative,6
t46 t43 t41 t43 t41 t16,,negative,6
t25 t7 t46 t41 t25 t7,,negative,6
t5 t43 t45 t41 t36 t45,,negative,6
t1 t25 t42 t17 t28 t45,,negative,6
t41 t48 t46 t4 t36 t13,,negative,6
t16 t1 t46 t3 t17 t48,,negative,6
t16 t42 t42 t36 t33 t27,,negative,6
t25 t42 t36 t5 t7 t17,,negative,6
t25 t13 t27 t48 t16 t25 t4,6.0,positive,7
t14 t27 t48 t16 t45 t28 t4,6.0,positive,7
t28 t28 t28 t3 t42 t48 t46,,negative,7
t25 t25 t36 t3 t3 t3 t46,,negative,7
t41 t28 t46 t45 t46 t16 t43,,negative,7
t7 t42 t14 t43 t43 t45 t4,,negative,7
t48 t4 t43 t17 t4 t16 t42,,negative,7
t5 t33 t46 t13 t36 t25 t27,,negative,7
t45 t4 t25 t25 t33 t33 t45,,negative,7
t7 t45 t41 t27 t13 t13 t1,,negative,7
t41 t7 t48 t41 t16 t36 t28,,negative,7
t16 t25 t16 t13 t41 t3 t5,,negative,7
t45 t28 t13 t27 t48 t16 t25 t4,6.0,positive,8
t25 t13 t27 t48 t16 t45 t28 t4,6.0,positive,8
t5 t14 t46 t27 t36 t48 t3 t25,,negative,8
t48 t36 t43 t13 t48 t27 t4 t28,,negative,8
t43 t14 t43 t3 t4 t41 t13 t17,,negative,8
t1 t28 t13 t3 t1 t46 t46 t4,,negative,8
t36 t5 t5 t1 t42 t42 t16 t28,,negative,8
t5 t3 t41 t43 t42 t42 t42 t1,,negative,8
t46 t48 t25 t36 t48 t3 t33 t16,,negative,8
t41 t42 t48 t3 t28 t48 t28 t33,,negative,8
t43 t33 t5 t4 t27 t43 t1 t43,,negative,8
t16 t42 t46 t41 t17 t1 t5 t36,,negative,8
t45 t28 t13 t27 t48 t16 t45 t28 t4,6.0,positive,9
t13 t16 t42 t7 t7 t25 t46 t27 t4,,negative,9
t14 t46 t5 t4 t7 t3 t42 t7 t3,,negative,9
t36 t33 t45 t48 t16 t4 t43 t28 t16,,negative,9
t43 t48 t17 t13 t1 t42 t1 t25 t45,,negative,9
t1 t27 t33 t48 t3 t36 t48 t16 t14,,negative,9
t25 t46 t42 t36 t45 t46 t42 t36 t25,,negative,9
