sample,parse_depth,type,length
t23,,negative,1
t6,,negative,1
t32,,negative,1
t18,,negative,1
t7,,negative,1
t24,,negative,1
t16,,negative,1
t22,,negative,1
t5,,negative,1
t3,,negative,1
t7 t3,,negative,2
t16 t10,,negative,2
t15 t29,,negative,2
t29 t6,,negative,2
t18 t29,,negative,2
t31 t30,,negative,2
t1 t22,,negative,2
t24 t30,,negative,2
t20 t18,,negative,2
t34 t6,,negative,2
t13 t6 t14,3.0,positive,3
t0 t6 t14,3.0,positive,3
t0 t10 t14,3.0,positive,3
t13 t10 t14,3.0,positive,3
t10 t3 t34,,negative,3
t20 t6 t30,,negative,3
t3 t0 t7,,negative,3
t14 t33 t18,,negative,3
t13 t16 t10,,negative,3
t7 t22 t23,,negative,3
t34 t16 t18,,negative,3
t15 t16 t7,,negative,3
t23 t24 t24,,negative,3
t10 t22 t20,,negative,3
t5 t5 t10 t14,4.0,positive,4
t5 t24 t10 t14,4.0,positive,4
t15 t5 t10 t14,4.0,positive,4
t15 t5 t6 t14,4.0,positive,4
t5 t5 t6 t14,4.0,positive,4
t15 t24 t10 t14,4.0,positive,4
t15 t24 t6 t14,4.0,positive,4
t5 t24 t6 t14,4.0,positive,4
t1 t29 t1 t18,,negative,4
t32 t35 t22 t1,,negative,4
t18 t3 t13 t23,,negative,4
t13 t0 t10 t29,,negative,4
t5 t20 t24 t6,,negative,4
t30 t5 t24 t34,,negative,4
t30 t32 t31 t3,,negative,4
t5 t0 t0 t6,,negative,4
t34 t16 t23 t32,,negative,4
t34 t0 t5 t23,,negative,4
t5 t24 t31 t6 t14,5.0,positive,5
t5 t31 t31 t10 t14,5.0,positive,5
t5 t31 t31 t6 t14,5.0,positive,5
t15 t24 t31 t10 t14,5.0,positive,5
t5 t24 t31 t10 t14,5.0,positive,5
t15 t24 t31 t6 t14,5.0,positive,5
t15 t31 t31 t10 t14,5.0,positive,5
t15 t31 t31 t6 t14,5.0,positive,5
t7 t23 t10 t16 t35,,negative,5
t22 t3 t3 t29 t34,,negative,5
t3 t1 t6 t30 t31,,negative,5
t3 t23 t33 t7 t10,,negative,5
t34 t18 t0 t20 t30,,negative,5
t15 t24 t24 t13 t29,,negative,5
t24 t16 t15 t10 t33,,negative,5
t7 t24 t0 t33 t16,,negative,5
t1 t1 t14 t13 t24,,negative,5
t13 t0 t0 t5 t6,,negative,5
t15 t20 t33 t31 t6 t14,6.0,positive,6
t15 t20 t33 t31 t10 t14,6.0,positive,6
t15 t1 t33 t31 t6 t14,6.0,positive,6
t5 t20 t33 t31 t10 t14,6.0,positive,6
t15 t1 t33 t31 t10 t14,6.0,positive,6
t5 t20 t33 t31 t6 t14,6.0,positive,6
t5 t1 t33 t31 t10 t14,6.0,positive,6
t5 t1 t33 t31 t6 t14,6.0,positive,6
t13 t14 t18 t16 t7 t7,,negative,6
t20 t5 t31 t22 t14 t29,,negative,6
t29 t5 t18 t16 t15 t29,,negative,6
t6 t32 t0 t33 t1 t33,,negative,6
t0 t29 t24 t0 t16 t16,,negative,6
t5 t0 t33 t29 t30 t35,,negative,6
t18 t0 t22 t23 t31 t29,,negative,6
t22 t5 t3 t32 t13 t30,,negative,6
t10 t32 t29 t20 t5 t10,,negative,6
t23 t33 t31 t24 t29 t18,,negative,6
t6 t6 t16 t20 t7 t10 t14,6.0,positive,7
t6 t3 t16 t5 t31 t10 t14,6.0,positive,7
t6 t3 t16 t1 t7 t10 t14,6.0,positive,7
t6 t6 t16 t35 t7 t10 t14,6.0,positive,7
t15 t31 t15 t6 t3 t10 t14,7.0,positive,7
t5 t24 t15 t6 t3 t10 t14,7.0,positive,7
t10 t6 t16 t35 t7 t6 t14,6.0,positive,7
t5 t23 t18 t33 t31 t10 t14,7.0,positive,7
t10 t6 t16 t15 t31 t6 t14,6.0,positive,7
t10 t6 t16 t20 t7 t6 t14,6.0,positive,7
t7 t6 t13 t20 t5 t32 t14,,negative,7
