sample,parse_depth,type,length
t41,,negative,1
t43,,negative,1
t47,,negative,1
t67,,negative,1
t14,,negative,1
t28,,negative,1
t55,,negative,1
t22,,negative,1
t72,,negative,1
t53,,negative,1
t80 t3,2.0,positive,2
t80 t50,2.0,positive,2
t52 t50,2.0,positive,2
t20 t50,2.0,positive,2
t52 t41,2.0,positive,2
t52 t3,2.0,positive,2
t20 t41,2.0,positive,2
t20 t3,2.0,positive,2
t80 t41,2.0,positive,2
t3 t53,,negative,2
t73 t20,,negative,2
t72 t55,,negative,2
t68 t14,,negative,2
t52 t81,,negative,2
t28 t68,,negative,2
t10 t57,,negative,2
t71 t83,,negative,2
t77 t83,,negative,2
t80 t29,,negative,2
t37 t49 t41,3.0,positive,3
t81 t57 t50,3.0,positive,3
t81 t57 t41,3.0,positive,3
t72 t47 t50,3.0,positive,3
t55 t23 t50,3.0,positive,3
t30 t47 t50,3.0,positive,3
t30 t47 t41,3.0,positive,3
t71 t49 t41,3.0,positive,3
t30 t47 t3,3.0,positive,3
t55 t47 t50,3.0,positive,3
t68 t77 t47,,negative,3
t73 t36 t37,,negative,3
t49 t83 t25,,negative,3
t38 t14 t10,,negative,3
t54 t47 t20,,negative,3
t67 t29 t25,,negative,3
t68 t14 t40,,negative,3
t39 t11 t55,,negative,3
t12 t0 t45,,negative,3
t30 t54 t23,,negative,3
t35 t66 t23 t3,4.0,positive,4
t68 t53 t23 t41,4.0,positive,4
t72 t14 t29 t41,4.0,positive,4
t68 t22 t47 t3,4.0,positive,4
t30 t14 t37 t3,4.0,positive,4
t35 t66 t47 t50,4.0,positive,4
t66 t73 t47 t50,4.0,positive,4
t73 t73 t47 t41,4.0,positive,4
t55 t14 t37 t50,4.0,positive,4
t72 t14 t37 t41,4.0,positive,4
t11 t52 t22 t65,,negative,4
t3 t11 t53 t25,,negative,4
t37 t66 t83 t54,,negative,4
t73 t54 t23 t80,,negative,4
t77 t18 t73 t52,,negative,4
t49 t57 t3 t55,,negative,4
t23 t73 t43 t67,,negative,4
t61 t36 t10 t83,,negative,4
t36 t3 t67 t57,,negative,4
t37 t0 t14 t66,,negative,4
t66 t73 t14 t37 t3,4.0,positive,5
t35 t73 t66 t23 t3,5.0,positive,5
t68 t53 t14 t81 t50,4.0,positive,5
t77 t66 t40 t23 t3,5.0,positive,5
t10 t0 t40 t47 t3,5.0,positive,5
t29 t41 t22 t23 t3,5.0,positive,5
t68 t22 t14 t37 t41,4.0,positive,5
t10 t66 t66 t23 t41,5.0,positive,5
t66 t73 t14 t71 t41,4.0,positive,5
t35 t54 t54 t47 t3,5.0,positive,5
t12 t29 t20 t57 t68,,negative,5
t28 t83 t3 t35 t80,,negative,5
t77 t43 t22 t55 t77,,negative,5
t28 t84 t30 t14 t73,,negative,5
t81 t11 t52 t45 t12,,negative,5
t71 t65 t49 t3 t20,,negative,5
t0 t30 t71 t47 t28,,negative,5
t23 t0 t11 t81 t28,,negative,5
t39 t52 t54 t83 t3,,negative,5
t81 t29 t12 t28 t81,,negative,5
t68 t40 t77 t14 t37 t41,5.0,positive,6
t10 t66 t66 t14 t37 t41,5.0,positive,6
