sample,parse_depth,type,length
t99,,negative,1
t59,,negative,1
t72,,negative,1
t167,,negative,1
t170,,negative,1
t127,,negative,1
t33,,negative,1
t133,,negative,1
t145,,negative,1
t17,,negative,1
t135 t75,2.0,positive,2
t90 t80,2.0,positive,2
t135 t23,2.0,positive,2
t90 t57,2.0,positive,2
t59 t21,2.0,positive,2
t104 t141,,negative,2
t127 t37,,negative,2
t56 t17,,negative,2
t146 t27,,negative,2
t61 t79,,negative,2
t100 t146,,negative,2
t1 t122,,negative,2
t179 t113,,negative,2
t31 t164,,negative,2
t110 t68,,negative,2
t96 t48 t21,3.0,positive,3
t99 t100 t127,3.0,positive,3
t61 t75 t104,3.0,positive,3
t117 t141 t117,3.0,positive,3
t61 t148 t126,3.0,positive,3
t97 t7 t127,3.0,positive,3
t117 t57 t75,3.0,positive,3
t90 t89 t100,3.0,positive,3
t13 t88 t126,3.0,positive,3
t24 t96 t23,3.0,positive,3
t176 t21 t145,,negative,3
t76 t158 t44,,negative,3
t51 t33 t127,,negative,3
t167 t174 t145,,negative,3
t115 t111 t85,,negative,3
t56 t85 t100,,negative,3
t126 t79 t148,,negative,3
t89 t57 t104,,negative,3
t176 t145 t31,,negative,3
t60 t79 t147,,negative,3
t89 t109 t72 t19,3.0,positive,4
t95 t147 t133 t94,4.0,positive,4
t57 t85 t57 t117,3.0,positive,4
t16 t33 t118 t75,4.0,positive,4
t7 t170 t122 t57,4.0,positive,4
t61 t80 t109 t158,4.0,positive,4
t100 t170 t37 t57,4.0,positive,4
t140 t153 t117 t74,3.0,positive,4
t60 t153 t60 t19,3.0,positive,4
t99 t160 t143 t59,4.0,positive,4
t127 t141 t122 t31,,negative,4
t95 t110 t76 t90,,negative,4
t127 t72 t141 t56,,negative,4
t115 t27 t56 t48,,negative,4
t100 t99 t5 t164,,negative,4
t44 t23 t153 t90,,negative,4
t16 t147 t64 t148,,negative,4
t97 t165 t7 t16,,negative,4
t17 t110 t165 t56,,negative,4
t80 t145 t1 t37,,negative,4
t95 t128 t64 t127 t13,5.0,positive,5
t103 t59 t88 t85 t176,5.0,positive,5
t90 t51 t111 t90 t118,5.0,positive,5
t45 t158 t68 t153 t27,4.0,positive,5
t90 t68 t85 t90 t75,5.0,positive,5
t97 t59 t79 t74 t24,5.0,positive,5
t61 t79 t47 t120 t60,5.0,positive,5
t61 t148 t126 t145 t17,5.0,positive,5
t99 t118 t118 t47 t170,5.0,positive,5
t24 t170 t90 t68 t80,4.0,positive,5
t24 t51 t113 t133 t148,,negative,5
t115 t179 t33 t111 t141,,negative,5
t118 t113 t19 t31 t174,,negative,5
t16 t31 t103 t85 t133,,negative,5
t2 t148 t103 t85 t57,,negative,5
t96 t37 t147 t85 t1,,negative,5
t174 t103 t99 t13 t167,,negative,5
t113 t117 t1 t147 t113,,negative,5
t135 t148 t89 t19 t77,,negative,5
t79 t141 t97 t45 t64,,negative,5
t90 t79 t90 t170 t118 t57,4.0,positive,6
t147 t90 t115 t120 t170 t75,5.0,positive,6
t37 t146 t61 t76 t153 t27,4.0,positive,6
t75 t68 t24 t90 t72 t128,5.0,positive,6
t90 t61 t76 t24 t90 t23,6.0,positive,6
t96 t167 t56 t60 t90 t21,5.0,positive,6
t68 t57 t60 t79 t64 t57,5.0,positive,6
t59 t146 t90 t89 t24 t60,5.0,positive,6
t90 t80 t90 t89 t115 t7,5.0,positive,6
t97 t113 t64 t127 t85 t47,6.0,positive,6
t176 t135 t120 t23 t71 t146,,negative,6
t165 t85 t88 t7 t7 t44,,negative,6
t77 t95 t61 t23 t170 t95,,negative,6
t110 t148 t44 t23 t24 t56,,negative,6
t104 t146 t68 t165 t21 t141,,negative,6
t17 t135 t16 t5 t142 t1,,negative,6
t158 t145 t37 t68 t25 t126,,negative,6
t80 t23 t71 t23 t25 t89,,negative,6
t5 t85 t64 t74 t37 t133,,negative,6
t103 t18 t25 t118 t94 t99,,negative,6
t64 t170 t104 t75 t176 t72 t19,5.0,positive,7
t109 t47 t19 t158 t19 t90 t68,5.0,positive,7
t97 t160 t111 t56 t85 t128 t47,7.0,positive,7
t117 t99 t160 t126 t74 t90 t75,6.0,positive,7
t33 t165 t179 t56 t113 t100 t170,6.0,positive,7
t59 t89 t74 t24 t99 t21 t127,6.0,positive,7
t89 t88 t88 t60 t17 t141 t117,6.0,positive,7
t80 t18 t64 t90 t95 t13 t145,5.0,positive,7
t13 t23 t57 t60 t90 t90 t174,7.0,positive,7
t103 t37 t90 t57 t80 t90 t19,6.0,positive,7
t158 t90 t145 t88 t148 t76 t118,,negative,7
t113 t94 t111 t79 t94 t133 t118,,negative,7
t72 t90 t56 t170 t133 t100 t57,,negative,7
t25 t47 t170 t74 t148 t135 t24,,negative,7
t174 t56 t164 t120 t90 t31 t142,,negative,7
t56 t120 t135 t2 t104 t145 t126,,negative,7
t57 t126 t147 t47 t128 t99 t142,,negative,7
t109 t47 t1 t33 t174 t94 t5,,negative,7
t80 t135 t57 t147 t99 t127 t2,,negative,7
t153 t100 t120 t48 t100 t120 t33,,negative,7
t113 t23 t1 t104 t122 t33 t37 t80,7.0,positive,8
t158 t24 t148 t47 t75 t51 t170 t118,5.0,positive,8
t61 t79 t109 t120 t109 t17 t158 t17,8.0,positive,8
t13 t88 t60 t23 t2 t94 t60 t158,8.0,positive,8
t59 t141 t47 t13 t23 t5 t90 t90,6.0,positive,8
t179 t23 t74 t104 t115 t79 t127 t23,6.0,positive,8
t59 t51 t23 t141 t122 t90 t1 t18,7.0,positive,8
t117 t79 t75 t120 t23 t74 t1 t56,7.0,positive,8
t31 t90 t60 t95 t170 t13 t57 t19,7.0,positive,8
t117 t79 t89 t90 t57 t147 t135 t5,5.0,positive,8
t104 t126 t104 t60 t74 t21 t57 t164,,negative,8
t158 t167 t68 t88 t120 t127 t122 t143,,negative,8
t174 t79 t31 t95 t59 t147 t31 t97,,negative,8
t148 t164 t120 t7 t74 t167 t56 t64,,negative,8
t51 t170 t79 t122 t23 t153 t140 t104,,negative,8
t109 t167 t141 t111 t109 t60 t127 t104,,negative,8
t179 t160 t99 t174 t117 t122 t23 t143,,negative,8
t89 t57 t85 t99 t13 t85 t115 t94,,negative,8
t104 t51 t164 t19 t5 t68 t68 t103,,negative,8
t25 t90 t164 t160 t5 t60 t147 t167,,negative,8
t13 t95 t88 t95 t76 t140 t111 t18 t147,7.0,positive,9
t13 t33 t110 t68 t23 t1 t170 t31 t18,7.0,positive,9
t103 t79 t96 t25 t170 t90 t61 t23 t100,5.0,positive,9
t97 t51 t90 t68 t18 t160 t117 t153 t90,6.0,positive,9
t16 t37 t57 t179 t133 t85 t57 t88 t75,9.0,positive,9
t90 t51 t147 t74 t90 t17 t75 t111 t44,9.0,positive,9
t24 t127 t128 t24 t60 t90 t64 t57 t13,6.0,positive,9
t99 t33 t120 t146 t33 t17 t90 t21 t170,8.0,positive,9
t97 t113 t79 t60 t160 t127 t90 t31 t127,7.0,positive,9
t90 t31 t60 t68 t23 t95 t117 t85 t165,6.0,positive,9
t60 t100 t72 t179 t90 t24 t85 t97 t2,,negative,9
t80 t109 t17 t117 t170 t140 t18 t74 t23,,negative,9
t64 t33 t23 t148 t21 t18 t80 t74 t133,,negative,9
t147 t48 t23 t115 t85 t174 t158 t117 t27,,negative,9
t95 t90 t51 t57 t1 t146 t100 t88 t89,,negative,9
t68 t96 t25 t13 t44 t68 t94 t141 t76,,negative,9
t17 t120 t103 t60 t145 t127 t160 t100 t142,,negative,9
t109 t24 t128 t88 t170 t59 t88 t179 t113,,negative,9
t1 t111 t113 t16 t146 t99 t147 t145 t76,,negative,9
t158 t23 t68 t133 t179 t118 t117 t90 t120,,negative,9
t97 t44 t57 t31 t111 t79 t128 t118 t59 t68,8.0,positive,10
t90 t31 t23 t90 t31 t31 t110 t80 t47 t79,8.0,positive,10
t61 t80 t77 t47 t122 t23 t111 t60 t104 t18,8.0,positive,10
t59 t60 t47 t25 t31 t5 t13 t90 t174 t60,9.0,positive,10
t96 t90 t111 t57 t1 t1 t24 t89 t88 t115,6.0,positive,10
t13 t23 t88 t88 t148 t27 t89 t64 t23 t48,10.0,positive,10
t90 t90 t13 t23 t27 t170 t143 t140 t170 t23,8.0,positive,10
t17 t117 t85 t64 t89 t148 t68 t45 t94 t76,6.0,positive,10
t48 t170 t1 t56 t122 t146 t167 t88 t170 t80,8.0,positive,10
t47 t120 t97 t48 t31 t90 t61 t75 t23 t96,7.0,positive,10
t120 t146 t13 t128 t31 t48 t72 t24 t165 t97,,negative,10
t128 t113 t128 t16 t23 t109 t80 t141 t21 t135,,negative,10
t60 t126 t89 t1 t176 t76 t24 t7 t21 t21,,negative,10
t111 t153 t68 t128 t158 t99 t143 t95 t153 t115,,negative,10
t160 t7 t179 t31 t31 t19 t113 t21 t113 t142,,negative,10
t135 t148 t95 t57 t5 t51 t33 t13 t110 t5,,negative,10
t153 t143 t176 t68 t71 t7 t74 t103 t60 t85,,negative,10
t160 t31 t164 t143 t33 t25 t95 t126 t126 t94,,negative,10
t25 t120 t47 t147 t120 t1 t97 t76 t140 t89,,negative,10
t79 t57 t148 t74 t85 t174 t115 t13 t120 t111,,negative,10
t97 t90 t120 t164 t51 t164 t110 t18 t23 t99 t57,11.0,positive,11
t146 t90 t23 t31 t64 t90 t117 t21 t23 t27 t21,7.0,positive,11
t44 t140 t143 t64 t80 t117 t18 t75 t110 t60 t23,9.0,positive,11
t103 t88 t75 t99 t88 t90 t57 t60 t90 t103 t21,6.0,positive,11
t90 t128 t118 t109 t33 t77 t118 t33 t23 t59 t56,8.0,positive,11
t13 t1 t160 t68 t122 t19 t90 t1 t89 t80 t104,9.0,positive,11
t103 t160 t23 t57 t80 t71 t90 t68 t80 t165 t60,9.0,positive,11
t90 t57 t109 t27 t1 t80 t76 t90 t80 t25 t1,8.0,positive,11
t135 t31 t64 t13 t23 t90 t165 t146 t47 t57 t23,10.0,positive,11
t117 t179 t47 t23 t7 t96 t90 t80 t60 t120 t104,8.0,positive,11
t111 t99 t109 t16 t31 t145 t117 t110 t19 t33 t140,,negative,11
t160 t76 t76 t142 t17 t104 t153 t167 t80 t60 t145,,negative,11
t45 t59 t60 t117 t160 t126 t44 t76 t16 t64 t140,,negative,11
t164 t99 t158 t48 t76 t165 t158 t33 t17 t88 t89,,negative,11
t17 t148 t117 t68 t45 t135 t25 t17 t111 t5 t110,,negative,11
t2 t80 t33 t94 t60 t128 t45 t135 t118 t103 t48,,negative,11
t76 t47 t17 t146 t88 t44 t37 t19 t118 t174 t126,,negative,11
t115 t140 t90 t167 t133 t2 t113 t167 t16 t113 t103,,negative,11
t141 t128 t104 t179 t94 t110 t59 t174 t74 t21 t133,,negative,11
t153 t143 t133 t164 t5 t158 t64 t96 t120 t5 t110,,negative,11
t96 t148 t60 t135 t57 t23 t37 t90 t60 t47 t100 t165,8.0,positive,12
t89 t47 t94 t89 t60 t77 t31 t47 t61 t17 t110 t80,7.0,positive,12
t90 t47 t79 t19 t170 t85 t23 t80 t170 t89 t79 t88,9.0,positive,12
t13 t170 t76 t47 t75 t19 t31 t18 t80 t59 t158 t23,9.0,positive,12
t170 t48 t77 t90 t104 t140 t57 t80 t57 t104 t18 t128,10.0,positive,12
t90 t135 t47 t23 t57 t117 t79 t170 t2 t158 t21 t56,7.0,positive,12
t160 t79 t90 t64 t89 t80 t120 t79 t90 t117 t142 t80,7.0,positive,12
t77 t79 t96 t24 t47 t147 t79 t77 t1 t89 t47 t61,7.0,positive,12
t61 t88 t64 t115 t60 t1 t111 t90 t1 t18 t60 t158,10.0,positive,12
t99 t103 t16 t110 t47 t120 t97 t48 t80 t47 t165 t127,11.0,positive,12
t153 t80 t176 t99 t23 t158 t13 t33 t77 t88 t94 t31,,negative,12
t117 t18 t99 t56 t21 t117 t21 t7 t21 t47 t140 t13,,negative,12
t79 t140 t2 t61 t143 t51 t140 t145 t45 t5 t48 t18,,negative,12
t170 t148 t127 t71 t60 t103 t27 t165 t68 t27 t33 t164,,negative,12
t80 t48 t104 t27 t128 t25 t117 t148 t57 t118 t89 t61,,negative,12
t80 t44 t16 t7 t117 t170 t56 t88 t71 t120 t23 t128,,negative,12
t165 t158 t27 t72 t59 t142 t128 t145 t145 t145 t117 t96,,negative,12
t33 t27 t158 t77 t33 t77 t57 t90 t60 t79 t5 t146,,negative,12
t140 t89 t104 t176 t48 t27 t127 t72 t133 t61 t103 t48,,negative,12
t31 t95 t179 t74 t164 t141 t111 t33 t170 t135 t89 t75,,negative,12
t25 t18 t90 t31 t113 t23 t122 t90 t79 t47 t56 t110 t170,8.0,positive,13
t96 t90 t76 t57 t24 t176 t5 t90 t1 t88 t80 t115 t1,7.0,positive,13
t19 t99 t90 t31 t64 t89 t90 t44 t57 t170 t60 t76 t56,7.0,positive,13
t48 t133 t57 t61 t31 t99 t68 t153 t74 t37 t33 t153 t24,8.0,positive,13
t147 t113 t160 t23 t68 t128 t16 t90 t25 t96 t13 t165 t76,11.0,positive,13
t59 t64 t90 t145 t24 t160 t174 t71 t57 t76 t71 t79 t90,10.0,positive,13
t90 t88 t148 t126 t88 t85 t90 t90 t143 t94 t85 t90 t75,11.0,positive,13
t61 t23 t148 t56 t56 t104 t23 t128 t79 t170 t33 t72 t160,8.0,positive,13
t59 t60 t160 t24 t128 t117 t77 t90 t80 t59 t25 t170 t174,9.0,positive,13
t122 t90 t153 t122 t23 t79 t89 t85 t146 t19 t31 t23 t100,9.0,positive,13
t18 t153 t60 t111 t76 t76 t145 t135 t122 t48 t47 t143 t18,,negative,13
t25 t165 t164 t17 t96 t72 t37 t153 t59 t146 t103 t75 t59,,negative,13
t153 t51 t96 t100 t68 t118 t24 t37 t24 t89 t146 t142 t176,,negative,13
t21 t103 t31 t127 t19 t21 t74 t27 t7 t97 t57 t33 t7,,negative,13
t24 t96 t33 t74 t31 t110 t127 t128 t158 t19 t109 t18 t48,,negative,13
t145 t51 t170 t113 t100 t45 t127 t95 t25 t25 t140 t147 t77,,negative,13
t24 t142 t89 t16 t79 t17 t128 t158 t167 t79 t77 t128 t74,,negative,13
t7 t117 t104 t1 t79 t60 t99 t24 t80 t109 t57 t79 t117,,negative,13
t165 t45 t59 t97 t160 t95 t18 t18 t16 t89 t140 t148 t146,,negative,13
t31 t27 t51 t111 t56 t90 t97 t135 t111 t158 t94 t142 t164,,negative,13
t27 t80 t47 t145 t145 t72 t31 t111 t61 t23 t90 t25 t120 t31,7.0,positive,14
t89 t128 t170 t80 t76 t47 t90 t146 t37 t133 t122 t90 t21 t96,7.0,positive,14
t97 t170 t148 t47 t1 t111 t90 t76 t126 t64 t96 t85 t96 t68,11.0,positive,14
t13 t164 t5 t88 t120 t31 t85 t77 t160 t174 t77 t118 t80 t23,8.0,positive,14
t127 t60 t25 t23 t47 t170 t24 t90 t89 t143 t127 t99 t88 t90,7.0,positive,14
t179 t57 t127 t47 t23 t64 t96 t13 t57 t88 t145 t75 t97 t80,9.0,positive,14
t59 t89 t80 t57 t76 t90 t16 t99 t88 t90 t27 t33 t113 t48,10.0,positive,14
t143 t145 t100 t33 t51 t76 t104 t76 t21 t147 t1 t1 t56 t85,7.0,positive,14
t33 t16 t23 t61 t23 t79 t64 t90 t27 t100 t170 t128 t170 t170,7.0,positive,14
t97 t47 t68 t95 t77 t23 t110 t80 t90 t31 t76 t90 t31 t76,10.0,positive,14
t19 t61 t85 t133 t115 t27 t13 t99 t115 t160 t25 t61 t74 t1,,negative,14
t7 t143 t16 t142 t135 t153 t88 t158 t109 t141 t174 t147 t79 t141,,negative,14
t68 t21 t90 t142 t104 t24 t64 t97 t59 t109 t176 t74 t176 t118,,negative,14
t19 t61 t147 t90 t45 t75 t170 t109 t80 t7 t147 t110 t104 t153,,negative,14
t19 t174 t127 t167 t48 t104 t37 t1 t13 t179 t141 t153 t2 t75,,negative,14
t79 t68 t99 t79 t115 t31 t146 t79 t68 t79 t141 t160 t104 t44,,negative,14
t165 t59 t33 t115 t128 t128 t16 t109 t113 t122 t174 t61 t31 t122,,negative,14
t85 t25 t24 t176 t167 t170 t51 t7 t99 t18 t128 t79 t95 t147,,negative,14
t80 t71 t80 t16 t110 t145 t147 t140 t1 t5 t75 t146 t145 t96,,negative,14
t110 t103 t164 t21 t113 t135 t75 t2 t25 t61 t100 t48 t79 t126,,negative,14
t97 t1 t16 t16 t179 t23 t90 t31 t18 t174 t127 t143 t59 t64 t158,10.0,positive,15
t61 t75 t18 t33 t90 t61 t23 t90 t31 t89 t110 t133 t57 t13 t76,9.0,positive,15
t90 t64 t165 t13 t17 t31 t64 t89 t85 t57 t31 t179 t57 t79 t47,10.0,positive,15
t90 t104 t71 t113 t118 t19 t99 t88 t47 t75 t57 t90 t94 t111 t165,11.0,positive,15
t61 t167 t133 t31 t141 t68 t104 t56 t37 t145 t103 t23 t104 t48 t142,10.0,positive,15
t13 t76 t72 t160 t141 t47 t47 t23 t57 t80 t75 t88 t57 t174 t23,8.0,positive,15
t170 t72 t111 t68 t79 t24 t64 t146 t90 t118 t7 t57 t47 t56 t115,11.0,positive,15
t90 t31 t33 t31 t90 t145 t120 t72 t90 t48 t75 t97 t60 t57 t128,12.0,positive,15
t170 t88 t60 t17 t133 t115 t47 t2 t127 t24 t90 t120 t31 t153 t90,8.0,positive,15
t59 t79 t104 t103 t167 t47 t57 t33 t33 t95 t89 t64 t13 t56 t165,11.0,positive,15
t165 t103 t17 t45 t148 t165 t27 t13 t99 t160 t96 t111 t45 t24 t7,,negative,15
t122 t17 t118 t167 t76 t27 t33 t153 t148 t97 t89 t60 t18 t153 t13,,negative,15
t145 t75 t27 t142 t104 t97 t75 t68 t51 t47 t56 t122 t97 t90 t97,,negative,15
t13 t97 t118 t75 t158 t113 t79 t85 t24 t117 t160 t71 t141 t72 t126,,negative,15
t104 t56 t115 t25 t18 t47 t141 t176 t61 t90 t100 t99 t110 t48 t85,,negative,15
t95 t176 t44 t120 t167 t2 t96 t170 t18 t21 t51 t146 t71 t89 t127,,negative,15
t176 t164 t179 t61 t127 t59 t17 t45 t45 t24 t140 t13 t135 t75 t104,,negative,15
t141 t89 t111 t16 t16 t127 t142 t153 t117 t90 t110 t142 t142 t75 t99,,negative,15
t17 t128 t45 t61 t135 t72 t89 t142 t126 t31 t148 t27 t164 t111 t37,,negative,15
t76 t110 t147 t165 t85 t176 t128 t153 t23 t158 t2 t147 t13 t19 t16,,negative,15
t13 t77 t57 t76 t60 t21 t85 t96 t5 t19 t77 t118 t27 t104 t174 t145,12.0,positive,16
t45 t145 t47 t120 t2 t128 t77 t147 t90 t90 t89 t16 t174 t75 t160 t165,8.0,positive,16
t80 t148 t19 t64 t45 t33 t64 t113 t79 t79 t90 t25 t57 t117 t104 t75,8.0,positive,16
t103 t21 t96 t74 t128 t60 t80 t57 t80 t47 t61 t60 t1 t23 t13 t57,10.0,positive,16
t122 t61 t72 t1 t145 t120 t89 t44 t99 t48 t57 t170 t1 t13 t104 t47,7.0,positive,16
t59 t89 t31 t31 t1 t23 t47 t23 t25 t79 t90 t160 t122 t33 t90 t19,13.0,positive,16
t170 t16 t57 t77 t16 t79 t89 t80 t88 t74 t79 t170 t90 t24 t90 t90,8.0,positive,16
t90 t23 t31 t7 t96 t44 t17 t24 t90 t16 t60 t23 t153 t27 t61 t18,10.0,positive,16
t141 t47 t110 t128 t90 t85 t57 t122 t64 t31 t90 t96 t61 t95 t146 t56,10.0,positive,16
t13 t80 t170 t57 t76 t90 t44 t31 t57 t85 t97 t165 t72 t89 t80 t115,10.0,positive,16
t89 t170 t176 t127 t57 t74 t147 t27 t100 t57 t113 t113 t45 t23 t145 t64,,negative,16
t51 t165 t37 t17 t109 t165 t165 t145 t47 t117 t99 t145 t61 t153 t19 t111,,negative,16
t21 t122 t16 t33 t24 t33 t72 t89 t145 t89 t140 t61 t111 t47 t64 t167,,negative,16
t127 t145 t79 t21 t100 t90 t74 t56 t76 t7 t33 t13 t80 t113 t76 t44,,negative,16
t165 t60 t24 t127 t17 t74 t76 t127 t13 t45 t153 t37 t24 t60 t68 t145,,negative,16
t51 t2 t100 t94 t85 t96 t61 t167 t80 t71 t71 t21 t99 t2 t77 t140,,negative,16
t74 t179 t147 t7 t27 t24 t126 t75 t128 t77 t95 t117 t77 t75 t76 t148,,negative,16
t104 t170 t18 t79 t47 t74 t153 t147 t88 t128 t56 t117 t89 t140 t97 t176,,negative,16
