sample,parse_depth,type,length
t74,,negative,1
t6,,negative,1
t27,,negative,1
t33,,negative,1
t3,,negative,1
t40,,negative,1
t42,,negative,1
t47,,negative,1
t25,,negative,1
t2,,negative,1
t40 t33,2.0,positive,2
t74 t47,,negative,2
t3 t33,,negative,2
t40 t42,,negative,2
t33 t74,,negative,2
t74 t42,,negative,2
t0 t2,,negative,2
t47 t47,,negative,2
t36 t2,,negative,2
t36 t87,,negative,2
t47 t74,,negative,2
t27 t42 t33,3.0,positive,3
t47 t42 t33,3.0,positive,3
t0 t21 t3,,negative,3
t47 t2 t74,,negative,3
t33 t42 t87,,negative,3
t33 t82 t21,,negative,3
t74 t27 t27,,negative,3
t40 t27 t25,,negative,3
t0 t25 t74,,negative,3
t0 t33 t3,,negative,3
t2 t82 t47,,negative,3
t25 t40 t21,,negative,3
t74 t47 t21 t21,,negative,4
t74 t47 t40 t82,,negative,4
t47 t82 t42 t33,,negative,4
t42 t0 t40 t40,,negative,4
t82 t47 t25 t27,,negative,4
t47 t33 t27 t82,,negative,4
t27 t0 t2 t27,,negative,4
t25 t42 t47 t27,,negative,4
t42 t87 t40 t0,,negative,4
t27 t82 t87 t40,,negative,4
t0 t74 t36 t42 t33,5.0,positive,5
t3 t40 t25 t3 t3,,negative,5
t27 t74 t0 t2 t27,,negative,5
t6 t47 t42 t36 t47,,negative,5
t87 t25 t6 t87 t3,,negative,5
t42 t33 t27 t2 t42,,negative,5
t82 t0 t25 t33 t82,,negative,5
t42 t74 t40 t42 t33,,negative,5
t33 t2 t47 t82 t42,,negative,5
t82 t21 t33 t42 t36,,negative,5
t6 t36 t0 t27 t47,,negative,5
t33 t3 t87 t6 t6 t2,,negative,6
t3 t82 t47 t74 t40 t25,,negative,6
t0 t2 t82 t47 t6 t3,,negative,6
t0 t36 t27 t27 t6 t47,,negative,6
t6 t47 t42 t21 t82 t87,,negative,6
t6 t0 t3 t87 t0 t0,,negative,6
t2 t6 t36 t27 t40 t40,,negative,6
t40 t87 t87 t25 t27 t40,,negative,6
t87 t47 t87 t0 t40 t6,,negative,6
t0 t0 t6 t82 t42 t87,,negative,6
t40 t6 t2 t33 t36 t36 t74,,negative,7
t36 t87 t0 t25 t25 t40 t82,,negative,7
t27 t47 t3 t33 t40 t42 t3,,negative,7
t21 t36 t40 t36 t42 t87 t3,,negative,7
t47 t36 t21 t27 t47 t33 t82,,negative,7
t47 t6 t33 t74 t82 t3 t2,,negative,7
t36 t3 t87 t42 t87 t87 t47,,negative,7
t27 t0 t2 t6 t42 t36 t2,,negative,7
t27 t42 t0 t47 t36 t21 t87,,negative,7
t27 t42 t25 t36 t74 t40 t47,,negative,7
t47 t82 t82 t87 t82 t87 t87 t82,,negative,8
t87 t2 t3 t82 t74 t6 t36 t0,,negative,8
t40 t74 t0 t40 t3 t3 t27 t25,,negative,8
t74 t87 t3 t6 t87 t6 t27 t21,,negative,8
t25 t87 t36 t21 t33 t74 t3 t27,,negative,8
t40 t6 t21 t36 t33 t3 t33 t2,,negative,8
t0 t74 t6 t6 t6 t3 t47 t25,,negative,8
t25 t42 t0 t6 t33 t6 t6 t21,,negative,8
t2 t6 t21 t87 t40 t40 t47 t3,,negative,8
t2 t42 t27 t82 t42 t87 t0 t40,,negative,8
t82 t42 t21 t33 t27 t2 t2 t27 t74,,negative,9
t25 t36 t82 t2 t74 t36 t3 t36 t40,,negative,9
t6 t82 t82 t47 t74 t25 t74 t87 t87,,negative,9
t3 t82 t2 t27 t87 t25 t87 t36 t25,,negative,9
t3 t0 t0 t82 t47 t40 t47 t40 t6,,negative,9
t40 t21 t6 t36 t27 t82 t36 t74 t40,,negative,9
t27 t87 t33 t47 t6 t25 t27 t47 t25,,negative,9
t74 t33 t47 t82 t82 t47 t3 t2 t42,,negative,9
t40 t36 t3 t2 t40 t87 t40 t25 t25,,negative,9
t33 t42 t87 t40 t2 t2 t87 t6 t6,,negative,9
t42 t36 t74 t87 t27 t3 t3 t33 t40 t25,,negative,10
t74 t33 t74 t40 t87 t6 t87 t82 t3 t42,,negative,10
t47 t25 t2 t25 t82 t27 t0 t40 t27 t3,,negative,10
t47 t2 t21 t40 t47 t82 t2 t87 t0 t74,,negative,10
t42 t47 t2 t27 t47 t47 t27 t33 t74 t0,,negative,10
t36 t82 t6 t3 t25 t21 t25 t40 t74 t3,,negative,10
t40 t0 t25 t47 t82 t42 t40 t0 t25 t3,,negative,10
t82 t74 t21 t82 t0 t3 t27 t6 t3 t0,,negative,10
t82 t74 t87 t21 t33 t33 t74 t27 t33 t40,,negative,10
t2 t42 t87 t25 t42 t21 t87 t21 t87 t33,,negative,10
