sample,parse_depth,type,length
t26,,negative,1
t12,,negative,1
t36,,negative,1
t14,,negative,1
t27,,negative,1
t34,,negative,1
t31,,negative,1
t30,,negative,1
t3,,negative,1
t32,,negative,1
t10 t13,2.0,positive,2
t10 t37,2.0,positive,2
t29 t4,2.0,positive,2
t10 t34,2.0,positive,2
t36 t31,2.0,positive,2
t32 t34,2.0,positive,2
t30 t12,2.0,positive,2
t12 t27,2.0,positive,2
t32 t37,2.0,positive,2
t32 t25,2.0,positive,2
t33 t13,,negative,2
t24 t13,,negative,2
t6 t27,,negative,2
t30 t31,,negative,2
t34 t34,,negative,2
t3 t25,,negative,2
t12 t8,,negative,2
t11 t3,,negative,2
t16 t10,,negative,2
t3 t27,,negative,2
t8 t16 t13,3.0,positive,3
t3 t27 t20,3.0,positive,3
t11 t27 t14,3.0,positive,3
t8 t12 t36,3.0,positive,3
t8 t30 t32,3.0,positive,3
t8 t31 t31,3.0,positive,3
t32 t20 t37,3.0,positive,3
t3 t29 t12,3.0,positive,3
t3 t36 t12,3.0,positive,3
t1 t34 t12,3.0,positive,3
t8 t33 t31,,negative,3
t14 t15 t37,,negative,3
t13 t3 t6,,negative,3
t3 t6 t27,,negative,3
t36 t30 t24,,negative,3
t14 t8 t4,,negative,3
t20 t12 t10,,negative,3
t20 t13 t25,,negative,3
t34 t34 t37,,negative,3
t37 t25 t24,,negative,3
t13 t32 t12 t29,3.0,positive,4
t11 t29 t27 t29,3.0,positive,4
t15 t36 t12 t12,4.0,positive,4
t8 t31 t36 t37,4.0,positive,4
t8 t34 t30 t36,4.0,positive,4
t11 t12 t27 t36,3.0,positive,4
t32 t31 t16 t36,3.0,positive,4
t6 t36 t29 t31,3.0,positive,4
t15 t1 t36 t13,4.0,positive,4
t6 t10 t29 t32,4.0,positive,4
t7 t12 t4 t25,,negative,4
t34 t7 t31 t24,,negative,4
t11 t8 t16 t27,,negative,4
t13 t30 t1 t24,,negative,4
t11 t11 t27 t7,,negative,4
t7 t14 t12 t30,,negative,4
t26 t20 t25 t13,,negative,4
t24 t11 t6 t34,,negative,4
t1 t31 t34 t11,,negative,4
t11 t14 t30 t24,,negative,4
t13 t12 t32 t26 t11,4.0,positive,5
t36 t32 t29 t6 t29,5.0,positive,5
t3 t4 t14 t15 t29,4.0,positive,5
t32 t24 t32 t15 t36,5.0,positive,5
t20 t6 t16 t15 t37,4.0,positive,5
t33 t32 t32 t12 t12,5.0,positive,5
t6 t36 t36 t26 t11,5.0,positive,5
t33 t29 t36 t12 t12,5.0,positive,5
t11 t26 t36 t26 t25,5.0,positive,5
t16 t31 t33 t1 t27,4.0,positive,5
t20 t8 t20 t4 t36,,negative,5
t11 t25 t16 t15 t29,,negative,5
t4 t26 t14 t31 t36,,negative,5
t15 t13 t34 t25 t7,,negative,5
t6 t1 t33 t33 t4,,negative,5
t11 t37 t27 t3 t10,,negative,5
t15 t31 t15 t32 t20,,negative,5
t12 t37 t13 t16 t20,,negative,5
t11 t37 t16 t36 t29,,negative,5
t4 t3 t6 t36 t30,,negative,5
t8 t1 t34 t20 t27 t32,5.0,positive,6
t24 t34 t1 t24 t27 t32,5.0,positive,6
t30 t20 t29 t16 t15 t32,5.0,positive,6
t32 t26 t12 t12 t31 t33,5.0,positive,6
t1 t36 t1 t36 t7 t32,5.0,positive,6
t16 t36 t20 t13 t36 t31,6.0,positive,6
t10 t16 t25 t27 t27 t36,5.0,positive,6
t32 t12 t37 t15 t29 t8,5.0,positive,6
t13 t27 t32 t12 t27 t1,4.0,positive,6
t30 t29 t15 t36 t4 t16,6.0,positive,6
t15 t10 t36 t33 t4 t34,,negative,6
t1 t34 t37 t36 t29 t20,,negative,6
t7 t13 t24 t32 t14 t24,,negative,6
t13 t13 t14 t26 t29 t34,,negative,6
t20 t3 t32 t8 t34 t36,,negative,6
t6 t37 t37 t6 t14 t3,,negative,6
t37 t10 t20 t4 t8 t12,,negative,6
t37 t36 t37 t27 t30 t10,,negative,6
t16 t30 t29 t6 t34 t8,,negative,6
t11 t31 t8 t24 t4 t12,,negative,6
t32 t4 t34 t6 t36 t32 t29,6.0,positive,7
t33 t11 t26 t31 t8 t4 t3,7.0,positive,7
t24 t34 t34 t31 t29 t26 t34,5.0,positive,7
t26 t27 t34 t30 t10 t6 t6,6.0,positive,7
t33 t20 t15 t33 t36 t24 t27,7.0,positive,7
t12 t36 t10 t4 t36 t4 t4,5.0,positive,7
t30 t3 t16 t32 t12 t31 t33,6.0,positive,7
t26 t1 t3 t1 t36 t33 t32,5.0,positive,7
t31 t37 t10 t15 t1 t29 t6,5.0,positive,7
t16 t15 t32 t29 t31 t30 t12,7.0,positive,7
t27 t20 t31 t10 t10 t30 t27,,negative,7
t8 t4 t30 t16 t12 t14 t25,,negative,7
t36 t10 t25 t26 t36 t37 t1,,negative,7
t10 t8 t14 t6 t6 t7 t36,,negative,7
t27 t25 t16 t37 t27 t7 t37,,negative,7
t7 t20 t14 t25 t32 t16 t8,,negative,7
t10 t13 t37 t15 t10 t25 t10,,negative,7
t34 t8 t8 t3 t7 t24 t24,,negative,7
t25 t8 t11 t3 t12 t33 t34,,negative,7
t27 t37 t7 t11 t12 t8 t6,,negative,7
t12 t32 t29 t29 t34 t32 t6 t29,5.0,positive,8
t3 t16 t12 t26 t12 t34 t12 t3,5.0,positive,8
t6 t11 t36 t36 t10 t31 t31 t32,8.0,positive,8
t32 t27 t31 t29 t16 t8 t29 t4,6.0,positive,8
t12 t29 t36 t33 t6 t10 t16 t29,5.0,positive,8
t33 t15 t4 t20 t1 t29 t29 t6,7.0,positive,8
t6 t36 t31 t34 t36 t16 t26 t27,5.0,positive,8
t6 t32 t36 t14 t11 t15 t34 t37,6.0,positive,8
t31 t3 t34 t12 t25 t16 t27 t20,6.0,positive,8
t12 t6 t29 t34 t32 t1 t36 t37,5.0,positive,8
t4 t20 t32 t26 t27 t34 t10 t1,,negative,8
t33 t4 t15 t30 t31 t32 t11 t33,,negative,8
t16 t36 t36 t27 t6 t15 t12 t24,,negative,8
t20 t15 t33 t12 t6 t6 t31 t26,,negative,8
t6 t37 t24 t11 t25 t31 t29 t25,,negative,8
t34 t7 t14 t16 t25 t1 t31 t31,,negative,8
t14 t27 t13 t13 t34 t10 t25 t24,,negative,8
t31 t33 t24 t12 t36 t37 t3 t11,,negative,8
t6 t15 t15 t16 t24 t7 t36 t34,,negative,8
t24 t24 t13 t8 t1 t10 t1 t13,,negative,8
t15 t36 t32 t36 t36 t31 t31 t6 t32,6.0,positive,9
t31 t34 t36 t4 t37 t7 t6 t12 t3,6.0,positive,9
t32 t36 t15 t31 t31 t6 t32 t31 t34,6.0,positive,9
t12 t12 t3 t29 t15 t32 t26 t26 t36,6.0,positive,9
t8 t10 t31 t34 t8 t36 t4 t12 t32,7.0,positive,9
t33 t32 t1 t31 t20 t31 t29 t16 t4,8.0,positive,9
t6 t7 t16 t31 t29 t1 t29 t30 t26,8.0,positive,9
t29 t36 t36 t36 t29 t31 t32 t4 t4,6.0,positive,9
