sample,parse_depth,type,length
t14,,negative,1
t15,,negative,1
t20,,negative,1
t10,,negative,1
t9,,negative,1
t4,,negative,1
t17,,negative,1
t13,,negative,1
t3,,negative,1
t22,,negative,1
t6 t5,2.0,positive,2
t6 t2,2.0,positive,2
t20 t14,,negative,2
t4 t6,,negative,2
t18 t1,,negative,2
t20 t24,,negative,2
t11 t3,,negative,2
t19 t11,,negative,2
t3 t4,,negative,2
t14 t5,,negative,2
t25 t14,,negative,2
t24 t8,,negative,2
t20 t23 t20,,negative,3
t4 t17 t25,,negative,3
t13 t15 t20,,negative,3
t9 t24 t8,,negative,3
t20 t18 t2,,negative,3
t11 t11 t15,,negative,3
t17 t3 t4,,negative,3
t11 t16 t19,,negative,3
t22 t21 t2,,negative,3
t2 t22 t2,,negative,3
t10 t23 t13 t5,4.0,positive,4
t10 t23 t13 t2,4.0,positive,4
t4 t10 t5 t2,4.0,positive,4
t18 t7 t13 t2,4.0,positive,4
t4 t5 t5 t5,4.0,positive,4
t8 t15 t5 t5,4.0,positive,4
t8 t15 t5 t2,4.0,positive,4
t8 t21 t5 t2,4.0,positive,4
t12 t7 t13 t2,4.0,positive,4
t9 t10 t5 t5,4.0,positive,4
t6 t23 t21 t21,,negative,4
t1 t22 t7 t8,,negative,4
t10 t12 t3 t12,,negative,4
t20 t22 t0 t25,,negative,4
t12 t18 t23 t19,,negative,4
t16 t4 t23 t14,,negative,4
t8 t21 t15 t6,,negative,4
t5 t6 t11 t6,,negative,4
t17 t17 t0 t0,,negative,4
t18 t6 t19 t3,,negative,4
t8 t15 t22 t13 t5,4.0,positive,5
t8 t15 t22 t13 t2,4.0,positive,5
t10 t23 t6 t25 t5,4.0,positive,5
t18 t9 t11 t13 t2,5.0,positive,5
t9 t10 t22 t13 t2,4.0,positive,5
t6 t0 t5 t5 t5,5.0,positive,5
t23 t0 t22 t13 t5,4.0,positive,5
t8 t15 t20 t7 t2,4.0,positive,5
t6 t0 t10 t5 t5,5.0,positive,5
t12 t16 t21 t13 t5,5.0,positive,5
t21 t1 t2 t13 t23,,negative,5
t9 t15 t10 t16 t20,,negative,5
t14 t25 t6 t16 t2,,negative,5
t7 t3 t14 t0 t13,,negative,5
t0 t10 t7 t25 t10,,negative,5
t23 t22 t8 t1 t9,,negative,5
t7 t3 t7 t5 t0,,negative,5
t8 t18 t18 t9 t0,,negative,5
t14 t21 t17 t19 t5,,negative,5
t25 t19 t2 t0 t18,,negative,5
t9 t10 t22 t19 t2 t5,5.0,positive,6
t8 t21 t22 t4 t0 t2,5.0,positive,6
t10 t25 t5 t6 t13 t2,6.0,positive,6
t25 t5 t6 t0 t5 t5,6.0,positive,6
t10 t7 t15 t5 t13 t5,6.0,positive,6
t10 t5 t5 t6 t13 t2,6.0,positive,6
t18 t9 t21 t6 t25 t2,5.0,positive,6
t4 t10 t22 t4 t0 t2,5.0,positive,6
t5 t25 t6 t0 t5 t2,6.0,positive,6
t23 t0 t22 t4 t2 t5,5.0,positive,6
t13 t21 t3 t4 t13 t4,,negative,6
t6 t21 t18 t4 t7 t21,,negative,6
t5 t2 t21 t23 t15 t1,,negative,6
t19 t17 t9 t0 t5 t21,,negative,6
t20 t19 t23 t12 t3 t13,,negative,6
t8 t1 t1 t17 t24 t18,,negative,6
t17 t13 t4 t25 t6 t2,,negative,6
t5 t23 t10 t13 t9 t23,,negative,6
t22 t10 t19 t7 t11 t3,,negative,6
t22 t16 t23 t1 t20 t0,,negative,6
t18 t9 t8 t21 t6 t25 t5,6.0,positive,7
t10 t25 t21 t12 t6 t13 t5,7.0,positive,7
t18 t16 t11 t21 t6 t25 t2,6.0,positive,7
t8 t13 t4 t23 t9 t5 t2,7.0,positive,7
t10 t7 t15 t23 t6 t25 t5,6.0,positive,7
t8 t19 t2 t4 t9 t5 t5,6.0,positive,7
t22 t23 t22 t14 t1 t23 t3,5.0,positive,7
t10 t25 t25 t6 t6 t25 t5,6.0,positive,7
t8 t19 t2 t4 t16 t5 t2,6.0,positive,7
t22 t7 t25 t6 t15 t4 t8,5.0,positive,7
t24 t16 t22 t24 t17 t18 t9,,negative,7
t7 t18 t21 t14 t16 t24 t2,,negative,7
t18 t7 t17 t2 t11 t11 t12,,negative,7
t25 t0 t21 t24 t1 t11 t22,,negative,7
t11 t19 t17 t19 t9 t16 t16,,negative,7
t8 t23 t7 t3 t23 t8 t4,,negative,7
t11 t11 t14 t20 t6 t19 t5,,negative,7
t23 t21 t17 t14 t10 t11 t6,,negative,7
t9 t3 t20 t3 t16 t15 t12,,negative,7
t9 t14 t19 t2 t25 t15 t24,,negative,7
t25 t5 t6 t0 t22 t19 t2 t2,6.0,positive,8
t8 t19 t2 t4 t9 t22 t13 t2,6.0,positive,8
t8 t19 t2 t4 t16 t20 t7 t5,6.0,positive,8
t8 t4 t2 t4 t16 t22 t13 t5,6.0,positive,8
t18 t9 t8 t21 t14 t17 t25 t5,6.0,positive,8
t8 t13 t4 t23 t9 t22 t13 t5,7.0,positive,8
t10 t21 t12 t5 t6 t6 t25 t2,6.0,positive,8
t12 t7 t14 t15 t19 t0 t25 t2,7.0,positive,8
t25 t18 t15 t12 t6 t0 t5 t5,8.0,positive,8
t5 t5 t6 t0 t22 t4 t0 t5,6.0,positive,8
t1 t12 t3 t1 t24 t19 t18 t9,,negative,8
t10 t18 t12 t22 t12 t22 t10 t13,,negative,8
t15 t0 t11 t17 t8 t22 t1 t4,,negative,8
t21 t7 t18 t3 t8 t9 t1 t2,,negative,8
t3 t0 t11 t16 t20 t7 t18 t2,,negative,8
t4 t3 t13 t21 t16 t16 t8 t13,,negative,8
t4 t15 t10 t5 t6 t14 t8 t18,,negative,8
t13 t5 t14 t22 t7 t21 t9 t7,,negative,8
t20 t3 t13 t3 t25 t18 t21 t20,,negative,8
t18 t15 t22 t13 t3 t9 t3 t21,,negative,8
t10 t5 t21 t12 t0 t10 t22 t13 t2,7.0,positive,9
t10 t5 t25 t10 t2 t21 t12 t13 t2,8.0,positive,9
t15 t19 t21 t5 t7 t14 t8 t5 t14,8.0,positive,9
t12 t9 t8 t19 t0 t4 t16 t13 t5,8.0,positive,9
t5 t25 t5 t21 t21 t12 t0 t5 t2,8.0,positive,9
t21 t25 t5 t5 t6 t0 t20 t7 t5,7.0,positive,9
t5 t21 t2 t0 t10 t22 t4 t2 t5,7.0,positive,9
t10 t25 t25 t2 t21 t2 t6 t25 t5,8.0,positive,9
t8 t19 t0 t4 t23 t16 t20 t7 t5,7.0,positive,9
t18 t9 t8 t19 t2 t4 t16 t13 t5,8.0,positive,9
t24 t8 t21 t17 t1 t14 t2 t19 t16,,negative,9
t0 t22 t5 t17 t10 t16 t25 t23 t11,,negative,9
