sample,parse_depth,type,length
t12,,negative,1
t0,,negative,1
t20,,negative,1
t10,,negative,1
t25,,negative,1
t6,,negative,1
t2,,negative,1
t13,,negative,1
t11,,negative,1
t3,,negative,1
t18 t0,2.0,positive,2
t23 t4,2.0,positive,2
t23 t14,2.0,positive,2
t22 t1,2.0,positive,2
t3 t22,2.0,positive,2
t14 t27,2.0,positive,2
t3 t8,2.0,positive,2
t12 t11,2.0,positive,2
t27 t9,2.0,positive,2
t19 t14,2.0,positive,2
t8 t7,,negative,2
t27 t0,,negative,2
t15 t6,,negative,2
t3 t2,,negative,2
t7 t16,,negative,2
t2 t26,,negative,2
t25 t15,,negative,2
t26 t2,,negative,2
t8 t17,,negative,2
t23 t1,,negative,2
t14 t26 t9,3.0,positive,3
t24 t27 t27,3.0,positive,3
t14 t26 t21,3.0,positive,3
t2 t2 t19,3.0,positive,3
t10 t26 t9,3.0,positive,3
t24 t11 t23,3.0,positive,3
t12 t25 t9,3.0,positive,3
t24 t27 t25,3.0,positive,3
t20 t19 t19,3.0,positive,3
t7 t5 t21,3.0,positive,3
t6 t6 t14,,negative,3
t2 t10 t1,,negative,3
t5 t4 t15,,negative,3
t21 t3 t3,,negative,3
t17 t25 t11,,negative,3
t6 t6 t19,,negative,3
t3 t13 t21,,negative,3
t5 t0 t21,,negative,3
t12 t2 t6,,negative,3
t9 t14 t15,,negative,3
t5 t20 t20 t21,3.0,positive,4
t14 t13 t6 t20,4.0,positive,4
t18 t1 t2 t10,4.0,positive,4
t24 t6 t9 t27,4.0,positive,4
t20 t12 t19 t2,4.0,positive,4
t23 t26 t12 t3,4.0,positive,4
t24 t10 t9 t3,4.0,positive,4
t11 t2 t23 t13,3.0,positive,4
t23 t18 t27 t3,3.0,positive,4
t16 t12 t7 t8,4.0,positive,4
t10 t25 t15 t4,,negative,4
t7 t4 t14 t3,,negative,4
t10 t10 t22 t21,,negative,4
t11 t9 t3 t8,,negative,4
t23 t22 t18 t2,,negative,4
t26 t6 t1 t8,,negative,4
t10 t3 t7 t26,,negative,4
t27 t1 t19 t9,,negative,4
