sample,parse_depth,type,length
t25,,negative,1
t33,,negative,1
t29,,negative,1
t4,,negative,1
t43,,negative,1
t13,,negative,1
t16,,negative,1
t17,,negative,1
t15,,negative,1
t46,,negative,1
t18 t32,2.0,positive,2
t42 t46,2.0,positive,2
t37 t4,2.0,positive,2
t18 t4,2.0,positive,2
t6 t32,2.0,positive,2
t41 t32,2.0,positive,2
t19 t4,2.0,positive,2
t6 t4,2.0,positive,2
t18 t46,2.0,positive,2
t38 t30,2.0,positive,2
t30 t18,,negative,2
t10 t41,,negative,2
t33 t39,,negative,2
t14 t7,,negative,2
t39 t32,,negative,2
t40 t23,,negative,2
t25 t12,,negative,2
t14 t41,,negative,2
t43 t37,,negative,2
t4 t13,,negative,2
t30 t29 t9,3.0,positive,3
t28 t44 t36,3.0,positive,3
t42 t40 t4,3.0,positive,3
t37 t40 t24,3.0,positive,3
t38 t9 t32,3.0,positive,3
t28 t36 t46,3.0,positive,3
t18 t1 t36,3.0,positive,3
t18 t10 t4,3.0,positive,3
t18 t35 t18,3.0,positive,3
t19 t3 t46,3.0,positive,3
t25 t4 t21,,negative,3
t40 t9 t20,,negative,3
t22 t13 t12,,negative,3
t7 t5 t28,,negative,3
t48 t15 t37,,negative,3
t20 t39 t17,,negative,3
t35 t45 t35,,negative,3
t39 t12 t34,,negative,3
t38 t29 t28,,negative,3
t21 t45 t27,,negative,3
t41 t30 t6 t24,4.0,positive,4
t38 t19 t2 t44,3.0,positive,4
t18 t37 t35 t18,3.0,positive,4
t18 t33 t24 t14,4.0,positive,4
t6 t36 t1 t44,4.0,positive,4
t41 t9 t25 t29,4.0,positive,4
t38 t1 t40 t44,4.0,positive,4
t41 t3 t2 t8,3.0,positive,4
t33 t24 t44 t18,3.0,positive,4
t34 t47 t34 t32,4.0,positive,4
t9 t34 t41 t25,,negative,4
t47 t41 t36 t22,,negative,4
t33 t6 t27 t9,,negative,4
t35 t30 t38 t36,,negative,4
t39 t11 t37 t17,,negative,4
t17 t36 t8 t2,,negative,4
t10 t45 t36 t8,,negative,4
t23 t34 t24 t26,,negative,4
t15 t4 t1 t19,,negative,4
t11 t48 t25 t41,,negative,4
t6 t34 t42 t48 t11,5.0,positive,5
t19 t0 t41 t4 t6,5.0,positive,5
t38 t47 t9 t4 t36,5.0,positive,5
t45 t9 t34 t27 t29,4.0,positive,5
t28 t48 t34 t32 t23,4.0,positive,5
t27 t30 t37 t10 t29,4.0,positive,5
t28 t34 t29 t18 t11,4.0,positive,5
t10 t40 t47 t12 t0,4.0,positive,5
t39 t16 t24 t24 t32,5.0,positive,5
t29 t23 t29 t34 t1,4.0,positive,5
t30 t5 t17 t5 t38,,negative,5
t23 t22 t9 t25 t45,,negative,5
t43 t31 t39 t33 t20,,negative,5
t4 t27 t14 t13 t8,,negative,5
t45 t6 t8 t18 t15,,negative,5
t33 t14 t15 t41 t42,,negative,5
t36 t3 t26 t27 t46,,negative,5
t17 t7 t42 t35 t37,,negative,5
t47 t25 t36 t33 t16,,negative,5
t36 t36 t29 t0 t48,,negative,5
t18 t37 t36 t34 t45 t24,5.0,positive,6
t42 t34 t30 t33 t23 t14,6.0,positive,6
t37 t41 t24 t3 t24 t29,6.0,positive,6
t12 t11 t0 t44 t5 t6,4.0,positive,6
t19 t34 t34 t45 t42 t1,6.0,positive,6
