sample,parse_depth,type,length
t9,,negative,1
t8,,negative,1
t2,,negative,1
t15,,negative,1
t12,,negative,1
t5,,negative,1
t17,,negative,1
t10,,negative,1
t21,,negative,1
t13,,negative,1
t9 t10,2.0,positive,2
t13 t10,2.0,positive,2
t0 t0,,negative,2
t11 t15,,negative,2
t10 t11,,negative,2
t3 t16,,negative,2
t2 t1,,negative,2
t18 t6,,negative,2
t20 t6,,negative,2
t14 t20,,negative,2
t0 t3,,negative,2
t16 t13,,negative,2
t11 t15 t18,3.0,positive,3
t3 t15 t10,3.0,positive,3
t19 t15 t10,3.0,positive,3
t9 t3 t11,3.0,positive,3
t3 t0 t8,3.0,positive,3
t4 t22 t10,3.0,positive,3
t13 t3 t19,3.0,positive,3
t22 t0 t4,3.0,positive,3
t22 t0 t8,3.0,positive,3
t9 t3 t3,3.0,positive,3
t13 t4 t6,,negative,3
t4 t13 t23,,negative,3
t1 t6 t1,,negative,3
t18 t11 t17,,negative,3
t8 t21 t21,,negative,3
t1 t18 t8,,negative,3
t10 t19 t22,,negative,3
t18 t15 t19,,negative,3
t6 t0 t10,,negative,3
t9 t4 t18,,negative,3
t11 t6 t11 t22,3.0,positive,4
t13 t1 t13 t19,4.0,positive,4
t9 t11 t19 t16,4.0,positive,4
t9 t3 t1 t6,4.0,positive,4
t13 t1 t13 t11,4.0,positive,4
t19 t6 t0 t8,3.0,positive,4
t11 t0 t10 t4,4.0,positive,4
t1 t6 t0 t8,3.0,positive,4
t3 t0 t7 t4,4.0,positive,4
t9 t11 t19 t22,4.0,positive,4
t8 t20 t23 t15,,negative,4
t10 t22 t10 t12,,negative,4
t13 t10 t14 t20,,negative,4
t5 t16 t2 t13,,negative,4
t10 t22 t10 t0,,negative,4
t22 t4 t8 t22,,negative,4
t0 t8 t22 t10,,negative,4
t14 t19 t17 t16,,negative,4
t8 t17 t16 t15,,negative,4
t5 t0 t0 t18,,negative,4
t13 t22 t10 t22 t22,5.0,positive,5
t9 t11 t19 t10 t6,5.0,positive,5
t3 t4 t19 t16 t18,5.0,positive,5
t19 t2 t6 t3 t11,4.0,positive,5
t7 t23 t22 t11 t16,4.0,positive,5
t9 t1 t22 t16 t6,4.0,positive,5
