sample,parse_depth,type,length
t11,,negative,1
t81,,negative,1
t60,,negative,1
t3,,negative,1
t82,,negative,1
t31,,negative,1
t25,,negative,1
t68,,negative,1
t83,,negative,1
t80,,negative,1
t25 t6,2.0,positive,2
t14 t83,2.0,positive,2
t79 t31,2.0,positive,2
t14 t80,2.0,positive,2
t42 t80,2.0,positive,2
t25 t20,2.0,positive,2
t79 t6,2.0,positive,2
t32 t7,2.0,positive,2
t14 t44,2.0,positive,2
t38 t7,2.0,positive,2
t80 t84,,negative,2
t33 t25,,negative,2
t61 t56,,negative,2
t39 t69,,negative,2
t42 t14,,negative,2
t39 t73,,negative,2
t17 t61,,negative,2
t54 t6,,negative,2
t61 t61,,negative,2
t36 t57,,negative,2
t44 t81 t75,3.0,positive,3
t38 t31 t35,3.0,positive,3
t14 t70 t32,3.0,positive,3
t79 t82 t8,3.0,positive,3
t32 t82 t35,3.0,positive,3
t25 t68 t35,3.0,positive,3
t38 t70 t33,3.0,positive,3
t14 t58 t63,3.0,positive,3
t25 t68 t61,3.0,positive,3
t14 t8 t26,3.0,positive,3
t21 t66 t53,,negative,3
t44 t25 t38,,negative,3
t62 t14 t73,,negative,3
t60 t74 t82,,negative,3
t63 t61 t38,,negative,3
t79 t3 t71,,negative,3
t58 t42 t31,,negative,3
t37 t56 t20,,negative,3
t84 t12 t6,,negative,3
t28 t11 t74,,negative,3
t79 t25 t60 t25,4.0,positive,4
t38 t25 t26 t79,4.0,positive,4
t38 t25 t25 t10,4.0,positive,4
t25 t39 t21 t25,4.0,positive,4
t14 t12 t36 t17,4.0,positive,4
t38 t81 t12 t38,4.0,positive,4
t14 t12 t25 t35,4.0,positive,4
t42 t8 t75 t38,4.0,positive,4
t38 t36 t81 t25,4.0,positive,4
t79 t62 t36 t17,4.0,positive,4
t11 t42 t84 t14,,negative,4
t81 t38 t70 t37,,negative,4
t80 t8 t74 t11,,negative,4
t14 t84 t11 t74,,negative,4
t82 t61 t68 t53,,negative,4
t69 t71 t79 t68,,negative,4
t25 t8 t11 t70,,negative,4
t25 t14 t73 t38,,negative,4
t25 t37 t32 t10,,negative,4
t32 t84 t7 t82,,negative,4
t32 t57 t57 t66 t79,5.0,positive,5
t25 t7 t14 t25 t42,5.0,positive,5
t25 t53 t36 t71 t84,5.0,positive,5
t25 t81 t8 t35 t33,5.0,positive,5
t33 t58 t26 t42 t14,5.0,positive,5
t33 t39 t11 t74 t79,5.0,positive,5
t38 t58 t12 t10 t42,5.0,positive,5
t79 t31 t33 t11 t84,5.0,positive,5
t33 t56 t36 t74 t44,5.0,positive,5
t14 t31 t3 t8 t38,5.0,positive,5
t56 t56 t42 t75 t74,,negative,5
t39 t60 t71 t7 t39,,negative,5
t75 t35 t44 t71 t81,,negative,5
t22 t83 t37 t38 t28,,negative,5
t62 t37 t39 t44 t33,,negative,5
t8 t20 t68 t36 t42,,negative,5
t25 t73 t6 t12 t79,,negative,5
t54 t62 t54 t79 t58,,negative,5
t20 t63 t14 t21 t3,,negative,5
t66 t75 t75 t32 t68,,negative,5
t33 t68 t11 t79 t17 t79,6.0,positive,6
t32 t81 t73 t79 t32 t44,6.0,positive,6
t25 t25 t58 t10 t14 t79,6.0,positive,6
t79 t37 t54 t33 t84 t38,6.0,positive,6
t33 t12 t54 t60 t61 t42,6.0,positive,6
t25 t56 t33 t61 t17 t38,6.0,positive,6
t38 t56 t8 t38 t79 t44,6.0,positive,6
t44 t62 t22 t36 t54 t8,6.0,positive,6
t79 t25 t57 t17 t14 t44,6.0,positive,6
t79 t68 t33 t84 t32 t33,6.0,positive,6
t36 t42 t35 t53 t79 t42,,negative,6
t38 t68 t25 t58 t44 t17,,negative,6
t57 t74 t84 t14 t54 t26,,negative,6
t7 t61 t74 t58 t33 t82,,negative,6
t20 t17 t71 t84 t3 t17,,negative,6
t7 t14 t21 t39 t28 t60,,negative,6
t73 t33 t36 t75 t60 t38,,negative,6
t33 t44 t20 t71 t39 t73,,negative,6
t66 t25 t11 t31 t81 t63,,negative,6
t69 t58 t81 t7 t37 t57,,negative,6
t44 t31 t42 t32 t25 t79 t14,7.0,positive,7
t14 t37 t36 t84 t33 t36 t74,7.0,positive,7
t79 t37 t61 t71 t84 t14 t25,7.0,positive,7
t25 t82 t3 t69 t74 t79 t33,7.0,positive,7
t42 t37 t33 t61 t61 t32 t32,7.0,positive,7
t32 t68 t14 t17 t44 t38 t79,7.0,positive,7
t33 t58 t75 t14 t25 t42 t79,7.0,positive,7
t14 t39 t54 t60 t33 t14 t10,7.0,positive,7
t25 t8 t36 t21 t33 t44 t25,7.0,positive,7
t38 t68 t22 t33 t74 t33 t44,7.0,positive,7
t83 t60 t61 t79 t66 t53 t56,,negative,7
t3 t17 t82 t14 t71 t11 t31,,negative,7
t58 t74 t22 t80 t26 t57 t62,,negative,7
t82 t20 t22 t79 t39 t84 t79,,negative,7
t31 t33 t14 t35 t7 t31 t32,,negative,7
t53 t83 t38 t33 t61 t57 t33,,negative,7
t12 t44 t33 t39 t26 t33 t68,,negative,7
t14 t36 t71 t8 t42 t60 t61,,negative,7
t38 t84 t3 t8 t70 t33 t56,,negative,7
t58 t39 t22 t28 t6 t84 t11,,negative,7
t33 t60 t39 t71 t12 t20 t82 t61,,negative,8
t53 t38 t28 t71 t20 t26 t74 t82,,negative,8
t69 t54 t66 t26 t79 t42 t33 t66,,negative,8
t22 t28 t44 t39 t3 t28 t31 t10,,negative,8
t63 t62 t62 t61 t42 t57 t21 t63,,negative,8
t83 t25 t17 t22 t61 t83 t71 t44,,negative,8
t84 t58 t7 t42 t33 t53 t11 t71,,negative,8
t74 t21 t71 t63 t22 t21 t82 t82,,negative,8
t3 t62 t60 t10 t33 t61 t11 t33,,negative,8
t60 t35 t33 t21 t68 t7 t7 t81,,negative,8
t32 t82 t84 t84 t44 t33 t14 t38 t32,9.0,positive,9
t37 t38 t83 t61 t63 t7 t22 t14 t61,,negative,9
t36 t35 t68 t3 t37 t26 t11 t80 t56,,negative,9
t74 t66 t66 t70 t84 t56 t28 t57 t60,,negative,9
t31 t42 t3 t37 t28 t39 t62 t69 t33,,negative,9
t58 t8 t75 t26 t42 t81 t11 t8 t12,,negative,9
t61 t70 t14 t57 t71 t21 t38 t25 t70,,negative,9
t22 t79 t74 t69 t20 t36 t10 t21 t26,,negative,9
t57 t38 t20 t54 t8 t44 t71 t21 t81,,negative,9
t21 t53 t66 t31 t83 t69 t57 t54 t42,,negative,9
t20 t61 t26 t6 t8 t70 t31 t75 t42,,negative,9
t10 t26 t14 t82 t21 t70 t28 t74 t53 t63,,negative,10
t28 t79 t54 t14 t75 t57 t32 t37 t81 t74,,negative,10
t20 t17 t66 t73 t54 t84 t83 t62 t58 t54,,negative,10
t69 t82 t22 t42 t79 t10 t7 t73 t32 t73,,negative,10
t31 t14 t79 t20 t26 t79 t39 t36 t68 t26,,negative,10
t69 t3 t8 t6 t69 t39 t60 t62 t6 t66,,negative,10
t12 t79 t44 t11 t82 t35 t60 t33 t36 t44,,negative,10
t74 t54 t60 t28 t28 t17 t44 t62 t11 t25,,negative,10
t83 t22 t58 t79 t75 t44 t12 t74 t75 t25,,negative,10
t44 t38 t38 t74 t58 t62 t38 t39 t21 t44,,negative,10
t42 t70 t26 t56 t25 t82 t58 t74 t82 t83 t38,,negative,11
t38 t70 t36 t80 t14 t44 t11 t74 t71 t80 t69,,negative,11
t74 t8 t54 t14 t82 t83 t60 t73 t22 t66 t10,,negative,11
t73 t73 t81 t28 t12 t17 t71 t62 t63 t58 t42,,negative,11
t37 t37 t62 t54 t57 t83 t69 t69 t3 t70 t32,,negative,11
t14 t14 t7 t54 t20 t8 t8 t14 t62 t26 t84,,negative,11
t42 t35 t66 t80 t61 t84 t32 t53 t8 t73 t12,,negative,11
t31 t14 t32 t26 t56 t8 t7 t68 t80 t25 t66,,negative,11
t63 t33 t36 t69 t61 t32 t66 t80 t38 t26 t26,,negative,11
t8 t66 t22 t75 t63 t37 t63 t84 t3 t22 t75,,negative,11
t61 t70 t73 t53 t56 t42 t7 t84 t17 t63 t3 t17,,negative,12
t17 t68 t70 t58 t8 t3 t20 t70 t38 t81 t12 t69,,negative,12
t38 t73 t21 t31 t68 t3 t37 t68 t28 t31 t31 t57,,negative,12
t3 t31 t26 t35 t21 t26 t84 t33 t12 t70 t28 t33,,negative,12
t20 t60 t36 t70 t42 t22 t73 t6 t56 t81 t58 t58,,negative,12
t53 t35 t58 t69 t66 t75 t84 t63 t25 t37 t26 t70,,negative,12
t74 t17 t10 t3 t74 t31 t79 t25 t39 t71 t79 t56,,negative,12
t56 t53 t74 t60 t44 t35 t82 t25 t22 t83 t32 t38,,negative,12
t8 t8 t42 t53 t39 t12 t74 t22 t21 t80 t82 t11,,negative,12
t54 t60 t54 t71 t31 t84 t73 t8 t22 t42 t14 t69,,negative,12
t17 t53 t21 t31 t36 t69 t42 t75 t31 t75 t84 t7 t70,,negative,13
t39 t69 t82 t3 t56 t11 t61 t44 t8 t61 t33 t42 t20,,negative,13
t62 t44 t63 t3 t6 t39 t33 t73 t84 t33 t17 t62 t81,,negative,13
t11 t32 t62 t57 t56 t75 t32 t31 t14 t11 t36 t22 t8,,negative,13
t7 t28 t38 t21 t83 t74 t37 t20 t35 t57 t28 t38 t20,,negative,13
t75 t39 t44 t82 t74 t26 t22 t62 t63 t44 t37 t82 t12,,negative,13
t20 t81 t44 t37 t83 t32 t6 t73 t31 t26 t35 t61 t28,,negative,13
t84 t58 t82 t12 t58 t60 t38 t56 t31 t66 t42 t39 t66,,negative,13
t70 t61 t44 t22 t3 t36 t71 t61 t56 t31 t44 t68 t25,,negative,13
t83 t60 t14 t54 t68 t20 t38 t39 t54 t17 t37 t53 t70,,negative,13
t20 t25 t33 t10 t20 t39 t58 t66 t32 t7 t32 t69 t81 t22,,negative,14
t81 t83 t36 t37 t66 t38 t28 t37 t31 t14 t25 t42 t57 t68,,negative,14
t79 t20 t75 t25 t36 t66 t17 t56 t62 t80 t82 t7 t10 t42,,negative,14
t6 t81 t44 t61 t62 t58 t62 t80 t7 t60 t80 t37 t53 t70,,negative,14
t3 t39 t61 t37 t73 t8 t3 t32 t57 t6 t26 t38 t81 t10,,negative,14
t70 t75 t58 t82 t56 t60 t42 t70 t25 t10 t8 t81 t28 t42,,negative,14
t44 t73 t82 t26 t68 t38 t84 t56 t56 t60 t31 t62 t38 t74,,negative,14
t12 t63 t73 t60 t69 t14 t61 t82 t60 t84 t20 t79 t22 t20,,negative,14
t69 t3 t11 t84 t14 t83 t14 t54 t58 t31 t70 t31 t56 t28,,negative,14
t28 t35 t35 t60 t39 t68 t63 t8 t21 t3 t74 t68 t66 t42,,negative,14
t3 t61 t63 t11 t62 t6 t63 t6 t7 t38 t68 t83 t79 t7 t8,,negative,15
t35 t73 t58 t3 t3 t71 t7 t10 t22 t57 t58 t14 t20 t44 t73,,negative,15
t3 t62 t42 t69 t38 t60 t11 t60 t84 t31 t44 t20 t42 t35 t73,,negative,15
t84 t61 t28 t54 t44 t6 t74 t38 t69 t33 t33 t80 t60 t62 t81,,negative,15
t17 t58 t84 t22 t20 t28 t11 t37 t26 t81 t73 t28 t26 t22 t73,,negative,15
t31 t22 t7 t32 t70 t71 t38 t36 t84 t31 t33 t58 t21 t10 t56,,negative,15
t66 t62 t35 t22 t75 t53 t28 t62 t33 t31 t37 t69 t11 t6 t71,,negative,15
t20 t22 t36 t10 t37 t60 t37 t11 t22 t25 t75 t8 t36 t42 t60,,negative,15
t75 t44 t62 t66 t6 t21 t12 t36 t71 t10 t82 t14 t84 t38 t26,,negative,15
t66 t3 t73 t44 t57 t12 t74 t11 t28 t84 t70 t32 t80 t28 t36,,negative,15
t28 t14 t7 t7 t81 t22 t37 t63 t6 t32 t7 t25 t68 t22 t39 t79,,negative,16
t83 t39 t36 t74 t12 t22 t25 t26 t61 t70 t31 t39 t17 t74 t6 t63,,negative,16
t38 t58 t10 t82 t35 t82 t70 t54 t11 t8 t28 t8 t82 t56 t44 t70,,negative,16
t54 t53 t37 t54 t8 t20 t36 t60 t61 t58 t14 t71 t7 t58 t7 t31,,negative,16
t73 t70 t83 t61 t17 t81 t57 t62 t60 t28 t12 t26 t25 t79 t58 t82,,negative,16
t6 t71 t42 t3 t84 t69 t7 t32 t38 t26 t42 t60 t22 t81 t26 t36,,negative,16
t17 t39 t32 t11 t6 t66 t8 t60 t68 t28 t17 t53 t3 t36 t10 t35,,negative,16
t71 t7 t32 t74 t26 t33 t83 t68 t62 t35 t12 t69 t31 t11 t80 t35,,negative,16
t17 t58 t39 t28 t25 t33 t62 t79 t80 t14 t60 t71 t26 t58 t35 t17,,negative,16
t57 t68 t80 t44 t68 t83 t66 t80 t31 t39 t10 t25 t7 t68 t3 t70,,negative,16
t80 t81 t32 t32 t75 t22 t70 t17 t82 t80 t17 t56 t36 t66 t68 t60 t73,,negative,17
t39 t36 t36 t20 t68 t60 t17 t10 t74 t21 t60 t57 t10 t79 t20 t3 t6,,negative,17
t21 t17 t66 t22 t66 t53 t10 t21 t38 t63 t84 t12 t12 t80 t21 t54 t39,,negative,17
t80 t42 t3 t61 t39 t7 t20 t75 t63 t56 t42 t39 t73 t22 t31 t33 t53,,negative,17
t57 t6 t60 t73 t33 t32 t7 t83 t38 t39 t36 t61 t38 t60 t79 t20 t28,,negative,17
