sample,parse_depth,type,length
t14,,negative,1
t12,,negative,1
t5,,negative,1
t3,,negative,1
t11,,negative,1
t4,,negative,1
t1,,negative,1
t13,,negative,1
t15,,negative,1
t9,,negative,1
t11 t3,2.0,positive,2
t6 t3,2.0,positive,2
t4 t10,,negative,2
t11 t6,,negative,2
t15 t13,,negative,2
t8 t10,,negative,2
t13 t9,,negative,2
t11 t9,,negative,2
t2 t12,,negative,2
t14 t10,,negative,2
t14 t11,,negative,2
t9 t15,,negative,2
t11 t3 t0,3.0,positive,3
t11 t11 t10,3.0,positive,3
t6 t11 t10,3.0,positive,3
t13 t12 t3,3.0,positive,3
t6 t3 t5,3.0,positive,3
t15 t3 t7,3.0,positive,3
t11 t3 t5,3.0,positive,3
t6 t3 t0,3.0,positive,3
t2 t10 t4,,negative,3
t7 t12 t15,,negative,3
t5 t3 t7,,negative,3
t11 t3 t7,,negative,3
t6 t0 t12,,negative,3
t12 t3 t4,,negative,3
t15 t9 t1,,negative,3
t5 t0 t1,,negative,3
t4 t6 t6,,negative,3
t12 t1 t8,,negative,3
t2 t2 t1 t1,4.0,positive,4
t13 t12 t3 t0,3.0,positive,4
t15 t3 t5 t7,4.0,positive,4
t6 t3 t9 t7,4.0,positive,4
t2 t11 t1 t1,4.0,positive,4
t15 t11 t10 t7,4.0,positive,4
t11 t11 t13 t2,4.0,positive,4
t6 t11 t13 t7,4.0,positive,4
t11 t3 t0 t0,4.0,positive,4
t11 t11 t10 t0,4.0,positive,4
t0 t1 t10 t10,,negative,4
t5 t15 t11 t14,,negative,4
t8 t11 t14 t12,,negative,4
t10 t9 t12 t8,,negative,4
t9 t2 t12 t10,,negative,4
t8 t13 t15 t11,,negative,4
t6 t4 t12 t6,,negative,4
t6 t11 t9 t8,,negative,4
t9 t1 t15 t15,,negative,4
t11 t2 t10 t12,,negative,4
t6 t3 t0 t5 t5,5.0,positive,5
t11 t11 t3 t0 t5,5.0,positive,5
t13 t12 t3 t0 t5,4.0,positive,5
t11 t3 t0 t0 t5,5.0,positive,5
t11 t11 t10 t0 t0,5.0,positive,5
t0 t11 t3 t12 t3,5.0,positive,5
t11 t11 t13 t7 t0,5.0,positive,5
t11 t11 t3 t0 t0,5.0,positive,5
t13 t12 t3 t5 t5,4.0,positive,5
t6 t11 t3 t0 t11,5.0,positive,5
t4 t12 t11 t10 t2,,negative,5
t3 t12 t7 t2 t5,,negative,5
t4 t15 t1 t5 t4,,negative,5
t8 t14 t4 t9 t15,,negative,5
t7 t11 t13 t13 t5,,negative,5
t12 t6 t0 t4 t14,,negative,5
t13 t9 t15 t1 t8,,negative,5
t4 t11 t4 t9 t13,,negative,5
t12 t0 t13 t10 t10,,negative,5
t4 t2 t5 t9 t3,,negative,5
t13 t12 t11 t10 t0 t5,5.0,positive,6
t0 t5 t15 t11 t10 t7,5.0,positive,6
t6 t11 t3 t2 t0 t9,6.0,positive,6
t0 t5 t0 t15 t3 t7,6.0,positive,6
t11 t11 t3 t0 t11 t5,6.0,positive,6
t2 t10 t2 t3 t1 t1,6.0,positive,6
t15 t10 t9 t3 t3 t7,6.0,positive,6
t11 t3 t5 t5 t0 t5,6.0,positive,6
t11 t3 t0 t9 t7 t5,5.0,positive,6
t2 t0 t10 t3 t12 t3,6.0,positive,6
t10 t0 t14 t9 t8 t1,,negative,6
t1 t5 t3 t12 t12 t0,,negative,6
t0 t9 t10 t5 t2 t2,,negative,6
t1 t5 t15 t3 t7 t11,,negative,6
t14 t14 t3 t13 t4 t14,,negative,6
t3 t2 t3 t10 t1 t0,,negative,6
t15 t12 t8 t11 t15 t8,,negative,6
t4 t15 t0 t1 t12 t15,,negative,6
t12 t4 t11 t10 t0 t4,,negative,6
t0 t14 t11 t3 t3 t0,,negative,6
t0 t3 t8 t5 t11 t7 t7,6.0,positive,7
t0 t15 t11 t13 t2 t0 t3,5.0,positive,7
t8 t8 t3 t10 t7 t1 t1,5.0,positive,7
t15 t3 t2 t12 t0 t6 t1,6.0,positive,7
t9 t2 t3 t9 t15 t3 t7,6.0,positive,7
t6 t11 t13 t6 t7 t3 t5,6.0,positive,7
t4 t2 t6 t9 t15 t3 t7,6.0,positive,7
t10 t1 t4 t2 t4 t12 t3,7.0,positive,7
t6 t11 t13 t7 t0 t5 t5,7.0,positive,7
t6 t11 t0 t11 t0 t0 t11,6.0,positive,7
t1 t12 t9 t0 t3 t8 t0,,negative,7
t3 t11 t13 t3 t2 t7 t4,,negative,7
t14 t8 t13 t6 t5 t15 t15,,negative,7
t1 t10 t10 t9 t3 t0 t11,,negative,7
t7 t6 t1 t8 t4 t3 t13,,negative,7
t8 t3 t12 t6 t14 t7 t7,,negative,7
t15 t7 t8 t3 t4 t13 t9,,negative,7
t0 t4 t6 t5 t10 t1 t7,,negative,7
t14 t5 t10 t12 t2 t11 t12,,negative,7
t15 t8 t15 t8 t6 t7 t10,,negative,7
t0 t15 t14 t0 t15 t8 t10 t7,7.0,positive,8
