sample,parse_depth,type,length
t112,,negative,1
t80,,negative,1
t104,,negative,1
t30,,negative,1
t105,,negative,1
t20,,negative,1
t130,,negative,1
t107,,negative,1
t86,,negative,1
t23,,negative,1
t88 t2,2.0,positive,2
t45 t67,2.0,positive,2
t35 t15,2.0,positive,2
t12 t46,2.0,positive,2
t136 t83,2.0,positive,2
t45 t46,2.0,positive,2
t35 t46,2.0,positive,2
t136 t40,2.0,positive,2
t35 t2,2.0,positive,2
t88 t85,2.0,positive,2
t105 t101,,negative,2
t98 t22,,negative,2
t17 t49,,negative,2
t45 t89,,negative,2
t93 t90,,negative,2
t137 t99,,negative,2
t17 t138,,negative,2
t60 t12,,negative,2
t84 t102,,negative,2
t12 t43,,negative,2
t88 t77 t119,3.0,positive,3
t35 t92 t136,3.0,positive,3
t141 t85 t15,3.0,positive,3
t35 t71 t137,3.0,positive,3
t84 t98 t107,3.0,positive,3
t1 t47 t9,3.0,positive,3
t132 t25 t129,3.0,positive,3
t66 t26 t22,3.0,positive,3
t40 t25 t15,3.0,positive,3
t134 t101 t51,3.0,positive,3
t5 t141 t7,,negative,3
t77 t139 t139,,negative,3
t22 t73 t78,,negative,3
t87 t119 t96,,negative,3
t134 t111 t88,,negative,3
t22 t23 t38,,negative,3
t40 t120 t45,,negative,3
t117 t113 t52,,negative,3
t90 t46 t9,,negative,3
t130 t6 t22,,negative,3
t36 t50 t43 t85,4.0,positive,4
t116 t42 t107 t46,3.0,positive,4
t36 t95 t96 t139,4.0,positive,4
t11 t42 t42 t68,3.0,positive,4
t117 t65 t66 t112,3.0,positive,4
t127 t57 t29 t50,4.0,positive,4
t1 t98 t26 t22,4.0,positive,4
t102 t9 t114 t99,4.0,positive,4
t36 t85 t91 t70,4.0,positive,4
t116 t40 t73 t108,3.0,positive,4
t107 t20 t72 t105,,negative,4
t66 t68 t17 t3,,negative,4
t2 t137 t61 t122,,negative,4
t120 t126 t88 t94,,negative,4
t85 t84 t43 t30,,negative,4
t113 t76 t133 t129,,negative,4
t138 t102 t76 t35,,negative,4
t49 t24 t11 t114,,negative,4
t24 t130 t46 t45,,negative,4
t17 t101 t26 t65,,negative,4
t77 t53 t77 t61 t51,4.0,positive,5
t5 t25 t136 t93 t26,4.0,positive,5
t125 t9 t21 t103 t42,4.0,positive,5
t92 t43 t21 t5 t139,4.0,positive,5
t73 t98 t15 t47 t27,4.0,positive,5
t49 t5 t6 t133 t52,4.0,positive,5
t114 t1 t101 t22 t30,4.0,positive,5
t77 t132 t21 t133 t98,4.0,positive,5
t133 t98 t98 t136 t94,4.0,positive,5
t139 t72 t98 t5 t139,4.0,positive,5
t29 t29 t107 t141 t30,,negative,5
t128 t13 t43 t18 t111,,negative,5
t95 t120 t17 t112 t125,,negative,5
t45 t111 t128 t17 t122,,negative,5
t90 t69 t86 t66 t72,,negative,5
t78 t5 t61 t104 t57,,negative,5
t105 t132 t46 t51 t51,,negative,5
