sample,parse_depth,type,length
t140,,negative,1
t90,,negative,1
t254,,negative,1
t146,,negative,1
t17,,negative,1
t285,,negative,1
t224,,negative,1
t84,,negative,1
t158,,negative,1
t13,,negative,1
t58 t249,2.0,positive,2
t58 t224,2.0,positive,2
t187 t262,2.0,positive,2
t220 t249,2.0,positive,2
t187 t224,2.0,positive,2
t220 t224,2.0,positive,2
t187 t249,2.0,positive,2
t220 t262,2.0,positive,2
t58 t262,2.0,positive,2
t328 t137,,negative,2
t364 t364,,negative,2
t179 t141,,negative,2
t148 t137,,negative,2
t137 t111,,negative,2
t387 t329,,negative,2
t5 t157,,negative,2
t392 t32,,negative,2
t46 t194,,negative,2
t55 t387,,negative,2
t58 t320 t55,3.0,positive,3
t220 t26 t13,3.0,positive,3
t58 t320 t317,3.0,positive,3
t187 t296 t55,3.0,positive,3
t220 t356 t55,3.0,positive,3
t187 t305 t317,3.0,positive,3
t220 t356 t317,3.0,positive,3
t187 t320 t55,3.0,positive,3
t355 t139 t224,3.0,positive,3
t58 t320 t13,3.0,positive,3
t75 t290 t176,,negative,3
t259 t81 t136,,negative,3
t285 t386 t127,,negative,3
t264 t264 t290,,negative,3
t249 t231 t344,,negative,3
t368 t8 t146,,negative,3
t344 t163 t42,,negative,3
t311 t358 t386,,negative,3
t254 t84 t243,,negative,3
t235 t94 t369,,negative,3
t201 t62 t139 t224,4.0,positive,4
t220 t305 t144 t250,4.0,positive,4
t355 t296 t254 t224,4.0,positive,4
t355 t139 t296 t13,3.0,positive,4
t220 t296 t157 t243,4.0,positive,4
t58 t356 t157 t75,4.0,positive,4
t201 t90 t395 t262,4.0,positive,4
t355 t305 t158 t224,4.0,positive,4
t187 t305 t32 t243,4.0,positive,4
t355 t139 t320 t13,3.0,positive,4
t370 t160 t182 t139,,negative,4
t243 t152 t207 t162,,negative,4
t107 t140 t235 t213,,negative,4
t154 t320 t127 t220,,negative,4
t158 t137 t335 t77,,negative,4
t141 t356 t376 t154,,negative,4
t213 t55 t378 t274,,negative,4
t243 t290 t160 t296,,negative,4
t94 t163 t358 t305,,negative,4
t264 t86 t336 t185,,negative,4
t58 t356 t11 t144 t237,5.0,positive,5
t187 t305 t30 t290 t75,5.0,positive,5
t201 t62 t395 t26 t13,4.0,positive,5
t220 t305 t140 t70 t192,5.0,positive,5
t177 t156 t187 t139 t224,5.0,positive,5
t187 t296 t139 t271 t192,5.0,positive,5
t201 t187 t320 t254 t249,4.0,positive,5
t220 t356 t144 t55 t86,5.0,positive,5
t220 t26 t304 t54 t283,5.0,positive,5
t58 t356 t157 t392 t381,5.0,positive,5
t389 t285 t43 t207 t231,,negative,5
t344 t179 t87 t224 t320,,negative,5
t282 t53 t374 t368 t58,,negative,5
t72 t335 t346 t336 t391,,negative,5
t52 t278 t253 t252 t154,,negative,5
t158 t144 t386 t338 t207,,negative,5
t194 t368 t19 t392 t331,,negative,5
t94 t264 t156 t40 t249,,negative,5
t252 t150 t148 t235 t94,,negative,5
t84 t194 t11 t344 t317,,negative,5
t282 t158 t238 t378 t139 t249,6.0,positive,6
t177 t387 t90 t139 t296 t13,5.0,positive,6
t355 t395 t320 t139 t341 t192,5.0,positive,6
t39 t238 t378 t356 t254 t249,5.0,positive,6
t6 t62 t320 t158 t305 t317,4.0,positive,6
t58 t26 t11 t32 t234 t49,6.0,positive,6
t319 t144 t62 t305 t254 t249,5.0,positive,6
t187 t320 t11 t144 t50 t49,6.0,positive,6
t220 t320 t140 t70 t54 t262,5.0,positive,6
t177 t144 t62 t395 t356 t55,5.0,positive,6
t70 t364 t215 t251 t346 t14,,negative,6
t312 t253 t87 t187 t336 t140,,negative,6
t70 t373 t32 t109 t328 t376,,negative,6
t201 t10 t26 t84 t27 t121,,negative,6
t26 t127 t249 t252 t28 t356,,negative,6
t58 t34 t329 t369 t338 t338,,negative,6
t54 t312 t272 t49 t249 t11,,negative,6
t179 t231 t366 t109 t271 t42,,negative,6
t305 t109 t220 t72 t185 t194,,negative,6
t356 t53 t391 t381 t231 t141,,negative,6
t206 t158 t352 t90 t26 t254 t262,6.0,positive,7
t58 t26 t374 t235 t14 t296 t370,6.0,positive,7
t177 t156 t318 t320 t254 t356 t55,5.0,positive,7
t58 t296 t11 t374 t290 t234 t344,6.0,positive,7
t58 t296 t156 t244 t259 t376 t97,6.0,positive,7
t201 t6 t98 t47 t160 t395 t224,7.0,positive,7
t192 t158 t219 t90 t26 t254 t249,6.0,positive,7
t192 t158 t24 t318 t320 t278 t249,6.0,positive,7
t355 t395 t26 t72 t156 t244 t236,6.0,positive,7
t319 t144 t392 t370 t160 t395 t249,6.0,positive,7
t264 t335 t98 t10 t346 t32 t175,,negative,7
t97 t391 t373 t49 t72 t47 t391,,negative,7
t86 t194 t182 t274 t190 t346 t311,,negative,7
t143 t160 t283 t17 t11 t53 t201,,negative,7
t267 t338 t148 t87 t374 t49 t254,,negative,7
t98 t374 t13 t43 t19 t358 t290,,negative,7
t155 t190 t58 t177 t264 t386 t320,,negative,7
t108 t150 t236 t370 t13 t40 t40,,negative,7
t250 t43 t243 t148 t262 t163 t90,,negative,7
t304 t312 t296 t285 t311 t368 t397,,negative,7
t391 t32 t185 t144 t187 t26 t278 t262,7.0,positive,8
t282 t158 t173 t224 t378 t296 t254 t262,6.0,positive,8
t355 t139 t296 t304 t320 t39 t213 t262,7.0,positive,8
t220 t356 t157 t54 t150 t335 t213 t97,7.0,positive,8
t220 t296 t215 t271 t355 t259 t177 t62,6.0,positive,8
t319 t144 t378 t296 t278 t26 t157 t243,5.0,positive,8
t355 t356 t158 t296 t32 t201 t98 t47,6.0,positive,8
t312 t30 t244 t185 t156 t187 t395 t224,8.0,positive,8
t355 t139 t26 t11 t172 t213 t108 t13,6.0,positive,8
t201 t62 t139 t305 t304 t30 t244 t236,6.0,positive,8
t369 t163 t215 t182 t368 t146 t32 t216,,negative,8
t160 t378 t345 t178 t178 t39 t109 t150,,negative,8
t355 t317 t90 t234 t144 t249 t176 t26,,negative,8
t345 t328 t72 t264 t163 t237 t224 t98,,negative,8
t331 t141 t188 t391 t249 t201 t26 t94,,negative,8
t336 t28 t216 t107 t381 t186 t34 t311,,negative,8
t27 t182 t94 t389 t172 t158 t203 t236,,negative,8
t179 t141 t173 t10 t77 t364 t54 t231,,negative,8
t186 t104 t373 t381 t264 t190 t192 t10,,negative,8
t304 t173 t108 t244 t162 t102 t5 t235,,negative,8
t282 t158 t219 t318 t305 t278 t26 t72 t192,6.0,positive,9
t58 t26 t11 t282 t158 t24 t80 t392 t216,9.0,positive,9
t28 t186 t285 t158 t219 t62 t320 t254 t249,8.0,positive,9
t341 t320 t176 t158 t104 t243 t160 t139 t249,8.0,positive,9
t391 t144 t185 t387 t318 t305 t278 t296 t55,7.0,positive,9
t220 t356 t5 t45 t288 t355 t392 t150 t86,7.0,positive,9
t319 t144 t62 t139 t296 t157 t368 t10 t368,6.0,positive,9
t220 t356 t11 t175 t14 t234 t216 t283 t344,8.0,positive,9
t355 t139 t296 t186 t285 t158 t194 t397 t243,8.0,positive,9
t187 t26 t140 t249 t175 t397 t34 t43 t344,7.0,positive,9
t192 t53 t111 t47 t176 t49 t335 t206 t172,,negative,9
t144 t282 t77 t283 t320 t154 t290 t70 t338,,negative,9
t397 t179 t376 t311 t346 t75 t108 t356 t160,,negative,9
t274 t397 t47 t374 t160 t127 t104 t206 t49,,negative,9
t219 t175 t58 t238 t290 t70 t189 t249 t378,,negative,9
t335 t136 t146 t182 t156 t290 t392 t234 t213,,negative,9
t318 t352 t311 t87 t318 t143 t386 t148 t187,,negative,9
t141 t39 t49 t201 t395 t108 t312 t87 t278,,negative,9
t290 t53 t141 t49 t216 t296 t108 t387 t369,,negative,9
t50 t13 t216 t259 t158 t87 t203 t187 t138,,negative,9
t373 t144 t90 t320 t158 t26 t72 t188 t355 t237,6.0,positive,10
