sample,parse_depth,type,length
t2,,negative,1
t22,,negative,1
t0,,negative,1
t23,,negative,1
t3,,negative,1
t21,,negative,1
t12,,negative,1
t25,,negative,1
t20,,negative,1
t15,,negative,1
t19 t25,,negative,2
t7 t8,,negative,2
t20 t6,,negative,2
t6 t23,,negative,2
t7 t22,,negative,2
t13 t17,,negative,2
t14 t7,,negative,2
t19 t12,,negative,2
t21 t6,,negative,2
t18 t23,,negative,2
t15 t25 t10,3.0,positive,3
t15 t12 t24,3.0,positive,3
t15 t25 t24,3.0,positive,3
t15 t12 t10,3.0,positive,3
t23 t1 t22,,negative,3
t5 t20 t7,,negative,3
t19 t15 t23,,negative,3
t12 t14 t12,,negative,3
t17 t15 t1,,negative,3
t19 t23 t1,,negative,3
t6 t5 t11,,negative,3
t12 t7 t24,,negative,3
t18 t10 t9,,negative,3
t18 t9 t14,,negative,3
t19 t18 t16 t24,4.0,positive,4
t19 t13 t7 t10,4.0,positive,4
t19 t18 t7 t24,4.0,positive,4
t19 t13 t7 t24,4.0,positive,4
t19 t18 t16 t10,4.0,positive,4
t19 t13 t16 t24,4.0,positive,4
t19 t18 t7 t10,4.0,positive,4
t19 t13 t16 t10,4.0,positive,4
t19 t19 t13 t17,,negative,4
t6 t2 t10 t0,,negative,4
t5 t17 t22 t5,,negative,4
t3 t4 t2 t5,,negative,4
t9 t14 t10 t2,,negative,4
t15 t6 t9 t17,,negative,4
t14 t25 t6 t19,,negative,4
t1 t25 t15 t9,,negative,4
t2 t12 t17 t25,,negative,4
t16 t3 t6 t4,,negative,4
t19 t12 t13 t24 t24,5.0,positive,5
t19 t4 t6 t17 t10,5.0,positive,5
t19 t18 t19 t19 t10,5.0,positive,5
t19 t13 t5 t19 t24,5.0,positive,5
t19 t18 t5 t19 t24,5.0,positive,5
t19 t4 t13 t10 t24,5.0,positive,5
t19 t12 t13 t24 t10,5.0,positive,5
t19 t4 t13 t24 t24,5.0,positive,5
t19 t13 t5 t19 t10,5.0,positive,5
t19 t4 t13 t10 t10,5.0,positive,5
t2 t22 t18 t13 t1,,negative,5
t3 t24 t10 t8 t8,,negative,5
t2 t15 t7 t21 t8,,negative,5
t2 t8 t24 t4 t11,,negative,5
t7 t20 t1 t25 t5,,negative,5
t17 t11 t14 t0 t22,,negative,5
t17 t17 t11 t22 t8,,negative,5
t5 t16 t23 t2 t20,,negative,5
t9 t16 t17 t22 t4,,negative,5
t22 t6 t22 t22 t20,,negative,5
t19 t4 t6 t5 t9 t24,6.0,positive,6
t15 t25 t17 t25 t25 t0,5.0,positive,6
t19 t22 t6 t13 t10 t10,5.0,positive,6
t19 t12 t6 t6 t17 t24,5.0,positive,6
t16 t25 t25 t0 t12 t24,6.0,positive,6
t19 t9 t3 t17 t7 t24,6.0,positive,6
t19 t16 t19 t8 t16 t24,6.0,positive,6
t19 t18 t19 t25 t14 t24,6.0,positive,6
t19 t12 t6 t19 t22 t10,6.0,positive,6
t19 t4 t13 t3 t17 t24,6.0,positive,6
t16 t13 t10 t21 t15 t11,,negative,6
t23 t11 t11 t17 t8 t21,,negative,6
t1 t14 t15 t6 t16 t23,,negative,6
t4 t22 t11 t22 t19 t10,,negative,6
t1 t9 t18 t25 t2 t0,,negative,6
t7 t23 t13 t4 t7 t11,,negative,6
t13 t1 t25 t13 t11 t19,,negative,6
t10 t22 t9 t7 t4 t7,,negative,6
t12 t9 t18 t17 t16 t22,,negative,6
t10 t5 t24 t10 t6 t24,,negative,6
t19 t4 t6 t5 t9 t16 t24,7.0,positive,7
t19 t20 t9 t5 t7 t16 t24,6.0,positive,7
t19 t9 t9 t19 t9 t16 t10,6.0,positive,7
t19 t20 t3 t5 t7 t7 t24,6.0,positive,7
t19 t20 t9 t17 t5 t19 t10,6.0,positive,7
t19 t18 t5 t22 t16 t14 t10,7.0,positive,7
t19 t20 t9 t5 t9 t7 t24,6.0,positive,7
t19 t18 t20 t9 t21 t19 t10,7.0,positive,7
t19 t20 t3 t5 t9 t7 t24,6.0,positive,7
t19 t12 t6 t5 t7 t3 t10,7.0,positive,7
t11 t23 t18 t2 t23 t11 t17,,negative,7
t21 t1 t8 t14 t8 t19 t10,,negative,7
t24 t21 t0 t6 t3 t16 t10,,negative,7
t2 t20 t8 t8 t0 t25 t1,,negative,7
t20 t5 t20 t23 t3 t14 t24,,negative,7
t5 t14 t13 t22 t22 t11 t10,,negative,7
t13 t13 t21 t6 t14 t10 t20,,negative,7
t2 t2 t19 t20 t14 t19 t8,,negative,7
t11 t19 t16 t24 t24 t3 t19,,negative,7
t0 t22 t20 t18 t17 t18 t22,,negative,7
t19 t22 t12 t20 t10 t8 t7 t10,8.0,positive,8
t19 t18 t4 t25 t12 t20 t19 t10,8.0,positive,8
t15 t25 t5 t7 t25 t12 t9 t25,6.0,positive,8
t15 t12 t5 t22 t25 t12 t12 t16,6.0,positive,8
t19 t18 t5 t19 t9 t1 t10 t24,8.0,positive,8
t19 t4 t13 t13 t18 t3 t7 t24,7.0,positive,8
t19 t16 t25 t0 t5 t9 t16 t10,7.0,positive,8
t19 t20 t3 t19 t22 t7 t7 t10,7.0,positive,8
t15 t25 t19 t22 t7 t25 t25 t0,5.0,positive,8
t19 t9 t9 t19 t22 t13 t7 t10,7.0,positive,8
t6 t14 t1 t19 t13 t7 t21 t0,,negative,8
t24 t12 t11 t17 t16 t10 t18 t11,,negative,8
t20 t16 t25 t3 t22 t5 t15 t9,,negative,8
t12 t3 t19 t22 t4 t8 t1 t1,,negative,8
t3 t19 t4 t17 t7 t21 t7 t4,,negative,8
t25 t6 t23 t21 t18 t12 t15 t10,,negative,8
t10 t17 t25 t3 t23 t15 t17 t20,,negative,8
t13 t5 t25 t23 t14 t3 t22 t17,,negative,8
t21 t13 t8 t22 t17 t13 t2 t7,,negative,8
t16 t12 t22 t8 t20 t5 t3 t22,,negative,8
t16 t25 t25 t0 t25 t17 t25 t25 t0,6.0,positive,9
t19 t22 t13 t3 t6 t19 t9 t16 t10,7.0,positive,9
t19 t13 t7 t19 t9 t7 t25 t25 t0,5.0,positive,9
t19 t12 t13 t3 t7 t25 t12 t0 t24,8.0,positive,9
t15 t12 t3 t7 t25 t25 t12 t19 t14,7.0,positive,9
t19 t22 t12 t7 t10 t8 t5 t19 t10,8.0,positive,9
t19 t12 t13 t5 t13 t13 t3 t16 t24,6.0,positive,9
t19 t4 t13 t5 t25 t9 t3 t13 t24,8.0,positive,9
t19 t4 t11 t18 t7 t14 t5 t7 t24,8.0,positive,9
t19 t22 t12 t19 t25 t5 t22 t7 t10,8.0,positive,9
t2 t2 t12 t7 t23 t17 t22 t13 t7,,negative,9
t17 t15 t3 t13 t17 t24 t14 t4 t0,,negative,9
t5 t11 t22 t19 t18 t14 t10 t15 t9,,negative,9
t17 t21 t7 t2 t25 t23 t8 t11 t15,,negative,9
t13 t11 t1 t3 t19 t17 t6 t23 t11,,negative,9
t11 t14 t21 t25 t0 t14 t10 t8 t21,,negative,9
t17 t7 t19 t19 t20 t14 t18 t20 t3,,negative,9
t23 t2 t4 t18 t19 t15 t15 t13 t8,,negative,9
t12 t12 t16 t13 t24 t6 t8 t0 t19,,negative,9
t17 t23 t5 t22 t1 t25 t25 t13 t1,,negative,9
t15 t25 t5 t9 t25 t12 t6 t16 t9 t7,7.0,positive,10
t19 t15 t23 t23 t1 t13 t5 t17 t19 t10,9.0,positive,10
t15 t25 t17 t5 t7 t7 t12 t9 t9 t10,7.0,positive,10
t19 t13 t16 t3 t5 t19 t25 t12 t12 t16,6.0,positive,10
t15 t12 t17 t19 t16 t5 t7 t25 t22 t16,7.0,positive,10
t15 t12 t12 t19 t18 t7 t25 t12 t12 t16,6.0,positive,10
t19 t16 t22 t20 t10 t8 t5 t0 t10 t24,8.0,positive,10
t15 t25 t19 t16 t18 t13 t7 t23 t12 t0,5.0,positive,10
t16 t17 t7 t25 t19 t3 t25 t14 t25 t24,9.0,positive,10
t19 t16 t19 t19 t18 t16 t10 t4 t7 t24,10.0,positive,10
t6 t25 t4 t1 t2 t18 t5 t7 t17 t24,,negative,10
t22 t14 t6 t7 t1 t4 t24 t13 t14 t6,,negative,10
t2 t1 t20 t5 t12 t25 t10 t3 t22 t24,,negative,10
t5 t22 t25 t6 t24 t25 t14 t13 t1 t8,,negative,10
t11 t2 t9 t17 t16 t2 t1 t22 t22 t1,,negative,10
t17 t2 t19 t18 t14 t4 t6 t10 t19 t6,,negative,10
t18 t19 t6 t3 t11 t17 t7 t15 t7 t0,,negative,10
t24 t1 t20 t2 t15 t5 t23 t2 t19 t16,,negative,10
t18 t5 t0 t4 t14 t0 t25 t9 t5 t23,,negative,10
t6 t10 t25 t9 t7 t22 t11 t2 t9 t16,,negative,10
t19 t14 t1 t20 t9 t21 t19 t22 t5 t7 t10,8.0,positive,11
t19 t22 t6 t6 t17 t19 t22 t7 t23 t12 t0,5.0,positive,11
t19 t16 t23 t6 t20 t3 t6 t11 t13 t24 t10,10.0,positive,11
t15 t25 t17 t12 t15 t12 t7 t12 t19 t3 t10,7.0,positive,11
t16 t1 t13 t3 t17 t23 t12 t22 t21 t25 t24,9.0,positive,11
t16 t19 t7 t7 t7 t12 t6 t7 t3 t25 t10,8.0,positive,11
t15 t12 t17 t19 t16 t3 t7 t12 t22 t19 t10,7.0,positive,11
t19 t4 t13 t10 t17 t25 t15 t25 t7 t25 t0,7.0,positive,11
t19 t12 t6 t13 t19 t9 t25 t25 t9 t25 t10,9.0,positive,11
t19 t13 t7 t25 t15 t25 t25 t12 t12 t19 t14,7.0,positive,11
t19 t5 t10 t2 t4 t14 t13 t11 t6 t17 t4,,negative,11
t25 t17 t17 t11 t3 t3 t15 t23 t16 t14 t22,,negative,11
