sample,parse_depth,type,length
t44,,negative,1
t15,,negative,1
t27,,negative,1
t29,,negative,1
t25,,negative,1
t6,,negative,1
t7,,negative,1
t18,,negative,1
t41,,negative,1
t16,,negative,1
t16 t4,2.0,positive,2
t15 t3,2.0,positive,2
t31 t3,2.0,positive,2
t31 t20,2.0,positive,2
t16 t3,2.0,positive,2
t19 t43,2.0,positive,2
t37 t43,2.0,positive,2
t25 t43,2.0,positive,2
t19 t33,2.0,positive,2
t47 t41,2.0,positive,2
t22 t14,,negative,2
t26 t19,,negative,2
t10 t40,,negative,2
t0 t19,,negative,2
t30 t43,,negative,2
t13 t45,,negative,2
t6 t28,,negative,2
t36 t39,,negative,2
t18 t3,,negative,2
t17 t33,,negative,2
t10 t1 t7,3.0,positive,3
t15 t31 t16,3.0,positive,3
t35 t43 t46,3.0,positive,3
t19 t39 t1,3.0,positive,3
t27 t17 t24,3.0,positive,3
t14 t41 t46,3.0,positive,3
t43 t44 t24,3.0,positive,3
t27 t12 t4,3.0,positive,3
t14 t35 t37,3.0,positive,3
t10 t30 t1,3.0,positive,3
t36 t15 t22,,negative,3
t16 t0 t27,,negative,3
t45 t38 t15,,negative,3
t16 t5 t20,,negative,3
t10 t36 t40,,negative,3
t23 t19 t22,,negative,3
t21 t3 t30,,negative,3
t11 t46 t3,,negative,3
t40 t13 t38,,negative,3
t9 t42 t45,,negative,3
t31 t10 t8 t24,4.0,positive,4
t31 t35 t0 t2,4.0,positive,4
t16 t36 t1 t46,4.0,positive,4
t5 t44 t35 t5,3.0,positive,4
t27 t4 t29 t37,3.0,positive,4
t8 t15 t4 t3,4.0,positive,4
t22 t6 t37 t3,4.0,positive,4
t16 t33 t14 t7,4.0,positive,4
t5 t18 t29 t37,3.0,positive,4
t14 t19 t18 t24,4.0,positive,4
t0 t14 t15 t19,,negative,4
t24 t14 t14 t42,,negative,4
t31 t11 t30 t4,,negative,4
t0 t1 t44 t38,,negative,4
t26 t13 t11 t16,,negative,4
t18 t47 t40 t9,,negative,4
t20 t24 t11 t4,,negative,4
t45 t17 t9 t47,,negative,4
t39 t38 t14 t14,,negative,4
t16 t47 t9 t43,,negative,4
t27 t1 t35 t33 t5,4.0,positive,5
t37 t10 t42 t17 t3,5.0,positive,5
t47 t31 t46 t31 t41,5.0,positive,5
t39 t47 t43 t14 t19,4.0,positive,5
t27 t8 t35 t27 t17,4.0,positive,5
t30 t14 t1 t47 t24,5.0,positive,5
t10 t39 t47 t5 t34,5.0,positive,5
t39 t40 t4 t33 t16,4.0,positive,5
t47 t10 t12 t33 t28,4.0,positive,5
t0 t5 t7 t47 t3,5.0,positive,5
t43 t37 t46 t30 t11,,negative,5
t37 t4 t13 t22 t12,,negative,5
t44 t14 t1 t34 t47,,negative,5
t36 t8 t9 t27 t12,,negative,5
t45 t25 t16 t10 t2,,negative,5
t24 t29 t15 t42 t19,,negative,5
t46 t37 t20 t16 t14,,negative,5
t44 t31 t18 t2 t47,,negative,5
t37 t29 t45 t32 t44,,negative,5
t41 t0 t44 t42 t14,,negative,5
t46 t15 t4 t35 t14 t7,4.0,positive,6
t35 t20 t17 t35 t13 t4,5.0,positive,6
t32 t18 t42 t23 t18 t3,6.0,positive,6
t27 t17 t31 t26 t35 t24,6.0,positive,6
t30 t7 t43 t19 t18 t3,5.0,positive,6
t8 t35 t43 t0 t29 t16,5.0,positive,6
t31 t19 t0 t30 t38 t29,6.0,positive,6
t47 t21 t20 t8 t10 t19,5.0,positive,6
t27 t43 t43 t1 t41 t46,5.0,positive,6
t25 t35 t41 t22 t36 t1,6.0,positive,6
t28 t16 t46 t38 t47 t4,,negative,6
t20 t45 t3 t38 t9 t14,,negative,6
t17 t26 t20 t36 t6 t10,,negative,6
t7 t24 t41 t6 t43 t23,,negative,6
t32 t39 t12 t35 t11 t41,,negative,6
t10 t15 t21 t45 t43 t38,,negative,6
t5 t33 t41 t30 t26 t21,,negative,6
t1 t25 t33 t20 t38 t38,,negative,6
t32 t5 t18 t25 t20 t12,,negative,6
t33 t11 t21 t25 t0 t26,,negative,6
t27 t4 t5 t16 t1 t15 t8,6.0,positive,7
t31 t47 t5 t33 t26 t5 t45,6.0,positive,7
t31 t27 t17 t15 t39 t3 t29,7.0,positive,7
t19 t32 t9 t43 t20 t7 t41,7.0,positive,7
