sample,parse_depth,type,length
t119,,negative,1
t118,,negative,1
t94,,negative,1
t106,,negative,1
t56,,negative,1
t9,,negative,1
t18,,negative,1
t158,,negative,1
t155,,negative,1
t90,,negative,1
t56 t9,2.0,positive,2
t168 t70,2.0,positive,2
t112 t55,2.0,positive,2
t99 t35,2.0,positive,2
t46 t55,2.0,positive,2
t145 t120,2.0,positive,2
t50 t168,2.0,positive,2
t98 t101,2.0,positive,2
t27 t55,2.0,positive,2
t99 t148,2.0,positive,2
t91 t115,,negative,2
t173 t83,,negative,2
t32 t37,,negative,2
t72 t135,,negative,2
t45 t128,,negative,2
t32 t97,,negative,2
t49 t96,,negative,2
t156 t142,,negative,2
t138 t71,,negative,2
t91 t167,,negative,2
t173 t163 t45,3.0,positive,3
t84 t86 t163,3.0,positive,3
t101 t2 t70,3.0,positive,3
t112 t69 t21,3.0,positive,3
t30 t161 t49,3.0,positive,3
t145 t12 t120,3.0,positive,3
t124 t69 t35,3.0,positive,3
t158 t108 t158,3.0,positive,3
t51 t90 t71,3.0,positive,3
t50 t120 t145,3.0,positive,3
t70 t34 t37,,negative,3
t111 t32 t149,,negative,3
t79 t118 t96,,negative,3
t104 t162 t41,,negative,3
t173 t10 t170,,negative,3
t38 t127 t69,,negative,3
t32 t14 t14,,negative,3
t89 t142 t10,,negative,3
t20 t53 t98,,negative,3
t155 t9 t86,,negative,3
t27 t121 t128 t37,3.0,positive,4
t171 t36 t87 t9,4.0,positive,4
t50 t24 t86 t99,4.0,positive,4
t56 t82 t28 t109,4.0,positive,4
t159 t68 t103 t89,3.0,positive,4
t142 t60 t35 t169,4.0,positive,4
t102 t117 t59 t123,4.0,positive,4
t177 t112 t165 t39,3.0,positive,4
t158 t40 t40 t64,3.0,positive,4
t62 t71 t134 t140,4.0,positive,4
t57 t73 t22 t21,,negative,4
t121 t158 t157 t83,,negative,4
t127 t102 t96 t80,,negative,4
t26 t73 t11 t117,,negative,4
t40 t108 t114 t81,,negative,4
t35 t130 t88 t45,,negative,4
t105 t173 t96 t128,,negative,4
t85 t36 t168 t67,,negative,4
t177 t116 t165 t50,,negative,4
t106 t147 t123 t39,,negative,4
t162 t32 t40 t81 t171,4.0,positive,5
t0 t44 t15 t49 t98,5.0,positive,5
t98 t148 t51 t117 t98,5.0,positive,5
t164 t25 t167 t174 t161,4.0,positive,5
t84 t103 t131 t111 t87,4.0,positive,5
t161 t98 t39 t148 t39,5.0,positive,5
t128 t121 t66 t161 t35,4.0,positive,5
t161 t62 t111 t28 t141,5.0,positive,5
t124 t140 t139 t65 t154,5.0,positive,5
t125 t70 t62 t99 t72,5.0,positive,5
t126 t162 t64 t98 t171,,negative,5
t26 t96 t140 t42 t148,,negative,5
t106 t46 t43 t23 t168,,negative,5
t50 t14 t177 t146 t121,,negative,5
t5 t121 t145 t54 t80,,negative,5
t165 t105 t20 t112 t7,,negative,5
t160 t49 t174 t172 t135,,negative,5
t138 t141 t139 t121 t77,,negative,5
t61 t152 t115 t35 t84,,negative,5
t130 t56 t54 t8 t112,,negative,5
t25 t96 t62 t102 t71 t141,6.0,positive,6
t65 t167 t150 t13 t58 t170,5.0,positive,6
t56 t111 t170 t26 t163 t5,4.0,positive,6
t161 t103 t79 t167 t161 t116,5.0,positive,6
t41 t79 t70 t161 t35 t169,5.0,positive,6
t143 t5 t32 t175 t94 t75,6.0,positive,6
t41 t163 t8 t37 t39 t55,6.0,positive,6
t170 t10 t105 t79 t158 t141,5.0,positive,6
t38 t56 t13 t159 t140 t64,4.0,positive,6
t139 t39 t21 t131 t30 t37,6.0,positive,6
t0 t126 t171 t25 t24 t170,,negative,6
t70 t145 t98 t54 t48 t1,,negative,6
t99 t24 t9 t87 t77 t116,,negative,6
t80 t2 t109 t58 t106 t86,,negative,6
t73 t75 t82 t68 t62 t25,,negative,6
t115 t36 t160 t44 t172 t134,,negative,6
t99 t36 t131 t46 t27 t125,,negative,6
t162 t71 t138 t147 t104 t71,,negative,6
t40 t168 t7 t152 t107 t140,,negative,6
t169 t56 t177 t151 t82 t144,,negative,6
t142 t97 t135 t90 t82 t30 t161,5.0,positive,7
t130 t66 t143 t4 t31 t15 t12,6.0,positive,7
t163 t99 t161 t62 t168 t156 t141,6.0,positive,7
t39 t97 t80 t70 t49 t128 t152,5.0,positive,7
t167 t84 t82 t41 t64 t65 t174,5.0,positive,7
t70 t123 t41 t59 t124 t161 t170,5.0,positive,7
t125 t99 t162 t124 t93 t117 t72,7.0,positive,7
t139 t111 t85 t35 t44 t176 t24,6.0,positive,7
t99 t160 t142 t151 t86 t64 t69,7.0,positive,7
t160 t112 t129 t40 t172 t71 t148,6.0,positive,7
t83 t104 t115 t73 t58 t81 t31,,negative,7
t24 t67 t56 t114 t135 t97 t161,,negative,7
t50 t152 t43 t18 t26 t150 t133,,negative,7
t46 t104 t63 t88 t145 t20 t129,,negative,7
t59 t93 t47 t118 t86 t143 t84,,negative,7
t41 t168 t96 t150 t64 t43 t161,,negative,7
t165 t96 t39 t152 t57 t80 t124,,negative,7
t114 t121 t28 t98 t156 t92 t74,,negative,7
t22 t33 t154 t123 t66 t138 t138,,negative,7
t25 t86 t55 t101 t124 t89 t44,,negative,7
