sample,parse_depth,type,length
t0,,negative,1
t47,,negative,1
t9,,negative,1
t41,,negative,1
t5,,negative,1
t16,,negative,1
t58,,negative,1
t43,,negative,1
t25,,negative,1
t23,,negative,1
t41 t59,,negative,2
t31 t37,,negative,2
t59 t33,,negative,2
t33 t58,,negative,2
t19 t14,,negative,2
t31 t26,,negative,2
t39 t16,,negative,2
t43 t14,,negative,2
t43 t51,,negative,2
t5 t27,,negative,2
t44 t58 t9,,negative,3
t31 t48 t6,,negative,3
t0 t0 t58,,negative,3
t48 t31 t47,,negative,3
t5 t27 t16,,negative,3
t43 t0 t45,,negative,3
t1 t31 t41,,negative,3
t5 t44 t22,,negative,3
t14 t54 t33,,negative,3
t9 t15 t6,,negative,3
t37 t51 t27 t59,,negative,4
t6 t46 t58 t14,,negative,4
t50 t14 t1 t10,,negative,4
t45 t19 t15 t2,,negative,4
t33 t0 t31 t9,,negative,4
t59 t6 t2 t5,,negative,4
t14 t59 t10 t48,,negative,4
t19 t58 t37 t31,,negative,4
t47 t14 t46 t41,,negative,4
t22 t27 t14 t59,,negative,4
t0 t15 t59 t44 t31,4.0,positive,5
t0 t15 t1 t44 t31,4.0,positive,5
t0 t15 t37 t44 t31,4.0,positive,5
t0 t15 t16 t44 t31,4.0,positive,5
t10 t5 t33 t15 t46,,negative,5
t10 t45 t31 t39 t19,,negative,5
t59 t0 t19 t51 t16,,negative,5
t54 t50 t37 t5 t59,,negative,5
t46 t10 t1 t59 t9,,negative,5
t58 t51 t59 t48 t0,,negative,5
t59 t6 t59 t2 t6,,negative,5
t47 t19 t5 t22 t10,,negative,5
t50 t19 t22 t5 t15,,negative,5
t58 t44 t45 t23 t0,,negative,5
t0 t15 t59 t44 t37 t1,5.0,positive,6
t0 t15 t37 t44 t25 t27,5.0,positive,6
t50 t2 t15 t1 t44 t31,4.0,positive,6
t0 t15 t1 t39 t44 t31,5.0,positive,6
t0 t15 t59 t44 t22 t33,5.0,positive,6
t0 t15 t59 t44 t19 t1,5.0,positive,6
t0 t15 t1 t44 t25 t1,5.0,positive,6
t48 t47 t15 t16 t44 t31,4.0,positive,6
t0 t15 t59 t44 t45 t33,5.0,positive,6
t0 t15 t59 t44 t25 t1,5.0,positive,6
t31 t25 t0 t45 t54 t5,,negative,6
t16 t46 t45 t1 t37 t10,,negative,6
t27 t6 t44 t19 t5 t15,,negative,6
t25 t1 t46 t45 t22 t23,,negative,6
t37 t54 t45 t23 t44 t22,,negative,6
t43 t2 t6 t23 t37 t25,,negative,6
t41 t2 t19 t45 t6 t44,,negative,6
t43 t39 t41 t58 t5 t14,,negative,6
t46 t25 t50 t33 t48 t33,,negative,6
t50 t46 t50 t54 t47 t16,,negative,6
t50 t47 t15 t16 t39 t44 t31,5.0,positive,7
t50 t2 t15 t37 t44 t25 t27,5.0,positive,7
t50 t2 t15 t1 t44 t19 t27,5.0,positive,7
t41 t47 t15 t59 t44 t37 t1,5.0,positive,7
t41 t2 t15 t37 t44 t54 t33,5.0,positive,7
t0 t15 t1 t39 t44 t19 t1,5.0,positive,7
