sample,parse_depth,type,length
t10,,negative,1
t71,,negative,1
t22,,negative,1
t63,,negative,1
t90,,negative,1
t42,,negative,1
t70,,negative,1
t12,,negative,1
t18,,negative,1
t75,,negative,1
t17 t32,2.0,positive,2
t17 t30,2.0,positive,2
t22 t83,,negative,2
t7 t42,,negative,2
t51 t22,,negative,2
t50 t24,,negative,2
t75 t78,,negative,2
t42 t75,,negative,2
t60 t8,,negative,2
t87 t71,,negative,2
t65 t24,,negative,2
t61 t9,,negative,2
t70 t63 t32,3.0,positive,3
t70 t63 t30,3.0,positive,3
t14 t24 t16,,negative,3
t56 t35 t75,,negative,3
t9 t83 t50,,negative,3
t15 t63 t56,,negative,3
t22 t27 t17,,negative,3
t32 t27 t54,,negative,3
t74 t73 t73,,negative,3
t46 t75 t83,,negative,3
t50 t7 t83,,negative,3
t60 t14 t71,,negative,3
t69 t54 t63 t30,4.0,positive,4
t35 t54 t63 t32,4.0,positive,4
t35 t54 t63 t30,4.0,positive,4
t69 t54 t63 t32,4.0,positive,4
t17 t14 t42 t87,,negative,4
t50 t13 t65 t72,,negative,4
t61 t60 t27 t60,,negative,4
t16 t10 t10 t79,,negative,4
t75 t83 t60 t72,,negative,4
t35 t90 t10 t71,,negative,4
t90 t22 t63 t14,,negative,4
t13 t87 t27 t70,,negative,4
t29 t71 t90 t70,,negative,4
t35 t54 t22 t69,,negative,4
t17 t74 t24 t10 t68,5.0,positive,5
t17 t12 t24 t10 t60,5.0,positive,5
t17 t12 t14 t14 t68,5.0,positive,5
t17 t74 t14 t14 t60,5.0,positive,5
t17 t63 t24 t10 t60,5.0,positive,5
t17 t74 t14 t14 t68,5.0,positive,5
t17 t12 t24 t10 t68,5.0,positive,5
t17 t63 t14 t14 t68,5.0,positive,5
t54 t24 t54 t63 t32,5.0,positive,5
t17 t74 t24 t10 t60,5.0,positive,5
t88 t44 t42 t35 t79,,negative,5
t24 t51 t9 t78 t60,,negative,5
t18 t10 t15 t27 t70,,negative,5
t56 t90 t16 t44 t87,,negative,5
t17 t18 t12 t68 t15,,negative,5
t87 t12 t24 t73 t10,,negative,5
t68 t50 t54 t8 t13,,negative,5
t22 t71 t75 t79 t50,,negative,5
t72 t44 t50 t10 t75,,negative,5
t24 t51 t61 t16 t35,,negative,5
t69 t14 t17 t56 t63 t32,6.0,positive,6
t17 t12 t14 t14 t78 t8,5.0,positive,6
t17 t63 t14 t14 t71 t8,5.0,positive,6
