sample,parse_depth,type,length
t34,,negative,1
t11,,negative,1
t39,,negative,1
t12,,negative,1
t63,,negative,1
t53,,negative,1
t2,,negative,1
t24,,negative,1
t20,,negative,1
t79,,negative,1
t26 t43,2.0,positive,2
t53 t43,2.0,positive,2
t75 t36,,negative,2
t36 t70,,negative,2
t12 t59,,negative,2
t29 t39,,negative,2
t63 t46,,negative,2
t56 t56,,negative,2
t52 t6,,negative,2
t63 t18,,negative,2
t81 t3,,negative,2
t18 t56,,negative,2
t61 t78 t29,,negative,3
t42 t8 t20,,negative,3
t34 t15 t24,,negative,3
t81 t42 t37,,negative,3
t35 t3 t81,,negative,3
t42 t61 t45,,negative,3
t66 t73 t21,,negative,3
t49 t56 t70,,negative,3
t75 t18 t8,,negative,3
t37 t64 t70,,negative,3
t43 t3 t45 t52,4.0,positive,4
t43 t54 t11 t28,4.0,positive,4
t43 t3 t45 t75,4.0,positive,4
t43 t78 t11 t28,4.0,positive,4
t43 t3 t45 t64,4.0,positive,4
t43 t3 t45 t10,4.0,positive,4
t53 t67 t6 t39,,negative,4
t10 t43 t28 t39,,negative,4
t64 t2 t52 t81,,negative,4
t73 t15 t61 t28,,negative,4
t43 t8 t3 t42,,negative,4
t12 t34 t45 t20,,negative,4
t63 t79 t67 t14,,negative,4
t67 t23 t43 t21,,negative,4
t45 t15 t59 t66,,negative,4
t6 t6 t81 t61,,negative,4
t43 t3 t36 t53 t81,5.0,positive,5
t43 t3 t36 t26 t23,5.0,positive,5
t43 t78 t11 t2 t28,5.0,positive,5
t43 t3 t36 t26 t81,5.0,positive,5
t43 t54 t11 t2 t28,5.0,positive,5
t43 t3 t36 t53 t23,5.0,positive,5
t79 t39 t79 t34 t24,,negative,5
t3 t78 t12 t2 t80,,negative,5
t64 t59 t45 t57 t34,,negative,5
t54 t80 t35 t82 t66,,negative,5
t3 t20 t78 t21 t79,,negative,5
t75 t3 t18 t10 t57,,negative,5
t66 t28 t26 t39 t12,,negative,5
t79 t28 t67 t59 t24,,negative,5
t77 t75 t14 t75 t81,,negative,5
t57 t59 t56 t56 t43,,negative,5
t43 t67 t29 t15 t11 t28,6.0,positive,6
t43 t3 t73 t56 t26 t23,5.0,positive,6
t43 t67 t29 t73 t11 t28,6.0,positive,6
t43 t67 t61 t73 t11 t28,6.0,positive,6
t43 t78 t11 t2 t2 t28,6.0,positive,6
t43 t67 t61 t15 t11 t28,6.0,positive,6
t43 t54 t11 t2 t2 t28,6.0,positive,6
t43 t3 t73 t56 t26 t81,5.0,positive,6
t43 t3 t15 t56 t53 t23,5.0,positive,6
t43 t3 t15 t56 t26 t23,5.0,positive,6
t35 t14 t59 t39 t53 t64,,negative,6
t49 t70 t29 t45 t56 t82,,negative,6
t34 t75 t63 t29 t2 t18,,negative,6
t3 t2 t18 t77 t54 t54,,negative,6
t82 t78 t46 t23 t54 t20,,negative,6
t24 t64 t24 t56 t61 t56,,negative,6
t10 t37 t49 t73 t59 t67,,negative,6
t79 t24 t24 t15 t66 t61,,negative,6
t46 t29 t24 t10 t21 t66,,negative,6
t57 t63 t53 t24 t35 t11,,negative,6
t43 t67 t53 t34 t15 t11 t28,7.0,positive,7
t43 t67 t61 t73 t11 t2 t28,6.0,positive,7
t43 t3 t39 t42 t8 t36 t11,7.0,positive,7
t43 t67 t61 t20 t8 t11 t28,7.0,positive,7
t43 t67 t29 t20 t8 t11 t28,7.0,positive,7
t43 t3 t34 t14 t45 t53 t23,6.0,positive,7
t43 t3 t20 t8 t56 t26 t81,6.0,positive,7
t43 t67 t29 t15 t11 t2 t28,6.0,positive,7
t43 t54 t11 t2 t2 t2 t28,7.0,positive,7
t43 t67 t29 t73 t11 t2 t28,6.0,positive,7
t6 t18 t43 t10 t28 t26 t11,,negative,7
t14 t54 t21 t6 t26 t64 t66,,negative,7
t67 t64 t39 t14 t24 t35 t57,,negative,7
t24 t18 t36 t21 t54 t82 t35,,negative,7
t79 t53 t8 t36 t49 t2 t61,,negative,7
t78 t15 t73 t73 t82 t46 t59,,negative,7
t61 t15 t54 t18 t81 t6 t78,,negative,7
t61 t29 t54 t14 t82 t79 t8,,negative,7
t46 t10 t2 t18 t43 t66 t21,,negative,7
t67 t79 t45 t10 t37 t56 t82,,negative,7
t43 t67 t2 t26 t81 t73 t11 t28,8.0,positive,8
t43 t67 t2 t53 t81 t15 t11 t28,8.0,positive,8
t43 t67 t2 t26 t81 t15 t11 t28,8.0,positive,8
t43 t54 t11 t2 t78 t52 t23 t28,8.0,positive,8
t43 t3 t37 t39 t8 t56 t26 t23,7.0,positive,8
t43 t78 t11 t2 t54 t10 t81 t28,8.0,positive,8
t43 t54 t11 t2 t78 t75 t23 t28,8.0,positive,8
t43 t3 t37 t39 t8 t56 t26 t81,7.0,positive,8
t43 t54 t11 t2 t54 t64 t81 t28,8.0,positive,8
t43 t3 t39 t42 t8 t36 t11 t2,7.0,positive,8
t70 t45 t70 t37 t21 t61 t10 t20,,negative,8
t3 t6 t37 t11 t39 t49 t42 t37,,negative,8
t61 t42 t26 t14 t42 t24 t52 t59,,negative,8
t70 t21 t42 t26 t67 t34 t8 t73,,negative,8
t52 t66 t34 t15 t56 t26 t8 t56,,negative,8
t28 t15 t49 t53 t75 t66 t64 t35,,negative,8
t26 t64 t23 t82 t24 t79 t81 t8,,negative,8
t63 t46 t12 t56 t81 t78 t26 t53,,negative,8
t37 t26 t36 t43 t45 t54 t73 t54,,negative,8
t20 t78 t39 t52 t37 t18 t26 t21,,negative,8
t43 t67 t2 t53 t23 t73 t11 t2 t28,8.0,positive,9
t43 t3 t39 t42 t12 t39 t73 t36 t11,8.0,positive,9
t43 t67 t61 t26 t29 t15 t8 t11 t28,9.0,positive,9
t43 t67 t2 t53 t81 t20 t8 t11 t28,8.0,positive,9
t43 t78 t11 t2 t78 t75 t81 t2 t28,9.0,positive,9
t43 t3 t39 t42 t12 t21 t11 t36 t11,8.0,positive,9
t43 t67 t29 t20 t12 t39 t73 t11 t28,9.0,positive,9
t43 t3 t39 t42 t8 t35 t70 t11 t2,7.0,positive,9
t43 t3 t20 t12 t21 t11 t56 t53 t81,8.0,positive,9
t43 t67 t29 t53 t61 t73 t8 t11 t28,9.0,positive,9
t78 t67 t18 t45 t46 t63 t52 t21 t34,,negative,9
t70 t79 t29 t46 t28 t80 t77 t2 t11,,negative,9
t61 t18 t80 t67 t26 t29 t61 t67 t79,,negative,9
t34 t57 t39 t11 t42 t73 t66 t61 t67,,negative,9
t70 t29 t26 t61 t79 t37 t34 t18 t54,,negative,9
t82 t53 t20 t79 t49 t35 t6 t49 t67,,negative,9
t81 t24 t67 t37 t18 t36 t54 t29 t66,,negative,9
t79 t23 t6 t3 t70 t45 t6 t10 t10,,negative,9
t49 t80 t61 t42 t26 t26 t36 t52 t52,,negative,9
t77 t37 t39 t8 t66 t28 t77 t10 t54,,negative,9
t43 t67 t29 t37 t80 t20 t2 t8 t11 t28,10.0,positive,10
t43 t67 t2 t53 t23 t73 t11 t2 t2 t28,8.0,positive,10
t43 t54 t11 t2 t67 t29 t15 t52 t81 t28,10.0,positive,10
t43 t54 t11 t2 t2 t54 t64 t81 t2 t28,9.0,positive,10
t43 t3 t39 t42 t12 t64 t39 t35 t70 t11,8.0,positive,10
t43 t3 t20 t14 t37 t39 t3 t56 t53 t23,8.0,positive,10
t43 t3 t26 t29 t20 t8 t8 t56 t26 t23,9.0,positive,10
t43 t78 t11 t2 t2 t78 t75 t81 t2 t28,9.0,positive,10
t43 t54 t11 t2 t67 t61 t15 t75 t23 t28,10.0,positive,10
t43 t54 t11 t2 t67 t61 t73 t75 t81 t28,10.0,positive,10
t73 t46 t37 t15 t20 t26 t43 t73 t70 t6,,negative,10
t10 t26 t28 t37 t12 t82 t34 t11 t29 t73,,negative,10
t14 t11 t43 t35 t79 t73 t20 t67 t70 t49,,negative,10
t3 t8 t8 t15 t73 t15 t2 t42 t70 t43,,negative,10
t75 t80 t52 t81 t82 t82 t66 t64 t73 t18,,negative,10
t78 t77 t21 t54 t8 t20 t75 t66 t67 t57,,negative,10
t2 t26 t56 t34 t75 t20 t23 t75 t54 t61,,negative,10
t45 t67 t64 t2 t34 t36 t42 t21 t3 t82,,negative,10
t8 t14 t53 t67 t20 t66 t29 t24 t80 t53,,negative,10
t52 t15 t81 t15 t12 t2 t24 t36 t56 t39,,negative,10
t43 t78 t11 t2 t54 t52 t23 t54 t64 t81 t28,9.0,positive,11
t43 t67 t61 t54 t52 t53 t81 t39 t8 t11 t28,10.0,positive,11
t43 t54 t11 t2 t67 t61 t73 t10 t23 t2 t28,11.0,positive,11
t43 t67 t61 t73 t11 t2 t54 t64 t81 t2 t28,9.0,positive,11
t43 t78 t11 t2 t67 t53 t34 t15 t10 t81 t28,11.0,positive,11
t43 t67 t2 t78 t52 t81 t26 t81 t73 t11 t28,10.0,positive,11
t43 t3 t53 t2 t26 t23 t15 t8 t56 t26 t23,10.0,positive,11
t43 t3 t26 t2 t26 t23 t73 t8 t56 t53 t23,10.0,positive,11
t43 t3 t39 t42 t14 t37 t39 t3 t36 t11 t2,8.0,positive,11
t43 t67 t2 t54 t10 t81 t26 t23 t15 t11 t28,10.0,positive,11
t63 t73 t3 t78 t49 t6 t26 t6 t2 t34 t37,,negative,11
t18 t15 t64 t35 t12 t3 t36 t59 t12 t18 t61,,negative,11
t70 t80 t67 t35 t46 t35 t43 t49 t46 t81 t57,,negative,11
t77 t70 t67 t10 t56 t3 t23 t61 t20 t2 t34,,negative,11
t24 t35 t53 t52 t80 t49 t15 t75 t28 t11 t49,,negative,11
t53 t70 t79 t37 t12 t79 t3 t73 t8 t29 t61,,negative,11
t10 t67 t66 t11 t20 t56 t67 t46 t77 t52 t24,,negative,11
t61 t10 t12 t23 t12 t35 t18 t75 t79 t78 t77,,negative,11
t12 t66 t21 t18 t10 t43 t36 t73 t61 t66 t54,,negative,11
t35 t45 t81 t8 t67 t54 t81 t80 t14 t81 t21,,negative,11
