sample,parse_depth,type,length
t37,,negative,1
t36,,negative,1
t84,,negative,1
t60,,negative,1
t33,,negative,1
t79,,negative,1
t19,,negative,1
t21,,negative,1
t68,,negative,1
t56,,negative,1
t50 t62,2.0,positive,2
t50 t52,2.0,positive,2
t17 t10,2.0,positive,2
t66 t62,2.0,positive,2
t50 t36,2.0,positive,2
t23 t53,2.0,positive,2
t19 t61,2.0,positive,2
t50 t53,2.0,positive,2
t23 t62,2.0,positive,2
t19 t21,2.0,positive,2
t17 t62,,negative,2
t71 t23,,negative,2
t60 t34,,negative,2
t39 t61,,negative,2
t21 t10,,negative,2
t53 t61,,negative,2
t82 t45,,negative,2
t60 t15,,negative,2
t50 t68,,negative,2
t62 t34,,negative,2
t33 t39 t21,3.0,positive,3
t56 t61 t10,3.0,positive,3
t39 t66 t6,3.0,positive,3
t36 t16 t6,3.0,positive,3
t21 t36 t61,3.0,positive,3
t27 t84 t52,3.0,positive,3
t50 t50 t60,3.0,positive,3
t56 t39 t36,3.0,positive,3
t60 t39 t27,3.0,positive,3
t21 t47 t21,3.0,positive,3
t78 t34 t79,,negative,3
t53 t70 t68,,negative,3
t62 t56 t33,,negative,3
t16 t23 t50,,negative,3
t33 t70 t62,,negative,3
t39 t82 t15,,negative,3
t71 t53 t84,,negative,3
t56 t79 t16,,negative,3
t6 t53 t61,,negative,3
t39 t68 t66,,negative,3
t15 t34 t16 t27,3.0,positive,4
t70 t6 t34 t27,4.0,positive,4
t34 t84 t79 t52,4.0,positive,4
t50 t61 t6 t56,4.0,positive,4
t17 t16 t66 t68,4.0,positive,4
t34 t79 t34 t53,4.0,positive,4
t65 t56 t79 t52,4.0,positive,4
t78 t39 t39 t15,4.0,positive,4
t60 t6 t56 t53,4.0,positive,4
t45 t84 t82 t36,3.0,positive,4
t27 t27 t65 t70,,negative,4
t33 t37 t71 t19,,negative,4
t56 t37 t78 t62,,negative,4
t50 t47 t37 t50,,negative,4
t50 t34 t52 t68,,negative,4
t36 t50 t66 t36,,negative,4
t23 t61 t27 t23,,negative,4
t53 t68 t56 t23,,negative,4
t6 t71 t10 t39,,negative,4
t6 t17 t82 t56,,negative,4
t52 t36 t50 t84 t61,5.0,positive,5
t39 t17 t71 t70 t53,5.0,positive,5
t6 t70 t17 t39 t21,5.0,positive,5
t60 t61 t71 t17 t39,4.0,positive,5
t39 t6 t33 t6 t34,4.0,positive,5
t61 t79 t10 t15 t36,4.0,positive,5
t39 t65 t84 t34 t34,4.0,positive,5
t34 t61 t79 t17 t53,5.0,positive,5
t6 t17 t56 t21 t17,4.0,positive,5
t17 t65 t50 t37 t66,4.0,positive,5
t70 t19 t37 t50 t79,,negative,5
t79 t19 t15 t21 t53,,negative,5
t68 t21 t65 t47 t82,,negative,5
t45 t50 t19 t56 t56,,negative,5
t10 t53 t52 t33 t53,,negative,5
t65 t79 t34 t61 t39,,negative,5
t71 t50 t82 t52 t50,,negative,5
t68 t82 t27 t47 t66,,negative,5
t21 t19 t60 t17 t50,,negative,5
t79 t70 t45 t53 t71,,negative,5
t56 t65 t84 t10 t61 t84,5.0,positive,6
t39 t21 t68 t56 t61 t53,5.0,positive,6
t70 t6 t15 t19 t65 t34,4.0,positive,6
t60 t53 t6 t84 t16 t68,5.0,positive,6
t71 t37 t60 t37 t39 t79,4.0,positive,6
