sample,parse_depth,type,length
t47,,negative,1
t8,,negative,1
t38,,negative,1
t20,,negative,1
t25,,negative,1
t53,,negative,1
t56,,negative,1
t17,,negative,1
t35,,negative,1
t39,,negative,1
t32 t38,,negative,2
t53 t39,,negative,2
t44 t38,,negative,2
t20 t3,,negative,2
t31 t33,,negative,2
t33 t49,,negative,2
t31 t22,,negative,2
t24 t24,,negative,2
t39 t3,,negative,2
t17 t52,,negative,2
t10 t27 t27,3.0,positive,3
t3 t56 t27,3.0,positive,3
t49 t56 t56,3.0,positive,3
t10 t27 t42,3.0,positive,3
t10 t56 t25,3.0,positive,3
t49 t42 t42,3.0,positive,3
t3 t25 t35,3.0,positive,3
t10 t42 t42,3.0,positive,3
t49 t25 t56,3.0,positive,3
t3 t56 t31,3.0,positive,3
t8 t8 t14,,negative,3
t42 t56 t27,,negative,3
t48 t53 t33,,negative,3
t48 t47 t37,,negative,3
t10 t10 t54,,negative,3
t22 t37 t27,,negative,3
t47 t32 t37,,negative,3
t27 t14 t53,,negative,3
t49 t44 t52,,negative,3
t22 t33 t21,,negative,3
t10 t42 t17 t57,4.0,positive,4
t57 t20 t56 t27,4.0,positive,4
t33 t31 t42 t14,4.0,positive,4
t57 t20 t25 t35,4.0,positive,4
t3 t56 t8 t21,3.0,positive,4
t57 t20 t25 t27,4.0,positive,4
t35 t54 t56 t14,4.0,positive,4
t3 t25 t22 t47,3.0,positive,4
t33 t27 t42 t38,4.0,positive,4
t33 t31 t27 t14,4.0,positive,4
t3 t11 t10 t14,,negative,4
t8 t21 t49 t38,,negative,4
t57 t52 t49 t20,,negative,4
t35 t11 t11 t53,,negative,4
t10 t47 t35 t52,,negative,4
t25 t3 t25 t20,,negative,4
t20 t25 t39 t27,,negative,4
t37 t49 t54 t20,,negative,4
t37 t32 t42 t25,,negative,4
t24 t52 t11 t37,,negative,4
t42 t56 t56 t56 t27,5.0,positive,5
t35 t27 t42 t8 t42,4.0,positive,5
t27 t42 t42 t25 t27,5.0,positive,5
t33 t31 t42 t8 t27,4.0,positive,5
t35 t25 t25 t47 t14,5.0,positive,5
t35 t42 t27 t47 t38,5.0,positive,5
t3 t56 t32 t56 t25,4.0,positive,5
t35 t27 t54 t25 t38,5.0,positive,5
t33 t37 t57 t57 t27,5.0,positive,5
t10 t17 t3 t49 t8,5.0,positive,5
t20 t49 t10 t33 t53,,negative,5
t21 t37 t48 t54 t38,,negative,5
t35 t32 t42 t20 t33,,negative,5
t44 t32 t27 t54 t3,,negative,5
t38 t35 t31 t52 t17,,negative,5
t57 t8 t20 t14 t25,,negative,5
t24 t27 t17 t22 t10,,negative,5
t57 t27 t11 t39 t49,,negative,5
t38 t48 t25 t54 t49,,negative,5
t42 t37 t10 t57 t24,,negative,5
t35 t8 t21 t54 t56 t14,5.0,positive,6
t54 t56 t38 t20 t57 t27,6.0,positive,6
t33 t35 t27 t42 t52 t32,5.0,positive,6
t35 t31 t42 t31 t27 t24,5.0,positive,6
t3 t25 t37 t21 t56 t56,4.0,positive,6
t20 t57 t37 t47 t25 t56,4.0,positive,6
t35 t54 t56 t52 t54 t20,5.0,positive,6
t27 t56 t56 t56 t22 t47,5.0,positive,6
t33 t27 t25 t56 t21 t14,6.0,positive,6
t33 t27 t25 t25 t21 t14,6.0,positive,6
t35 t25 t31 t24 t17 t17,,negative,6
t52 t10 t10 t39 t24 t48,,negative,6
t22 t33 t8 t25 t8 t49,,negative,6
t10 t49 t53 t3 t3 t21,,negative,6
t10 t33 t42 t33 t10 t24,,negative,6
t27 t56 t42 t48 t48 t22,,negative,6
t22 t24 t31 t21 t32 t37,,negative,6
t38 t38 t17 t57 t52 t32,,negative,6
t14 t3 t11 t49 t10 t52,,negative,6
t39 t22 t47 t21 t33 t24,,negative,6
t35 t54 t56 t10 t20 t32 t57,5.0,positive,7
t33 t54 t56 t8 t47 t37 t27,6.0,positive,7
t49 t27 t27 t32 t3 t54 t20,4.0,positive,7
t57 t27 t42 t38 t20 t56 t31,7.0,positive,7
t35 t54 t56 t25 t25 t21 t24,6.0,positive,7
t10 t33 t8 t54 t25 t57 t27,7.0,positive,7
t25 t27 t37 t57 t32 t3 t32,5.0,positive,7
t3 t56 t22 t35 t31 t42 t38,5.0,positive,7
t20 t20 t33 t8 t31 t27 t31,7.0,positive,7
t35 t31 t27 t8 t21 t42 t24,6.0,positive,7
t14 t11 t48 t32 t49 t42 t21,,negative,7
t10 t57 t35 t8 t44 t24 t20,,negative,7
t25 t25 t31 t21 t48 t52 t42,,negative,7
t8 t54 t10 t57 t38 t47 t47,,negative,7
t47 t17 t37 t38 t48 t17 t47,,negative,7
t35 t3 t8 t37 t32 t3 t44,,negative,7
t49 t54 t52 t21 t56 t14 t57,,negative,7
t48 t17 t47 t22 t32 t49 t31,,negative,7
t52 t14 t52 t48 t54 t14 t21,,negative,7
t44 t17 t25 t32 t14 t42 t22,,negative,7
t32 t57 t42 t27 t56 t24 t56 t25,6.0,positive,8
t20 t17 t42 t56 t25 t20 t25 t35,8.0,positive,8
t33 t27 t54 t56 t22 t54 t56 t32,7.0,positive,8
t49 t35 t37 t21 t27 t37 t32 t3,6.0,positive,8
t33 t27 t54 t56 t25 t56 t35 t42,7.0,positive,8
t42 t56 t56 t25 t22 t47 t37 t21,5.0,positive,8
t17 t3 t32 t10 t25 t25 t37 t57,5.0,positive,8
t56 t35 t37 t57 t54 t8 t3 t24,5.0,positive,8
t33 t31 t32 t20 t54 t48 t3 t38,8.0,positive,8
t3 t56 t32 t57 t20 t57 t37 t47,6.0,positive,8
t35 t21 t20 t21 t47 t31 t47 t22,,negative,8
t42 t31 t24 t27 t48 t35 t24 t48,,negative,8
t21 t57 t31 t8 t44 t54 t52 t33,,negative,8
t52 t54 t33 t48 t48 t35 t42 t10,,negative,8
t37 t10 t53 t47 t57 t53 t57 t54,,negative,8
t54 t54 t14 t11 t57 t39 t35 t14,,negative,8
t8 t56 t11 t24 t38 t35 t44 t53,,negative,8
t48 t37 t53 t54 t10 t37 t52 t44,,negative,8
t48 t14 t3 t11 t57 t57 t57 t49,,negative,8
t21 t25 t8 t31 t56 t42 t33 t56,,negative,8
t3 t25 t10 t32 t57 t20 t54 t20 t42,6.0,positive,9
t56 t3 t54 t20 t35 t8 t35 t27 t11,6.0,positive,9
t33 t31 t37 t57 t8 t56 t25 t47 t38,6.0,positive,9
t3 t56 t27 t37 t56 t57 t20 t24 t21,7.0,positive,9
t35 t54 t56 t22 t25 t25 t47 t37 t47,7.0,positive,9
t35 t3 t24 t54 t57 t37 t3 t21 t38,8.0,positive,9
t10 t33 t10 t37 t47 t54 t25 t10 t48,8.0,positive,9
t33 t27 t37 t57 t22 t31 t37 t57 t35,8.0,positive,9
t25 t57 t20 t24 t35 t48 t54 t25 t24,6.0,positive,9
t3 t56 t24 t57 t56 t25 t25 t8 t21,7.0,positive,9
t37 t8 t14 t17 t53 t33 t57 t39 t56,,negative,9
t27 t53 t49 t53 t38 t52 t57 t47 t48,,negative,9
t27 t24 t47 t38 t14 t27 t33 t22 t17,,negative,9
t42 t3 t53 t35 t54 t11 t31 t47 t17,,negative,9
t27 t3 t44 t22 t31 t31 t53 t8 t57,,negative,9
t21 t14 t24 t3 t52 t14 t39 t35 t48,,negative,9
t20 t27 t25 t38 t8 t52 t54 t37 t10,,negative,9
t3 t48 t8 t24 t38 t14 t3 t49 t39,,negative,9
t35 t22 t35 t20 t17 t25 t35 t27 t57,,negative,9
t20 t3 t22 t10 t57 t22 t27 t32 t44,,negative,9
t25 t35 t35 t37 t35 t8 t35 t27 t37 t21,6.0,positive,10
t3 t56 t3 t25 t24 t10 t20 t57 t25 t25,7.0,positive,10
t33 t49 t27 t32 t27 t25 t56 t57 t27 t37,9.0,positive,10
t33 t35 t37 t57 t22 t25 t3 t37 t21 t21,7.0,positive,10
