sample,parse_depth,type,length
t49,,negative,1
t21,,negative,1
t39,,negative,1
t34,,negative,1
t73,,negative,1
t71,,negative,1
t60,,negative,1
t61,,negative,1
t8,,negative,1
t66,,negative,1
t9 t55,2.0,positive,2
t34 t36,,negative,2
t0 t36,,negative,2
t27 t16,,negative,2
t25 t62,,negative,2
t29 t67,,negative,2
t44 t72,,negative,2
t19 t72,,negative,2
t7 t54,,negative,2
t63 t45,,negative,2
t75 t46,,negative,2
t46 t32 t55,3.0,positive,3
t48 t32 t55,3.0,positive,3
t13 t49 t71,,negative,3
t12 t11 t37,,negative,3
t52 t22 t8,,negative,3
t2 t4 t46,,negative,3
t56 t16 t43,,negative,3
t45 t7 t31,,negative,3
t62 t45 t61,,negative,3
t71 t12 t72,,negative,3
t81 t42 t46,,negative,3
t4 t6 t23,,negative,3
t48 t44 t32 t55,4.0,positive,4
t48 t61 t32 t55,4.0,positive,4
t48 t76 t3 t55,4.0,positive,4
t46 t76 t3 t55,4.0,positive,4
t49 t36 t32 t55,4.0,positive,4
t49 t4 t32 t55,4.0,positive,4
t34 t61 t32 t55,4.0,positive,4
t48 t76 t56 t55,4.0,positive,4
t43 t36 t32 t55,4.0,positive,4
t34 t44 t32 t55,4.0,positive,4
t56 t28 t8 t51,,negative,4
t15 t82 t63 t53,,negative,4
t11 t1 t48 t5,,negative,4
t54 t16 t43 t39,,negative,4
t38 t39 t61 t83,,negative,4
t66 t19 t60 t21,,negative,4
t36 t83 t52 t70,,negative,4
t80 t71 t34 t13,,negative,4
t70 t80 t37 t51,,negative,4
t21 t19 t30 t21,,negative,4
t66 t24 t76 t3 t55,4.0,positive,5
t66 t24 t76 t56 t55,4.0,positive,5
t49 t67 t29 t32 t55,5.0,positive,5
t48 t56 t44 t32 t55,5.0,positive,5
t43 t36 t76 t56 t55,4.0,positive,5
t34 t56 t44 t32 t55,5.0,positive,5
t48 t76 t15 t42 t55,5.0,positive,5
t34 t61 t76 t56 t55,4.0,positive,5
t48 t56 t67 t32 t55,5.0,positive,5
t48 t61 t76 t3 t55,4.0,positive,5
t73 t51 t19 t43 t34,,negative,5
t21 t69 t76 t82 t67,,negative,5
t63 t48 t52 t31 t0,,negative,5
t25 t38 t76 t8 t82,,negative,5
t52 t38 t21 t48 t30,,negative,5
t59 t4 t81 t81 t64,,negative,5
t65 t1 t82 t0 t52,,negative,5
t82 t77 t33 t27 t26,,negative,5
t9 t57 t73 t54 t11,,negative,5
t8 t57 t32 t49 t23,,negative,5
t43 t67 t29 t76 t3 t55,5.0,positive,6
t48 t46 t56 t5 t32 t55,6.0,positive,6
t49 t67 t6 t76 t3 t55,5.0,positive,6
t63 t46 t81 t76 t56 t55,5.0,positive,6
t63 t46 t82 t24 t32 t55,6.0,positive,6
t49 t36 t76 t65 t42 t55,5.0,positive,6
t34 t44 t76 t15 t42 t55,5.0,positive,6
t71 t77 t54 t61 t32 t55,6.0,positive,6
t9 t46 t3 t5 t32 t55,6.0,positive,6
t48 t46 t82 t24 t32 t55,6.0,positive,6
t52 t20 t82 t29 t61 t38,,negative,6
t76 t19 t7 t45 t25 t82,,negative,6
t45 t21 t45 t29 t81 t61,,negative,6
t30 t18 t5 t21 t56 t58,,negative,6
t80 t22 t76 t59 t43 t34,,negative,6
t73 t62 t56 t61 t52 t39,,negative,6
t11 t53 t61 t37 t57 t28,,negative,6
t17 t48 t46 t37 t24 t61,,negative,6
t5 t72 t61 t58 t70 t34,,negative,6
t37 t65 t1 t21 t30 t23,,negative,6
t48 t36 t44 t76 t65 t42 t55,5.0,positive,7
t34 t44 t76 t67 t70 t6 t55,6.0,positive,7
t34 t46 t20 t12 t24 t32 t55,7.0,positive,7
t63 t81 t16 t67 t67 t32 t55,7.0,positive,7
t49 t36 t76 t67 t31 t55 t55,6.0,positive,7
t71 t77 t54 t36 t67 t32 t55,6.0,positive,7
