sample,parse_depth,type,length
t56,,negative,1
t9,,negative,1
t41,,negative,1
t44,,negative,1
t37,,negative,1
t42,,negative,1
t6,,negative,1
t67,,negative,1
t38,,negative,1
t0,,negative,1
t25 t42,2.0,positive,2
t71 t42,2.0,positive,2
t37 t0,2.0,positive,2
t31 t69,2.0,positive,2
t17 t0,2.0,positive,2
t53 t0,2.0,positive,2
t7 t69,2.0,positive,2
t58 t42,2.0,positive,2
t25 t0,2.0,positive,2
t53 t42,2.0,positive,2
t67 t49,,negative,2
t45 t61,,negative,2
t32 t70,,negative,2
t32 t61,,negative,2
t6 t71,,negative,2
t60 t41,,negative,2
t26 t56,,negative,2
t60 t51,,negative,2
t34 t5,,negative,2
t22 t2,,negative,2
t59 t60 t60,3.0,positive,3
t29 t67 t49,3.0,positive,3
t31 t49 t49,3.0,positive,3
t18 t34 t22,3.0,positive,3
t67 t0 t42,3.0,positive,3
t7 t53 t67,3.0,positive,3
t66 t34 t69,3.0,positive,3
t24 t21 t69,3.0,positive,3
t9 t34 t44,3.0,positive,3
t18 t38 t22,3.0,positive,3
t71 t70 t53,,negative,3
t66 t34 t47,,negative,3
t45 t71 t43,,negative,3
t41 t17 t16,,negative,3
t71 t22 t5,,negative,3
t66 t38 t17,,negative,3
t7 t38 t32,,negative,3
t53 t2 t45,,negative,3
t19 t45 t17,,negative,3
t69 t61 t66,,negative,3
t65 t6 t2 t0,4.0,positive,4
t59 t41 t51 t24,4.0,positive,4
t0 t34 t7 t42,4.0,positive,4
t53 t59 t18 t6,4.0,positive,4
t43 t24 t38 t6,4.0,positive,4
t43 t60 t42 t26,4.0,positive,4
t0 t32 t53 t44,4.0,positive,4
t6 t17 t1 t65,3.0,positive,4
t31 t55 t71 t38,4.0,positive,4
t59 t24 t21 t21,4.0,positive,4
t42 t41 t6 t2,,negative,4
t16 t47 t46 t43,,negative,4
t25 t47 t43 t43,,negative,4
t68 t16 t37 t6,,negative,4
t5 t6 t21 t71,,negative,4
t19 t22 t42 t5,,negative,4
t65 t18 t7 t49,,negative,4
t41 t61 t47 t51,,negative,4
t51 t0 t58 t25,,negative,4
