sample,parse_depth,type,length
t26,,negative,1
t17,,negative,1
t23,,negative,1
t9,,negative,1
t19,,negative,1
t0,,negative,1
t4,,negative,1
t10,,negative,1
t12,,negative,1
t24,,negative,1
t11 t6,2.0,positive,2
t11 t13,2.0,positive,2
t18 t13,2.0,positive,2
t19 t19,2.0,positive,2
t18 t6,2.0,positive,2
t11 t19,2.0,positive,2
t23 t19,2.0,positive,2
t23 t9,2.0,positive,2
t23 t6,2.0,positive,2
t23 t13,2.0,positive,2
t20 t11,,negative,2
t25 t25,,negative,2
t18 t10,,negative,2
t10 t11,,negative,2
t15 t20,,negative,2
t9 t4,,negative,2
t4 t4,,negative,2
t4 t17,,negative,2
t3 t5,,negative,2
t20 t10,,negative,2
t6 t1 t13,3.0,positive,3
t15 t24 t15,3.0,positive,3
t15 t25 t6,3.0,positive,3
t9 t25 t19,3.0,positive,3
t3 t23 t6,3.0,positive,3
t11 t17 t9,3.0,positive,3
t15 t7 t13,3.0,positive,3
t9 t9 t13,3.0,positive,3
t20 t25 t13,3.0,positive,3
t22 t23 t15,3.0,positive,3
t23 t5 t15,,negative,3
t19 t6 t19,,negative,3
t20 t21 t9,,negative,3
t10 t4 t23,,negative,3
t13 t21 t12,,negative,3
t15 t12 t10,,negative,3
t6 t15 t14,,negative,3
t9 t11 t2,,negative,3
t1 t10 t15,,negative,3
t2 t6 t21,,negative,3
t8 t15 t7 t6,4.0,positive,4
t3 t2 t0 t13,4.0,positive,4
t6 t8 t3 t15,4.0,positive,4
t3 t20 t24 t15,4.0,positive,4
t8 t22 t0 t9,4.0,positive,4
t5 t22 t7 t9,4.0,positive,4
t1 t5 t6 t6,4.0,positive,4
t15 t2 t0 t9,4.0,positive,4
t1 t0 t0 t9,4.0,positive,4
t8 t24 t18 t19,4.0,positive,4
t20 t15 t14 t16,,negative,4
t20 t14 t22 t1,,negative,4
t1 t17 t25 t1,,negative,4
t1 t4 t3 t20,,negative,4
t14 t9 t24 t4,,negative,4
t21 t21 t26 t3,,negative,4
t15 t12 t19 t23,,negative,4
t11 t5 t12 t7,,negative,4
t10 t11 t25 t8,,negative,4
t1 t4 t17 t13,,negative,4
t9 t1 t8 t19 t15,5.0,positive,5
t8 t19 t23 t13 t9,5.0,positive,5
t20 t22 t16 t18 t13,5.0,positive,5
t15 t8 t23 t9 t15,5.0,positive,5
t18 t6 t5 t8 t9,4.0,positive,5
t8 t8 t13 t17 t9,5.0,positive,5
t22 t6 t23 t4 t9,5.0,positive,5
t7 t26 t1 t24 t9,5.0,positive,5
t8 t9 t23 t16 t19,5.0,positive,5
t15 t4 t7 t5 t13,5.0,positive,5
t1 t18 t11 t18 t20,,negative,5
t8 t15 t2 t17 t6,,negative,5
t7 t25 t10 t2 t5,,negative,5
t6 t13 t0 t14 t0,,negative,5
t7 t11 t19 t10 t19,,negative,5
t13 t13 t11 t2 t14,,negative,5
t13 t26 t22 t14 t23,,negative,5
t0 t19 t19 t3 t9,,negative,5
t9 t19 t14 t6 t16,,negative,5
t20 t22 t6 t20 t8,,negative,5
t5 t10 t21 t18 t16 t19,5.0,positive,6
t6 t2 t0 t15 t21 t15,5.0,positive,6
t25 t2 t5 t5 t1 t13,5.0,positive,6
t5 t7 t0 t20 t6 t15,6.0,positive,6
t8 t25 t15 t17 t8 t19,5.0,positive,6
t8 t1 t6 t7 t1 t13,6.0,positive,6
t9 t24 t0 t21 t22 t6,6.0,positive,6
t8 t9 t4 t8 t16 t9,6.0,positive,6
t15 t22 t19 t10 t22 t19,6.0,positive,6
t5 t6 t4 t5 t16 t9,6.0,positive,6
t6 t3 t13 t26 t18 t20,,negative,6
t26 t10 t0 t8 t19 t9,,negative,6
t3 t11 t7 t8 t1 t24,,negative,6
t20 t17 t3 t9 t1 t16,,negative,6
t0 t15 t14 t19 t3 t2,,negative,6
t6 t13 t8 t0 t19 t12,,negative,6
t10 t1 t23 t14 t13 t11,,negative,6
t4 t11 t15 t5 t18 t24,,negative,6
t12 t0 t20 t13 t5 t12,,negative,6
t16 t6 t26 t18 t8 t13,,negative,6
t15 t23 t8 t23 t10 t21 t13,7.0,positive,7
t18 t15 t24 t18 t4 t26 t9,5.0,positive,7
t13 t21 t3 t7 t24 t5 t6,5.0,positive,7
t5 t25 t6 t23 t16 t0 t6,7.0,positive,7
t9 t4 t8 t8 t23 t14 t15,6.0,positive,7
t11 t10 t17 t25 t22 t20 t13,7.0,positive,7
t8 t15 t19 t23 t13 t9 t13,6.0,positive,7
t0 t22 t20 t15 t7 t26 t15,6.0,positive,7
t22 t1 t22 t3 t24 t19 t15,7.0,positive,7
t9 t23 t7 t20 t5 t20 t19,7.0,positive,7
t4 t26 t2 t26 t9 t14 t3,,negative,7
t20 t4 t9 t13 t18 t12 t2,,negative,7
t13 t0 t25 t16 t19 t23 t9,,negative,7
t5 t15 t14 t5 t9 t14 t17,,negative,7
t4 t19 t20 t4 t0 t24 t11,,negative,7
t10 t17 t3 t0 t22 t11 t12,,negative,7
t10 t16 t12 t6 t21 t8 t15,,negative,7
t17 t22 t24 t21 t25 t22 t7,,negative,7
t17 t24 t8 t20 t23 t9 t22,,negative,7
t12 t19 t9 t6 t26 t14 t24,,negative,7
t8 t21 t8 t17 t8 t15 t17 t15,7.0,positive,8
t20 t11 t16 t2 t25 t5 t24 t13,6.0,positive,8
t8 t19 t21 t2 t2 t7 t4 t13,7.0,positive,8
t8 t13 t24 t19 t13 t5 t5 t9,7.0,positive,8
t6 t18 t17 t24 t8 t24 t0 t6,7.0,positive,8
t19 t0 t19 t16 t7 t7 t13 t15,6.0,positive,8
