sample,parse_depth,type,length
t2,,negative,1
t7,,negative,1
t1,,negative,1
t9,,negative,1
t4,,negative,1
t8,,negative,1
t6,,negative,1
t0,,negative,1
t3,,negative,1
t5,,negative,1
t8 t8,2.0,positive,2
t1 t7,,negative,2
t9 t5,,negative,2
t2 t6,,negative,2
t7 t8,,negative,2
t5 t3,,negative,2
t4 t6,,negative,2
t0 t9,,negative,2
t7 t2,,negative,2
t7 t9,,negative,2
t2 t2,,negative,2
t9 t9 t2,,negative,3
t7 t5 t3,,negative,3
t6 t9 t0,,negative,3
t6 t7 t2,,negative,3
t7 t1 t3,,negative,3
t8 t2 t3,,negative,3
t4 t8 t9,,negative,3
t1 t3 t8,,negative,3
t4 t5 t4,,negative,3
t1 t7 t8,,negative,3
t8 t7 t6 t5,4.0,positive,4
t3 t1 t3 t5,,negative,4
t0 t9 t2 t9,,negative,4
t9 t6 t2 t2,,negative,4
t5 t1 t4 t5,,negative,4
t7 t6 t1 t3,,negative,4
t3 t3 t4 t5,,negative,4
t8 t8 t1 t8,,negative,4
t6 t2 t4 t9,,negative,4
t9 t2 t3 t8,,negative,4
t1 t8 t5 t3,,negative,4
t2 t6 t4 t5 t8,,negative,5
t6 t2 t9 t8 t4,,negative,5
t0 t4 t9 t0 t6,,negative,5
t5 t1 t0 t5 t3,,negative,5
t4 t8 t0 t9 t4,,negative,5
t6 t8 t7 t8 t9,,negative,5
t5 t4 t8 t7 t5,,negative,5
t2 t6 t4 t6 t5,,negative,5
t6 t1 t9 t1 t0,,negative,5
t9 t6 t2 t4 t6,,negative,5
t8 t0 t7 t6 t6 t5,6.0,positive,6
t8 t0 t1 t0 t6 t5,6.0,positive,6
t8 t0 t1 t7 t6 t5,6.0,positive,6
t8 t0 t1 t9 t6 t5,6.0,positive,6
t8 t0 t7 t1 t6 t5,6.0,positive,6
t8 t0 t9 t9 t6 t5,6.0,positive,6
t8 t0 t7 t9 t6 t5,6.0,positive,6
t8 t0 t7 t5 t6 t5,6.0,positive,6
t8 t0 t1 t5 t6 t5,6.0,positive,6
t8 t0 t1 t6 t6 t5,6.0,positive,6
t4 t8 t6 t9 t7 t0,,negative,6
t1 t2 t4 t8 t2 t6,,negative,6
t4 t6 t1 t5 t2 t4,,negative,6
t0 t9 t5 t9 t1 t0,,negative,6
t4 t0 t1 t1 t6 t5,,negative,6
t2 t6 t3 t7 t7 t8,,negative,6
t8 t5 t7 t4 t8 t8,,negative,6
t8 t1 t8 t9 t8 t7,,negative,6
