sample,parse_depth,type,length
t51,,negative,1
t71,,negative,1
t16,,negative,1
t49,,negative,1
t30,,negative,1
t80,,negative,1
t23,,negative,1
t11,,negative,1
t13,,negative,1
t56,,negative,1
t2 t2,,negative,2
t91 t63,,negative,2
t93 t23,,negative,2
t97 t73,,negative,2
t60 t11,,negative,2
t90 t20,,negative,2
t24 t91,,negative,2
t71 t23,,negative,2
t60 t97,,negative,2
t23 t80,,negative,2
t33 t71 t15,,negative,3
t30 t80 t91,,negative,3
t91 t90 t56,,negative,3
t97 t2 t11,,negative,3
t90 t15 t50,,negative,3
t15 t71 t13,,negative,3
t56 t90 t30,,negative,3
t13 t49 t33,,negative,3
t51 t50 t2,,negative,3
t18 t15 t71,,negative,3
t49 t90 t87 t2,,negative,4
t13 t51 t56 t30,,negative,4
t91 t30 t80 t23,,negative,4
t97 t16 t93 t97,,negative,4
t97 t13 t73 t24,,negative,4
t51 t2 t35 t97,,negative,4
t87 t15 t97 t30,,negative,4
t13 t72 t56 t2,,negative,4
t72 t2 t20 t71,,negative,4
t91 t16 t80 t51,,negative,4
t48 t93 t33 t48 t97,5.0,positive,5
t48 t93 t33 t48 t63,5.0,positive,5
t48 t93 t33 t60 t63,5.0,positive,5
t48 t93 t15 t48 t63,5.0,positive,5
t48 t11 t15 t60 t97,5.0,positive,5
t48 t11 t33 t60 t63,5.0,positive,5
t48 t11 t15 t48 t63,5.0,positive,5
t48 t93 t15 t48 t97,5.0,positive,5
t48 t93 t15 t60 t97,5.0,positive,5
t48 t11 t15 t48 t97,5.0,positive,5
t23 t72 t80 t49 t63,,negative,5
t71 t73 t20 t33 t90,,negative,5
t97 t16 t90 t15 t24,,negative,5
t93 t63 t97 t71 t30,,negative,5
t15 t16 t60 t30 t35,,negative,5
t51 t30 t20 t91 t80,,negative,5
t90 t50 t23 t87 t49,,negative,5
t24 t97 t87 t13 t13,,negative,5
t97 t50 t11 t18 t80,,negative,5
t71 t49 t2 t30 t50,,negative,5
t91 t63 t72 t24 t97 t24,,negative,6
t13 t11 t35 t63 t49 t90,,negative,6
t73 t2 t11 t16 t87 t90,,negative,6
t24 t49 t73 t72 t63 t13,,negative,6
t24 t49 t15 t72 t50 t48,,negative,6
t51 t91 t24 t91 t24 t11,,negative,6
t2 t87 t63 t63 t73 t48,,negative,6
t56 t60 t11 t24 t80 t51,,negative,6
t35 t2 t51 t49 t13 t72,,negative,6
t2 t48 t93 t15 t90 t60,,negative,6
t30 t87 t2 t97 t56 t72 t16,,negative,7
t13 t56 t13 t16 t56 t13 t33,,negative,7
t15 t24 t97 t11 t50 t49 t2,,negative,7
t73 t93 t11 t2 t91 t35 t56,,negative,7
t33 t93 t93 t49 t63 t13 t15,,negative,7
t73 t91 t49 t30 t87 t91 t72,,negative,7
t51 t2 t80 t30 t90 t35 t48,,negative,7
t91 t20 t91 t50 t18 t13 t97,,negative,7
t33 t50 t73 t87 t50 t13 t87,,negative,7
t23 t71 t80 t16 t15 t80 t97,,negative,7
t60 t72 t30 t49 t20 t50 t16 t20,,negative,8
t33 t16 t11 t51 t33 t73 t2 t72,,negative,8
t97 t24 t87 t93 t30 t51 t63 t60,,negative,8
t18 t23 t50 t72 t87 t80 t56 t24,,negative,8
t11 t15 t2 t20 t15 t51 t71 t23,,negative,8
t91 t50 t63 t63 t73 t87 t35 t20,,negative,8
t71 t13 t80 t49 t91 t35 t16 t87,,negative,8
t80 t50 t23 t18 t63 t51 t80 t2,,negative,8
t23 t2 t48 t23 t93 t33 t35 t60,,negative,8
t20 t87 t71 t50 t23 t63 t15 t30,,negative,8
t48 t56 t2 t23 t16 t2 t33 t60 t63,8.0,positive,9
t48 t56 t2 t73 t50 t2 t33 t60 t97,8.0,positive,9
t48 t56 t2 t93 t20 t2 t15 t60 t63,8.0,positive,9
t48 t56 t2 t23 t16 t2 t15 t48 t97,8.0,positive,9
t48 t56 t2 t93 t20 t2 t33 t48 t63,8.0,positive,9
t48 t56 t2 t23 t16 t2 t33 t48 t63,8.0,positive,9
t48 t56 t2 t73 t50 t2 t15 t48 t97,8.0,positive,9
t48 t56 t2 t93 t20 t2 t33 t60 t63,8.0,positive,9
t48 t56 t2 t23 t16 t2 t33 t60 t97,8.0,positive,9
t48 t56 t2 t73 t50 t2 t15 t60 t97,8.0,positive,9
t16 t87 t97 t87 t93 t72 t63 t56 t48,,negative,9
t35 t20 t24 t30 t97 t93 t30 t87 t97,,negative,9
t2 t97 t56 t23 t2 t33 t63 t91 t2,,negative,9
t60 t73 t72 t33 t90 t72 t33 t60 t18,,negative,9
t30 t56 t48 t35 t35 t49 t73 t2 t73,,negative,9
t2 t97 t2 t63 t63 t56 t90 t97 t51,,negative,9
t72 t71 t30 t90 t50 t48 t93 t20 t63,,negative,9
t15 t56 t48 t23 t60 t91 t60 t73 t11,,negative,9
t2 t13 t56 t72 t91 t48 t13 t33 t90,,negative,9
t87 t72 t87 t15 t16 t11 t80 t93 t50,,negative,9
t48 t11 t33 t93 t20 t2 t93 t33 t60 t63,7.0,positive,10
t48 t56 t2 t11 t33 t13 t2 t33 t48 t97,9.0,positive,10
t48 t11 t15 t93 t20 t2 t93 t33 t48 t63,7.0,positive,10
t48 t56 t2 t72 t49 t50 t2 t15 t60 t63,9.0,positive,10
t48 t93 t15 t73 t50 t2 t11 t15 t60 t63,7.0,positive,10
t48 t56 t2 t18 t49 t50 t2 t33 t60 t97,9.0,positive,10
t48 t11 t15 t73 t50 t2 t11 t15 t48 t97,7.0,positive,10
t48 t11 t15 t23 t16 t2 t93 t33 t48 t63,7.0,positive,10
t48 t93 t15 t23 t16 t2 t93 t33 t60 t63,7.0,positive,10
t48 t11 t33 t93 t20 t2 t93 t33 t60 t97,7.0,positive,10
t24 t80 t18 t35 t90 t11 t16 t90 t30 t51,,negative,10
t49 t33 t91 t73 t73 t51 t35 t80 t97 t13,,negative,10
t63 t51 t33 t56 t80 t97 t93 t35 t63 t87,,negative,10
t11 t13 t90 t50 t49 t80 t48 t80 t16 t50,,negative,10
t33 t90 t50 t30 t33 t24 t51 t80 t90 t16,,negative,10
t33 t35 t60 t48 t60 t73 t33 t33 t93 t23,,negative,10
t63 t16 t91 t24 t50 t80 t35 t16 t56 t97,,negative,10
t73 t56 t80 t87 t50 t23 t18 t72 t71 t50,,negative,10
t56 t91 t24 t71 t72 t90 t49 t16 t97 t11,,negative,10
t13 t23 t91 t80 t97 t90 t16 t20 t15 t35,,negative,10
t48 t56 t2 t93 t15 t91 t35 t2 t15 t48 t97,9.0,positive,11
t48 t11 t15 t72 t49 t50 t2 t93 t15 t48 t63,8.0,positive,11
t48 t11 t33 t11 t15 t13 t2 t11 t15 t48 t97,8.0,positive,11
t48 t93 t15 t18 t49 t50 t2 t93 t33 t60 t63,8.0,positive,11
t48 t11 t15 t93 t15 t13 t2 t93 t15 t48 t63,8.0,positive,11
t48 t56 t2 t87 t20 t51 t50 t2 t33 t48 t63,10.0,positive,11
t48 t11 t15 t18 t49 t50 t2 t11 t33 t60 t97,8.0,positive,11
t48 t11 t33 t48 t48 t16 t2 t11 t15 t48 t97,8.0,positive,11
t48 t93 t15 t93 t15 t13 t2 t93 t15 t60 t97,8.0,positive,11
t48 t11 t15 t48 t48 t16 t2 t93 t15 t60 t97,8.0,positive,11
t2 t18 t71 t48 t11 t23 t50 t13 t73 t71 t24,,negative,11
t49 t23 t15 t49 t35 t93 t48 t90 t60 t18 t33,,negative,11
t24 t87 t18 t48 t20 t24 t71 t80 t91 t71 t18,,negative,11
t30 t24 t23 t80 t48 t33 t30 t93 t90 t72 t73,,negative,11
t11 t73 t63 t91 t60 t56 t97 t15 t71 t63 t91,,negative,11
t87 t90 t51 t97 t71 t2 t48 t18 t24 t13 t91,,negative,11
t30 t60 t90 t91 t63 t87 t60 t56 t20 t63 t20,,negative,11
t48 t23 t11 t51 t18 t63 t20 t13 t20 t80 t72,,negative,11
t33 t71 t51 t56 t18 t72 t87 t48 t11 t30 t97,,negative,11
t91 t90 t56 t20 t73 t72 t49 t30 t18 t33 t30,,negative,11
t48 t56 t2 t11 t15 t91 t56 t2 t2 t15 t60 t63,10.0,positive,12
t48 t93 t33 t87 t20 t51 t50 t2 t11 t33 t48 t63,9.0,positive,12
t48 t93 t15 t23 t93 t49 t20 t2 t11 t15 t60 t63,9.0,positive,12
t48 t56 t2 t11 t15 t24 t56 t2 t2 t33 t60 t97,10.0,positive,12
t48 t11 t15 t93 t33 t24 t35 t2 t93 t15 t60 t63,8.0,positive,12
t48 t93 t33 t11 t15 t91 t35 t2 t11 t15 t60 t97,8.0,positive,12
t48 t93 t33 t93 t15 t91 t35 t2 t93 t15 t48 t97,8.0,positive,12
t48 t11 t15 t11 t33 t91 t35 t2 t93 t15 t48 t63,8.0,positive,12
t48 t2 t56 t2 t2 t93 t15 t13 t2 t15 t48 t63,9.0,positive,12
t48 t56 t2 t11 t15 t91 t20 t60 t2 t15 t48 t97,10.0,positive,12
t72 t20 t71 t18 t20 t93 t93 t13 t63 t56 t97 t50,,negative,12
t50 t63 t11 t91 t33 t91 t35 t51 t20 t23 t35 t72,,negative,12
t56 t13 t56 t11 t97 t11 t63 t13 t35 t33 t97 t48,,negative,12
t18 t23 t20 t48 t15 t60 t72 t15 t91 t80 t49 t33,,negative,12
t11 t2 t97 t49 t48 t24 t24 t90 t72 t15 t2 t20,,negative,12
t50 t20 t91 t91 t97 t87 t13 t90 t80 t91 t73 t20,,negative,12
t97 t91 t63 t48 t15 t33 t23 t11 t87 t73 t93 t93,,negative,12
t91 t20 t23 t13 t80 t91 t35 t71 t97 t30 t91 t24,,negative,12
t20 t49 t51 t87 t73 t11 t56 t71 t35 t16 t56 t91,,negative,12
t91 t72 t15 t24 t33 t50 t63 t11 t11 t51 t97 t93,,negative,12
t48 t11 t33 t48 t60 t11 t49 t20 t2 t93 t33 t60 t63,9.0,positive,13
t48 t93 t33 t11 t33 t91 t20 t48 t2 t11 t33 t48 t97,9.0,positive,13
t48 t93 t15 t48 t60 t11 t49 t20 t2 t93 t15 t60 t63,9.0,positive,13
t48 t11 t15 t93 t97 t2 t56 t2 t2 t93 t33 t48 t63,10.0,positive,13
t48 t11 t15 t11 t33 t91 t56 t2 t2 t11 t33 t60 t97,9.0,positive,13
t48 t11 t15 t11 t15 t24 t20 t48 t2 t93 t15 t60 t63,9.0,positive,13
t48 t11 t15 t93 t63 t2 t56 t2 t2 t93 t15 t60 t97,10.0,positive,13
t48 t11 t15 t93 t97 t2 t56 t2 t2 t11 t33 t60 t63,10.0,positive,13
t48 t11 t15 t93 t15 t91 t56 t2 t2 t93 t33 t60 t97,9.0,positive,13
t48 t2 t56 t2 t2 t11 t15 t91 t35 t2 t33 t60 t63,9.0,positive,13
t24 t20 t90 t90 t16 t49 t23 t15 t18 t63 t91 t80 t33,,negative,13
t33 t48 t72 t71 t93 t80 t24 t16 t30 t87 t2 t63 t24,,negative,13
t24 t90 t16 t48 t11 t56 t50 t2 t80 t30 t80 t23 t97,,negative,13
t49 t90 t15 t91 t18 t72 t16 t33 t30 t35 t87 t91 t15,,negative,13
t18 t24 t15 t24 t87 t16 t80 t91 t15 t91 t63 t16 t91,,negative,13
t56 t87 t49 t90 t13 t18 t13 t93 t35 t51 t49 t87 t13,,negative,13
t35 t23 t63 t56 t49 t15 t23 t15 t91 t49 t16 t97 t35,,negative,13
t35 t93 t11 t71 t24 t15 t35 t35 t20 t73 t51 t13 t50,,negative,13
t73 t56 t48 t72 t51 t15 t13 t72 t90 t63 t56 t35 t73,,negative,13
t56 t93 t33 t30 t48 t60 t50 t71 t20 t73 t97 t71 t13,,negative,13
t48 t56 t2 t73 t50 t2 t15 t23 t16 t2 t11 t15 t48 t63,8.0,positive,14
t48 t90 t30 t56 t2 t11 t15 t24 t20 t48 t2 t15 t60 t63,10.0,positive,14
t48 t71 t80 t93 t20 t2 t87 t20 t51 t50 t2 t33 t48 t97,10.0,positive,14
t48 t71 t11 t49 t93 t33 t2 t93 t15 t13 t2 t33 t48 t97,10.0,positive,14
t48 t71 t11 t49 t11 t15 t2 t72 t49 t50 t2 t33 t60 t63,10.0,positive,14
t48 t71 t11 t49 t11 t15 t2 t72 t49 t50 t2 t15 t60 t97,10.0,positive,14
t48 t11 t15 t93 t15 t60 t97 t24 t50 t2 t11 t33 t48 t97,11.0,positive,14
t48 t11 t15 t93 t20 t2 t56 t2 t73 t50 t2 t15 t48 t63,10.0,positive,14
t48 t56 t2 t73 t50 t2 t33 t23 t16 t2 t93 t33 t48 t63,8.0,positive,14
t48 t93 t15 t11 t33 t48 t63 t24 t50 t2 t11 t15 t60 t97,11.0,positive,14
t23 t87 t60 t93 t15 t56 t20 t30 t16 t35 t30 t71 t30 t15,,negative,14
t24 t63 t20 t33 t16 t11 t23 t72 t80 t33 t11 t16 t2 t60,,negative,14
t35 t63 t72 t48 t23 t91 t23 t35 t48 t30 t18 t90 t97 t15,,negative,14
t33 t90 t33 t91 t13 t71 t56 t80 t49 t97 t91 t71 t90 t18,,negative,14
t48 t49 t56 t18 t18 t71 t30 t97 t2 t18 t35 t60 t15 t80,,negative,14
t60 t33 t87 t51 t50 t16 t30 t51 t80 t2 t80 t50 t80 t48,,negative,14
t24 t2 t33 t49 t71 t72 t93 t87 t51 t49 t24 t35 t30 t33,,negative,14
t72 t71 t71 t97 t13 t90 t49 t63 t56 t33 t90 t30 t60 t87,,negative,14
t23 t60 t2 t35 t11 t50 t72 t13 t56 t71 t93 t30 t56 t13,,negative,14
t90 t90 t20 t97 t18 t87 t30 t87 t11 t35 t63 t60 t56 t30,,negative,14
t48 t2 t2 t56 t2 t2 t2 t11 t15 t24 t35 t2 t33 t60 t97,11.0,positive,15
t48 t11 t15 t87 t20 t73 t50 t90 t30 t50 t2 t11 t33 t48 t63,10.0,positive,15
t48 t93 t15 t23 t16 t2 t93 t33 t23 t16 t2 t93 t33 t60 t63,9.0,positive,15
t48 t11 t33 t23 t16 t2 t93 t15 t93 t20 t2 t93 t15 t48 t63,9.0,positive,15
t48 t2 t71 t11 t49 t11 t15 t2 t2 t93 t20 t2 t33 t60 t97,12.0,positive,15
t48 t93 t33 t73 t50 t2 t11 t15 t73 t50 t2 t11 t33 t60 t63,9.0,positive,15
t48 t93 t33 t93 t63 t2 t2 t56 t2 t2 t2 t11 t33 t48 t97,12.0,positive,15
t48 t11 t33 t73 t50 t2 t11 t15 t73 t50 t2 t93 t15 t60 t63,9.0,positive,15
t48 t90 t30 t71 t11 t49 t11 t15 t2 t73 t50 t2 t33 t60 t97,11.0,positive,15
t48 t93 t15 t93 t20 t2 t56 t2 t72 t49 t50 t2 t15 t60 t63,11.0,positive,15
t33 t71 t18 t2 t90 t50 t24 t93 t2 t93 t16 t87 t71 t18 t23,,negative,15
t49 t80 t56 t23 t16 t93 t97 t93 t13 t16 t60 t23 t33 t71 t80,,negative,15
t24 t90 t56 t49 t93 t93 t23 t56 t30 t48 t48 t93 t30 t30 t24,,negative,15
t72 t18 t50 t23 t63 t15 t60 t18 t24 t2 t2 t16 t93 t11 t13,,negative,15
t71 t93 t72 t91 t71 t93 t71 t91 t93 t49 t80 t87 t60 t48 t50,,negative,15
t18 t50 t49 t71 t63 t30 t18 t35 t16 t30 t33 t63 t48 t97 t23,,negative,15
t30 t24 t48 t20 t80 t49 t11 t93 t87 t23 t16 t87 t63 t60 t2,,negative,15
t18 t33 t48 t72 t60 t71 t56 t72 t48 t48 t15 t48 t91 t48 t33,,negative,15
t71 t51 t97 t91 t63 t71 t48 t51 t16 t48 t50 t18 t90 t35 t51,,negative,15
t93 t93 t18 t91 t24 t72 t11 t63 t72 t72 t60 t87 t50 t51 t91,,negative,15
t48 t93 t15 t18 t49 t50 t2 t56 t2 t93 t33 t13 t2 t33 t60 t97,11.0,positive,16
t48 t71 t80 t93 t63 t2 t56 t2 t2 t48 t60 t16 t2 t15 t60 t63,13.0,positive,16
t48 t93 t33 t18 t49 t50 t2 t11 t15 t23 t16 t2 t11 t33 t60 t97,9.0,positive,16
t48 t2 t56 t2 t2 t93 t20 t2 t15 t73 t50 t2 t93 t15 t48 t63,9.0,positive,16
t48 t56 t2 t73 t50 t2 t33 t93 t33 t91 t35 t2 t93 t33 t60 t63,8.0,positive,16
t48 t93 t20 t2 t24 t80 t48 t60 t16 t2 t73 t50 t2 t15 t48 t63,11.0,positive,16
t48 t2 t71 t11 t49 t93 t33 t2 t2 t48 t60 t16 t2 t15 t48 t97,12.0,positive,16
t48 t93 t15 t11 t33 t91 t97 t2 t56 t2 t48 t2 t93 t33 t48 t63,12.0,positive,16
t48 t93 t15 t73 t50 t2 t93 t33 t72 t49 t50 t2 t93 t33 t48 t63,10.0,positive,16
t48 t93 t15 t93 t33 t93 t15 t30 t93 t49 t35 t2 t11 t15 t60 t63,11.0,positive,16
t33 t13 t87 t13 t2 t20 t13 t35 t35 t73 t51 t16 t80 t72 t90 t15,,negative,16
t16 t90 t80 t56 t60 t72 t60 t60 t35 t24 t15 t35 t51 t93 t30 t71,,negative,16
t50 t15 t30 t13 t56 t63 t51 t33 t35 t56 t33 t23 t87 t23 t13 t23,,negative,16
