sample,parse_depth,type,length
t51,,negative,1
t18,,negative,1
t52,,negative,1
t30,,negative,1
t21,,negative,1
t42,,negative,1
t29,,negative,1
t50,,negative,1
t38,,negative,1
t5,,negative,1
t19 t21,2.0,positive,2
t52 t47,,negative,2
t29 t30,,negative,2
t47 t8,,negative,2
t34 t51,,negative,2
t55 t54,,negative,2
t55 t49,,negative,2
t1 t27,,negative,2
t12 t0,,negative,2
t45 t37,,negative,2
t5 t15,,negative,2
t8 t9 t21,3.0,positive,3
t49 t9 t21,3.0,positive,3
t49 t53 t21,3.0,positive,3
t8 t53 t21,3.0,positive,3
t53 t12 t21,3.0,positive,3
t2 t5 t15,,negative,3
t0 t34 t15,,negative,3
t42 t51 t19,,negative,3
t11 t27 t53,,negative,3
t16 t34 t18,,negative,3
t45 t18 t0,,negative,3
t29 t53 t12,,negative,3
t29 t39 t9,,negative,3
t52 t5 t4,,negative,3
t22 t22 t11,,negative,3
t49 t38 t42 t21,4.0,positive,4
t8 t38 t42 t21,4.0,positive,4
t40 t51 t52 t55,,negative,4
t29 t11 t37 t18,,negative,4
t25 t49 t31 t50,,negative,4
t37 t35 t44 t38,,negative,4
t47 t24 t25 t54,,negative,4
t39 t27 t31 t13,,negative,4
t51 t22 t43 t30,,negative,4
t16 t1 t2 t2,,negative,4
t4 t12 t16 t37,,negative,4
t11 t31 t27 t35,,negative,4
t8 t38 t31 t16 t21,5.0,positive,5
t8 t38 t40 t16 t21,5.0,positive,5
t29 t43 t45 t18 t21,4.0,positive,5
t49 t38 t40 t16 t21,5.0,positive,5
t49 t38 t31 t16 t21,5.0,positive,5
t39 t43 t45 t18 t21,4.0,positive,5
t49 t20 t37 t45 t31,,negative,5
t46 t46 t11 t26 t27,,negative,5
t20 t12 t0 t55 t55,,negative,5
t48 t54 t55 t40 t1,,negative,5
t37 t24 t30 t30 t46,,negative,5
t54 t44 t11 t42 t49,,negative,5
t30 t50 t29 t38 t37,,negative,5
t45 t39 t0 t1 t45,,negative,5
t45 t2 t46 t8 t51,,negative,5
t21 t50 t1 t54 t5,,negative,5
t29 t43 t48 t4 t2 t21,5.0,positive,6
t29 t43 t51 t24 t18 t21,5.0,positive,6
t39 t43 t48 t4 t2 t21,5.0,positive,6
t39 t43 t51 t24 t18 t21,5.0,positive,6
t40 t44 t29 t38 t20 t9,,negative,6
t40 t24 t46 t53 t47 t27,,negative,6
t47 t25 t1 t34 t51 t50,,negative,6
t18 t47 t47 t46 t24 t42,,negative,6
t15 t42 t51 t1 t19 t43,,negative,6
t47 t1 t51 t50 t22 t47,,negative,6
t9 t20 t29 t20 t52 t48,,negative,6
t18 t38 t9 t35 t2 t48,,negative,6
t48 t3 t48 t25 t4 t35,,negative,6
t50 t9 t39 t1 t15 t9,,negative,6
t8 t38 t40 t29 t43 t55 t21,7.0,positive,7
t29 t43 t48 t13 t12 t47 t21,6.0,positive,7
t29 t43 t13 t21 t9 t18 t21,6.0,positive,7
t39 t43 t13 t21 t9 t18 t21,6.0,positive,7
t29 t43 t13 t50 t53 t18 t21,6.0,positive,7
t49 t38 t31 t29 t43 t39 t21,7.0,positive,7
t39 t43 t30 t50 t9 t18 t21,6.0,positive,7
t39 t43 t30 t21 t9 t18 t21,6.0,positive,7
t29 t43 t30 t50 t9 t18 t21,6.0,positive,7
t39 t43 t13 t50 t9 t18 t21,6.0,positive,7
t15 t39 t1 t48 t2 t48 t0,,negative,7
t1 t25 t48 t13 t2 t55 t49,,negative,7
t45 t52 t16 t34 t38 t2 t16,,negative,7
t4 t24 t21 t9 t0 t31 t50,,negative,7
t44 t43 t12 t48 t30 t25 t18,,negative,7
t8 t45 t51 t18 t44 t49 t0,,negative,7
t12 t9 t35 t30 t37 t22 t42,,negative,7
t46 t42 t4 t51 t53 t40 t29,,negative,7
t27 t2 t49 t53 t18 t34 t40,,negative,7
t38 t39 t2 t8 t5 t18 t8,,negative,7
t49 t19 t42 t21 t21 t26 t5 t21,7.0,positive,8
