sample,parse_depth,type,length
t22,,negative,1
t5,,negative,1
t24,,negative,1
t28,,negative,1
t34,,negative,1
t32,,negative,1
t7,,negative,1
t15,,negative,1
t20,,negative,1
t4,,negative,1
t21 t2,2.0,positive,2
t14 t2,2.0,positive,2
t10 t2,2.0,positive,2
t21 t28,,negative,2
t32 t22,,negative,2
t26 t18,,negative,2
t21 t22,,negative,2
t27 t23,,negative,2
t10 t20,,negative,2
t11 t14,,negative,2
t21 t5,,negative,2
t18 t17,,negative,2
t34 t4,,negative,2
t6 t11 t2,3.0,positive,3
t17 t11 t2,3.0,positive,3
t18 t20 t2,3.0,positive,3
t34 t31 t2,3.0,positive,3
t31 t8 t2,3.0,positive,3
t31 t29 t2,3.0,positive,3
t2 t31 t2,3.0,positive,3
t31 t34 t2,3.0,positive,3
t0 t11 t2,3.0,positive,3
t34 t10 t2,3.0,positive,3
t29 t14 t33,,negative,3
t4 t17 t5,,negative,3
t11 t18 t1,,negative,3
t7 t14 t18,,negative,3
t10 t29 t20,,negative,3
t18 t31 t34,,negative,3
t34 t4 t4,,negative,3
t10 t1 t28,,negative,3
t2 t4 t1,,negative,3
t13 t18 t7,,negative,3
t17 t18 t2 t2,4.0,positive,4
t2 t1 t29 t2,4.0,positive,4
t18 t20 t31 t2,4.0,positive,4
t31 t33 t2 t2,4.0,positive,4
t31 t15 t18 t2,4.0,positive,4
t31 t21 t26 t2,4.0,positive,4
t11 t26 t20 t2,4.0,positive,4
t31 t24 t18 t2,4.0,positive,4
t31 t22 t18 t2,4.0,positive,4
t31 t33 t32 t2,4.0,positive,4
t4 t14 t15 t2,,negative,4
t22 t21 t28 t6,,negative,4
t8 t23 t34 t22,,negative,4
t7 t11 t0 t27,,negative,4
t24 t27 t17 t17,,negative,4
t8 t0 t27 t24,,negative,4
t8 t13 t5 t18,,negative,4
t15 t18 t14 t6,,negative,4
t15 t26 t32 t18,,negative,4
t31 t14 t6 t24,,negative,4
t6 t6 t11 t8 t2,5.0,positive,5
t27 t32 t13 t29 t2,5.0,positive,5
t31 t26 t13 t8 t2,5.0,positive,5
t6 t24 t15 t15 t2,5.0,positive,5
t2 t0 t22 t18 t2,4.0,positive,5
t17 t18 t34 t11 t2,5.0,positive,5
t31 t26 t4 t10 t2,5.0,positive,5
t31 t2 t31 t26 t2,5.0,positive,5
t31 t31 t29 t29 t2,5.0,positive,5
t17 t6 t26 t18 t2,5.0,positive,5
t4 t31 t17 t26 t32,,negative,5
t33 t22 t33 t33 t18,,negative,5
t18 t7 t2 t21 t7,,negative,5
t13 t33 t21 t18 t14,,negative,5
t0 t7 t13 t33 t33,,negative,5
t33 t17 t13 t22 t7,,negative,5
t18 t27 t2 t2 t11,,negative,5
t23 t13 t24 t11 t21,,negative,5
t23 t27 t0 t17 t31,,negative,5
t32 t32 t18 t1 t23,,negative,5
t2 t2 t34 t10 t29 t2,5.0,positive,6
t2 t2 t0 t21 t29 t2,5.0,positive,6
t2 t2 t0 t24 t2 t2,5.0,positive,6
t34 t1 t18 t8 t2 t2,6.0,positive,6
t33 t33 t27 t13 t11 t2,6.0,positive,6
t18 t0 t2 t15 t31 t2,6.0,positive,6
t31 t18 t0 t32 t2 t2,6.0,positive,6
t2 t13 t28 t26 t8 t2,5.0,positive,6
t24 t26 t2 t4 t11 t2,6.0,positive,6
t18 t27 t0 t18 t31 t2,6.0,positive,6
t27 t2 t0 t8 t34 t10,,negative,6
t21 t2 t28 t11 t2 t34,,negative,6
t10 t1 t7 t6 t15 t29,,negative,6
t27 t7 t14 t23 t6 t5,,negative,6
t18 t22 t4 t34 t1 t31,,negative,6
t8 t8 t32 t34 t28 t13,,negative,6
t6 t18 t34 t29 t4 t4,,negative,6
t8 t33 t1 t20 t28 t22,,negative,6
t21 t31 t18 t33 t6 t4,,negative,6
t21 t23 t6 t21 t21 t34,,negative,6
t31 t0 t11 t11 t10 t6 t2,6.0,positive,7
t4 t10 t15 t26 t23 t11 t2,6.0,positive,7
t22 t15 t24 t6 t26 t32 t2,5.0,positive,7
t27 t17 t34 t18 t13 t20 t2,6.0,positive,7
t2 t2 t2 t24 t22 t18 t2,5.0,positive,7
t29 t8 t27 t0 t17 t11 t2,7.0,positive,7
t2 t15 t0 t2 t0 t27 t2,5.0,positive,7
t20 t2 t31 t10 t11 t20 t2,6.0,positive,7
t17 t2 t17 t28 t11 t20 t2,7.0,positive,7
t2 t11 t26 t0 t24 t32 t2,6.0,positive,7
t5 t6 t24 t28 t23 t20 t2,,negative,7
t31 t10 t8 t18 t14 t31 t7,,negative,7
t1 t17 t8 t28 t14 t0 t31,,negative,7
t11 t32 t10 t28 t28 t22 t22,,negative,7
t8 t20 t22 t32 t27 t7 t14,,negative,7
t34 t4 t27 t20 t24 t15 t29,,negative,7
t6 t33 t7 t27 t13 t33 t4,,negative,7
t7 t14 t23 t20 t8 t32 t2,,negative,7
t8 t10 t4 t5 t8 t18 t2,,negative,7
t10 t13 t28 t5 t28 t33 t32,,negative,7
t2 t2 t18 t31 t17 t31 t26 t2,7.0,positive,8
t6 t13 t2 t18 t10 t17 t2 t2,7.0,positive,8
t31 t18 t31 t26 t1 t2 t11 t2,8.0,positive,8
t34 t13 t2 t31 t18 t8 t29 t2,7.0,positive,8
t31 t18 t23 t22 t22 t26 t26 t2,8.0,positive,8
t34 t10 t11 t6 t26 t10 t34 t2,8.0,positive,8
t17 t26 t34 t15 t15 t24 t2 t2,7.0,positive,8
t2 t15 t11 t11 t32 t2 t8 t2,7.0,positive,8
t27 t18 t2 t11 t5 t33 t2 t2,6.0,positive,8
t26 t26 t5 t22 t11 t31 t11 t2,6.0,positive,8
t8 t27 t27 t31 t33 t11 t23 t13,,negative,8
t4 t10 t7 t8 t29 t18 t1 t32,,negative,8
t23 t26 t31 t20 t18 t10 t11 t33,,negative,8
t24 t29 t11 t34 t21 t24 t4 t6,,negative,8
t1 t10 t14 t24 t2 t15 t24 t13,,negative,8
t6 t1 t24 t2 t14 t15 t11 t15,,negative,8
t34 t2 t5 t28 t32 t24 t14 t14,,negative,8
t27 t28 t22 t33 t33 t31 t27 t23,,negative,8
t18 t0 t5 t22 t32 t13 t18 t10,,negative,8
t11 t34 t20 t4 t5 t24 t11 t27,,negative,8
t2 t2 t2 t15 t15 t0 t15 t23 t2,7.0,positive,9
t18 t1 t7 t31 t15 t15 t11 t10 t2,9.0,positive,9
t18 t18 t6 t10 t13 t29 t26 t20 t2,9.0,positive,9
t22 t24 t2 t2 t2 t5 t22 t32 t2,7.0,positive,9
t24 t15 t22 t18 t1 t27 t10 t4 t2,7.0,positive,9
t31 t11 t26 t33 t8 t6 t10 t11 t2,8.0,positive,9
