sample,parse_depth,type,length
t22,,negative,1
t31,,negative,1
t57,,negative,1
t23,,negative,1
t40,,negative,1
t36,,negative,1
t55,,negative,1
t35,,negative,1
t50,,negative,1
t6,,negative,1
t10 t27,2.0,positive,2
t10 t54,2.0,positive,2
t55 t57,,negative,2
t50 t50,,negative,2
t11 t7,,negative,2
t35 t45,,negative,2
t40 t11,,negative,2
t53 t57,,negative,2
t38 t23,,negative,2
t28 t7,,negative,2
t38 t43,,negative,2
t10 t50,,negative,2
t10 t28 t51,3.0,positive,3
t10 t9 t11,3.0,positive,3
t10 t28 t12,3.0,positive,3
t10 t28 t53,3.0,positive,3
t12 t33 t43,,negative,3
t47 t40 t21,,negative,3
t38 t7 t9,,negative,3
t40 t49 t9,,negative,3
t48 t49 t47,,negative,3
t40 t6 t45,,negative,3
t36 t10 t31,,negative,3
t55 t47 t57,,negative,3
t57 t31 t47,,negative,3
t36 t49 t43,,negative,3
t23 t33 t31 t27,4.0,positive,4
t10 t11 t43 t11,4.0,positive,4
t23 t33 t31 t54,4.0,positive,4
t49 t33 t31 t27,4.0,positive,4
t49 t33 t31 t54,4.0,positive,4
t35 t43 t54 t12,,negative,4
t40 t28 t51 t51,,negative,4
t53 t33 t7 t36,,negative,4
t31 t23 t53 t54,,negative,4
t53 t27 t36 t55,,negative,4
t7 t49 t50 t33,,negative,4
t50 t27 t47 t45,,negative,4
t57 t57 t33 t43,,negative,4
t47 t53 t47 t51,,negative,4
t23 t27 t48 t50,,negative,4
t49 t33 t31 t28 t12,4.0,positive,5
t23 t33 t31 t28 t12,4.0,positive,5
t23 t33 t31 t28 t51,4.0,positive,5
t49 t33 t31 t9 t11,4.0,positive,5
t49 t33 t31 t28 t53,4.0,positive,5
t10 t43 t28 t35 t51,5.0,positive,5
t10 t33 t45 t43 t11,5.0,positive,5
t10 t43 t28 t35 t53,5.0,positive,5
t23 t33 t31 t28 t53,4.0,positive,5
t10 t43 t28 t35 t12,5.0,positive,5
t50 t53 t31 t48 t10,,negative,5
t40 t45 t12 t28 t43,,negative,5
t47 t40 t33 t53 t50,,negative,5
t57 t57 t28 t51 t11,,negative,5
t9 t7 t35 t6 t43,,negative,5
t9 t10 t53 t23 t45,,negative,5
t23 t6 t48 t51 t55,,negative,5
t35 t57 t23 t40 t51,,negative,5
t35 t55 t9 t48 t43,,negative,5
t12 t47 t40 t47 t53,,negative,5
t10 t43 t36 t54 t12 t53,6.0,positive,6
t10 t43 t36 t54 t51 t12,6.0,positive,6
t49 t33 t31 t11 t43 t11,4.0,positive,6
t10 t43 t48 t27 t51 t51,6.0,positive,6
t10 t43 t48 t54 t12 t12,6.0,positive,6
t10 t43 t36 t54 t53 t51,6.0,positive,6
t10 t43 t48 t54 t53 t12,6.0,positive,6
t10 t43 t48 t54 t53 t51,6.0,positive,6
t10 t43 t36 t27 t53 t12,6.0,positive,6
t23 t33 t31 t11 t43 t11,4.0,positive,6
t12 t54 t27 t38 t10 t40,,negative,6
t35 t43 t50 t9 t12 t40,,negative,6
t48 t36 t22 t11 t27 t51,,negative,6
t48 t38 t36 t35 t55 t45,,negative,6
t9 t49 t35 t27 t21 t36,,negative,6
t12 t23 t31 t27 t9 t54,,negative,6
t51 t51 t9 t51 t9 t55,,negative,6
t50 t7 t48 t31 t47 t31,,negative,6
t33 t11 t33 t57 t10 t43,,negative,6
t38 t57 t7 t22 t50 t47,,negative,6
t10 t43 t48 t9 t11 t53 t12,7.0,positive,7
t23 t33 t31 t43 t28 t35 t53,5.0,positive,7
t10 t43 t48 t28 t51 t51 t53,7.0,positive,7
t10 t43 t36 t9 t11 t12 t51,7.0,positive,7
t10 t43 t48 t28 t53 t51 t12,7.0,positive,7
t23 t33 t31 t43 t28 t35 t12,5.0,positive,7
t10 t43 t36 t28 t12 t12 t12,7.0,positive,7
t49 t33 t31 t43 t28 t35 t12,5.0,positive,7
t10 t43 t28 t6 t47 t40 t12,7.0,positive,7
t10 t43 t48 t28 t12 t12 t12,7.0,positive,7
t49 t12 t27 t45 t28 t53 t11,,negative,7
t50 t33 t50 t27 t40 t40 t55,,negative,7
t10 t6 t36 t43 t21 t45 t45,,negative,7
t31 t47 t48 t12 t50 t51 t51,,negative,7
t7 t12 t49 t9 t57 t33 t33,,negative,7
t28 t23 t36 t23 t11 t48 t49,,negative,7
t53 t10 t57 t55 t55 t55 t33,,negative,7
t38 t53 t33 t28 t22 t55 t7,,negative,7
t22 t38 t27 t9 t55 t55 t12,,negative,7
t55 t54 t21 t33 t21 t36 t7,,negative,7
t10 t43 t43 t36 t54 t53 t35 t53,8.0,positive,8
t49 t33 t31 t43 t28 t6 t55 t51,6.0,positive,8
t23 t33 t31 t43 t48 t54 t51 t51,6.0,positive,8
t49 t33 t31 t43 t36 t54 t53 t12,6.0,positive,8
t23 t33 t31 t43 t48 t27 t12 t53,6.0,positive,8
t49 t33 t31 t43 t36 t54 t12 t12,6.0,positive,8
t23 t33 t31 t43 t36 t27 t12 t51,6.0,positive,8
t23 t33 t31 t43 t36 t54 t53 t51,6.0,positive,8
t23 t33 t31 t43 t48 t54 t51 t53,6.0,positive,8
t10 t43 t43 t36 t54 t12 t35 t51,8.0,positive,8
t45 t38 t51 t40 t43 t31 t50 t27,,negative,8
t11 t49 t55 t10 t38 t54 t50 t54,,negative,8
t38 t57 t43 t51 t11 t35 t10 t33,,negative,8
t35 t33 t33 t47 t31 t54 t36 t47,,negative,8
