sample,parse_depth,type,length
t9,,negative,1
t4,,negative,1
t0,,negative,1
t13,,negative,1
t6,,negative,1
t5,,negative,1
t22,,negative,1
t1,,negative,1
t11,,negative,1
t20,,negative,1
t9 t4,,negative,2
t16 t4,,negative,2
t16 t8,,negative,2
t7 t14,,negative,2
t11 t0,,negative,2
t16 t9,,negative,2
t17 t10,,negative,2
t9 t19,,negative,2
t4 t12,,negative,2
t2 t16,,negative,2
t20 t1 t13,3.0,positive,3
t20 t11 t13,3.0,positive,3
t3 t19 t8,,negative,3
t12 t2 t9,,negative,3
t21 t1 t13,,negative,3
t19 t8 t10,,negative,3
t3 t13 t10,,negative,3
t11 t9 t1,,negative,3
t1 t18 t18,,negative,3
t10 t17 t19,,negative,3
t3 t5 t5,,negative,3
t22 t8 t5,,negative,3
t20 t11 t1 t0,3.0,positive,4
t20 t1 t1 t6,3.0,positive,4
t20 t11 t1 t6,3.0,positive,4
t20 t1 t1 t0,3.0,positive,4
t15 t10 t21 t21,,negative,4
t14 t15 t17 t1,,negative,4
t0 t10 t4 t5,,negative,4
t14 t8 t1 t3,,negative,4
t5 t4 t12 t5,,negative,4
t0 t7 t9 t4,,negative,4
t4 t16 t19 t22,,negative,4
t3 t3 t10 t19,,negative,4
t14 t15 t8 t4,,negative,4
t4 t6 t11 t18,,negative,4
t13 t13 t10 t9 t13,5.0,positive,5
t2 t5 t17 t9 t13,5.0,positive,5
t5 t9 t13 t11 t13,5.0,positive,5
t20 t1 t13 t6 t11,4.0,positive,5
t13 t21 t13 t17 t13,5.0,positive,5
t16 t5 t17 t9 t13,5.0,positive,5
t20 t1 t13 t10 t11,4.0,positive,5
t2 t5 t9 t17 t13,5.0,positive,5
t5 t9 t13 t1 t13,5.0,positive,5
t20 t11 t13 t6 t4,4.0,positive,5
t3 t9 t3 t11 t6,,negative,5
t18 t1 t7 t21 t15,,negative,5
t1 t19 t7 t21 t5,,negative,5
t7 t12 t18 t14 t20,,negative,5
t6 t5 t2 t17 t15,,negative,5
t15 t15 t19 t8 t10,,negative,5
t10 t1 t21 t10 t7,,negative,5
t17 t19 t5 t20 t1,,negative,5
t3 t9 t7 t4 t22,,negative,5
t13 t8 t6 t16 t16,,negative,5
t1 t6 t13 t6 t9 t13,5.0,positive,6
t20 t13 t14 t3 t11 t13,6.0,positive,6
t20 t7 t16 t15 t22 t13,5.0,positive,6
t15 t21 t13 t17 t1 t0,5.0,positive,6
t2 t5 t9 t9 t1 t0,5.0,positive,6
t13 t13 t16 t13 t9 t13,6.0,positive,6
t3 t12 t1 t6 t1 t13,5.0,positive,6
t1 t6 t13 t6 t17 t13,5.0,positive,6
t20 t1 t20 t22 t5 t0,5.0,positive,6
t13 t21 t13 t9 t1 t0,5.0,positive,6
t7 t22 t15 t18 t4 t2,,negative,6
t22 t17 t9 t15 t0 t10,,negative,6
t2 t11 t17 t12 t9 t4,,negative,6
t3 t4 t15 t0 t15 t10,,negative,6
t9 t17 t8 t13 t18 t20,,negative,6
t11 t6 t7 t17 t14 t19,,negative,6
t1 t9 t7 t22 t10 t21,,negative,6
t20 t13 t9 t2 t8 t17,,negative,6
t0 t18 t3 t22 t14 t9,,negative,6
t15 t1 t22 t13 t14 t8,,negative,6
t15 t21 t1 t6 t9 t1 t6,6.0,positive,7
t13 t13 t6 t9 t13 t6 t4,5.0,positive,7
t6 t13 t22 t17 t13 t11 t13,7.0,positive,7
t14 t3 t12 t17 t13 t11 t13,7.0,positive,7
t13 t6 t11 t13 t10 t17 t13,6.0,positive,7
t13 t6 t4 t13 t6 t9 t13,6.0,positive,7
t13 t7 t7 t13 t17 t17 t13,6.0,positive,7
t2 t10 t13 t22 t17 t9 t13,7.0,positive,7
t1 t0 t13 t10 t9 t1 t0,5.0,positive,7
t13 t13 t10 t17 t13 t10 t4,5.0,positive,7
t11 t16 t3 t15 t2 t7 t17,,negative,7
t14 t19 t1 t18 t3 t4 t6,,negative,7
t19 t22 t5 t2 t12 t10 t5,,negative,7
t16 t12 t2 t6 t21 t1 t11,,negative,7
t12 t6 t17 t4 t1 t1 t1,,negative,7
t6 t22 t18 t16 t5 t6 t15,,negative,7
t22 t1 t7 t11 t2 t13 t10,,negative,7
t16 t9 t0 t5 t14 t16 t7,,negative,7
t14 t8 t10 t2 t20 t17 t16,,negative,7
t1 t12 t12 t2 t21 t10 t5,,negative,7
t20 t3 t6 t5 t19 t15 t15 t13,6.0,positive,8
t20 t1 t9 t9 t7 t8 t7 t12,7.0,positive,8
t20 t11 t9 t7 t8 t3 t0 t19,6.0,positive,8
t20 t1 t9 t9 t7 t5 t7 t12,7.0,positive,8
t13 t16 t13 t9 t15 t7 t17 t13,8.0,positive,8
t20 t7 t16 t13 t22 t13 t10 t4,5.0,positive,8
t15 t9 t13 t13 t11 t17 t1 t0,7.0,positive,8
t2 t5 t9 t9 t13 t9 t13 t2,5.0,positive,8
t16 t6 t13 t5 t17 t17 t1 t6,7.0,positive,8
t16 t9 t16 t15 t22 t17 t9 t13,8.0,positive,8
t12 t22 t12 t8 t3 t1 t19 t13,,negative,8
t13 t8 t13 t15 t22 t18 t10 t12,,negative,8
t15 t9 t2 t10 t1 t13 t6 t2,,negative,8
t9 t7 t9 t4 t22 t2 t5 t7,,negative,8
t2 t21 t1 t8 t6 t20 t9 t4,,negative,8
t20 t4 t11 t6 t3 t15 t3 t3,,negative,8
t7 t18 t16 t6 t2 t3 t12 t17,,negative,8
t3 t1 t16 t2 t5 t20 t4 t20,,negative,8
t7 t3 t4 t0 t7 t0 t18 t6,,negative,8
t6 t9 t22 t5 t6 t6 t16 t18,,negative,8
t3 t12 t13 t13 t14 t3 t1 t1 t6,7.0,positive,9
t14 t14 t3 t12 t9 t9 t13 t1 t13,9.0,positive,9
t20 t11 t9 t15 t15 t5 t9 t9 t13,7.0,positive,9
t15 t9 t2 t19 t6 t8 t11 t17 t13,9.0,positive,9
t20 t11 t7 t15 t6 t2 t14 t21 t19,6.0,positive,9
t2 t10 t13 t5 t9 t17 t13 t10 t2,7.0,positive,9
t13 t8 t12 t12 t6 t5 t9 t9 t13,8.0,positive,9
t13 t16 t13 t10 t7 t9 t13 t10 t11,7.0,positive,9
t11 t2 t15 t14 t21 t2 t13 t1 t13,9.0,positive,9
