sample,parse_depth,type,length
t30,,negative,1
t29,,negative,1
t1,,negative,1
t68,,negative,1
t7,,negative,1
t22,,negative,1
t20,,negative,1
t32,,negative,1
t67,,negative,1
t6,,negative,1
t14 t59,2.0,positive,2
t68 t38,,negative,2
t26 t25,,negative,2
t27 t15,,negative,2
t1 t46,,negative,2
t67 t58,,negative,2
t3 t47,,negative,2
t29 t6,,negative,2
t48 t59,,negative,2
t42 t45,,negative,2
t70 t1,,negative,2
t58 t20 t8,3.0,positive,3
t2 t18 t33,3.0,positive,3
t65 t6 t46,,negative,3
t13 t33 t15,,negative,3
t20 t41 t56,,negative,3
t54 t29 t20,,negative,3
t41 t39 t65,,negative,3
t68 t40 t60,,negative,3
t33 t65 t41,,negative,3
t41 t30 t54,,negative,3
t11 t5 t47,,negative,3
t5 t63 t5,,negative,3
t13 t56 t18 t33,3.0,positive,4
t11 t13 t16 t62,,negative,4
t65 t0 t7 t44,,negative,4
t30 t20 t0 t47,,negative,4
t11 t8 t18 t0,,negative,4
t16 t44 t32 t41,,negative,4
t2 t70 t0 t44,,negative,4
t33 t49 t56 t22,,negative,4
t39 t27 t67 t46,,negative,4
t67 t67 t42 t29,,negative,4
t11 t4 t2 t54,,negative,4
t2 t69 t40 t47 t33,5.0,positive,5
t2 t18 t15 t47 t5,5.0,positive,5
t2 t18 t69 t42 t7,5.0,positive,5
t42 t42 t56 t18 t33,4.0,positive,5
t16 t32 t25 t45 t45,,negative,5
t2 t39 t7 t1 t16,,negative,5
t2 t69 t38 t4 t31,,negative,5
t48 t48 t50 t67 t8,,negative,5
t1 t3 t62 t25 t67,,negative,5
t26 t62 t48 t44 t20,,negative,5
t57 t38 t46 t53 t69,,negative,5
t25 t11 t5 t50 t44,,negative,5
t1 t40 t13 t62 t13,,negative,5
t13 t22 t56 t5 t8,,negative,5
t13 t56 t18 t15 t47 t5,5.0,positive,6
t2 t53 t53 t6 t56 t0,6.0,positive,6
t30 t69 t42 t56 t18 t33,5.0,positive,6
t58 t18 t53 t47 t56 t8,6.0,positive,6
t2 t18 t69 t42 t18 t42,5.0,positive,6
t42 t4 t69 t56 t18 t33,5.0,positive,6
t58 t33 t60 t42 t56 t8,6.0,positive,6
t2 t69 t67 t49 t47 t33,6.0,positive,6
t4 t69 t42 t56 t18 t33,5.0,positive,6
t58 t33 t46 t42 t56 t8,6.0,positive,6
t62 t30 t12 t45 t49 t16,,negative,6
t68 t39 t4 t44 t5 t1,,negative,6
t11 t30 t50 t27 t14 t14,,negative,6
t26 t47 t5 t58 t14 t15,,negative,6
t32 t22 t47 t40 t7 t57,,negative,6
t33 t57 t46 t20 t44 t16,,negative,6
t26 t63 t40 t40 t56 t40,,negative,6
t39 t11 t12 t27 t59 t15,,negative,6
t57 t18 t14 t20 t0 t5,,negative,6
t0 t22 t62 t8 t5 t22,,negative,6
t58 t18 t53 t11 t32 t56 t8,6.0,positive,7
t11 t26 t65 t18 t33 t18 t33,5.0,positive,7
t58 t18 t53 t44 t32 t56 t8,6.0,positive,7
t2 t53 t53 t38 t69 t42 t0,7.0,positive,7
t13 t38 t70 t40 t47 t18 t33,6.0,positive,7
t44 t18 t65 t18 t33 t18 t33,5.0,positive,7
t4 t69 t4 t69 t56 t18 t33,5.0,positive,7
t13 t56 t53 t53 t6 t56 t49,6.0,positive,7
t30 t69 t30 t69 t56 t18 t33,5.0,positive,7
t13 t56 t69 t38 t49 t47 t33,6.0,positive,7
t0 t6 t45 t12 t29 t15 t38,,negative,7
t46 t31 t30 t6 t8 t5 t4,,negative,7
t26 t33 t45 t68 t39 t38 t68,,negative,7
t40 t62 t29 t41 t53 t65 t26,,negative,7
t69 t27 t5 t30 t25 t47 t13,,negative,7
t0 t3 t60 t22 t16 t49 t69,,negative,7
t39 t69 t48 t16 t56 t25 t22,,negative,7
t40 t0 t30 t65 t38 t8 t13,,negative,7
t25 t67 t1 t16 t2 t3 t67,,negative,7
t40 t48 t8 t20 t18 t68 t56,,negative,7
