sample,parse_depth,type,length
t7,,negative,1
t23,,negative,1
t10,,negative,1
t11,,negative,1
t9,,negative,1
t5,,negative,1
t13,,negative,1
t17,,negative,1
t4,,negative,1
t20,,negative,1
t19 t22,,negative,2
t13 t13,,negative,2
t10 t10,,negative,2
t16 t22,,negative,2
t17 t17,,negative,2
t10 t5,,negative,2
t0 t0,,negative,2
t4 t9,,negative,2
t18 t1,,negative,2
t23 t0,,negative,2
t16 t3 t0,3.0,positive,3
t16 t3 t3,3.0,positive,3
t11 t4 t2,3.0,positive,3
t0 t4 t2,3.0,positive,3
t16 t22 t0,3.0,positive,3
t16 t22 t3,3.0,positive,3
t16 t3 t15,3.0,positive,3
t0 t4 t12,3.0,positive,3
t16 t22 t15,3.0,positive,3
t11 t4 t12,3.0,positive,3
t3 t1 t12,,negative,3
t7 t20 t8,,negative,3
t6 t17 t14,,negative,3
t15 t14 t6,,negative,3
t16 t13 t23,,negative,3
t15 t14 t5,,negative,3
t15 t4 t3,,negative,3
t9 t14 t14,,negative,3
t13 t8 t15,,negative,3
t13 t3 t18,,negative,3
t9 t7 t22 t3,4.0,positive,4
t7 t12 t22 t0,4.0,positive,4
t10 t12 t5 t2,4.0,positive,4
t16 t4 t21 t15,4.0,positive,4
t16 t6 t3 t15,4.0,positive,4
t7 t1 t3 t0,4.0,positive,4
t9 t7 t22 t15,4.0,positive,4
t14 t2 t5 t2,4.0,positive,4
t16 t4 t3 t15,4.0,positive,4
t10 t12 t1 t2,4.0,positive,4
t20 t4 t6 t12,,negative,4
t8 t19 t10 t22,,negative,4
t2 t22 t12 t0,,negative,4
t14 t22 t3 t0,,negative,4
t17 t14 t10 t9,,negative,4
t15 t16 t22 t5,,negative,4
t1 t5 t19 t3,,negative,4
t1 t15 t17 t4,,negative,4
t8 t0 t9 t20,,negative,4
t16 t8 t12 t9,,negative,4
t9 t7 t2 t14 t3,4.0,positive,5
t4 t12 t1 t22 t3,5.0,positive,5
t11 t4 t9 t18 t19,4.0,positive,5
t9 t6 t7 t22 t15,5.0,positive,5
t16 t3 t4 t3 t1,4.0,positive,5
t9 t1 t6 t3 t15,4.0,positive,5
t9 t4 t7 t22 t3,5.0,positive,5
t7 t1 t6 t3 t15,4.0,positive,5
t9 t19 t6 t21 t3,4.0,positive,5
t4 t9 t18 t3 t0,5.0,positive,5
t10 t7 t9 t7 t3,,negative,5
t14 t21 t13 t2 t2,,negative,5
t20 t20 t4 t19 t19,,negative,5
t11 t7 t9 t7 t14,,negative,5
t0 t13 t2 t5 t23,,negative,5
t21 t8 t17 t7 t6,,negative,5
t22 t5 t22 t3 t20,,negative,5
t4 t14 t17 t19 t8,,negative,5
t0 t8 t5 t12 t21,,negative,5
t23 t1 t11 t18 t10,,negative,5
t9 t3 t7 t1 t3 t3,6.0,positive,6
t9 t1 t22 t18 t3 t1,4.0,positive,6
t16 t3 t12 t3 t18 t22,5.0,positive,6
t9 t6 t7 t3 t4 t22,5.0,positive,6
t11 t4 t12 t5 t1 t13,5.0,positive,6
t4 t9 t1 t22 t18 t17,5.0,positive,6
t14 t13 t6 t3 t4 t12,6.0,positive,6
t16 t3 t4 t6 t12 t7,5.0,positive,6
t7 t12 t3 t18 t6 t1,4.0,positive,6
t4 t13 t12 t22 t18 t22,5.0,positive,6
t12 t16 t23 t0 t18 t17,,negative,6
t1 t20 t6 t6 t13 t6,,negative,6
t14 t17 t7 t16 t4 t12,,negative,6
t23 t23 t11 t16 t10 t10,,negative,6
t2 t6 t8 t21 t22 t0,,negative,6
t9 t5 t14 t19 t16 t6,,negative,6
t14 t14 t23 t5 t18 t5,,negative,6
t21 t3 t23 t15 t12 t0,,negative,6
t3 t9 t18 t4 t10 t7,,negative,6
t16 t14 t18 t1 t14 t10,,negative,6
t9 t19 t15 t6 t2 t3 t15,6.0,positive,7
t10 t1 t4 t13 t12 t1 t2,5.0,positive,7
t4 t12 t1 t6 t3 t4 t22,5.0,positive,7
t9 t19 t22 t18 t3 t1 t6,5.0,positive,7
t2 t12 t4 t7 t22 t18 t22,5.0,positive,7
t4 t4 t6 t22 t1 t22 t0,7.0,positive,7
t4 t9 t15 t5 t6 t3 t15,6.0,positive,7
t11 t8 t13 t12 t1 t22 t15,7.0,positive,7
t4 t9 t5 t1 t4 t3 t15,6.0,positive,7
t9 t6 t23 t3 t18 t22 t3,6.0,positive,7
t23 t13 t6 t17 t6 t9 t11,,negative,7
t5 t13 t7 t17 t7 t14 t10,,negative,7
t4 t8 t9 t8 t23 t18 t18,,negative,7
t19 t0 t9 t10 t19 t5 t23,,negative,7
t5 t4 t2 t22 t6 t20 t11,,negative,7
t10 t23 t21 t22 t7 t23 t17,,negative,7
t18 t17 t13 t13 t0 t6 t13,,negative,7
t8 t0 t1 t19 t18 t3 t5,,negative,7
t16 t18 t7 t22 t1 t20 t9,,negative,7
t7 t2 t17 t11 t10 t0 t6,,negative,7
t4 t9 t6 t13 t13 t3 t22 t0,8.0,positive,8
t9 t6 t4 t7 t3 t11 t14 t0,5.0,positive,8
t9 t7 t22 t4 t3 t8 t6 t6,6.0,positive,8
t9 t23 t21 t21 t8 t7 t3 t0,7.0,positive,8
t9 t6 t3 t16 t13 t12 t3 t15,7.0,positive,8
t16 t15 t4 t14 t12 t3 t3 t3,7.0,positive,8
t23 t12 t7 t18 t12 t6 t10 t2,8.0,positive,8
t0 t12 t19 t1 t19 t4 t3 t15,7.0,positive,8
t14 t12 t21 t3 t4 t12 t13 t2,7.0,positive,8
t23 t12 t18 t19 t5 t12 t18 t19,6.0,positive,8
t12 t20 t4 t6 t10 t14 t20 t7,,negative,8
t21 t8 t9 t5 t21 t22 t21 t15,,negative,8
t17 t0 t19 t1 t18 t12 t4 t18,,negative,8
t12 t17 t8 t8 t20 t22 t14 t19,,negative,8
t23 t13 t14 t1 t18 t23 t0 t13,,negative,8
t11 t17 t5 t15 t8 t10 t22 t19,,negative,8
t4 t23 t20 t8 t20 t20 t5 t9,,negative,8
t2 t10 t17 t10 t2 t18 t15 t8,,negative,8
t1 t19 t8 t14 t0 t17 t9 t11,,negative,8
t1 t7 t3 t4 t12 t12 t15 t10,,negative,8
t14 t1 t4 t4 t1 t16 t22 t18 t13,6.0,positive,9
t10 t12 t7 t3 t18 t13 t6 t4 t12,8.0,positive,9
t10 t1 t9 t2 t21 t18 t12 t3 t12,7.0,positive,9
t9 t6 t3 t7 t1 t4 t21 t4 t22,6.0,positive,9
t14 t2 t21 t18 t13 t3 t9 t1 t19,7.0,positive,9
t10 t2 t5 t16 t16 t22 t6 t4 t19,6.0,positive,9
t7 t12 t3 t18 t6 t8 t7 t6 t6,7.0,positive,9
t10 t9 t18 t19 t1 t9 t5 t5 t13,6.0,positive,9
t10 t5 t9 t13 t4 t1 t19 t5 t2,7.0,positive,9
t9 t6 t1 t3 t10 t1 t9 t1 t17,5.0,positive,9
t15 t21 t22 t1 t5 t19 t10 t17 t19,,negative,9
t10 t3 t11 t3 t14 t20 t1 t10 t1,,negative,9
t17 t21 t20 t17 t19 t1 t16 t12 t12,,negative,9
t6 t19 t4 t23 t5 t6 t15 t18 t7,,negative,9
t11 t21 t20 t1 t8 t4 t11 t14 t23,,negative,9
t2 t10 t4 t10 t14 t0 t23 t3 t7,,negative,9
t22 t18 t8 t4 t6 t7 t12 t13 t7,,negative,9
t8 t17 t9 t23 t18 t4 t11 t14 t9,,negative,9
