sample,parse_depth,type,length
t108,,negative,1
t30,,negative,1
t24,,negative,1
t66,,negative,1
t107,,negative,1
t39,,negative,1
t123,,negative,1
t71,,negative,1
t35,,negative,1
t45,,negative,1
t49 t71,2.0,positive,2
t24 t51,2.0,positive,2
t20 t77,2.0,positive,2
t40 t60,2.0,positive,2
t2 t45,2.0,positive,2
t113 t77,2.0,positive,2
t24 t121,2.0,positive,2
t10 t83,2.0,positive,2
t76 t39,2.0,positive,2
t127 t39,2.0,positive,2
t68 t15,,negative,2
t133 t49,,negative,2
t131 t16,,negative,2
t108 t78,,negative,2
t82 t101,,negative,2
t45 t33,,negative,2
t11 t12,,negative,2
t34 t38,,negative,2
t57 t53,,negative,2
t29 t8,,negative,2
t65 t115 t34,3.0,positive,3
t4 t91 t36,3.0,positive,3
t36 t70 t49,3.0,positive,3
t102 t69 t11,3.0,positive,3
t97 t97 t121,3.0,positive,3
t115 t36 t60,3.0,positive,3
t71 t110 t19,3.0,positive,3
t116 t11 t38,3.0,positive,3
t73 t60 t82,3.0,positive,3
t124 t70 t10,3.0,positive,3
t18 t120 t97,,negative,3
t125 t133 t41,,negative,3
t91 t35 t77,,negative,3
t33 t48 t119,,negative,3
t116 t83 t65,,negative,3
t54 t95 t74,,negative,3
t13 t23 t113,,negative,3
t93 t69 t113,,negative,3
t55 t10 t82,,negative,3
t77 t12 t123,,negative,3
t114 t55 t133 t36,4.0,positive,4
t102 t121 t90 t65,4.0,positive,4
t90 t60 t4 t39,4.0,positive,4
t118 t133 t28 t60,4.0,positive,4
t13 t114 t110 t60,4.0,positive,4
t131 t115 t123 t83,4.0,positive,4
t51 t77 t26 t130,4.0,positive,4
t49 t131 t133 t71,4.0,positive,4
t82 t120 t101 t10,4.0,positive,4
t98 t28 t38 t45,4.0,positive,4
t26 t133 t91 t83,,negative,4
t62 t103 t77 t75,,negative,4
t68 t126 t58 t104,,negative,4
t42 t109 t72 t59,,negative,4
t35 t128 t61 t41,,negative,4
t121 t115 t35 t43,,negative,4
t92 t31 t111 t30,,negative,4
t117 t10 t103 t97,,negative,4
t14 t3 t99 t49,,negative,4
t68 t114 t102 t61,,negative,4
t133 t87 t97 t44 t71,4.0,positive,5
t62 t93 t57 t51 t77,5.0,positive,5
t10 t122 t104 t120 t60,5.0,positive,5
t39 t122 t39 t127 t110,5.0,positive,5
t97 t117 t105 t36 t20,4.0,positive,5
