sample,parse_depth,type,length
t141,,negative,1
t33,,negative,1
t87,,negative,1
t123,,negative,1
t7,,negative,1
t76,,negative,1
t16,,negative,1
t54,,negative,1
t59,,negative,1
t121,,negative,1
t50 t138,2.0,positive,2
t89 t37,2.0,positive,2
t101 t102,2.0,positive,2
t101 t125,2.0,positive,2
t93 t117,2.0,positive,2
t114 t94,2.0,positive,2
t89 t49,2.0,positive,2
t89 t117,2.0,positive,2
t93 t37,2.0,positive,2
t21 t94,2.0,positive,2
t41 t117,,negative,2
t14 t59,,negative,2
t33 t7,,negative,2
t103 t8,,negative,2
t50 t9,,negative,2
t129 t9,,negative,2
t41 t94,,negative,2
t89 t58,,negative,2
t96 t129,,negative,2
t65 t16,,negative,2
t54 t109 t102,3.0,positive,3
t21 t105 t48,3.0,positive,3
t45 t41 t125,3.0,positive,3
t114 t105 t48,3.0,positive,3
t133 t41 t102,3.0,positive,3
t36 t3 t62,3.0,positive,3
t5 t41 t102,3.0,positive,3
t70 t72 t49,3.0,positive,3
t54 t41 t102,3.0,positive,3
t121 t41 t125,3.0,positive,3
t101 t121 t76,,negative,3
t96 t86 t94,,negative,3
t3 t8 t138,,negative,3
t32 t14 t28,,negative,3
t102 t119 t43,,negative,3
t33 t93 t129,,negative,3
t90 t89 t94,,negative,3
t112 t141 t41,,negative,3
t59 t89 t62,,negative,3
t31 t139 t113,,negative,3
t54 t117 t16 t125,4.0,positive,4
t45 t49 t16 t102,4.0,positive,4
t114 t97 t89 t9,4.0,positive,4
t21 t10 t109 t48,4.0,positive,4
t50 t109 t83 t9,4.0,positive,4
t80 t37 t78 t125,4.0,positive,4
t114 t97 t89 t50,4.0,positive,4
t106 t78 t117 t48,4.0,positive,4
t54 t37 t16 t102,4.0,positive,4
t54 t49 t78 t125,4.0,positive,4
t94 t117 t57 t122,,negative,4
t41 t128 t36 t66,,negative,4
t3 t141 t105 t141,,negative,4
t141 t18 t5 t39,,negative,4
t114 t33 t117 t68,,negative,4
t125 t99 t14 t117,,negative,4
t84 t127 t138 t54,,negative,4
t38 t24 t113 t54,,negative,4
t50 t13 t17 t80,,negative,4
t5 t28 t56 t83,,negative,4
t36 t3 t112 t140 t101,5.0,positive,5
t106 t78 t65 t128 t9,5.0,positive,5
t21 t97 t82 t108 t48,5.0,positive,5
t114 t109 t7 t117 t48,4.0,positive,5
t36 t3 t79 t78 t101,5.0,positive,5
t36 t130 t129 t113 t39,5.0,positive,5
t36 t3 t49 t8 t101,5.0,positive,5
t50 t97 t103 t108 t48,5.0,positive,5
t106 t78 t82 t108 t48,5.0,positive,5
t36 t3 t129 t113 t82,5.0,positive,5
t115 t13 t33 t87 t101,,negative,5
t125 t89 t24 t94 t3,,negative,5
t54 t37 t117 t83 t58,,negative,5
