sample,parse_depth,type,length
t120,,negative,1
t77,,negative,1
t112,,negative,1
t59,,negative,1
t32,,negative,1
t8,,negative,1
t33,,negative,1
t23,,negative,1
t95,,negative,1
t60,,negative,1
t61 t80,2.0,positive,2
t91 t113,2.0,positive,2
t15 t87,2.0,positive,2
t108 t80,2.0,positive,2
t28 t83,2.0,positive,2
t0 t53,2.0,positive,2
t116 t113,2.0,positive,2
t61 t108,2.0,positive,2
t61 t115,2.0,positive,2
t100 t31,2.0,positive,2
t40 t97,,negative,2
t112 t9,,negative,2
t94 t1,,negative,2
t87 t113,,negative,2
t87 t67,,negative,2
t18 t46,,negative,2
t110 t76,,negative,2
t95 t22,,negative,2
t49 t39,,negative,2
t68 t22,,negative,2
t86 t32 t53,3.0,positive,3
t28 t32 t68,3.0,positive,3
t67 t100 t79,3.0,positive,3
t91 t5 t35,3.0,positive,3
t91 t41 t67,3.0,positive,3
t91 t6 t27,3.0,positive,3
t71 t3 t87,3.0,positive,3
t91 t39 t0,3.0,positive,3
t15 t17 t113,3.0,positive,3
t116 t127 t35,3.0,positive,3
t83 t101 t101,,negative,3
t34 t28 t67,,negative,3
t97 t125 t34,,negative,3
t45 t76 t70,,negative,3
t35 t41 t35,,negative,3
t67 t80 t101,,negative,3
t108 t113 t88,,negative,3
t61 t18 t39,,negative,3
t113 t101 t49,,negative,3
t120 t58 t64,,negative,3
t67 t75 t9 t2,4.0,positive,4
t30 t45 t15 t15,3.0,positive,4
t91 t23 t105 t79,4.0,positive,4
t79 t79 t74 t42,4.0,positive,4
t28 t30 t104 t87,4.0,positive,4
t28 t120 t76 t79,4.0,positive,4
t0 t99 t6 t67,4.0,positive,4
t89 t127 t94 t30,4.0,positive,4
t0 t58 t9 t15,4.0,positive,4
t74 t3 t109 t53,4.0,positive,4
t58 t2 t110 t17,,negative,4
t59 t77 t46 t122,,negative,4
t126 t14 t104 t113,,negative,4
t83 t14 t40 t95,,negative,4
t68 t23 t0 t107,,negative,4
t8 t72 t14 t104,,negative,4
t107 t125 t112 t88,,negative,4
t51 t71 t61 t109,,negative,4
t109 t77 t126 t116,,negative,4
t45 t34 t3 t118,,negative,4
t53 t17 t99 t104 t60,4.0,positive,5
t42 t125 t79 t53 t32,4.0,positive,5
t116 t39 t91 t60 t60,5.0,positive,5
t110 t2 t61 t61 t15,5.0,positive,5
t61 t15 t89 t9 t122,5.0,positive,5
t72 t118 t33 t80 t30,5.0,positive,5
t75 t109 t39 t88 t83,5.0,positive,5
t100 t101 t58 t88 t100,5.0,positive,5
t68 t109 t60 t61 t79,4.0,positive,5
t108 t30 t78 t33 t111,5.0,positive,5
t105 t51 t46 t112 t101,,negative,5
t45 t84 t100 t58 t49,,negative,5
t29 t111 t72 t31 t97,,negative,5
t80 t60 t76 t62 t122,,negative,5
t114 t12 t114 t96 t72,,negative,5
t83 t71 t124 t112 t1,,negative,5
t5 t79 t84 t0 t79,,negative,5
t115 t127 t33 t95 t32,,negative,5
t27 t68 t40 t125 t40,,negative,5
t35 t23 t59 t46 t100,,negative,5
t108 t83 t76 t115 t18 t0,5.0,positive,6
t100 t104 t0 t60 t32 t101,5.0,positive,6
t100 t51 t1 t104 t53 t14,6.0,positive,6
t91 t31 t88 t61 t42 t75,6.0,positive,6
t28 t3 t14 t3 t109 t76,6.0,positive,6
t67 t62 t79 t15 t58 t126,5.0,positive,6
t95 t120 t67 t127 t74 t96,5.0,positive,6
t100 t14 t30 t58 t23 t67,6.0,positive,6
t96 t14 t18 t18 t104 t42,5.0,positive,6
t40 t108 t6 t60 t125 t30,5.0,positive,6
t101 t116 t8 t15 t72 t114,,negative,6
t59 t76 t87 t64 t42 t33,,negative,6
t108 t40 t51 t118 t67 t80,,negative,6
t2 t27 t101 t2 t2 t27,,negative,6
t95 t79 t104 t67 t125 t74,,negative,6
t109 t120 t113 t40 t45 t116,,negative,6
t108 t23 t126 t46 t101 t77,,negative,6
t39 t110 t94 t75 t84 t80,,negative,6
t127 t116 t30 t72 t79 t45,,negative,6
t3 t76 t1 t108 t84 t84,,negative,6
t108 t18 t127 t67 t89 t108 t18,5.0,positive,7
t3 t62 t2 t61 t18 t112 t42,7.0,positive,7
t72 t122 t45 t62 t76 t18 t51,5.0,positive,7
t30 t107 t127 t2 t23 t61 t104,5.0,positive,7
t68 t109 t76 t76 t76 t76 t68,6.0,positive,7
t67 t104 t18 t58 t79 t23 t79,7.0,positive,7
t108 t17 t15 t87 t107 t100 t108,7.0,positive,7
t28 t87 t100 t79 t2 t79 t15,7.0,positive,7
t113 t78 t45 t70 t104 t31 t14,6.0,positive,7
t89 t27 t122 t15 t118 t108 t6,5.0,positive,7
t122 t108 t127 t95 t27 t14 t42,,negative,7
t125 t45 t59 t122 t15 t97 t49,,negative,7
t108 t72 t94 t2 t14 t115 t94,,negative,7
t104 t22 t72 t35 t91 t76 t51,,negative,7
t74 t18 t72 t76 t80 t12 t3,,negative,7
t99 t122 t32 t87 t88 t109 t53,,negative,7
t84 t14 t40 t71 t12 t25 t15,,negative,7
t88 t12 t22 t29 t100 t100 t127,,negative,7
t97 t78 t116 t71 t100 t15 t5,,negative,7
t29 t64 t18 t15 t31 t88 t76,,negative,7
t104 t99 t31 t25 t111 t108 t109 t76,5.0,positive,8
t126 t45 t83 t99 t8 t122 t68 t76,7.0,positive,8
t91 t35 t29 t120 t18 t41 t58 t79,7.0,positive,8
t89 t27 t61 t80 t99 t2 t100 t79,6.0,positive,8
t116 t72 t72 t100 t18 t76 t76 t18,6.0,positive,8
t108 t18 t15 t96 t87 t27 t100 t41,6.0,positive,8
t30 t23 t67 t125 t60 t87 t79 t42,8.0,positive,8
t67 t61 t60 t60 t127 t60 t79 t18,8.0,positive,8
t126 t122 t18 t18 t53 t101 t49 t108,5.0,positive,8
t89 t0 t29 t104 t8 t30 t122 t62,6.0,positive,8
t51 t115 t114 t5 t86 t78 t76 t83,,negative,8
t61 t112 t28 t83 t15 t5 t77 t5,,negative,8
t118 t95 t1 t110 t0 t3 t91 t18,,negative,8
t15 t79 t108 t14 t59 t60 t97 t42,,negative,8
t91 t88 t22 t116 t42 t116 t112 t39,,negative,8
t88 t77 t39 t95 t75 t71 t3 t34,,negative,8
t62 t78 t18 t34 t95 t64 t29 t125,,negative,8
t32 t23 t23 t111 t1 t75 t86 t87,,negative,8
t42 t109 t45 t88 t60 t86 t51 t9,,negative,8
t72 t31 t51 t59 t95 t45 t78 t89,,negative,8
t76 t100 t108 t79 t79 t80 t61 t75 t53,8.0,positive,9
t95 t23 t3 t15 t30 t76 t45 t8 t60,8.0,positive,9
t28 t60 t39 t101 t62 t18 t75 t100 t116,7.0,positive,9
t67 t61 t25 t75 t58 t33 t61 t23 t76,8.0,positive,9
t61 t30 t94 t76 t127 t89 t94 t15 t60,7.0,positive,9
t100 t87 t89 t61 t18 t108 t42 t100 t45,7.0,positive,9
t91 t113 t76 t49 t100 t125 t99 t1 t104,7.0,positive,9
t33 t122 t108 t100 t108 t18 t5 t100 t61,5.0,positive,9
t67 t100 t18 t15 t35 t88 t96 t116 t104,8.0,positive,9
t108 t60 t127 t76 t101 t108 t60 t53 t112,6.0,positive,9
t101 t122 t96 t110 t31 t74 t68 t69 t78,,negative,9
t83 t111 t25 t105 t1 t111 t35 t83 t25,,negative,9
t79 t30 t28 t84 t101 t105 t70 t67 t70,,negative,9
t72 t72 t34 t14 t49 t127 t97 t15 t40,,negative,9
t94 t28 t114 t113 t122 t83 t78 t87 t99,,negative,9
t96 t18 t111 t105 t32 t114 t109 t67 t107,,negative,9
t122 t118 t59 t109 t118 t116 t35 t42 t87,,negative,9
t104 t3 t41 t14 t77 t76 t114 t64 t86,,negative,9
t40 t112 t77 t105 t60 t113 t49 t78 t17,,negative,9
t3 t78 t39 t22 t45 t41 t1 t71 t112,,negative,9
t100 t76 t127 t18 t79 t39 t100 t53 t3 t104,7.0,positive,10
t15 t76 t76 t76 t87 t0 t76 t122 t78 t23,7.0,positive,10
t33 t127 t122 t0 t25 t58 t71 t125 t100 t18,7.0,positive,10
t61 t87 t75 t84 t33 t83 t18 t84 t76 t60,6.0,positive,10
t61 t100 t60 t127 t116 t76 t76 t60 t127 t76,7.0,positive,10
t18 t127 t35 t0 t58 t127 t76 t71 t18 t109,5.0,positive,10
t67 t42 t17 t76 t104 t91 t78 t101 t18 t77,9.0,positive,10
t80 t116 t15 t109 t8 t109 t76 t42 t45 t42,9.0,positive,10
t61 t87 t100 t104 t40 t111 t0 t34 t67 t39,8.0,positive,10
t95 t109 t108 t31 t86 t9 t80 t9 t108 t107,7.0,positive,10
t51 t74 t96 t86 t45 t0 t94 t105 t27 t3,,negative,10
t31 t112 t14 t104 t99 t75 t67 t100 t80 t86,,negative,10
t3 t110 t120 t126 t74 t1 t108 t75 t30 t28,,negative,10
t53 t83 t62 t17 t39 t2 t9 t110 t125 t74,,negative,10
t34 t74 t45 t45 t42 t91 t31 t114 t70 t42,,negative,10
t2 t22 t122 t107 t12 t86 t61 t1 t108 t83,,negative,10
t109 t17 t122 t9 t1 t83 t51 t9 t88 t8,,negative,10
t68 t69 t46 t76 t9 t5 t9 t18 t27 t27,,negative,10
t31 t51 t88 t120 t29 t94 t35 t68 t105 t5,,negative,10
t49 t71 t60 t1 t60 t122 t75 t25 t124 t32,,negative,10
t112 t61 t79 t87 t67 t18 t107 t32 t116 t116 t42,9.0,positive,11
t68 t45 t100 t3 t107 t100 t15 t76 t104 t58 t51,8.0,positive,11
t100 t105 t116 t42 t100 t100 t58 t80 t58 t100 t75,6.0,positive,11
t89 t68 t97 t64 t96 t9 t58 t39 t18 t67 t68,10.0,positive,11
t100 t22 t23 t116 t42 t101 t18 t14 t18 t76 t100,8.0,positive,11
t72 t30 t42 t91 t23 t17 t110 t39 t61 t94 t60,7.0,positive,11
t33 t79 t91 t62 t23 t108 t39 t127 t87 t3 t107,8.0,positive,11
t61 t100 t58 t0 t99 t33 t87 t30 t58 t61 t101,11.0,positive,11
t104 t84 t125 t18 t99 t108 t100 t5 t8 t107 t68,7.0,positive,11
t14 t125 t94 t101 t58 t127 t60 t60 t89 t70 t76,6.0,positive,11
t88 t77 t27 t67 t14 t5 t97 t27 t70 t127 t87,,negative,11
t2 t109 t5 t61 t49 t124 t78 t127 t15 t51 t69,,negative,11
t125 t107 t61 t0 t64 t40 t58 t75 t32 t101 t31,,negative,11
t12 t107 t89 t72 t122 t46 t68 t110 t59 t105 t0,,negative,11
t77 t71 t126 t28 t94 t70 t42 t53 t64 t42 t23,,negative,11
t45 t72 t70 t111 t25 t109 t79 t61 t12 t46 t30,,negative,11
t84 t97 t76 t72 t6 t122 t91 t58 t110 t125 t127,,negative,11
t88 t122 t125 t15 t95 t113 t31 t79 t74 t18 t94,,negative,11
