sample,parse_depth,type,length
t48,,negative,1
t41,,negative,1
t30,,negative,1
t75,,negative,1
t119,,negative,1
t57,,negative,1
t26,,negative,1
t64,,negative,1
t4,,negative,1
t107,,negative,1
t71 t123,2.0,positive,2
t51 t31,2.0,positive,2
t119 t116,2.0,positive,2
t51 t116,2.0,positive,2
t119 t31,2.0,positive,2
t95 t116,2.0,positive,2
t25 t123,2.0,positive,2
t95 t31,2.0,positive,2
t31 t123,2.0,positive,2
t124 t46,,negative,2
t14 t106,,negative,2
t17 t83,,negative,2
t122 t14,,negative,2
t5 t45,,negative,2
t122 t43,,negative,2
t20 t122,,negative,2
t100 t60,,negative,2
t14 t87,,negative,2
t24 t75,,negative,2
t45 t36 t123,3.0,positive,3
t3 t122 t123,3.0,positive,3
t60 t45 t24,3.0,positive,3
t36 t64 t134,3.0,positive,3
t5 t122 t123,3.0,positive,3
t60 t1 t24,3.0,positive,3
t36 t83 t24,3.0,positive,3
t60 t45 t134,3.0,positive,3
t36 t107 t24,3.0,positive,3
t56 t122 t123,3.0,positive,3
t116 t60 t110,,negative,3
t95 t29 t57,,negative,3
t75 t27 t117,,negative,3
t107 t66 t14,,negative,3
t118 t123 t27,,negative,3
t61 t17 t64,,negative,3
t25 t29 t26,,negative,3
t27 t14 t110,,negative,3
t86 t86 t43,,negative,3
t118 t30 t110,,negative,3
t64 t20 t66 t123,4.0,positive,4
t60 t126 t83 t24,4.0,positive,4
t107 t20 t45 t123,4.0,positive,4
t16 t51 t66 t134,4.0,positive,4
t119 t100 t51 t14,4.0,positive,4
t57 t20 t45 t123,4.0,positive,4
t107 t20 t1 t123,4.0,positive,4
t36 t71 t94 t24,4.0,positive,4
t30 t25 t51 t123,4.0,positive,4
t5 t57 t61 t123,4.0,positive,4
t44 t20 t60 t45,,negative,4
t16 t3 t44 t29,,negative,4
t124 t4 t48 t117,,negative,4
t41 t94 t48 t16,,negative,4
t99 t83 t107 t36,,negative,4
t75 t27 t77 t89,,negative,4
t116 t29 t46 t126,,negative,4
t99 t107 t122 t56,,negative,4
t24 t46 t133 t88,,negative,4
t36 t17 t46 t110,,negative,4
t95 t75 t89 t133 t14,5.0,positive,5
t25 t44 t60 t66 t124,5.0,positive,5
t31 t90 t14 t48 t77,5.0,positive,5
t30 t5 t60 t95 t31,5.0,positive,5
t51 t45 t56 t89 t14,5.0,positive,5
t51 t45 t3 t74 t14,5.0,positive,5
t60 t1 t134 t1 t24,5.0,positive,5
t51 t26 t107 t64 t14,5.0,positive,5
t66 t123 t83 t88 t123,4.0,positive,5
t122 t30 t25 t31 t24,5.0,positive,5
t68 t20 t5 t89 t94,,negative,5
t77 t122 t83 t66 t95,,negative,5
t114 t25 t83 t123 t106,,negative,5
t97 t69 t31 t80 t124,,negative,5
t126 t56 t117 t56 t51,,negative,5
t74 t95 t36 t133 t75,,negative,5
t43 t86 t66 t123 t107,,negative,5
t110 t56 t19 t46 t44,,negative,5
t126 t110 t119 t95 t5,,negative,5
t116 t5 t119 t57 t41,,negative,5
t60 t45 t89 t8 t45 t134,5.0,positive,6
t60 t60 t88 t25 t45 t134,6.0,positive,6
t71 t90 t51 t17 t90 t4,5.0,positive,6
t69 t90 t29 t126 t64 t134,5.0,positive,6
t60 t134 t3 t30 t30 t134,6.0,positive,6
t83 t61 t30 t71 t71 t24,5.0,positive,6
t51 t17 t4 t89 t51 t14,6.0,positive,6
t134 t30 t30 t123 t122 t123,6.0,positive,6
t60 t30 t31 t71 t45 t134,6.0,positive,6
t30 t25 t87 t122 t51 t116,5.0,positive,6
t20 t31 t123 t14 t94 t44,,negative,6
t106 t107 t115 t30 t90 t95,,negative,6
t51 t30 t36 t29 t5 t89,,negative,6
t36 t97 t106 t107 t66 t80,,negative,6
t64 t48 t134 t118 t5 t19,,negative,6
t90 t133 t56 t31 t5 t60,,negative,6
t99 t83 t88 t43 t64 t116,,negative,6
t74 t94 t95 t77 t83 t66,,negative,6
t126 t45 t5 t1 t4 t110,,negative,6
t80 t64 t30 t71 t86 t118,,negative,6
t60 t51 t45 t60 t115 t25 t134,7.0,positive,7
t3 t60 t90 t74 t122 t88 t118,5.0,positive,7
t31 t90 t134 t86 t25 t90 t26,6.0,positive,7
t122 t30 t87 t36 t87 t36 t24,6.0,positive,7
t122 t30 t114 t36 t87 t36 t134,6.0,positive,7
t114 t36 t31 t61 t74 t88 t118,5.0,positive,7
t60 t66 t69 t123 t30 t95 t51,5.0,positive,7
t107 t61 t24 t86 t25 t71 t134,6.0,positive,7
t56 t116 t51 t45 t56 t69 t123,6.0,positive,7
t60 t51 t115 t71 t114 t36 t24,6.0,positive,7
t30 t90 t107 t95 t97 t123 t24,,negative,7
t87 t119 t57 t86 t94 t56 t17,,negative,7
t88 t25 t106 t88 t126 t106 t36,,negative,7
t39 t116 t25 t48 t51 t48 t94,,negative,7
t51 t43 t94 t20 t44 t124 t133,,negative,7
t68 t80 t106 t133 t77 t30 t75,,negative,7
t26 t48 t116 t26 t60 t27 t118,,negative,7
t8 t107 t1 t114 t97 t94 t83,,negative,7
t17 t117 t31 t110 t99 t60 t89,,negative,7
t8 t89 t86 t56 t44 t126 t71,,negative,7
t36 t17 t74 t87 t20 t122 t26 t134,8.0,positive,8
t107 t118 t68 t14 t51 t126 t107 t123,6.0,positive,8
t36 t89 t114 t20 t26 t30 t25 t134,7.0,positive,8
t30 t25 t27 t123 t118 t118 t51 t116,6.0,positive,8
t69 t123 t30 t68 t134 t30 t30 t24,6.0,positive,8
t36 t71 t30 t71 t31 t118 t68 t134,7.0,positive,8
t60 t24 t86 t31 t51 t17 t51 t24,6.0,positive,8
t119 t75 t118 t118 t133 t122 t118 t118,7.0,positive,8
t71 t16 t45 t51 t36 t57 t118 t31,5.0,positive,8
t36 t118 t68 t30 t56 t51 t75 t134,7.0,positive,8
t1 t48 t29 t39 t25 t133 t83 t77,,negative,8
t41 t24 t71 t61 t51 t41 t123 t133,,negative,8
t123 t100 t8 t5 t89 t4 t97 t29,,negative,8
t116 t134 t83 t71 t124 t25 t68 t97,,negative,8
t123 t68 t17 t27 t48 t66 t57 t114,,negative,8
t106 t39 t48 t26 t94 t71 t36 t68,,negative,8
t25 t134 t56 t100 t26 t29 t68 t24,,negative,8
t39 t83 t95 t75 t48 t99 t80 t115,,negative,8
t8 t115 t97 t26 t122 t48 t30 t24,,negative,8
t25 t4 t123 t115 t17 t45 t48 t122,,negative,8
t36 t57 t24 t17 t66 t94 t4 t95 t51,7.0,positive,9
t95 t118 t118 t16 t14 t48 t48 t118 t118,6.0,positive,9
t36 t14 t87 t106 t43 t51 t51 t17 t134,7.0,positive,9
t29 t19 t122 t90 t69 t90 t51 t66 t116,6.0,positive,9
t87 t43 t75 t89 t51 t27 t123 t1 t24,8.0,positive,9
t71 t69 t90 t114 t51 t60 t1 t118 t31,6.0,positive,9
t69 t90 t51 t68 t30 t71 t17 t95 t31,7.0,positive,9
t134 t86 t126 t31 t43 t51 t68 t45 t24,8.0,positive,9
t45 t36 t116 t61 t60 t88 t39 t31 t61,6.0,positive,9
t118 t118 t16 t90 t36 t100 t51 t45 t134,7.0,positive,9
t43 t126 t124 t3 t133 t89 t123 t77 t87,,negative,9
t3 t60 t41 t74 t69 t26 t5 t94 t27,,negative,9
t45 t8 t119 t94 t1 t68 t1 t119 t5,,negative,9
t95 t77 t95 t126 t87 t86 t16 t4 t29,,negative,9
