sample,parse_depth,type,length
t48,,negative,1
t50,,negative,1
t80,,negative,1
t73,,negative,1
t94,,negative,1
t28,,negative,1
t3,,negative,1
t96,,negative,1
t0,,negative,1
t32,,negative,1
t62 t18,2.0,positive,2
t36 t35,2.0,positive,2
t36 t46,2.0,positive,2
t87 t18,2.0,positive,2
t94 t36,,negative,2
t60 t48,,negative,2
t72 t79,,negative,2
t86 t37,,negative,2
t74 t96,,negative,2
t33 t65,,negative,2
t41 t67,,negative,2
t2 t74,,negative,2
t67 t13,,negative,2
t42 t65,,negative,2
t82 t19 t35,3.0,positive,3
t32 t5 t46,3.0,positive,3
t32 t19 t35,3.0,positive,3
t32 t19 t46,3.0,positive,3
t82 t19 t46,3.0,positive,3
t82 t5 t46,3.0,positive,3
t32 t5 t35,3.0,positive,3
t82 t5 t35,3.0,positive,3
t28 t33 t62,,negative,3
t97 t39 t19,,negative,3
t30 t67 t39,,negative,3
t49 t41 t96,,negative,3
t49 t33 t13,,negative,3
t67 t49 t96,,negative,3
t49 t87 t42,,negative,3
t0 t63 t46,,negative,3
t66 t37 t72,,negative,3
t53 t63 t95,,negative,3
t48 t0 t19 t18,4.0,positive,4
t62 t96 t60 t64,4.0,positive,4
t87 t96 t18 t35,4.0,positive,4
t2 t0 t5 t18,4.0,positive,4
t62 t96 t18 t46,4.0,positive,4
t87 t96 t18 t46,4.0,positive,4
t2 t0 t19 t18,4.0,positive,4
t48 t9 t5 t18,4.0,positive,4
t2 t9 t19 t18,4.0,positive,4
t87 t96 t60 t64,4.0,positive,4
t60 t54 t5 t28,,negative,4
t82 t18 t38 t13,,negative,4
t99 t35 t19 t9,,negative,4
t18 t0 t13 t87,,negative,4
t41 t51 t41 t97,,negative,4
t60 t73 t72 t39,,negative,4
t42 t86 t96 t49,,negative,4
t67 t42 t32 t63,,negative,4
t51 t13 t48 t48,,negative,4
t12 t99 t97 t72,,negative,4
t36 t32 t49 t5 t46,5.0,positive,5
t66 t32 t49 t5 t46,5.0,positive,5
t87 t96 t67 t32 t64,5.0,positive,5
t36 t32 t49 t5 t35,5.0,positive,5
t36 t32 t30 t5 t46,5.0,positive,5
t66 t32 t49 t19 t46,5.0,positive,5
t66 t32 t49 t5 t35,5.0,positive,5
t66 t32 t30 t19 t46,5.0,positive,5
t87 t96 t86 t82 t64,5.0,positive,5
t62 t96 t86 t82 t64,5.0,positive,5
t30 t63 t39 t38 t9,,negative,5
t13 t87 t95 t80 t87,,negative,5
t76 t41 t72 t74 t65,,negative,5
t54 t5 t9 t99 t96,,negative,5
t39 t0 t18 t96 t65,,negative,5
t99 t41 t86 t80 t12,,negative,5
t87 t39 t54 t64 t38,,negative,5
t99 t38 t12 t9 t72,,negative,5
t30 t46 t37 t73 t33,,negative,5
t30 t83 t2 t54 t99,,negative,5
t66 t50 t32 t49 t19 t35,6.0,positive,6
t66 t74 t65 t30 t19 t46,6.0,positive,6
t36 t96 t86 t30 t5 t46,6.0,positive,6
t36 t74 t49 t30 t5 t46,6.0,positive,6
t66 t74 t65 t49 t19 t35,6.0,positive,6
t66 t74 t65 t49 t5 t35,6.0,positive,6
t66 t96 t67 t49 t5 t46,6.0,positive,6
t66 t96 t86 t30 t19 t35,6.0,positive,6
t62 t96 t96 t18 t35 t46,6.0,positive,6
t36 t50 t32 t49 t19 t46,6.0,positive,6
t65 t76 t53 t73 t36 t2,,negative,6
t5 t83 t74 t5 t66 t54,,negative,6
t33 t80 t96 t54 t82 t30,,negative,6
t3 t28 t86 t82 t53 t62,,negative,6
t38 t18 t46 t79 t73 t16,,negative,6
t86 t2 t83 t48 t79 t32,,negative,6
t62 t33 t65 t95 t35 t35,,negative,6
t3 t79 t39 t39 t48 t46,,negative,6
t16 t32 t19 t63 t73 t16,,negative,6
t49 t41 t28 t38 t94 t13,,negative,6
t36 t74 t16 t99 t49 t19 t35,7.0,positive,7
t66 t50 t74 t94 t30 t19 t35,7.0,positive,7
t80 t64 t42 t87 t63 t5 t35,7.0,positive,7
t66 t50 t74 t65 t49 t5 t46,7.0,positive,7
t2 t0 t19 t96 t86 t82 t64,5.0,positive,7
t2 t9 t19 t96 t86 t82 t64,5.0,positive,7
t87 t96 t86 t66 t32 t49 t64,7.0,positive,7
t36 t74 t16 t99 t49 t19 t46,7.0,positive,7
t36 t50 t96 t67 t49 t5 t35,7.0,positive,7
t36 t74 t16 t42 t30 t19 t46,7.0,positive,7
t79 t13 t0 t76 t66 t99 t97,,negative,7
t95 t82 t60 t39 t50 t13 t30,,negative,7
t95 t42 t63 t72 t51 t63 t19,,negative,7
t82 t33 t72 t42 t51 t83 t13,,negative,7
t37 t13 t64 t94 t35 t53 t82,,negative,7
t38 t79 t97 t53 t54 t72 t12,,negative,7
t73 t86 t9 t53 t51 t87 t36,,negative,7
t33 t72 t5 t76 t96 t19 t36,,negative,7
