sample,parse_depth,type,length
t31,,negative,1
t65,,negative,1
t48,,negative,1
t9,,negative,1
t2,,negative,1
t5,,negative,1
t49,,negative,1
t61,,negative,1
t50,,negative,1
t44,,negative,1
t24 t75,2.0,positive,2
t22 t5,2.0,positive,2
t60 t2,2.0,positive,2
t57 t70,2.0,positive,2
t9 t38,2.0,positive,2
t48 t74,2.0,positive,2
t24 t39,2.0,positive,2
t45 t74,2.0,positive,2
t69 t75,2.0,positive,2
t11 t25,2.0,positive,2
t49 t30,,negative,2
t23 t59,,negative,2
t76 t0,,negative,2
t27 t44,,negative,2
t38 t23,,negative,2
t2 t32,,negative,2
t50 t10,,negative,2
t12 t39,,negative,2
t62 t61,,negative,2
t27 t22,,negative,2
t24 t31 t28,3.0,positive,3
t52 t25 t38,3.0,positive,3
t2 t41 t5,3.0,positive,3
t57 t32 t57,3.0,positive,3
t66 t10 t24,3.0,positive,3
t48 t65 t13,3.0,positive,3
t22 t62 t13,3.0,positive,3
t40 t2 t74,3.0,positive,3
t65 t76 t65,3.0,positive,3
t52 t70 t36,3.0,positive,3
t68 t24 t73,,negative,3
t38 t5 t67,,negative,3
t60 t74 t12,,negative,3
t69 t51 t55,,negative,3
t74 t10 t48,,negative,3
t30 t12 t71,,negative,3
t75 t11 t24,,negative,3
t52 t66 t10,,negative,3
t75 t67 t22,,negative,3
t22 t28 t31,,negative,3
t52 t65 t23 t41,4.0,positive,4
t52 t36 t5 t13,4.0,positive,4
t10 t11 t9 t9,3.0,positive,4
t71 t48 t5 t38,4.0,positive,4
t28 t25 t38 t40,4.0,positive,4
t30 t22 t24 t72,4.0,positive,4
t10 t11 t40 t57,3.0,positive,4
t33 t32 t65 t62,4.0,positive,4
t65 t22 t66 t52,4.0,positive,4
t65 t65 t65 t9,4.0,positive,4
t68 t30 t59 t61,,negative,4
t23 t50 t10 t9,,negative,4
t75 t48 t71 t68,,negative,4
t60 t12 t74 t39,,negative,4
t50 t32 t59 t56,,negative,4
t75 t2 t38 t70,,negative,4
t56 t18 t50 t69,,negative,4
t25 t24 t72 t69,,negative,4
t70 t74 t49 t33,,negative,4
t76 t65 t52 t0,,negative,4
t65 t62 t74 t2 t33,4.0,positive,5
t31 t62 t9 t51 t68,4.0,positive,5
t22 t66 t65 t24 t24,5.0,positive,5
t11 t72 t65 t9 t11,5.0,positive,5
t76 t51 t51 t31 t10,4.0,positive,5
t65 t27 t24 t40 t62,5.0,positive,5
t10 t36 t24 t38 t65,5.0,positive,5
t66 t57 t65 t22 t11,4.0,positive,5
t24 t65 t45 t11 t40,5.0,positive,5
t51 t65 t67 t9 t5,5.0,positive,5
t66 t39 t36 t73 t45,,negative,5
t73 t38 t27 t38 t60,,negative,5
t22 t45 t20 t53 t5,,negative,5
t70 t55 t23 t73 t30,,negative,5
t65 t28 t22 t18 t20,,negative,5
t31 t31 t71 t30 t53,,negative,5
t71 t57 t60 t53 t73,,negative,5
t30 t38 t62 t39 t61,,negative,5
t10 t72 t55 t10 t68,,negative,5
t43 t27 t74 t40 t75,,negative,5
