sample,parse_depth,type,length
t23,,negative,1
t7,,negative,1
t14,,negative,1
t69,,negative,1
t6,,negative,1
t12,,negative,1
t99,,negative,1
t35,,negative,1
t21,,negative,1
t60,,negative,1
t47 t82,2.0,positive,2
t8 t82,2.0,positive,2
t21 t84,,negative,2
t82 t49,,negative,2
t35 t88,,negative,2
t35 t82,,negative,2
t8 t91,,negative,2
t52 t99,,negative,2
t97 t82,,negative,2
t44 t33,,negative,2
t10 t79,,negative,2
t12 t55,,negative,2
t7 t21 t32,,negative,3
t44 t55 t99,,negative,3
t23 t35 t13,,negative,3
t91 t79 t26,,negative,3
t26 t27 t6,,negative,3
t14 t21 t44,,negative,3
t6 t50 t11,,negative,3
t23 t84 t21,,negative,3
t55 t26 t26,,negative,3
t88 t35 t88,,negative,3
t47 t52 t6 t11,4.0,positive,4
t47 t69 t6 t11,4.0,positive,4
t47 t14 t26 t11,4.0,positive,4
t47 t14 t6 t11,4.0,positive,4
t8 t69 t26 t11,4.0,positive,4
t82 t32 t91 t82,4.0,positive,4
t8 t69 t6 t11,4.0,positive,4
t8 t52 t26 t11,4.0,positive,4
t82 t32 t60 t82,4.0,positive,4
t82 t32 t9 t82,4.0,positive,4
t84 t84 t6 t58,,negative,4
t48 t9 t6 t48,,negative,4
t47 t68 t12 t99,,negative,4
t97 t99 t11 t52,,negative,4
t26 t49 t88 t91,,negative,4
t56 t10 t32 t14,,negative,4
t7 t56 t11 t11,,negative,4
t23 t33 t13 t94,,negative,4
t88 t33 t73 t69,,negative,4
t13 t99 t99 t35,,negative,4
t47 t14 t26 t84 t82,5.0,positive,5
t47 t97 t73 t26 t11,4.0,positive,5
t8 t69 t26 t84 t82,5.0,positive,5
t47 t88 t73 t6 t11,4.0,positive,5
t47 t52 t6 t84 t82,5.0,positive,5
t47 t69 t26 t84 t82,5.0,positive,5
t47 t97 t73 t6 t11,4.0,positive,5
t8 t14 t6 t84 t82,5.0,positive,5
t8 t88 t73 t26 t11,4.0,positive,5
t8 t97 t73 t26 t11,4.0,positive,5
t97 t44 t82 t12 t27,,negative,5
t33 t69 t99 t13 t26,,negative,5
t55 t11 t14 t26 t13,,negative,5
t60 t94 t14 t33 t84,,negative,5
t13 t60 t49 t88 t26,,negative,5
t7 t44 t69 t14 t49,,negative,5
t9 t55 t11 t69 t59,,negative,5
t23 t9 t88 t10 t13,,negative,5
t35 t13 t32 t91 t8,,negative,5
t8 t94 t13 t55 t99,,negative,5
t8 t69 t6 t32 t60 t49,6.0,positive,6
t82 t32 t60 t52 t26 t11,4.0,positive,6
t82 t32 t60 t14 t6 t11,4.0,positive,6
t8 t69 t6 t32 t91 t49,6.0,positive,6
t47 t69 t6 t32 t60 t49,6.0,positive,6
t47 t52 t6 t32 t60 t49,6.0,positive,6
t8 t52 t26 t32 t9 t49,6.0,positive,6
t47 t88 t73 t6 t84 t82,5.0,positive,6
t47 t14 t26 t32 t9 t49,6.0,positive,6
t52 t26 t11 t32 t60 t82,5.0,positive,6
t59 t60 t47 t88 t6 t21,,negative,6
t12 t68 t84 t91 t27 t33,,negative,6
t48 t49 t84 t73 t56 t48,,negative,6
t59 t91 t78 t82 t13 t97,,negative,6
t33 t7 t33 t9 t6 t79,,negative,6
t6 t27 t99 t78 t14 t32,,negative,6
t82 t59 t55 t82 t14 t84,,negative,6
t13 t7 t97 t79 t68 t8,,negative,6
t26 t47 t52 t68 t7 t59,,negative,6
t84 t13 t44 t14 t82 t91,,negative,6
