sample,parse_depth,type,length
t19,,negative,1
t22,,negative,1
t8,,negative,1
t21,,negative,1
t17,,negative,1
t14,,negative,1
t10,,negative,1
t15,,negative,1
t9,,negative,1
t1,,negative,1
t1 t13,2.0,positive,2
t2 t13,2.0,positive,2
t7 t8,,negative,2
t14 t1,,negative,2
t2 t10,,negative,2
t18 t7,,negative,2
t21 t11,,negative,2
t20 t7,,negative,2
t15 t18,,negative,2
t13 t7,,negative,2
t9 t1,,negative,2
t16 t21,,negative,2
t19 t10 t13,3.0,positive,3
t19 t15 t13,3.0,positive,3
t22 t10 t13,3.0,positive,3
t19 t21 t13,3.0,positive,3
t22 t15 t13,3.0,positive,3
t22 t21 t13,3.0,positive,3
t22 t14 t13,3.0,positive,3
t19 t14 t13,3.0,positive,3
t9 t17 t19,,negative,3
t13 t0 t6,,negative,3
t11 t21 t15,,negative,3
t1 t19 t14,,negative,3
t2 t21 t8,,negative,3
t1 t14 t15,,negative,3
t16 t8 t7,,negative,3
t20 t9 t22,,negative,3
t17 t16 t18,,negative,3
t11 t0 t9,,negative,3
t6 t19 t10 t13,4.0,positive,4
t6 t19 t21 t13,4.0,positive,4
t15 t15 t14 t13,4.0,positive,4
t6 t15 t14 t13,4.0,positive,4
t15 t19 t15 t13,4.0,positive,4
t15 t19 t10 t13,4.0,positive,4
t6 t15 t10 t13,4.0,positive,4
t15 t15 t21 t13,4.0,positive,4
t15 t19 t21 t13,4.0,positive,4
t6 t19 t14 t13,4.0,positive,4
t14 t17 t0 t21,,negative,4
t18 t11 t21 t22,,negative,4
t6 t8 t6 t19,,negative,4
t0 t10 t7 t8,,negative,4
t19 t20 t11 t21,,negative,4
t15 t8 t10 t17,,negative,4
t10 t15 t15 t9,,negative,4
t19 t21 t7 t6,,negative,4
t0 t8 t8 t11,,negative,4
t13 t11 t0 t20,,negative,4
t15 t17 t19 t14 t13,5.0,positive,5
t1 t9 t19 t14 t13,5.0,positive,5
t15 t17 t19 t15 t13,5.0,positive,5
t22 t14 t20 t14 t13,5.0,positive,5
t22 t14 t11 t14 t13,5.0,positive,5
t19 t14 t20 t15 t13,5.0,positive,5
t19 t14 t20 t21 t13,5.0,positive,5
t1 t8 t19 t21 t13,5.0,positive,5
t19 t11 t11 t21 t13,5.0,positive,5
t18 t8 t15 t10 t13,5.0,positive,5
t19 t17 t0 t2 t14,,negative,5
t11 t19 t17 t20 t1,,negative,5
t8 t2 t16 t19 t1,,negative,5
t21 t10 t1 t13 t20,,negative,5
t15 t22 t9 t6 t18,,negative,5
t6 t15 t19 t13 t15,,negative,5
t2 t14 t2 t9 t16,,negative,5
t0 t18 t0 t0 t13,,negative,5
t22 t8 t7 t14 t8,,negative,5
t7 t10 t21 t0 t21,,negative,5
t15 t15 t14 t20 t21 t13,5.0,positive,6
t15 t15 t14 t20 t10 t13,5.0,positive,6
t15 t15 t14 t20 t14 t13,5.0,positive,6
t1 t9 t17 t15 t10 t13,6.0,positive,6
t15 t19 t11 t0 t10 t13,5.0,positive,6
t6 t20 t7 t19 t10 t13,6.0,positive,6
t6 t19 t14 t0 t15 t13,5.0,positive,6
t6 t15 t14 t11 t21 t13,5.0,positive,6
t6 t19 t11 t11 t21 t13,5.0,positive,6
t6 t11 t7 t19 t21 t13,6.0,positive,6
t13 t1 t11 t16 t8 t17,,negative,6
t16 t17 t21 t19 t7 t2,,negative,6
t21 t20 t22 t18 t10 t17,,negative,6
t22 t6 t8 t8 t8 t11,,negative,6
t20 t2 t2 t11 t8 t13,,negative,6
t1 t14 t20 t6 t17 t2,,negative,6
t11 t7 t6 t13 t13 t16,,negative,6
t8 t8 t11 t10 t11 t19,,negative,6
t19 t19 t19 t1 t17 t22,,negative,6
t13 t1 t14 t17 t7 t19,,negative,6
t15 t17 t19 t11 t11 t15 t13,6.0,positive,7
t22 t14 t20 t14 t20 t10 t13,6.0,positive,7
t22 t14 t11 t14 t20 t10 t13,6.0,positive,7
t18 t9 t19 t11 t11 t10 t13,6.0,positive,7
t1 t8 t19 t14 t0 t14 t13,6.0,positive,7
t1 t8 t15 t11 t11 t10 t13,6.0,positive,7
t18 t8 t11 t7 t15 t14 t13,6.0,positive,7
t19 t14 t0 t11 t0 t10 t13,6.0,positive,7
t1 t9 t17 t17 t15 t15 t13,7.0,positive,7
t22 t11 t20 t14 t20 t21 t13,6.0,positive,7
t2 t2 t21 t6 t14 t11 t15,,negative,7
t11 t10 t11 t6 t2 t11 t6,,negative,7
t21 t7 t16 t21 t21 t9 t21,,negative,7
t13 t22 t1 t20 t13 t1 t14,,negative,7
t11 t6 t14 t7 t1 t6 t9,,negative,7
t20 t6 t19 t6 t0 t7 t22,,negative,7
t20 t8 t6 t9 t10 t7 t6,,negative,7
t11 t2 t11 t11 t8 t1 t2,,negative,7
t2 t21 t21 t1 t21 t1 t16,,negative,7
t21 t0 t21 t9 t20 t2 t7,,negative,7
t1 t9 t0 t7 t17 t19 t14 t13,7.0,positive,8
t1 t8 t11 t7 t17 t15 t21 t13,7.0,positive,8
t6 t19 t11 t20 t14 t20 t14 t13,6.0,positive,8
t15 t0 t7 t20 t7 t19 t21 t13,7.0,positive,8
t18 t8 t17 t15 t11 t11 t10 t13,7.0,positive,8
t6 t15 t11 t11 t11 t11 t14 t13,6.0,positive,8
t18 t8 t17 t15 t11 t11 t15 t13,7.0,positive,8
t18 t9 t17 t19 t11 t0 t21 t13,7.0,positive,8
t6 t19 t11 t11 t14 t0 t21 t13,6.0,positive,8
t1 t9 t17 t19 t14 t11 t21 t13,7.0,positive,8
t6 t10 t22 t2 t21 t14 t1 t6,,negative,8
t19 t10 t22 t18 t14 t21 t0 t9,,negative,8
t0 t21 t11 t21 t15 t19 t17 t19,,negative,8
t11 t8 t16 t7 t0 t19 t20 t14,,negative,8
t9 t14 t11 t19 t15 t21 t8 t13,,negative,8
t17 t7 t10 t19 t9 t14 t1 t11,,negative,8
t22 t15 t16 t0 t15 t22 t6 t6,,negative,8
t0 t19 t15 t8 t14 t22 t11 t14,,negative,8
t17 t22 t20 t22 t21 t7 t15 t18,,negative,8
t21 t8 t13 t18 t9 t8 t7 t9,,negative,8
t15 t11 t7 t11 t7 t17 t19 t14 t13,8.0,positive,9
t18 t9 t11 t7 t19 t14 t20 t21 t13,7.0,positive,9
t15 t17 t20 t7 t15 t11 t20 t15 t13,7.0,positive,9
t6 t20 t7 t20 t7 t17 t19 t10 t13,8.0,positive,9
t1 t8 t15 t11 t11 t14 t11 t10 t13,7.0,positive,9
t15 t0 t7 t17 t0 t7 t15 t15 t13,8.0,positive,9
t18 t8 t0 t7 t11 t7 t15 t10 t13,7.0,positive,9
t19 t11 t11 t14 t0 t14 t11 t21 t13,7.0,positive,9
t1 t9 t11 t7 t15 t14 t11 t14 t13,7.0,positive,9
t18 t9 t0 t7 t11 t7 t15 t14 t13,7.0,positive,9
t10 t9 t18 t10 t13 t8 t10 t10 t22,,negative,9
t18 t18 t2 t8 t6 t16 t15 t19 t14,,negative,9
t20 t10 t22 t16 t14 t16 t13 t15 t1,,negative,9
t8 t18 t11 t0 t17 t15 t8 t2 t19,,negative,9
t0 t20 t22 t10 t21 t20 t13 t16 t22,,negative,9
t18 t9 t7 t10 t11 t14 t0 t0 t2,,negative,9
t6 t22 t13 t1 t8 t19 t22 t20 t14,,negative,9
t15 t19 t11 t16 t1 t7 t14 t16 t15,,negative,9
t6 t6 t18 t2 t0 t2 t10 t19 t8,,negative,9
t0 t7 t21 t7 t1 t9 t15 t20 t15,,negative,9
t8 t16 t11 t7 t14 t11 t11 t11 t15 t13,8.0,positive,10
t6 t11 t7 t0 t7 t19 t11 t20 t15 t13,8.0,positive,10
t8 t16 t13 t7 t11 t11 t11 t11 t10 t13,8.0,positive,10
t18 t8 t17 t15 t14 t11 t14 t11 t15 t13,8.0,positive,10
t15 t17 t17 t15 t11 t0 t11 t0 t14 t13,8.0,positive,10
t8 t16 t13 t7 t14 t0 t14 t20 t21 t13,8.0,positive,10
t8 t16 t11 t7 t14 t0 t14 t11 t14 t13,8.0,positive,10
t6 t17 t17 t15 t11 t0 t11 t0 t15 t13,8.0,positive,10
t8 t16 t13 t7 t14 t20 t11 t0 t14 t13,8.0,positive,10
t18 t9 t17 t19 t14 t11 t11 t20 t21 t13,8.0,positive,10
t20 t17 t20 t20 t14 t21 t19 t20 t13 t22,,negative,10
t7 t9 t1 t0 t0 t14 t16 t22 t15 t1,,negative,10
t17 t14 t8 t20 t17 t7 t14 t16 t15 t1,,negative,10
t7 t20 t16 t20 t17 t1 t9 t11 t0 t7,,negative,10
t11 t9 t13 t21 t7 t18 t1 t9 t8 t15,,negative,10
t2 t2 t14 t20 t18 t1 t21 t13 t17 t9,,negative,10
