sample,parse_depth,type,length
t23,,negative,1
t42,,negative,1
t11,,negative,1
t25,,negative,1
t20,,negative,1
t32,,negative,1
t0,,negative,1
t31,,negative,1
t13,,negative,1
t14,,negative,1
t35 t38,2.0,positive,2
t41 t33,2.0,positive,2
t35 t33,2.0,positive,2
t41 t38,2.0,positive,2
t7 t4,,negative,2
t4 t1,,negative,2
t25 t26,,negative,2
t1 t41,,negative,2
t43 t31,,negative,2
t9 t4,,negative,2
t29 t24,,negative,2
t4 t45,,negative,2
t13 t4,,negative,2
t44 t11,,negative,2
t21 t33 t11,,negative,3
t21 t32 t44,,negative,3
t21 t7 t37,,negative,3
t4 t23 t33,,negative,3
t25 t27 t9,,negative,3
t39 t39 t23,,negative,3
t40 t36 t43,,negative,3
t1 t16 t27,,negative,3
t24 t40 t41,,negative,3
t35 t42 t38,,negative,3
t44 t42 t42 t1,,negative,4
t44 t17 t9 t23,,negative,4
t39 t7 t32 t43,,negative,4
t7 t31 t7 t14,,negative,4
t29 t30 t20 t43,,negative,4
t22 t34 t9 t0,,negative,4
t42 t37 t17 t10,,negative,4
t35 t3 t44 t10,,negative,4
t2 t14 t0 t20,,negative,4
t28 t17 t1 t12,,negative,4
t38 t43 t3 t5 t21,,negative,5
t33 t36 t41 t32 t26,,negative,5
t20 t40 t28 t44 t38,,negative,5
t27 t7 t12 t45 t1,,negative,5
t41 t34 t9 t39 t35,,negative,5
t33 t19 t15 t38 t28,,negative,5
t41 t26 t22 t36 t12,,negative,5
t1 t10 t42 t7 t34,,negative,5
t45 t0 t13 t29 t15,,negative,5
t43 t37 t28 t22 t21,,negative,5
t26 t33 t7 t24 t12 t44,,negative,6
t18 t32 t39 t25 t38 t21,,negative,6
t22 t2 t37 t9 t15 t16,,negative,6
t4 t14 t18 t13 t20 t11,,negative,6
t28 t17 t16 t21 t14 t41,,negative,6
t23 t42 t21 t35 t4 t4,,negative,6
t32 t23 t22 t12 t11 t18,,negative,6
t10 t9 t7 t14 t31 t43,,negative,6
t34 t2 t35 t25 t27 t18,,negative,6
t0 t23 t22 t34 t28 t35,,negative,6
t24 t1 t24 t10 t27 t4 t38,6.0,positive,7
t24 t1 t24 t10 t13 t4 t33,6.0,positive,7
t24 t1 t24 t34 t27 t4 t33,6.0,positive,7
t24 t1 t24 t10 t27 t4 t33,6.0,positive,7
t24 t22 t24 t34 t27 t4 t38,6.0,positive,7
t24 t22 t24 t10 t13 t4 t38,6.0,positive,7
t24 t22 t24 t10 t27 t4 t38,6.0,positive,7
t24 t22 t24 t34 t13 t4 t33,6.0,positive,7
t24 t22 t24 t10 t13 t4 t33,6.0,positive,7
t24 t22 t24 t10 t27 t4 t33,6.0,positive,7
t14 t30 t40 t43 t34 t1 t2,,negative,7
t23 t21 t34 t1 t3 t21 t29,,negative,7
t45 t13 t14 t11 t11 t22 t6,,negative,7
t1 t22 t40 t12 t45 t37 t11,,negative,7
t11 t14 t5 t20 t12 t37 t38,,negative,7
t25 t17 t36 t26 t13 t11 t1,,negative,7
t34 t19 t40 t9 t0 t23 t31,,negative,7
t38 t26 t28 t43 t13 t28 t23,,negative,7
t21 t27 t13 t39 t29 t14 t41,,negative,7
t11 t42 t6 t45 t4 t16 t3,,negative,7
t24 t1 t24 t10 t18 t13 t4 t38,6.0,positive,8
t24 t22 t24 t34 t18 t13 t4 t38,6.0,positive,8
t28 t2 t22 t24 t10 t27 t4 t38,6.0,positive,8
t28 t2 t22 t24 t10 t13 t4 t38,6.0,positive,8
t24 t22 t24 t10 t18 t27 t4 t38,6.0,positive,8
t28 t2 t22 t24 t34 t13 t4 t38,6.0,positive,8
t24 t1 t24 t34 t18 t13 t4 t33,6.0,positive,8
t28 t2 t22 t24 t34 t13 t4 t33,6.0,positive,8
t28 t2 t1 t24 t34 t13 t4 t38,6.0,positive,8
t24 t22 t24 t34 t18 t13 t4 t33,6.0,positive,8
t9 t9 t3 t17 t28 t43 t36 t21,,negative,8
t10 t39 t41 t10 t21 t1 t31 t28,,negative,8
t36 t31 t19 t30 t1 t17 t44 t0,,negative,8
t27 t43 t43 t17 t23 t7 t26 t12,,negative,8
t38 t30 t33 t25 t9 t26 t28 t7,,negative,8
t35 t24 t14 t1 t17 t9 t17 t9,,negative,8
t13 t24 t5 t45 t9 t10 t11 t11,,negative,8
t29 t5 t44 t19 t14 t28 t3 t37,,negative,8
t41 t35 t5 t29 t27 t25 t45 t4,,negative,8
t43 t18 t45 t45 t18 t44 t33 t7,,negative,8
t28 t2 t1 t24 t34 t18 t27 t4 t33,6.0,positive,9
t28 t2 t1 t24 t10 t18 t13 t4 t33,6.0,positive,9
t28 t2 t22 t24 t34 t18 t27 t4 t33,6.0,positive,9
t28 t2 t1 t24 t10 t18 t27 t4 t38,6.0,positive,9
t24 t22 t25 t42 t35 t34 t27 t4 t38,8.0,positive,9
t24 t1 t25 t42 t35 t34 t13 t4 t38,8.0,positive,9
t24 t22 t25 t42 t35 t34 t27 t4 t33,8.0,positive,9
t28 t2 t22 t24 t10 t18 t27 t4 t38,6.0,positive,9
t24 t22 t24 t10 t18 t18 t13 t4 t38,6.0,positive,9
t24 t22 t24 t34 t18 t18 t27 t4 t38,6.0,positive,9
t27 t18 t41 t39 t34 t18 t17 t18 t38,,negative,9
t7 t13 t4 t45 t24 t15 t28 t19 t27,,negative,9
t25 t24 t22 t15 t19 t42 t27 t1 t31,,negative,9
t27 t12 t11 t13 t9 t16 t31 t34 t18,,negative,9
t37 t21 t6 t2 t5 t9 t20 t18 t24,,negative,9
t12 t39 t26 t23 t41 t1 t41 t0 t14,,negative,9
t14 t14 t37 t1 t36 t15 t1 t43 t26,,negative,9
t35 t36 t34 t28 t27 t0 t40 t19 t32,,negative,9
t35 t20 t10 t15 t5 t23 t21 t31 t3,,negative,9
t6 t37 t23 t33 t21 t11 t4 t32 t9,,negative,9
t28 t2 t1 t25 t42 t35 t34 t13 t4 t38,8.0,positive,10
t24 t1 t25 t42 t35 t34 t18 t13 t4 t38,8.0,positive,10
t24 t22 t24 t10 t2 t41 t18 t20 t4 t33,7.0,positive,10
t24 t1 t24 t34 t18 t18 t18 t27 t4 t33,7.0,positive,10
t28 t2 t22 t25 t42 t35 t34 t13 t4 t38,8.0,positive,10
t24 t1 t24 t10 t18 t18 t18 t27 t4 t38,7.0,positive,10
t24 t22 t25 t42 t35 t34 t18 t27 t4 t33,8.0,positive,10
t24 t22 t24 t10 t18 t18 t18 t27 t4 t33,7.0,positive,10
t28 t19 t43 t4 t1 t24 t34 t13 t4 t38,7.0,positive,10
t28 t2 t1 t24 t10 t18 t18 t27 t4 t33,6.0,positive,10
t45 t19 t26 t34 t9 t5 t5 t7 t13 t5,,negative,10
t16 t9 t30 t27 t36 t7 t24 t5 t23 t44,,negative,10
t36 t7 t3 t24 t32 t32 t16 t10 t32 t17,,negative,10
t29 t40 t40 t12 t35 t43 t4 t31 t3 t17,,negative,10
t43 t32 t17 t10 t32 t24 t36 t37 t14 t27,,negative,10
t36 t16 t38 t44 t18 t39 t11 t26 t44 t33,,negative,10
t3 t17 t38 t21 t3 t43 t42 t17 t0 t37,,negative,10
t25 t9 t40 t11 t3 t17 t34 t19 t11 t12,,negative,10
t35 t43 t9 t31 t18 t32 t39 t33 t3 t30,,negative,10
t18 t13 t24 t25 t18 t32 t6 t10 t20 t44,,negative,10
t28 t2 t22 t24 t34 t18 t18 t18 t27 t4 t33,7.0,positive,11
t24 t22 t44 t31 t2 t21 t9 t10 t27 t4 t38,10.0,positive,11
t24 t1 t44 t31 t18 t21 t25 t10 t13 t4 t33,10.0,positive,11
t24 t1 t41 t28 t2 t36 t35 t34 t13 t4 t38,10.0,positive,11
t24 t22 t41 t28 t2 t25 t35 t34 t27 t4 t38,10.0,positive,11
t24 t1 t12 t2 t25 t35 t10 t18 t13 t4 t38,9.0,positive,11
t28 t19 t43 t4 t1 t24 t10 t18 t27 t4 t38,7.0,positive,11
t28 t2 t1 t12 t2 t25 t35 t34 t27 t4 t38,9.0,positive,11
t24 t1 t12 t2 t25 t35 t34 t18 t13 t4 t38,9.0,positive,11
t28 t6 t43 t4 t1 t24 t10 t18 t13 t4 t38,7.0,positive,11
t16 t3 t27 t4 t14 t25 t42 t23 t34 t20 t29,,negative,11
t27 t45 t17 t37 t35 t34 t36 t45 t24 t3 t39,,negative,11
t17 t33 t12 t10 t34 t2 t43 t32 t2 t41 t35,,negative,11
t28 t20 t42 t45 t2 t14 t7 t31 t5 t18 t44,,negative,11
t28 t32 t12 t12 t26 t5 t0 t2 t32 t39 t15,,negative,11
t28 t7 t38 t12 t0 t37 t31 t7 t18 t7 t23,,negative,11
t20 t39 t44 t18 t38 t19 t24 t7 t25 t24 t4,,negative,11
t11 t23 t14 t21 t3 t37 t45 t14 t25 t29 t24,,negative,11
t11 t43 t22 t30 t25 t33 t11 t38 t1 t32 t10,,negative,11
t34 t9 t35 t27 t29 t24 t33 t38 t38 t20 t20,,negative,11
t24 t1 t41 t28 t2 t36 t35 t10 t18 t27 t4 t38,10.0,positive,12
t24 t22 t13 t7 t28 t2 t25 t35 t10 t13 t4 t38,11.0,positive,12
t24 t22 t44 t31 t18 t21 t9 t34 t18 t13 t4 t38,10.0,positive,12
t24 t1 t44 t31 t18 t21 t9 t10 t18 t27 t4 t33,10.0,positive,12
t24 t1 t44 t31 t24 t33 t21 t9 t34 t27 t4 t33,11.0,positive,12
t28 t2 t22 t44 t31 t2 t21 t25 t34 t13 t4 t38,10.0,positive,12
t24 t22 t44 t31 t24 t33 t21 t9 t34 t13 t4 t33,11.0,positive,12
t28 t2 t1 t44 t31 t2 t21 t9 t34 t27 t4 t33,10.0,positive,12
t24 t1 t44 t31 t24 t33 t21 t25 t10 t27 t4 t38,11.0,positive,12
t24 t1 t44 t31 t2 t21 t9 t34 t18 t13 t4 t33,10.0,positive,12
t17 t43 t35 t26 t3 t18 t33 t27 t12 t15 t44 t20,,negative,12
t29 t12 t42 t7 t44 t32 t27 t22 t32 t34 t37 t22,,negative,12
t42 t41 t44 t1 t44 t3 t5 t43 t10 t23 t24 t20,,negative,12
t11 t33 t11 t33 t0 t13 t23 t5 t0 t37 t44 t24,,negative,12
t7 t3 t33 t37 t42 t4 t37 t11 t0 t25 t27 t34,,negative,12
t26 t2 t29 t9 t12 t7 t2 t20 t22 t26 t28 t44,,negative,12
t38 t32 t18 t32 t41 t6 t45 t26 t41 t29 t17 t43,,negative,12
t1 t30 t6 t1 t10 t2 t38 t29 t10 t4 t2 t4,,negative,12
t43 t23 t12 t35 t33 t6 t24 t35 t41 t32 t35 t6,,negative,12
t15 t29 t2 t17 t18 t36 t10 t33 t0 t14 t35 t34,,negative,12
t24 t1 t12 t2 t36 t35 t34 t18 t18 t18 t27 t4 t33,9.0,positive,13
t28 t2 t22 t44 t31 t24 t33 t21 t9 t10 t27 t4 t33,11.0,positive,13
t24 t22 t44 t41 t28 t24 t2 t21 t25 t34 t27 t4 t38,10.0,positive,13
t28 t2 t1 t5 t39 t28 t2 t25 t35 t34 t13 t4 t38,11.0,positive,13
t24 t22 t5 t35 t28 t2 t36 t35 t34 t18 t13 t4 t33,11.0,positive,13
t24 t22 t24 t34 t18 t18 t18 t2 t35 t18 t20 t4 t38,10.0,positive,13
t24 t22 t44 t31 t18 t11 t18 t21 t9 t34 t27 t4 t33,12.0,positive,13
t28 t2 t22 t5 t35 t28 t2 t36 t35 t10 t27 t4 t33,11.0,positive,13
t24 t22 t41 t28 t2 t36 t35 t34 t18 t18 t13 t4 t38,10.0,positive,13
t24 t1 t5 t42 t25 t28 t2 t25 t35 t10 t27 t4 t33,12.0,positive,13
t33 t3 t45 t5 t44 t20 t2 t30 t13 t20 t40 t45 t37,,negative,13
t21 t5 t33 t22 t6 t14 t45 t21 t0 t3 t32 t45 t27,,negative,13
t29 t29 t27 t10 t10 t45 t28 t29 t15 t2 t15 t28 t9,,negative,13
t29 t40 t39 t23 t45 t19 t42 t35 t16 t30 t25 t45 t34,,negative,13
t45 t7 t1 t5 t33 t16 t5 t15 t9 t39 t11 t9 t36,,negative,13
t15 t38 t30 t15 t42 t26 t29 t1 t33 t40 t3 t41 t5,,negative,13
t19 t10 t22 t32 t11 t30 t15 t22 t35 t21 t39 t24 t45,,negative,13
t34 t22 t36 t10 t25 t42 t19 t29 t14 t24 t23 t35 t38,,negative,13
t42 t2 t0 t41 t15 t33 t13 t42 t40 t25 t1 t45 t15,,negative,13
t0 t22 t35 t9 t37 t44 t3 t16 t3 t44 t38 t28 t36,,negative,13
t24 t22 t44 t12 t24 t24 t33 t21 t9 t34 t18 t13 t4 t38,11.0,positive,14
t28 t19 t43 t4 t1 t41 t28 t2 t36 t35 t34 t13 t4 t33,10.0,positive,14
t24 t22 t44 t41 t28 t24 t18 t21 t25 t10 t18 t27 t4 t38,10.0,positive,14
t28 t2 t1 t44 t31 t2 t21 t9 t34 t18 t18 t13 t4 t33,10.0,positive,14
t28 t25 t42 t2 t43 t4 t1 t25 t42 t35 t10 t27 t4 t33,9.0,positive,14
t24 t1 t25 t42 t35 t34 t18 t18 t2 t35 t18 t20 t4 t38,9.0,positive,14
t28 t15 t22 t24 t29 t17 t43 t4 t1 t24 t10 t27 t4 t33,11.0,positive,14
t28 t6 t43 t4 t22 t44 t31 t2 t21 t9 t10 t27 t4 t33,10.0,positive,14
t24 t1 t25 t42 t35 t34 t6 t43 t4 t41 t18 t20 t4 t38,8.0,positive,14
t28 t12 t2 t36 t2 t43 t4 t1 t24 t34 t18 t13 t4 t38,10.0,positive,14
t0 t33 t25 t17 t31 t9 t37 t38 t0 t26 t34 t11 t35 t31,,negative,14
t42 t3 t16 t11 t9 t36 t41 t33 t28 t25 t23 t5 t43 t4,,negative,14
t24 t6 t26 t34 t20 t35 t6 t15 t18 t34 t29 t39 t16 t9,,negative,14
t32 t37 t44 t20 t35 t29 t44 t4 t11 t17 t7 t23 t34 t41,,negative,14
t4 t44 t0 t13 t42 t6 t20 t2 t37 t24 t31 t24 t2 t34,,negative,14
t28 t22 t41 t27 t11 t3 t0 t45 t30 t35 t19 t29 t17 t5,,negative,14
t23 t37 t17 t38 t37 t1 t41 t41 t29 t22 t15 t29 t9 t43,,negative,14
t32 t36 t44 t28 t32 t28 t31 t20 t45 t15 t13 t42 t6 t45,,negative,14
t3 t43 t24 t31 t5 t29 t3 t42 t24 t6 t24 t22 t40 t27,,negative,14
t18 t25 t17 t6 t27 t40 t0 t6 t14 t27 t26 t2 t31 t0,,negative,14
t28 t2 t1 t44 t31 t24 t37 t21 t9 t10 t18 t18 t27 t4 t38,11.0,positive,15
