sample,parse_depth,type,length
t19,,negative,1
t44,,negative,1
t54,,negative,1
t80,,negative,1
t53,,negative,1
t75,,negative,1
t83,,negative,1
t77,,negative,1
t68,,negative,1
t35,,negative,1
t45 t76,2.0,positive,2
t43 t76,2.0,positive,2
t40 t76,2.0,positive,2
t36 t40,2.0,positive,2
t15 t39,2.0,positive,2
t68 t39,2.0,positive,2
t49 t56,2.0,positive,2
t15 t56,2.0,positive,2
t43 t39,2.0,positive,2
t43 t56,2.0,positive,2
t9 t56,,negative,2
t44 t80,,negative,2
t48 t74,,negative,2
t77 t15,,negative,2
t45 t70,,negative,2
t86 t49,,negative,2
t69 t44,,negative,2
t49 t68,,negative,2
t83 t83,,negative,2
t22 t54,,negative,2
t68 t36 t49,3.0,positive,3
t74 t74 t36,3.0,positive,3
t36 t36 t45,3.0,positive,3
t45 t36 t40,3.0,positive,3
t49 t69 t44,3.0,positive,3
t43 t36 t36,3.0,positive,3
t49 t46 t36,3.0,positive,3
t40 t69 t35,3.0,positive,3
t40 t36 t49,3.0,positive,3
t36 t19 t19,3.0,positive,3
t39 t0 t76,,negative,3
t38 t17 t17,,negative,3
t49 t63 t4,,negative,3
t70 t74 t15,,negative,3
t16 t48 t83,,negative,3
t76 t68 t39,,negative,3
t15 t63 t56,,negative,3
t46 t70 t49,,negative,3
t68 t54 t74,,negative,3
t75 t56 t0,,negative,3
t36 t86 t48 t19,4.0,positive,4
t19 t86 t48 t39,4.0,positive,4
t43 t69 t19 t44,4.0,positive,4
t45 t75 t67 t36,4.0,positive,4
t40 t75 t0 t36,4.0,positive,4
t15 t74 t80 t49,4.0,positive,4
t68 t75 t0 t36,4.0,positive,4
t45 t41 t80 t74,4.0,positive,4
t45 t63 t19 t44,4.0,positive,4
t43 t63 t19 t35,4.0,positive,4
t67 t4 t80 t7,,negative,4
t76 t35 t26 t45,,negative,4
t0 t67 t56 t22,,negative,4
t53 t39 t68 t46,,negative,4
t68 t16 t80 t41,,negative,4
t48 t83 t22 t36,,negative,4
t75 t36 t74 t40,,negative,4
t46 t61 t63 t83,,negative,4
t80 t38 t48 t77,,negative,4
t83 t42 t49 t36,,negative,4
t68 t63 t54 t68 t44,5.0,positive,5
t77 t68 t59 t70 t56,4.0,positive,5
t43 t69 t19 t49 t77,5.0,positive,5
t4 t68 t19 t41 t36,4.0,positive,5
t36 t38 t68 t19 t56,5.0,positive,5
t80 t86 t9 t74 t40,5.0,positive,5
t36 t43 t15 t54 t15,4.0,positive,5
t15 t69 t86 t70 t48,5.0,positive,5
t19 t54 t68 t42 t36,4.0,positive,5
t19 t86 t48 t36 t49,4.0,positive,5
t44 t77 t56 t80 t49,,negative,5
t7 t63 t0 t42 t43,,negative,5
t45 t49 t54 t0 t86,,negative,5
t41 t15 t26 t36 t83,,negative,5
t26 t48 t69 t38 t35,,negative,5
t16 t17 t68 t77 t69,,negative,5
