sample,parse_depth,type,length
t25,,negative,1
t23,,negative,1
t18,,negative,1
t9,,negative,1
t0,,negative,1
t12,,negative,1
t27,,negative,1
t4,,negative,1
t22,,negative,1
t7,,negative,1
t9 t8,,negative,2
t26 t20,,negative,2
t21 t3,,negative,2
t2 t7,,negative,2
t7 t9,,negative,2
t26 t8,,negative,2
t16 t23,,negative,2
t19 t26,,negative,2
t22 t4,,negative,2
t10 t7,,negative,2
t8 t11 t3,,negative,3
t25 t27 t2,,negative,3
t13 t6 t28,,negative,3
t5 t23 t28,,negative,3
t13 t11 t6,,negative,3
t19 t1 t8,,negative,3
t13 t0 t16,,negative,3
t11 t0 t5,,negative,3
t6 t14 t21,,negative,3
t18 t0 t1,,negative,3
t1 t20 t9 t8,,negative,4
t24 t20 t24 t9,,negative,4
t3 t0 t11 t2,,negative,4
t4 t23 t22 t6,,negative,4
t19 t10 t27 t4,,negative,4
t6 t3 t16 t15,,negative,4
t2 t1 t4 t18,,negative,4
t8 t14 t26 t17,,negative,4
t13 t25 t24 t8,,negative,4
t20 t5 t17 t27,,negative,4
t11 t7 t3 t4 t0,,negative,5
t19 t15 t3 t8 t7,,negative,5
t4 t26 t10 t0 t17,,negative,5
t25 t13 t4 t27 t12,,negative,5
t27 t14 t13 t17 t2,,negative,5
t6 t19 t5 t25 t16,,negative,5
t12 t11 t17 t5 t17,,negative,5
t0 t26 t1 t25 t14,,negative,5
t23 t2 t25 t23 t21,,negative,5
t15 t28 t19 t25 t17,,negative,5
t20 t0 t10 t8 t19 t10,,negative,6
t4 t23 t9 t14 t0 t12,,negative,6
t27 t2 t4 t22 t11 t4,,negative,6
t2 t14 t2 t24 t4 t5,,negative,6
t15 t27 t17 t26 t11 t1,,negative,6
t24 t19 t1 t2 t16 t2,,negative,6
t17 t9 t16 t23 t10 t23,,negative,6
t7 t4 t21 t17 t7 t19,,negative,6
t9 t11 t23 t15 t15 t25,,negative,6
t19 t19 t12 t15 t4 t5,,negative,6
t24 t0 t23 t10 t9 t12 t24,,negative,7
t4 t6 t0 t9 t27 t7 t19,,negative,7
t5 t22 t19 t22 t7 t15 t25,,negative,7
t28 t4 t2 t13 t1 t13 t0,,negative,7
t0 t27 t28 t27 t13 t2 t11,,negative,7
t12 t14 t26 t14 t20 t17 t24,,negative,7
t11 t14 t2 t23 t13 t27 t12,,negative,7
t7 t16 t21 t26 t7 t8 t28,,negative,7
t24 t26 t5 t23 t25 t16 t6,,negative,7
