sample,parse_depth,type,length
t88,,negative,1
t74,,negative,1
t61,,negative,1
t55,,negative,1
t15,,negative,1
t28,,negative,1
t8,,negative,1
t41,,negative,1
t91,,negative,1
t18,,negative,1
t47 t17,2.0,positive,2
t83 t82,2.0,positive,2
t66 t99,2.0,positive,2
t84 t26,2.0,positive,2
t0 t9,2.0,positive,2
t22 t84,2.0,positive,2
t61 t84,2.0,positive,2
t69 t15,2.0,positive,2
t69 t40,2.0,positive,2
t53 t26,2.0,positive,2
t63 t56,,negative,2
t82 t24,,negative,2
t59 t28,,negative,2
t94 t56,,negative,2
t47 t59,,negative,2
t27 t28,,negative,2
t73 t99,,negative,2
t3 t38,,negative,2
t70 t63,,negative,2
t85 t61,,negative,2
t61 t99 t82,3.0,positive,3
t59 t29 t15,3.0,positive,3
t59 t39 t68,3.0,positive,3
t1 t68 t26,3.0,positive,3
t64 t85 t61,3.0,positive,3
t70 t84 t22,3.0,positive,3
t92 t83 t91,3.0,positive,3
t27 t47 t24,3.0,positive,3
t12 t47 t24,3.0,positive,3
t74 t0 t37,3.0,positive,3
t17 t11 t39,,negative,3
t39 t53 t56,,negative,3
t83 t74 t82,,negative,3
t6 t56 t53,,negative,3
t88 t41 t40,,negative,3
t1 t39 t17,,negative,3
t71 t55 t57,,negative,3
t71 t40 t53,,negative,3
t30 t30 t64,,negative,3
t18 t99 t0,,negative,3
t94 t73 t79 t55,4.0,positive,4
t41 t26 t84 t69,3.0,positive,4
t41 t99 t88 t55,3.0,positive,4
t47 t45 t11 t66,4.0,positive,4
t59 t53 t30 t82,4.0,positive,4
t89 t94 t30 t9,4.0,positive,4
t94 t17 t16 t55,4.0,positive,4
t69 t16 t26 t9,4.0,positive,4
t64 t17 t73 t69,4.0,positive,4
t61 t61 t30 t69,4.0,positive,4
t45 t79 t74 t30,,negative,4
t85 t92 t40 t93,,negative,4
t38 t53 t22 t25,,negative,4
t55 t84 t29 t1,,negative,4
t93 t25 t8 t1,,negative,4
t8 t27 t40 t39,,negative,4
t88 t66 t24 t88,,negative,4
t83 t36 t31 t55,,negative,4
t22 t69 t12 t39,,negative,4
t38 t28 t89 t31,,negative,4
t22 t36 t30 t5 t34,5.0,positive,5
t15 t23 t68 t17 t17,5.0,positive,5
t26 t17 t30 t0 t37,5.0,positive,5
t69 t93 t23 t64 t19,5.0,positive,5
t55 t99 t88 t89 t1,4.0,positive,5
t70 t6 t69 t5 t5,5.0,positive,5
t92 t57 t1 t69 t28,5.0,positive,5
t15 t69 t1 t5 t84,5.0,positive,5
t66 t53 t9 t45 t41,4.0,positive,5
t15 t29 t88 t41 t26,4.0,positive,5
t18 t74 t99 t94 t36,,negative,5
t93 t99 t17 t38 t30,,negative,5
t92 t0 t22 t24 t31,,negative,5
t87 t38 t41 t11 t45,,negative,5
t87 t53 t88 t48 t82,,negative,5
t1 t25 t84 t92 t40,,negative,5
t94 t6 t27 t36 t99,,negative,5
t88 t36 t31 t61 t83,,negative,5
t38 t9 t89 t3 t29,,negative,5
t92 t27 t61 t70 t17,,negative,5
t91 t55 t73 t5 t17 t84,5.0,positive,6
t47 t80 t82 t11 t55 t34,5.0,positive,6
t22 t45 t5 t63 t34 t69,4.0,positive,6
t41 t84 t85 t41 t9 t84,5.0,positive,6
t15 t94 t88 t41 t1 t61,4.0,positive,6
t41 t88 t5 t88 t69 t24,5.0,positive,6
t5 t23 t39 t99 t84 t41,5.0,positive,6
t28 t73 t56 t5 t84 t66,5.0,positive,6
