sample,parse_depth,type,length
t22,,negative,1
t115,,negative,1
t86,,negative,1
t139,,negative,1
t28,,negative,1
t19,,negative,1
t82,,negative,1
t35,,negative,1
t142,,negative,1
t114,,negative,1
t3 t76,2.0,positive,2
t13 t14,,negative,2
t88 t100,,negative,2
t35 t10,,negative,2
t16 t28,,negative,2
t115 t15,,negative,2
t14 t103,,negative,2
t19 t86,,negative,2
t45 t134,,negative,2
t46 t115,,negative,2
t55 t28,,negative,2
t126 t14 t82,,negative,3
t114 t45 t28,,negative,3
t28 t103 t3,,negative,3
t3 t114 t88,,negative,3
t100 t19 t46,,negative,3
t133 t16 t46,,negative,3
t10 t118 t118,,negative,3
t100 t118 t16,,negative,3
t28 t15 t110,,negative,3
t45 t139 t142,,negative,3
t100 t28 t10 t76,4.0,positive,4
t126 t142 t115 t15,,negative,4
t139 t13 t10 t46,,negative,4
t46 t28 t19 t15,,negative,4
t86 t16 t10 t3,,negative,4
t55 t103 t134 t10,,negative,4
t118 t18 t28 t15,,negative,4
t118 t88 t19 t100,,negative,4
t22 t118 t84 t118,,negative,4
t82 t142 t14 t69,,negative,4
t46 t10 t118 t10,,negative,4
t14 t10 t18 t63 t114,,negative,5
t69 t100 t3 t115 t84,,negative,5
t86 t13 t45 t55 t86,,negative,5
t88 t10 t10 t103 t3,,negative,5
t45 t18 t142 t76 t76,,negative,5
t13 t14 t3 t15 t69,,negative,5
t126 t82 t142 t35 t13,,negative,5
t18 t84 t82 t13 t103,,negative,5
t45 t46 t118 t10 t10,,negative,5
t28 t69 t115 t35 t110,,negative,5
t28 t103 t55 t15 t45 t19,,negative,6
t46 t126 t16 t133 t114 t88,,negative,6
t118 t86 t69 t110 t63 t18,,negative,6
t45 t118 t19 t69 t55 t18,,negative,6
t100 t86 t114 t114 t19 t13,,negative,6
t84 t142 t22 t55 t15 t139,,negative,6
t103 t18 t45 t10 t18 t28,,negative,6
t10 t139 t86 t22 t100 t13,,negative,6
t3 t28 t82 t13 t115 t88,,negative,6
t76 t16 t115 t16 t142 t126,,negative,6
t55 t55 t19 t14 t13 t55 t55,6.0,positive,7
t55 t55 t19 t46 t133 t55 t55,6.0,positive,7
t3 t84 t16 t18 t134 t84 t28,6.0,positive,7
t3 t118 t55 t18 t134 t84 t28,6.0,positive,7
t55 t55 t19 t46 t133 t134 t86,6.0,positive,7
t55 t55 t19 t14 t13 t134 t86,6.0,positive,7
t55 t55 t19 t134 t46 t69 t82,7.0,positive,7
t103 t134 t118 t46 t115 t118 t16,,negative,7
t103 t16 t19 t139 t134 t13 t69,,negative,7
t103 t142 t126 t55 t142 t88 t134,,negative,7
t3 t3 t82 t35 t133 t63 t15,,negative,7
t46 t46 t84 t35 t88 t84 t46,,negative,7
t133 t118 t46 t84 t82 t22 t86,,negative,7
t82 t15 t82 t86 t22 t134 t133,,negative,7
t139 t115 t13 t19 t110 t86 t13,,negative,7
t76 t133 t114 t82 t114 t84 t18,,negative,7
t110 t139 t126 t18 t45 t69 t133,,negative,7
t55 t55 t19 t134 t28 t10 t19 t82,8.0,positive,8
t134 t88 t55 t19 t14 t13 t55 t55,6.0,positive,8
t3 t118 t55 t18 t134 t82 t114 t69,6.0,positive,8
t3 t118 t55 t46 t69 t86 t84 t28,7.0,positive,8
t134 t88 t55 t19 t46 t133 t55 t55,6.0,positive,8
t100 t46 t82 t114 t69 t46 t69 t76,7.0,positive,8
t100 t28 t19 t19 t133 t110 t76 t76,8.0,positive,8
t3 t118 t134 t88 t18 t134 t84 t28,6.0,positive,8
t3 t84 t16 t18 t134 t82 t114 t69,6.0,positive,8
t3 t84 t16 t46 t69 t86 t84 t28,7.0,positive,8
t103 t45 t13 t100 t14 t69 t45 t88,,negative,8
t84 t142 t103 t142 t28 t69 t63 t76,,negative,8
t86 t133 t18 t142 t14 t3 t18 t134,,negative,8
t15 t114 t126 t82 t10 t103 t46 t88,,negative,8
t84 t76 t18 t28 t118 t134 t18 t76,,negative,8
t133 t84 t18 t69 t55 t100 t76 t63,,negative,8
