sample,parse_depth,type,length
t72,,negative,1
t4,,negative,1
t70,,negative,1
t66,,negative,1
t73,,negative,1
t34,,negative,1
t53,,negative,1
t58,,negative,1
t35,,negative,1
t14,,negative,1
t38 t72,2.0,positive,2
t57 t72,2.0,positive,2
t38 t8,2.0,positive,2
t49 t8,2.0,positive,2
t63 t72,2.0,positive,2
t23 t72,2.0,positive,2
t73 t72,2.0,positive,2
t57 t8,2.0,positive,2
t70 t68,2.0,positive,2
t69 t5,2.0,positive,2
t57 t31,,negative,2
t61 t6,,negative,2
t27 t50,,negative,2
t68 t68,,negative,2
t4 t34,,negative,2
t52 t26,,negative,2
t59 t35,,negative,2
t39 t2,,negative,2
t35 t33,,negative,2
t33 t59,,negative,2
t38 t69 t12,3.0,positive,3
t38 t59 t37,3.0,positive,3
t49 t7 t5,3.0,positive,3
t73 t2 t68,3.0,positive,3
t54 t26 t72,3.0,positive,3
t70 t5 t58,3.0,positive,3
t73 t17 t73,3.0,positive,3
t49 t17 t37,3.0,positive,3
t35 t66 t49,3.0,positive,3
t49 t69 t57,3.0,positive,3
t66 t0 t46,,negative,3
t20 t52 t9,,negative,3
t61 t6 t20,,negative,3
t7 t57 t74,,negative,3
t6 t41 t70,,negative,3
t74 t67 t60,,negative,3
t74 t8 t38,,negative,3
t70 t59 t21,,negative,3
t4 t25 t5,,negative,3
t4 t70 t69,,negative,3
t38 t0 t74 t50,4.0,positive,4
t63 t73 t21 t6,4.0,positive,4
t69 t68 t33 t16,4.0,positive,4
t49 t73 t21 t49,4.0,positive,4
t49 t2 t68 t58,3.0,positive,4
t23 t73 t19 t12,4.0,positive,4
t2 t9 t66 t37,3.0,positive,4
t49 t24 t30 t63,4.0,positive,4
t32 t26 t7 t68,4.0,positive,4
t54 t9 t69 t23,3.0,positive,4
t13 t53 t64 t27,,negative,4
t72 t14 t53 t9,,negative,4
t37 t40 t63 t37,,negative,4
t26 t33 t64 t2,,negative,4
t8 t3 t25 t2,,negative,4
t13 t45 t74 t24,,negative,4
t58 t16 t7 t6,,negative,4
t7 t19 t20 t73,,negative,4
t50 t6 t64 t69,,negative,4
t2 t5 t21 t1,,negative,4
t30 t58 t2 t66 t35,4.0,positive,5
t69 t68 t19 t8 t49,4.0,positive,5
t70 t5 t34 t58 t34,5.0,positive,5
t49 t47 t60 t29 t5,5.0,positive,5
t73 t48 t19 t17 t63,4.0,positive,5
t32 t37 t3 t34 t6,4.0,positive,5
t73 t73 t69 t45 t68,5.0,positive,5
t54 t34 t2 t66 t23,4.0,positive,5
t69 t57 t57 t66 t45,5.0,positive,5
t37 t13 t5 t5 t34,4.0,positive,5
t26 t67 t46 t41 t46,,negative,5
t48 t4 t31 t37 t21,,negative,5
t74 t6 t61 t47 t7,,negative,5
t24 t39 t8 t50 t20,,negative,5
t30 t20 t67 t72 t26,,negative,5
t0 t9 t29 t4 t70,,negative,5
t8 t20 t74 t45 t61,,negative,5
t8 t24 t12 t45 t31,,negative,5
t56 t59 t61 t41 t40,,negative,5
t6 t31 t2 t63 t17,,negative,5
t35 t34 t59 t21 t45 t72,6.0,positive,6
t70 t46 t69 t49 t2 t56,6.0,positive,6
t64 t4 t59 t37 t35 t5,6.0,positive,6
t49 t40 t24 t57 t59 t49,5.0,positive,6
t38 t73 t44 t59 t31 t5,5.0,positive,6
t12 t19 t33 t35 t5 t34,5.0,positive,6
t23 t3 t33 t49 t39 t73,6.0,positive,6
t69 t57 t60 t61 t3 t72,6.0,positive,6
t69 t57 t73 t8 t8 t45,5.0,positive,6
t39 t9 t3 t72 t31 t12,5.0,positive,6
t49 t46 t32 t12 t21 t14,,negative,6
t66 t41 t58 t47 t8 t66,,negative,6
t50 t27 t60 t24 t45 t17,,negative,6
t23 t14 t73 t16 t52 t3,,negative,6
t16 t68 t61 t3 t31 t48,,negative,6
t41 t58 t34 t48 t7 t8,,negative,6
t54 t0 t9 t14 t29 t45,,negative,6
t64 t41 t12 t68 t68 t58,,negative,6
t66 t31 t20 t7 t3 t58,,negative,6
t16 t7 t41 t68 t33 t7,,negative,6
t63 t0 t74 t73 t44 t37 t72,7.0,positive,7
t57 t7 t68 t21 t8 t45 t21,5.0,positive,7
t23 t35 t19 t73 t41 t60 t6,7.0,positive,7
t70 t5 t73 t5 t33 t16 t9,6.0,positive,7
t64 t29 t70 t26 t17 t53 t73,5.0,positive,7
t70 t46 t34 t6 t73 t64 t34,7.0,positive,7
t45 t35 t12 t33 t9 t7 t5,7.0,positive,7
t73 t35 t12 t46 t12 t72 t57,6.0,positive,7
t38 t35 t57 t35 t34 t24 t30,6.0,positive,7
t63 t63 t68 t34 t61 t19 t5,7.0,positive,7
t26 t53 t5 t0 t45 t74 t56,,negative,7
t6 t68 t56 t9 t56 t30 t52,,negative,7
t7 t63 t14 t1 t46 t73 t24,,negative,7
t6 t12 t41 t67 t16 t30 t14,,negative,7
t68 t1 t47 t69 t2 t30 t20,,negative,7
t3 t2 t24 t58 t46 t47 t57,,negative,7
t19 t31 t57 t12 t41 t4 t2,,negative,7
t52 t25 t63 t45 t68 t23 t46,,negative,7
t72 t40 t49 t56 t34 t13 t33,,negative,7
t2 t47 t61 t31 t45 t53 t41,,negative,7
t2 t37 t8 t46 t39 t16 t1 t37,5.0,positive,8
t39 t26 t35 t5 t24 t61 t31 t47,6.0,positive,8
t61 t56 t12 t27 t73 t57 t17 t8,6.0,positive,8
t54 t34 t2 t35 t57 t67 t19 t9,5.0,positive,8
t57 t59 t57 t24 t2 t13 t68 t21,6.0,positive,8
t38 t24 t54 t8 t60 t74 t23 t59,6.0,positive,8
t23 t7 t57 t66 t69 t23 t46 t61,6.0,positive,8
t69 t5 t57 t17 t45 t3 t3 t64,7.0,positive,8
t70 t73 t57 t17 t72 t24 t73 t8,6.0,positive,8
t21 t31 t74 t13 t3 t19 t69 t49,5.0,positive,8
t46 t66 t19 t13 t67 t54 t6 t6,,negative,8
t60 t39 t64 t39 t46 t19 t68 t37,,negative,8
t47 t32 t33 t45 t27 t58 t23 t72,,negative,8
t63 t20 t21 t19 t39 t68 t47 t30,,negative,8
t68 t27 t33 t4 t52 t21 t16 t59,,negative,8
t12 t20 t30 t44 t74 t58 t21 t63,,negative,8
t54 t66 t58 t20 t52 t9 t9 t4,,negative,8
t8 t67 t34 t57 t30 t74 t52 t5,,negative,8
t72 t31 t46 t70 t48 t9 t0 t38,,negative,8
t44 t68 t29 t1 t63 t8 t25 t49,,negative,8
t70 t5 t61 t25 t3 t58 t61 t6 t45,9.0,positive,9
t60 t63 t5 t7 t57 t73 t69 t47 t35,6.0,positive,9
t70 t5 t66 t73 t21 t9 t49 t34 t61,8.0,positive,9
t59 t31 t17 t38 t34 t6 t37 t66 t73,6.0,positive,9
t57 t41 t63 t9 t73 t47 t2 t59 t38,8.0,positive,9
t57 t49 t73 t74 t3 t23 t69 t30 t37,8.0,positive,9
t37 t35 t68 t45 t12 t30 t57 t31 t58,8.0,positive,9
t63 t69 t24 t3 t3 t68 t70 t63 t63,8.0,positive,9
t63 t66 t72 t73 t45 t5 t50 t44 t49,8.0,positive,9
t63 t17 t34 t49 t73 t5 t50 t24 t60,8.0,positive,9
t33 t44 t29 t0 t37 t45 t29 t23 t32,,negative,9
t54 t53 t52 t56 t59 t38 t53 t74 t25,,negative,9
t67 t50 t13 t5 t9 t59 t29 t45 t26,,negative,9
t8 t31 t29 t31 t32 t70 t40 t37 t63,,negative,9
t8 t27 t70 t74 t2 t12 t31 t27 t6,,negative,9
t74 t40 t35 t53 t64 t7 t41 t56 t17,,negative,9
t12 t5 t24 t23 t58 t38 t37 t26 t31,,negative,9
t34 t64 t56 t39 t26 t19 t35 t3 t54,,negative,9
t30 t19 t14 t39 t2 t57 t40 t40 t41,,negative,9
t32 t66 t6 t68 t20 t41 t53 t46 t4,,negative,9
t57 t69 t60 t41 t73 t60 t24 t35 t24 t37,8.0,positive,10
t12 t24 t58 t46 t35 t7 t69 t45 t60 t8,7.0,positive,10
t37 t19 t24 t3 t3 t44 t24 t45 t57 t12,8.0,positive,10
t70 t57 t47 t73 t44 t3 t3 t5 t34 t6,8.0,positive,10
t38 t3 t53 t66 t46 t38 t13 t66 t61 t68,9.0,positive,10
t46 t17 t32 t9 t24 t59 t47 t13 t68 t8,8.0,positive,10
t73 t64 t69 t7 t46 t3 t73 t12 t73 t64,7.0,positive,10
t5 t12 t21 t45 t50 t73 t5 t54 t46 t12,7.0,positive,10
t9 t73 t13 t3 t16 t24 t44 t63 t69 t72,9.0,positive,10
t60 t13 t68 t7 t46 t73 t64 t3 t9 t64,7.0,positive,10
t59 t72 t32 t49 t69 t0 t49 t8 t8 t57,,negative,10
t59 t63 t29 t37 t30 t54 t27 t41 t19 t26,,negative,10
t1 t25 t57 t30 t35 t37 t6 t69 t32 t19,,negative,10
t8 t64 t72 t67 t17 t59 t40 t59 t61 t39,,negative,10
t5 t27 t16 t41 t21 t44 t16 t48 t25 t35,,negative,10
t63 t8 t56 t66 t14 t21 t4 t9 t74 t34,,negative,10
t6 t63 t17 t24 t1 t39 t61 t70 t45 t25,,negative,10
t56 t38 t27 t57 t27 t19 t17 t69 t26 t1,,negative,10
t7 t33 t35 t59 t53 t8 t0 t17 t60 t58,,negative,10
t6 t32 t64 t7 t13 t26 t35 t17 t7 t48,,negative,10
t24 t24 t44 t73 t12 t24 t58 t26 t63 t9 t8,9.0,positive,11
t57 t12 t73 t12 t9 t59 t57 t35 t57 t3 t1,7.0,positive,11
t61 t73 t57 t59 t73 t33 t31 t48 t7 t68 t61,9.0,positive,11
t49 t7 t57 t70 t44 t45 t57 t64 t33 t50 t34,9.0,positive,11
t57 t66 t46 t59 t57 t24 t17 t73 t3 t23 t8,10.0,positive,11
t24 t57 t69 t59 t69 t64 t41 t63 t66 t30 t26,7.0,positive,11
t68 t59 t3 t3 t60 t2 t59 t21 t3 t61 t49,9.0,positive,11
t70 t57 t56 t3 t72 t58 t24 t21 t25 t52 t59,7.0,positive,11
t9 t4 t46 t3 t41 t72 t59 t31 t66 t34 t72,9.0,positive,11
t21 t9 t24 t70 t8 t32 t31 t5 t58 t60 t12,8.0,positive,11
t56 t56 t70 t4 t46 t52 t52 t1 t33 t53 t40,,negative,11
t64 t64 t69 t3 t21 t29 t47 t63 t66 t24 t31,,negative,11
t52 t9 t38 t34 t31 t72 t26 t74 t16 t64 t57,,negative,11
t0 t47 t38 t14 t13 t33 t70 t46 t0 t8 t73,,negative,11
t4 t52 t44 t25 t59 t20 t1 t26 t3 t24 t45,,negative,11
t59 t4 t5 t8 t61 t2 t0 t61 t6 t37 t1,,negative,11
t21 t23 t26 t29 t6 t45 t66 t61 t47 t58 t66,,negative,11
t2 t1 t13 t14 t21 t9 t33 t67 t67 t8 t41,,negative,11
t21 t9 t67 t67 t38 t67 t64 t45 t61 t50 t49,,negative,11
t20 t64 t17 t14 t41 t59 t39 t29 t21 t37 t9,,negative,11
t69 t57 t73 t69 t59 t50 t24 t3 t3 t35 t35 t54,7.0,positive,12
t54 t3 t21 t6 t8 t26 t66 t53 t39 t21 t21 t61,7.0,positive,12
t69 t57 t46 t66 t47 t38 t24 t56 t69 t1 t25 t64,10.0,positive,12
t45 t3 t3 t1 t37 t34 t35 t73 t60 t72 t24 t56,8.0,positive,12
t70 t46 t40 t24 t58 t49 t49 t73 t57 t59 t54 t64,10.0,positive,12
t69 t24 t46 t31 t5 t73 t17 t66 t47 t63 t2 t56,9.0,positive,12
t69 t73 t24 t44 t31 t5 t26 t14 t30 t38 t73 t64,8.0,positive,12
t19 t31 t24 t35 t24 t58 t25 t53 t59 t73 t33 t8,10.0,positive,12
t57 t66 t24 t29 t24 t60 t13 t68 t35 t49 t25 t8,8.0,positive,12
t46 t66 t73 t69 t25 t38 t66 t35 t58 t9 t7 t68,9.0,positive,12
t14 t29 t20 t20 t56 t59 t74 t23 t66 t2 t38 t63,,negative,12
t30 t24 t29 t4 t31 t23 t32 t27 t3 t2 t69 t72,,negative,12
