sample,parse_depth,type,length
t23,,negative,1
t12,,negative,1
t3,,negative,1
t28,,negative,1
t17,,negative,1
t26,,negative,1
t7,,negative,1
t4,,negative,1
t6,,negative,1
t19,,negative,1
t9 t12,2.0,positive,2
t10 t19,2.0,positive,2
t28 t4,2.0,positive,2
t29 t4,2.0,positive,2
t19 t14,2.0,positive,2
t9 t4,2.0,positive,2
t23 t17,2.0,positive,2
t29 t28,2.0,positive,2
t17 t4,2.0,positive,2
t18 t2,2.0,positive,2
t7 t12,,negative,2
t9 t6,,negative,2
t9 t2,,negative,2
t22 t3,,negative,2
t6 t18,,negative,2
t3 t33,,negative,2
t3 t22,,negative,2
t18 t21,,negative,2
t29 t11,,negative,2
t23 t19,,negative,2
t7 t30 t9,3.0,positive,3
t5 t21 t26,3.0,positive,3
t29 t11 t10,3.0,positive,3
t26 t12 t7,3.0,positive,3
t7 t16 t14,3.0,positive,3
t23 t33 t29,3.0,positive,3
t29 t8 t17,3.0,positive,3
t9 t14 t17,3.0,positive,3
t19 t8 t10,3.0,positive,3
t28 t10 t29,3.0,positive,3
t31 t26 t7,,negative,3
t30 t21 t9,,negative,3
t3 t33 t4,,negative,3
t4 t7 t28,,negative,3
t30 t8 t13,,negative,3
t3 t18 t8,,negative,3
t10 t31 t18,,negative,3
t11 t3 t26,,negative,3
t23 t13 t7,,negative,3
t33 t8 t21,,negative,3
t13 t26 t11 t30,3.0,positive,4
t5 t28 t29 t8,4.0,positive,4
t5 t19 t2 t28,3.0,positive,4
t33 t28 t11 t10,4.0,positive,4
t5 t13 t26 t18,4.0,positive,4
t10 t17 t32 t8,4.0,positive,4
t5 t29 t21 t14,4.0,positive,4
t5 t3 t12 t33,4.0,positive,4
t19 t22 t33 t28,4.0,positive,4
t19 t22 t33 t12,4.0,positive,4
t2 t5 t9 t29,,negative,4
t14 t11 t19 t12,,negative,4
t30 t12 t14 t19,,negative,4
t18 t14 t29 t14,,negative,4
t28 t18 t9 t18,,negative,4
t11 t19 t10 t32,,negative,4
t26 t12 t29 t13,,negative,4
t3 t4 t14 t6,,negative,4
t26 t26 t19 t7,,negative,4
t23 t28 t11 t11,,negative,4
t30 t28 t30 t26 t18,5.0,positive,5
t4 t4 t29 t12 t31,5.0,positive,5
t11 t11 t3 t28 t5,4.0,positive,5
t30 t29 t28 t21 t29,4.0,positive,5
t10 t33 t8 t33 t17,4.0,positive,5
t11 t14 t11 t7 t4,5.0,positive,5
t29 t30 t28 t23 t2,5.0,positive,5
t28 t26 t12 t3 t18,4.0,positive,5
t26 t33 t8 t28 t10,5.0,positive,5
t33 t28 t29 t9 t7,4.0,positive,5
t12 t28 t28 t8 t22,,negative,5
t18 t22 t17 t30 t21,,negative,5
t5 t19 t18 t3 t26,,negative,5
t5 t28 t18 t10 t32,,negative,5
t5 t22 t18 t12 t6,,negative,5
t11 t7 t30 t28 t11,,negative,5
t13 t10 t26 t13 t16,,negative,5
t19 t18 t8 t3 t6,,negative,5
t10 t18 t10 t22 t31,,negative,5
t18 t28 t26 t6 t29,,negative,5
t26 t22 t4 t29 t21 t11,5.0,positive,6
t26 t30 t29 t4 t3 t21,6.0,positive,6
t33 t10 t4 t5 t5 t5,6.0,positive,6
t29 t28 t30 t18 t28 t8,6.0,positive,6
t5 t19 t28 t21 t4 t30,4.0,positive,6
t5 t19 t26 t5 t33 t29,6.0,positive,6
t26 t33 t26 t30 t8 t10,5.0,positive,6
t17 t33 t3 t33 t11 t12,5.0,positive,6
t9 t12 t19 t33 t2 t3,6.0,positive,6
t26 t11 t30 t18 t28 t3,4.0,positive,6
t30 t29 t29 t13 t2 t9,,negative,6
t8 t28 t3 t13 t18 t14,,negative,6
t10 t2 t13 t3 t16 t21,,negative,6
t29 t10 t3 t10 t5 t23,,negative,6
t12 t31 t28 t10 t2 t17,,negative,6
t18 t10 t7 t6 t29 t22,,negative,6
t9 t4 t19 t16 t32 t2,,negative,6
t22 t31 t31 t28 t33 t2,,negative,6
t13 t30 t8 t16 t6 t28,,negative,6
t16 t31 t8 t12 t12 t2,,negative,6
t18 t11 t17 t18 t11 t13 t33,7.0,positive,7
t9 t12 t12 t11 t22 t5 t3,6.0,positive,7
t11 t3 t26 t33 t18 t30 t13,6.0,positive,7
t11 t5 t10 t11 t16 t28 t11,6.0,positive,7
t29 t2 t17 t13 t8 t33 t28,6.0,positive,7
t30 t29 t9 t3 t10 t11 t17,7.0,positive,7
t33 t33 t12 t19 t33 t12 t19,5.0,positive,7
t2 t28 t19 t33 t28 t29 t9,6.0,positive,7
t28 t5 t4 t7 t33 t14 t26,6.0,positive,7
t17 t28 t3 t30 t13 t33 t4,5.0,positive,7
t9 t18 t7 t22 t7 t8 t7,,negative,7
t13 t16 t14 t16 t19 t17 t12,,negative,7
t12 t18 t7 t16 t7 t14 t3,,negative,7
t16 t11 t3 t10 t12 t6 t32,,negative,7
