sample,parse_depth,type,length
t16,,negative,1
t11,,negative,1
t30,,negative,1
t20,,negative,1
t40,,negative,1
t17,,negative,1
t46,,negative,1
t48,,negative,1
t3,,negative,1
t9,,negative,1
t9 t19,2.0,positive,2
t9 t37,2.0,positive,2
t9 t57,2.0,positive,2
t19 t39,2.0,positive,2
t45 t8,2.0,positive,2
t28 t48,2.0,positive,2
t19 t60,2.0,positive,2
t52 t43,2.0,positive,2
t52 t57,2.0,positive,2
t52 t9,2.0,positive,2
t29 t45,,negative,2
t31 t26,,negative,2
t57 t52,,negative,2
t5 t43,,negative,2
t20 t43,,negative,2
t38 t15,,negative,2
t26 t19,,negative,2
t30 t59,,negative,2
t23 t56,,negative,2
t37 t40,,negative,2
t52 t42 t14,3.0,positive,3
t31 t19 t43,3.0,positive,3
t57 t18 t52,3.0,positive,3
t37 t52 t38,3.0,positive,3
t11 t52 t60,3.0,positive,3
t52 t35 t26,3.0,positive,3
t24 t34 t11,3.0,positive,3
t44 t34 t59,3.0,positive,3
t52 t6 t20,3.0,positive,3
t9 t34 t48,3.0,positive,3
t29 t9 t29,,negative,3
t16 t5 t34,,negative,3
t52 t14 t2,,negative,3
t8 t14 t42,,negative,3
t11 t48 t59,,negative,3
t17 t31 t52,,negative,3
t9 t43 t26,,negative,3
t22 t52 t31,,negative,3
t40 t38 t60,,negative,3
t37 t30 t31,,negative,3
t30 t2 t34 t10,4.0,positive,4
t31 t31 t11 t34,4.0,positive,4
t2 t34 t19 t9,3.0,positive,4
t36 t36 t24 t31,4.0,positive,4
t31 t6 t20 t46,4.0,positive,4
t37 t19 t26 t6,4.0,positive,4
t19 t52 t30 t2,3.0,positive,4
t28 t34 t57 t52,4.0,positive,4
t19 t26 t18 t30,3.0,positive,4
t44 t15 t15 t59,4.0,positive,4
t19 t39 t5 t40,,negative,4
t56 t59 t2 t22,,negative,4
t16 t39 t8 t42,,negative,4
t42 t14 t19 t60,,negative,4
t15 t24 t60 t36,,negative,4
t40 t24 t43 t9,,negative,4
t5 t5 t60 t42,,negative,4
t57 t14 t53 t44,,negative,4
t60 t40 t53 t10,,negative,4
t60 t57 t6 t2,,negative,4
t34 t42 t52 t34 t19,5.0,positive,5
t30 t36 t46 t36 t43,4.0,positive,5
t34 t36 t9 t7 t11,5.0,positive,5
t31 t8 t30 t45 t30,5.0,positive,5
t59 t60 t20 t39 t8,4.0,positive,5
