sample,parse_depth,type,length
t45,,negative,1
t37,,negative,1
t22,,negative,1
t117,,negative,1
t0,,negative,1
t29,,negative,1
t135,,negative,1
t27,,negative,1
t187,,negative,1
t170,,negative,1
t70 t2,2.0,positive,2
t45 t157,2.0,positive,2
t170 t189,2.0,positive,2
t160 t15,2.0,positive,2
t119 t146,2.0,positive,2
t172 t89,2.0,positive,2
t118 t72,2.0,positive,2
t107 t130,2.0,positive,2
t181 t52,2.0,positive,2
t177 t119,2.0,positive,2
t206 t98,,negative,2
t57 t127,,negative,2
t202 t111,,negative,2
t87 t204,,negative,2
t166 t174,,negative,2
t120 t38,,negative,2
t174 t111,,negative,2
t161 t35,,negative,2
t21 t29,,negative,2
t22 t165,,negative,2
t176 t9 t52,3.0,positive,3
t181 t72 t189,3.0,positive,3
t69 t22 t115,3.0,positive,3
t152 t5 t94,3.0,positive,3
t140 t175 t137,3.0,positive,3
t3 t174 t45,3.0,positive,3
t146 t2 t82,3.0,positive,3
t108 t184 t188,3.0,positive,3
t10 t113 t18,3.0,positive,3
t163 t115 t167,3.0,positive,3
t27 t194 t29,,negative,3
t14 t146 t39,,negative,3
t193 t208 t77,,negative,3
t101 t26 t70,,negative,3
t19 t152 t202,,negative,3
t118 t21 t145,,negative,3
t146 t121 t104,,negative,3
t164 t177 t62,,negative,3
t41 t114 t21,,negative,3
t41 t15 t90,,negative,3
t16 t200 t11 t108,4.0,positive,4
t73 t88 t39 t51,3.0,positive,4
t118 t35 t36 t147,4.0,positive,4
t27 t45 t4 t77,4.0,positive,4
t45 t4 t67 t123,3.0,positive,4
t145 t185 t187 t68,3.0,positive,4
t146 t72 t107 t86,4.0,positive,4
t145 t184 t118 t175,4.0,positive,4
t22 t184 t69 t39,4.0,positive,4
t27 t105 t124 t177,4.0,positive,4
t202 t29 t167 t122,,negative,4
t67 t198 t196 t27,,negative,4
t70 t196 t152 t181,,negative,4
t10 t155 t196 t184,,negative,4
t98 t85 t133 t37,,negative,4
t152 t69 t179 t176,,negative,4
t112 t70 t98 t185,,negative,4
t12 t206 t77 t153,,negative,4
t206 t67 t50 t45,,negative,4
t107 t163 t103 t130,,negative,4
t30 t188 t159 t5 t161,4.0,positive,5
t94 t173 t41 t134 t118,5.0,positive,5
t94 t200 t88 t69 t91,4.0,positive,5
t187 t73 t105 t77 t69,4.0,positive,5
t52 t148 t64 t145 t84,5.0,positive,5
t79 t161 t69 t155 t86,4.0,positive,5
t41 t163 t148 t145 t116,4.0,positive,5
t82 t89 t133 t51 t119,5.0,positive,5
t155 t93 t136 t146 t94,5.0,positive,5
t181 t172 t188 t101 t4,5.0,positive,5
t99 t160 t21 t186 t57,,negative,5
t127 t164 t192 t209 t180,,negative,5
t41 t96 t72 t71 t2,,negative,5
t0 t104 t196 t23 t198,,negative,5
t115 t10 t81 t64 t175,,negative,5
t199 t192 t128 t196 t2,,negative,5
t176 t119 t124 t163 t22,,negative,5
t209 t145 t60 t181 t177,,negative,5
t12 t77 t148 t38 t178,,negative,5
t101 t71 t179 t121 t38,,negative,5
t108 t112 t29 t204 t131 t133,5.0,positive,6
t45 t201 t109 t98 t69 t26,6.0,positive,6
t18 t104 t185 t118 t114 t23,4.0,positive,6
t79 t145 t190 t150 t163 t210,5.0,positive,6
t142 t181 t172 t4 t46 t3,5.0,positive,6
t108 t90 t38 t41 t59 t94,4.0,positive,6
t159 t67 t131 t115 t145 t199,5.0,positive,6
t155 t25 t198 t2 t130 t204,6.0,positive,6
t177 t150 t88 t179 t93 t104,4.0,positive,6
t121 t145 t26 t64 t118 t131,6.0,positive,6
t186 t189 t177 t210 t127 t87,,negative,6
t94 t80 t208 t161 t123 t204,,negative,6
t69 t91 t210 t2 t152 t165,,negative,6
t91 t71 t176 t112 t20 t129,,negative,6
t119 t88 t83 t16 t7 t143,,negative,6
t108 t163 t7 t80 t99 t54,,negative,6
t24 t29 t77 t91 t115 t39,,negative,6
t89 t64 t193 t91 t128 t180,,negative,6
t145 t84 t120 t107 t64 t116,,negative,6
t117 t121 t200 t197 t19 t51,,negative,6
t185 t181 t5 t5 t28 t12 t82,6.0,positive,7
t7 t43 t181 t86 t26 t185 t86,6.0,positive,7
t12 t43 t105 t12 t75 t89 t115,7.0,positive,7
t204 t44 t59 t74 t88 t200 t2,6.0,positive,7
t181 t146 t116 t28 t116 t64 t119,5.0,positive,7
t200 t152 t5 t77 t201 t181 t160,5.0,positive,7
t60 t44 t199 t148 t117 t129 t186,6.0,positive,7
t22 t41 t73 t46 t118 t58 t77,6.0,positive,7
t45 t188 t68 t87 t130 t161 t105,7.0,positive,7
t43 t186 t165 t23 t27 t84 t123,4.0,positive,7
t199 t189 t142 t76 t118 t99 t133,,negative,7
t168 t105 t70 t168 t129 t74 t87,,negative,7
t64 t28 t25 t29 t64 t90 t123,,negative,7
t51 t68 t9 t188 t193 t112 t79,,negative,7
t45 t204 t112 t71 t124 t19 t93,,negative,7
t142 t186 t146 t163 t101 t13 t202,,negative,7
t101 t201 t33 t190 t197 t157 t75,,negative,7
t39 t107 t120 t150 t131 t129 t81,,negative,7
t89 t51 t161 t69 t83 t45 t37,,negative,7
t9 t134 t28 t67 t96 t185 t143,,negative,7
t185 t5 t88 t181 t86 t84 t172 t179,5.0,positive,8
t115 t115 t38 t116 t129 t86 t59 t145,6.0,positive,8
t131 t105 t81 t130 t210 t51 t146 t73,6.0,positive,8
t176 t58 t2 t152 t71 t181 t80 t14,6.0,positive,8
t1 t108 t33 t165 t107 t5 t145 t90,5.0,positive,8
t22 t190 t124 t138 t71 t47 t188 t63,6.0,positive,8
t181 t83 t105 t153 t3 t173 t86 t79,7.0,positive,8
t131 t72 t109 t26 t148 t145 t20 t80,8.0,positive,8
t185 t68 t46 t86 t90 t20 t37 t84,8.0,positive,8
t77 t29 t19 t164 t165 t146 t105 t192,7.0,positive,8
t179 t146 t210 t114 t5 t130 t23 t37,,negative,8
t91 t138 t123 t46 t104 t152 t167 t160,,negative,8
t25 t119 t26 t64 t116 t105 t6 t129,,negative,8
t147 t105 t127 t13 t140 t76 t210 t36,,negative,8
t64 t142 t153 t35 t193 t21 t71 t137,,negative,8
t1 t115 t54 t91 t134 t12 t9 t12,,negative,8
t93 t26 t98 t67 t98 t184 t104 t121,,negative,8
t120 t41 t19 t94 t170 t129 t81 t159,,negative,8
t84 t59 t173 t84 t172 t208 t129 t13,,negative,8
t186 t165 t192 t196 t201 t101 t39 t20,,negative,8
t67 t30 t181 t178 t80 t174 t82 t67 t131,8.0,positive,9
t181 t52 t115 t63 t1 t155 t88 t185 t131,7.0,positive,9
t173 t38 t90 t57 t116 t143 t11 t130 t73,7.0,positive,9
t11 t192 t80 t94 t45 t177 t85 t145 t86,8.0,positive,9
t130 t112 t38 t129 t152 t96 t192 t46 t147,6.0,positive,9
t204 t204 t44 t88 t94 t181 t140 t103 t64,6.0,positive,9
t46 t57 t1 t46 t22 t181 t12 t57 t11,7.0,positive,9
t5 t75 t74 t118 t88 t82 t87 t167 t96,7.0,positive,9
t12 t152 t73 t44 t165 t177 t193 t96 t163,7.0,positive,9
t170 t108 t46 t45 t77 t100 t204 t183 t88,7.0,positive,9
t98 t91 t51 t111 t68 t39 t135 t176 t183,,negative,9
t68 t160 t62 t179 t113 t117 t6 t177 t113,,negative,9
t189 t168 t190 t88 t137 t64 t83 t74 t14,,negative,9
t81 t39 t37 t147 t184 t146 t188 t111 t98,,negative,9
t196 t76 t180 t104 t142 t180 t112 t41 t47,,negative,9
t45 t9 t73 t94 t174 t16 t83 t153 t115,,negative,9
t198 t112 t72 t92 t157 t58 t4 t89 t150,,negative,9
t86 t50 t70 t73 t210 t52 t145 t188 t183,,negative,9
t99 t193 t44 t146 t100 t59 t24 t165 t131,,negative,9
