sample,parse_depth,type,length
t57,,negative,1
t24,,negative,1
t56,,negative,1
t23,,negative,1
t55,,negative,1
t45,,negative,1
t54,,negative,1
t27,,negative,1
t39,,negative,1
t4,,negative,1
t42 t35,2.0,positive,2
t23 t14,2.0,positive,2
t54 t14,2.0,positive,2
t23 t6,2.0,positive,2
t54 t6,2.0,positive,2
t23 t57,,negative,2
t39 t2,,negative,2
t15 t41,,negative,2
t41 t54,,negative,2
t3 t3,,negative,2
t7 t55,,negative,2
t14 t56,,negative,2
t7 t0,,negative,2
t15 t15,,negative,2
t55 t56,,negative,2
t26 t2 t35,3.0,positive,3
t57 t42 t14,3.0,positive,3
t42 t15 t7,3.0,positive,3
t57 t42 t6,3.0,positive,3
t6 t57 t2,,negative,3
t42 t4 t55,,negative,3
t24 t27 t45,,negative,3
t35 t35 t56,,negative,3
t41 t56 t14,,negative,3
t23 t45 t26,,negative,3
t15 t42 t27,,negative,3
t47 t57 t15,,negative,3
t27 t41 t41,,negative,3
t27 t35 t24,,negative,3
t26 t2 t15 t7,3.0,positive,4
t42 t27 t2 t7,4.0,positive,4
t54 t6 t26 t41,4.0,positive,4
t26 t41 t39 t35,4.0,positive,4
t57 t47 t24 t6,4.0,positive,4
t23 t3 t26 t41,4.0,positive,4
t57 t55 t55 t6,4.0,positive,4
t42 t23 t3 t7,4.0,positive,4
t54 t6 t57 t57,4.0,positive,4
t57 t41 t55 t6,4.0,positive,4
t23 t14 t35 t7,,negative,4
t2 t15 t50 t7,,negative,4
t23 t2 t27 t50,,negative,4
t55 t54 t38 t39,,negative,4
t54 t6 t23 t4,,negative,4
t0 t3 t7 t55,,negative,4
t3 t57 t14 t55,,negative,4
t42 t3 t15 t6,,negative,4
t24 t23 t2 t7,,negative,4
t15 t45 t0 t55,,negative,4
t42 t27 t55 t39 t7,5.0,positive,5
t23 t3 t57 t55 t38,5.0,positive,5
t42 t57 t41 t50 t14,4.0,positive,5
t54 t3 t55 t38 t57,5.0,positive,5
t57 t41 t47 t55 t6,5.0,positive,5
t57 t55 t47 t55 t14,5.0,positive,5
t42 t15 t14 t3 t26,5.0,positive,5
t23 t6 t54 t38 t57,5.0,positive,5
t23 t6 t3 t57 t57,4.0,positive,5
t55 t3 t41 t3 t35,4.0,positive,5
t56 t7 t26 t39 t56,,negative,5
t24 t27 t35 t57 t27,,negative,5
t15 t4 t35 t27 t54,,negative,5
t24 t6 t3 t38 t41,,negative,5
t54 t39 t35 t27 t54,,negative,5
t6 t7 t54 t7 t35,,negative,5
t7 t3 t47 t42 t47,,negative,5
t7 t56 t45 t2 t41,,negative,5
t39 t27 t50 t41 t26,,negative,5
t14 t14 t57 t14 t47,,negative,5
t57 t41 t47 t4 t2 t14,6.0,positive,6
t23 t14 t3 t57 t50 t38,5.0,positive,6
t42 t15 t6 t26 t35 t35,6.0,positive,6
t54 t6 t6 t6 t26 t55,5.0,positive,6
t27 t42 t57 t47 t24 t14,5.0,positive,6
t42 t23 t14 t14 t6 t7,6.0,positive,6
t54 t6 t6 t6 t57 t57,5.0,positive,6
t23 t6 t23 t26 t54 t38,5.0,positive,6
t54 t14 t6 t55 t3 t41,5.0,positive,6
t23 t3 t55 t55 t2 t57,6.0,positive,6
t50 t56 t3 t54 t3 t4,,negative,6
t26 t7 t2 t57 t3 t56,,negative,6
t56 t57 t42 t15 t23 t2,,negative,6
t3 t15 t27 t2 t2 t50,,negative,6
t47 t4 t45 t7 t14 t47,,negative,6
t26 t27 t56 t47 t54 t50,,negative,6
t23 t54 t2 t35 t50 t56,,negative,6
t41 t45 t39 t47 t35 t2,,negative,6
t41 t0 t54 t50 t57 t6,,negative,6
t23 t55 t38 t4 t7 t14,,negative,6
t23 t6 t14 t3 t57 t54 t26,5.0,positive,7
t23 t6 t54 t55 t47 t23 t38,6.0,positive,7
t54 t3 t23 t26 t54 t4 t41,6.0,positive,7
t55 t3 t2 t27 t41 t39 t7,5.0,positive,7
t23 t6 t3 t57 t3 t3 t55,6.0,positive,7
t57 t50 t23 t42 t55 t24 t6,7.0,positive,7
t54 t6 t6 t6 t26 t54 t26,6.0,positive,7
t23 t6 t41 t3 t15 t7 t41,6.0,positive,7
t57 t42 t3 t54 t38 t3 t7,5.0,positive,7
t54 t6 t23 t4 t41 t3 t7,6.0,positive,7
t47 t39 t14 t42 t6 t4 t56,,negative,7
t56 t45 t38 t45 t26 t23 t41,,negative,7
t54 t27 t56 t56 t23 t14 t42,,negative,7
t4 t47 t47 t57 t54 t47 t42,,negative,7
t0 t39 t57 t24 t24 t2 t14,,negative,7
t45 t14 t4 t45 t3 t56 t4,,negative,7
t27 t56 t41 t57 t38 t15 t45,,negative,7
t47 t23 t56 t35 t4 t38 t2,,negative,7
t15 t15 t26 t35 t47 t56 t45,,negative,7
t50 t39 t42 t6 t14 t41 t26,,negative,7
t42 t27 t27 t41 t55 t26 t3 t55,7.0,positive,8
t55 t42 t42 t57 t4 t2 t55 t14,6.0,positive,8
t54 t3 t50 t55 t55 t56 t23 t26,7.0,positive,8
t54 t3 t50 t4 t55 t23 t55 t47,6.0,positive,8
t42 t54 t6 t6 t6 t4 t2 t3,6.0,positive,8
t4 t41 t3 t3 t27 t42 t2 t35,6.0,positive,8
t54 t6 t3 t6 t6 t26 t6 t7,7.0,positive,8
t23 t6 t57 t23 t55 t55 t23 t42,8.0,positive,8
t54 t3 t57 t54 t23 t55 t42 t42,8.0,positive,8
t26 t55 t42 t47 t24 t41 t3 t35,6.0,positive,8
t2 t39 t24 t50 t6 t6 t3 t0,,negative,8
t27 t42 t26 t42 t57 t47 t27 t15,,negative,8
t24 t54 t2 t7 t38 t26 t27 t6,,negative,8
t23 t35 t41 t56 t42 t39 t14 t42,,negative,8
t57 t39 t7 t54 t56 t3 t23 t55,,negative,8
t38 t45 t4 t41 t14 t7 t41 t26,,negative,8
t50 t15 t42 t57 t42 t47 t47 t0,,negative,8
t47 t0 t54 t24 t2 t27 t39 t45,,negative,8
t6 t0 t15 t35 t0 t7 t56 t7,,negative,8
t3 t14 t0 t4 t7 t23 t38 t56,,negative,8
t55 t42 t47 t24 t26 t2 t57 t42 t14,6.0,positive,9
t42 t15 t14 t6 t41 t3 t35 t35 t35,8.0,positive,9
t55 t42 t42 t23 t27 t42 t57 t42 t6,7.0,positive,9
t42 t27 t2 t6 t26 t35 t54 t3 t7,7.0,positive,9
t55 t3 t55 t42 t38 t26 t54 t42 t35,7.0,positive,9
t4 t55 t42 t42 t26 t3 t2 t15 t7,8.0,positive,9
t57 t42 t6 t6 t3 t26 t27 t38 t26,6.0,positive,9
t54 t3 t50 t55 t35 t42 t54 t55 t2,7.0,positive,9
t26 t35 t27 t47 t24 t41 t3 t15 t7,6.0,positive,9
t54 t6 t3 t3 t26 t50 t23 t27 t42,7.0,positive,9
t2 t6 t3 t47 t56 t27 t38 t2 t4,,negative,9
t56 t54 t3 t55 t38 t26 t45 t24 t14,,negative,9
t23 t56 t3 t54 t7 t0 t41 t4 t7,,negative,9
t14 t39 t57 t14 t4 t3 t3 t41 t6,,negative,9
t27 t15 t4 t15 t0 t23 t35 t42 t26,,negative,9
t2 t42 t56 t47 t6 t56 t3 t45 t50,,negative,9
t6 t0 t3 t35 t7 t3 t15 t45 t47,,negative,9
t38 t47 t26 t42 t15 t3 t24 t24 t27,,negative,9
t3 t35 t0 t54 t7 t7 t41 t3 t45,,negative,9
t4 t3 t39 t54 t56 t56 t56 t0 t57,,negative,9
t54 t3 t57 t3 t3 t26 t23 t3 t3 t26,9.0,positive,10
t23 t6 t4 t55 t3 t3 t27 t42 t35 t55,8.0,positive,10
t54 t3 t50 t4 t41 t6 t6 t6 t3 t55,7.0,positive,10
t57 t4 t2 t35 t4 t2 t3 t2 t55 t6,9.0,positive,10
t23 t6 t6 t50 t55 t41 t3 t54 t55 t47,7.0,positive,10
t54 t3 t55 t3 t27 t55 t55 t55 t47 t55,9.0,positive,10
t23 t6 t55 t3 t27 t55 t50 t55 t2 t55,9.0,positive,10
t55 t3 t54 t3 t6 t26 t2 t23 t6 t7,6.0,positive,10
t55 t3 t27 t0 t24 t2 t15 t6 t26 t35,7.0,positive,10
t26 t35 t41 t3 t55 t42 t55 t23 t42 t7,6.0,positive,10
t2 t24 t3 t24 t2 t27 t0 t56 t39 t45,,negative,10
t6 t15 t47 t7 t4 t15 t15 t57 t42 t54,,negative,10
