sample,parse_depth,type,length
t31,,negative,1
t3,,negative,1
t18,,negative,1
t30,,negative,1
t4,,negative,1
t28,,negative,1
t10,,negative,1
t13,,negative,1
t20,,negative,1
t6,,negative,1
t31 t4,2.0,positive,2
t14 t22,2.0,positive,2
t30 t34,,negative,2
t14 t30,,negative,2
t12 t9,,negative,2
t9 t33,,negative,2
t18 t7,,negative,2
t5 t9,,negative,2
t0 t19,,negative,2
t6 t5,,negative,2
t16 t30,,negative,2
t16 t4,,negative,2
t30 t9 t4,3.0,positive,3
t30 t22 t4,3.0,positive,3
t15 t13 t22,3.0,positive,3
t31 t33 t22,3.0,positive,3
t3 t7 t22,3.0,positive,3
t30 t31 t4,3.0,positive,3
t33 t13 t22,3.0,positive,3
t31 t7 t22,3.0,positive,3
t31 t13 t22,3.0,positive,3
t3 t13 t22,3.0,positive,3
t28 t9 t17,,negative,3
t11 t25 t18,,negative,3
t12 t25 t33,,negative,3
t0 t15 t22,,negative,3
t13 t11 t13,,negative,3
t18 t25 t33,,negative,3
t3 t22 t3,,negative,3
t9 t15 t10,,negative,3
t2 t3 t31,,negative,3
t15 t5 t33,,negative,3
t20 t16 t13 t22,4.0,positive,4
t31 t34 t31 t22,4.0,positive,4
t31 t17 t34 t22,4.0,positive,4
t31 t5 t31 t22,4.0,positive,4
t31 t12 t31 t22,4.0,positive,4
t6 t4 t7 t22,4.0,positive,4
t31 t31 t5 t22,4.0,positive,4
t31 t12 t20 t22,4.0,positive,4
t31 t31 t12 t22,4.0,positive,4
t31 t9 t34 t22,4.0,positive,4
t12 t19 t21 t18,,negative,4
t27 t30 t17 t10,,negative,4
t33 t0 t16 t20,,negative,4
t28 t19 t21 t7,,negative,4
t5 t13 t34 t17,,negative,4
t18 t25 t22 t11,,negative,4
t9 t5 t15 t22,,negative,4
t5 t22 t3 t7,,negative,4
t0 t2 t14 t4,,negative,4
t27 t3 t13 t17,,negative,4
t20 t31 t33 t7 t22,5.0,positive,5
t20 t31 t5 t13 t22,5.0,positive,5
t33 t33 t4 t13 t22,5.0,positive,5
t20 t15 t33 t7 t22,5.0,positive,5
t6 t15 t0 t13 t22,5.0,positive,5
t6 t3 t33 t7 t22,5.0,positive,5
t6 t31 t33 t7 t22,5.0,positive,5
t6 t3 t5 t13 t22,5.0,positive,5
t6 t21 t10 t13 t22,5.0,positive,5
t20 t33 t20 t13 t22,5.0,positive,5
t19 t25 t28 t5 t25,,negative,5
t4 t12 t33 t4 t3,,negative,5
t20 t12 t31 t13 t0,,negative,5
t21 t15 t30 t19 t13,,negative,5
t20 t22 t17 t27 t31,,negative,5
t19 t33 t16 t20 t14,,negative,5
t20 t11 t14 t25 t6,,negative,5
t10 t31 t10 t4 t0,,negative,5
t7 t6 t19 t5 t22,,negative,5
t7 t34 t28 t12 t0,,negative,5
t33 t33 t21 t10 t13 t22,5.0,positive,6
t6 t20 t4 t20 t7 t22,6.0,positive,6
t20 t21 t10 t2 t7 t22,6.0,positive,6
t33 t9 t5 t16 t7 t22,6.0,positive,6
t33 t5 t31 t25 t13 t22,6.0,positive,6
t20 t20 t25 t33 t7 t22,6.0,positive,6
t20 t2 t6 t25 t7 t22,6.0,positive,6
t20 t6 t4 t33 t13 t22,6.0,positive,6
t6 t21 t7 t34 t7 t22,6.0,positive,6
t33 t33 t2 t10 t7 t22,5.0,positive,6
t11 t33 t9 t30 t12 t19,,negative,6
t14 t30 t22 t12 t34 t20,,negative,6
