sample,parse_depth,type,length
t14,,negative,1
t4,,negative,1
t6,,negative,1
t16,,negative,1
t11,,negative,1
t13,,negative,1
t2,,negative,1
t0,,negative,1
t1,,negative,1
t10,,negative,1
t12 t8,2.0,positive,2
t12 t13,2.0,positive,2
t16 t2,,negative,2
t11 t16,,negative,2
t5 t16,,negative,2
t8 t4,,negative,2
t10 t12,,negative,2
t14 t15,,negative,2
t16 t9,,negative,2
t13 t7,,negative,2
t5 t0,,negative,2
t12 t15,,negative,2
t15 t7 t13,3.0,positive,3
t1 t3 t8,3.0,positive,3
t12 t10 t14,3.0,positive,3
t10 t11 t8,3.0,positive,3
t6 t7 t8,3.0,positive,3
t6 t10 t8,3.0,positive,3
t10 t4 t8,3.0,positive,3
t10 t4 t13,3.0,positive,3
t15 t10 t13,3.0,positive,3
t5 t7 t8,3.0,positive,3
t4 t6 t13,,negative,3
t7 t5 t9,,negative,3
t1 t2 t14,,negative,3
t10 t5 t7,,negative,3
t4 t5 t10,,negative,3
t12 t2 t12,,negative,3
t3 t12 t8,,negative,3
t12 t9 t4,,negative,3
t8 t16 t1,,negative,3
t1 t8 t10,,negative,3
t4 t6 t10 t13,4.0,positive,4
t5 t14 t7 t8,4.0,positive,4
t5 t0 t7 t8,4.0,positive,4
t8 t10 t3 t13,4.0,positive,4
t15 t3 t0 t8,4.0,positive,4
t5 t3 t0 t13,4.0,positive,4
t0 t5 t3 t8,4.0,positive,4
t15 t10 t11 t13,4.0,positive,4
t6 t5 t12 t13,4.0,positive,4
t15 t9 t5 t8,4.0,positive,4
t13 t4 t15 t5,,negative,4
t7 t6 t1 t12,,negative,4
t1 t14 t6 t10,,negative,4
t6 t11 t16 t15,,negative,4
t4 t2 t14 t13,,negative,4
t15 t11 t14 t4,,negative,4
t4 t14 t6 t13,,negative,4
t10 t0 t9 t2,,negative,4
t2 t5 t4 t6,,negative,4
t14 t5 t16 t3,,negative,4
t16 t7 t14 t7 t8,5.0,positive,5
t15 t11 t0 t15 t8,4.0,positive,5
t6 t3 t11 t10 t8,5.0,positive,5
t1 t3 t2 t3 t8,5.0,positive,5
t16 t3 t1 t15 t8,5.0,positive,5
t10 t14 t12 t7 t12,4.0,positive,5
t15 t10 t3 t9 t14,4.0,positive,5
t0 t0 t11 t16 t8,4.0,positive,5
t15 t11 t3 t12 t14,4.0,positive,5
t15 t5 t12 t10 t8,5.0,positive,5
t11 t15 t5 t10 t10,,negative,5
t5 t15 t1 t7 t15,,negative,5
t0 t16 t14 t16 t15,,negative,5
t10 t11 t14 t13 t3,,negative,5
t7 t0 t9 t2 t14,,negative,5
t7 t6 t6 t0 t12,,negative,5
t4 t7 t9 t5 t2,,negative,5
t14 t8 t12 t6 t9,,negative,5
t5 t11 t16 t4 t5,,negative,5
t2 t16 t0 t13 t8,,negative,5
t16 t15 t12 t9 t8 t13,5.0,positive,6
t10 t13 t15 t12 t15 t8,6.0,positive,6
t16 t13 t12 t16 t11 t13,6.0,positive,6
t3 t14 t14 t10 t3 t13,6.0,positive,6
t3 t11 t4 t8 t15 t13,6.0,positive,6
t16 t14 t14 t7 t12 t14,5.0,positive,6
t3 t15 t5 t6 t10 t8,5.0,positive,6
t16 t13 t12 t15 t1 t8,5.0,positive,6
t7 t15 t0 t16 t8 t13,5.0,positive,6
t7 t14 t12 t12 t16 t8,6.0,positive,6
t0 t6 t1 t8 t15 t4,,negative,6
t8 t4 t12 t2 t13 t4,,negative,6
t10 t13 t5 t13 t9 t13,,negative,6
t1 t1 t2 t13 t5 t2,,negative,6
t13 t3 t15 t7 t1 t1,,negative,6
t15 t8 t16 t1 t14 t3,,negative,6
t2 t9 t15 t15 t16 t6,,negative,6
t8 t1 t9 t5 t15 t5,,negative,6
t6 t13 t12 t7 t2 t13,,negative,6
t11 t12 t3 t11 t6 t3,,negative,6
t0 t5 t3 t12 t3 t13 t8,5.0,positive,7
t4 t14 t5 t12 t16 t12 t14,5.0,positive,7
