sample,parse_depth,type,length
t75,,negative,1
t5,,negative,1
t25,,negative,1
t68,,negative,1
t86,,negative,1
t69,,negative,1
t46,,negative,1
t15,,negative,1
t70,,negative,1
t43,,negative,1
t54 t25,2.0,positive,2
t69 t2,2.0,positive,2
t69 t19,2.0,positive,2
t88 t92,,negative,2
t3 t70,,negative,2
t80 t1,,negative,2
t43 t46,,negative,2
t3 t8,,negative,2
t3 t55,,negative,2
t88 t8,,negative,2
t14 t64,,negative,2
t56 t8,,negative,2
t68 t92,,negative,2
t86 t21 t25,3.0,positive,3
t69 t72 t75,3.0,positive,3
t86 t72 t25,3.0,positive,3
t86 t83 t25,3.0,positive,3
t69 t1 t75,3.0,positive,3
t69 t83 t75,3.0,positive,3
t69 t21 t75,3.0,positive,3
t86 t1 t25,3.0,positive,3
t40 t75 t14,,negative,3
t92 t13 t8,,negative,3
t47 t64 t26,,negative,3
t43 t25 t74,,negative,3
t64 t73 t63,,negative,3
t86 t89 t88,,negative,3
t25 t2 t37,,negative,3
t25 t14 t14,,negative,3
t28 t71 t54,,negative,3
t26 t20 t66,,negative,3
t54 t60 t7 t90,4.0,positive,4
t11 t72 t89 t25,4.0,positive,4
t54 t92 t7 t5,4.0,positive,4
t82 t1 t84 t25,4.0,positive,4
t20 t3 t94 t25,4.0,positive,4
t11 t72 t94 t25,4.0,positive,4
t55 t83 t94 t25,4.0,positive,4
t69 t83 t55 t82,4.0,positive,4
t55 t21 t89 t25,4.0,positive,4
t69 t80 t72 t75,4.0,positive,4
t73 t82 t56 t15,,negative,4
t14 t56 t21 t39,,negative,4
t69 t20 t59 t70,,negative,4
t40 t14 t40 t75,,negative,4
t71 t20 t40 t16,,negative,4
t68 t90 t90 t11,,negative,4
t27 t20 t2 t84,,negative,4
t66 t5 t73 t69,,negative,4
t70 t2 t84 t92,,negative,4
t5 t2 t90 t20,,negative,4
t86 t40 t1 t84 t25,5.0,positive,5
t69 t39 t43 t46 t37,5.0,positive,5
t55 t80 t83 t89 t25,5.0,positive,5
t54 t82 t1 t7 t90,5.0,positive,5
t54 t92 t25 t68 t5,5.0,positive,5
t86 t21 t60 t7 t5,4.0,positive,5
t54 t82 t64 t7 t19,5.0,positive,5
t82 t80 t72 t84 t25,5.0,positive,5
t69 t1 t8 t2 t15,5.0,positive,5
t69 t61 t28 t21 t75,5.0,positive,5
t69 t37 t74 t66 t60,,negative,5
t72 t88 t60 t46 t14,,negative,5
t80 t90 t13 t7 t82,,negative,5
t27 t69 t79 t20 t75,,negative,5
t25 t37 t75 t65 t33,,negative,5
t55 t14 t68 t83 t84,,negative,5
t64 t69 t90 t14 t73,,negative,5
t84 t72 t88 t54 t84,,negative,5
t90 t71 t54 t39 t2,,negative,5
t27 t56 t80 t42 t16,,negative,5
t72 t84 t1 t13 t94 t25,5.0,positive,6
t37 t27 t92 t7 t1 t25,5.0,positive,6
t42 t14 t60 t7 t72 t25,5.0,positive,6
t55 t1 t94 t39 t59 t90,4.0,positive,6
t69 t83 t55 t64 t64 t39,6.0,positive,6
t11 t3 t84 t39 t59 t19,4.0,positive,6
