sample,parse_depth,type,length
t27,,negative,1
t11,,negative,1
t5,,negative,1
t14,,negative,1
t26,,negative,1
t12,,negative,1
t10,,negative,1
t17,,negative,1
t28,,negative,1
t19,,negative,1
t18 t28,2.0,positive,2
t28 t18,2.0,positive,2
t18 t0,2.0,positive,2
t18 t27,2.0,positive,2
t18 t6,2.0,positive,2
t6 t18,2.0,positive,2
t23 t0,2.0,positive,2
t18 t7,2.0,positive,2
t23 t27,2.0,positive,2
t18 t2,2.0,positive,2
t4 t2,,negative,2
t5 t20,,negative,2
t18 t20,,negative,2
t26 t21,,negative,2
t12 t29,,negative,2
t17 t0,,negative,2
t4 t17,,negative,2
t11 t3,,negative,2
t20 t11,,negative,2
t24 t29,,negative,2
t9 t14 t8,3.0,positive,3
t11 t20 t18,3.0,positive,3
t23 t20 t6,3.0,positive,3
t28 t19 t2,3.0,positive,3
t18 t11 t21,3.0,positive,3
t9 t19 t27,3.0,positive,3
t2 t5 t28,3.0,positive,3
t16 t19 t2,3.0,positive,3
t18 t17 t7,3.0,positive,3
t24 t11 t2,3.0,positive,3
t16 t12 t24,,negative,3
t17 t2 t14,,negative,3
t16 t4 t8,,negative,3
t8 t28 t26,,negative,3
t4 t11 t25,,negative,3
t7 t7 t12,,negative,3
t20 t21 t25,,negative,3
t8 t27 t5,,negative,3
t0 t25 t4,,negative,3
t2 t3 t29,,negative,3
t23 t19 t7 t28,4.0,positive,4
t21 t20 t18 t4,3.0,positive,4
t17 t28 t21 t18,4.0,positive,4
t11 t20 t27 t20,3.0,positive,4
t11 t6 t20 t27,3.0,positive,4
t27 t23 t18 t9,3.0,positive,4
t23 t5 t16 t28,4.0,positive,4
t10 t6 t11 t18,4.0,positive,4
t18 t10 t10 t28,4.0,positive,4
t23 t28 t18 t27,4.0,positive,4
t17 t8 t0 t29,,negative,4
t2 t7 t25 t25,,negative,4
t23 t0 t2 t7,,negative,4
t11 t28 t3 t12,,negative,4
t8 t14 t12 t14,,negative,4
t27 t11 t4 t2,,negative,4
t16 t4 t12 t16,,negative,4
t8 t17 t6 t19,,negative,4
t12 t19 t11 t27,,negative,4
t16 t17 t20 t26,,negative,4
t6 t12 t18 t28 t19,5.0,positive,5
t26 t7 t11 t11 t17,4.0,positive,5
t16 t20 t27 t24 t27,4.0,positive,5
t27 t26 t19 t21 t27,5.0,positive,5
t27 t20 t27 t16 t16,4.0,positive,5
t18 t26 t5 t0 t18,4.0,positive,5
t28 t5 t23 t28 t20,4.0,positive,5
t0 t6 t23 t27 t18,5.0,positive,5
t2 t16 t23 t16 t6,5.0,positive,5
t18 t5 t19 t18 t29,5.0,positive,5
t23 t16 t8 t11 t25,,negative,5
t23 t29 t0 t26 t9,,negative,5
t25 t24 t14 t6 t10,,negative,5
t16 t25 t8 t0 t10,,negative,5
t14 t11 t24 t3 t7,,negative,5
t28 t28 t24 t29 t28,,negative,5
t8 t21 t27 t16 t0,,negative,5
t9 t28 t8 t18 t4,,negative,5
t10 t10 t17 t23 t20,,negative,5
