sample,parse_depth,type,length
t51,,negative,1
t71,,negative,1
t8,,negative,1
t5,,negative,1
t78,,negative,1
t58,,negative,1
t43,,negative,1
t44,,negative,1
t80,,negative,1
t0,,negative,1
t73 t67,2.0,positive,2
t24 t51,2.0,positive,2
t10 t12,2.0,positive,2
t5 t12,2.0,positive,2
t71 t42,2.0,positive,2
t79 t12,2.0,positive,2
t36 t42,2.0,positive,2
t4 t46,2.0,positive,2
t64 t67,2.0,positive,2
t36 t51,2.0,positive,2
t40 t5,,negative,2
t46 t52,,negative,2
t51 t74,,negative,2
t13 t2,,negative,2
t0 t12,,negative,2
t66 t52,,negative,2
t76 t4,,negative,2
t0 t8,,negative,2
t58 t5,,negative,2
t46 t12,,negative,2
t52 t55 t42,3.0,positive,3
t42 t84 t73,3.0,positive,3
t52 t82 t46,3.0,positive,3
t78 t0 t67,3.0,positive,3
t51 t17 t73,3.0,positive,3
t71 t17 t42,3.0,positive,3
t36 t54 t80,3.0,positive,3
t66 t0 t67,3.0,positive,3
t36 t58 t42,3.0,positive,3
t66 t58 t46,3.0,positive,3
t46 t10 t58,,negative,3
t8 t8 t42,,negative,3
t68 t41 t55,,negative,3
t69 t80 t84,,negative,3
t5 t73 t10,,negative,3
t8 t82 t76,,negative,3
t51 t10 t40,,negative,3
t82 t12 t24,,negative,3
t63 t46 t50,,negative,3
t51 t41 t82,,negative,3
t2 t46 t51 t73,4.0,positive,4
t80 t84 t0 t80,4.0,positive,4
t51 t73 t51 t42,4.0,positive,4
t43 t73 t46 t80,4.0,positive,4
t71 t80 t42 t80,4.0,positive,4
t50 t46 t67 t80,4.0,positive,4
t71 t42 t42 t42,4.0,positive,4
t40 t42 t46 t12,4.0,positive,4
t43 t73 t73 t67,4.0,positive,4
t43 t80 t51 t51,4.0,positive,4
t74 t68 t71 t4,,negative,4
t12 t12 t52 t51,,negative,4
t58 t44 t69 t47,,negative,4
t76 t69 t63 t17,,negative,4
t24 t44 t79 t55,,negative,4
t80 t63 t12 t52,,negative,4
t36 t11 t73 t82,,negative,4
t47 t68 t73 t69,,negative,4
t36 t71 t79 t40,,negative,4
t11 t43 t68 t11,,negative,4
t42 t42 t80 t54 t80,5.0,positive,5
t73 t80 t42 t54 t73,5.0,positive,5
t12 t67 t46 t55 t51,5.0,positive,5
t46 t80 t12 t54 t67,5.0,positive,5
t80 t42 t12 t47 t80,5.0,positive,5
t42 t12 t67 t0 t73,5.0,positive,5
t46 t12 t67 t13 t67,5.0,positive,5
t67 t12 t80 t55 t73,5.0,positive,5
t42 t73 t12 t0 t42,5.0,positive,5
t46 t12 t51 t55 t73,5.0,positive,5
t71 t52 t2 t84 t71,,negative,5
t55 t46 t43 t58 t76,,negative,5
t2 t2 t50 t4 t80,,negative,5
t17 t0 t46 t71 t4,,negative,5
t8 t82 t73 t78 t0,,negative,5
t0 t24 t5 t84 t24,,negative,5
t55 t82 t71 t46 t13,,negative,5
t50 t82 t63 t63 t68,,negative,5
t46 t82 t68 t12 t0,,negative,5
t13 t69 t67 t73 t47,,negative,5
t51 t79 t2 t47 t11 t40,,negative,6
t0 t46 t17 t58 t46 t74,,negative,6
t63 t46 t55 t43 t69 t11,,negative,6
t50 t76 t67 t4 t58 t67,,negative,6
t82 t76 t47 t36 t2 t78,,negative,6
t24 t55 t55 t17 t51 t58,,negative,6
t78 t66 t46 t68 t0 t46,,negative,6
t12 t73 t55 t0 t44 t41,,negative,6
t79 t8 t44 t69 t36 t79,,negative,6
t69 t73 t47 t64 t69 t64,,negative,6
t64 t82 t78 t64 t0 t84 t84,,negative,7
t58 t68 t64 t47 t73 t80 t84,,negative,7
t58 t76 t41 t76 t44 t42 t11,,negative,7
t12 t13 t79 t78 t67 t41 t58,,negative,7
t8 t54 t13 t80 t58 t40 t67,,negative,7
t76 t5 t64 t80 t71 t12 t73,,negative,7
t46 t73 t63 t80 t68 t58 t17,,negative,7
t64 t42 t55 t0 t42 t47 t68,,negative,7
t40 t10 t63 t36 t54 t13 t73,,negative,7
t63 t73 t0 t13 t47 t46 t79,,negative,7
t55 t71 t67 t84 t47 t80 t36 t40,,negative,8
t73 t0 t68 t13 t13 t68 t84 t52,,negative,8
t68 t41 t10 t63 t8 t10 t78 t5,,negative,8
t69 t8 t13 t50 t76 t47 t55 t64,,negative,8
t63 t40 t71 t68 t84 t42 t40 t58,,negative,8
t41 t8 t2 t55 t44 t80 t42 t73,,negative,8
t5 t43 t12 t50 t82 t24 t66 t17,,negative,8
t80 t11 t4 t13 t68 t2 t5 t4,,negative,8
t52 t67 t11 t4 t82 t50 t64 t66,,negative,8
t51 t13 t42 t54 t79 t41 t5 t17,,negative,8
t2 t82 t47 t54 t69 t74 t41 t71 t80,,negative,9
t78 t0 t24 t50 t24 t76 t66 t13 t66,,negative,9
t68 t40 t71 t40 t67 t40 t58 t41 t8,,negative,9
t0 t36 t84 t44 t58 t64 t58 t42 t44,,negative,9
t84 t10 t0 t79 t68 t44 t13 t80 t17,,negative,9
t0 t80 t11 t80 t54 t52 t79 t13 t67,,negative,9
t46 t58 t43 t12 t67 t51 t78 t51 t63,,negative,9
t82 t46 t82 t73 t54 t5 t67 t47 t55,,negative,9
t13 t71 t11 t80 t66 t43 t2 t41 t68,,negative,9
t74 t55 t2 t0 t11 t71 t50 t55 t24,,negative,9
t78 t79 t4 t58 t78 t74 t2 t10 t5 t64,,negative,10
t17 t46 t82 t64 t66 t11 t55 t8 t40 t12,,negative,10
t82 t54 t66 t68 t66 t66 t41 t12 t13 t11,,negative,10
t58 t8 t52 t64 t44 t80 t64 t76 t63 t42,,negative,10
t47 t55 t71 t76 t13 t50 t84 t82 t44 t42,,negative,10
t79 t41 t64 t36 t69 t11 t76 t54 t67 t80,,negative,10
t11 t42 t12 t74 t78 t80 t17 t0 t4 t74,,negative,10
t68 t10 t64 t71 t63 t66 t66 t71 t44 t82,,negative,10
t52 t52 t13 t69 t0 t58 t13 t17 t10 t5,,negative,10
t8 t78 t24 t36 t5 t55 t79 t8 t79 t55,,negative,10
t0 t11 t74 t58 t68 t73 t43 t4 t84 t12 t44,,negative,11
t63 t40 t79 t63 t79 t74 t78 t67 t10 t84 t8,,negative,11
t2 t84 t12 t69 t69 t68 t80 t76 t84 t58 t80,,negative,11
t64 t42 t84 t55 t24 t63 t71 t0 t52 t50 t2,,negative,11
t43 t82 t44 t17 t82 t76 t8 t10 t13 t79 t69,,negative,11
t71 t13 t54 t52 t5 t67 t40 t73 t40 t51 t2,,negative,11
t55 t73 t54 t66 t84 t78 t66 t12 t58 t74 t82,,negative,11
t36 t13 t74 t67 t17 t11 t4 t36 t44 t5 t67,,negative,11
t4 t10 t76 t10 t67 t10 t50 t80 t63 t58 t82,,negative,11
t41 t17 t8 t36 t84 t40 t79 t55 t54 t43 t44,,negative,11
t58 t47 t51 t12 t0 t82 t63 t84 t84 t8 t12 t17,,negative,12
t69 t43 t40 t4 t71 t36 t44 t40 t68 t71 t63 t0,,negative,12
t68 t50 t43 t11 t5 t68 t2 t67 t40 t68 t80 t8,,negative,12
t84 t10 t67 t46 t79 t40 t2 t54 t78 t41 t84 t10,,negative,12
t84 t40 t67 t11 t68 t40 t44 t8 t50 t4 t42 t5,,negative,12
t50 t50 t44 t43 t5 t78 t68 t8 t41 t63 t71 t54,,negative,12
t47 t74 t80 t41 t73 t64 t4 t58 t40 t41 t4 t5,,negative,12
t68 t80 t79 t47 t5 t44 t41 t10 t0 t17 t54 t80,,negative,12
t51 t54 t80 t78 t44 t40 t82 t58 t40 t17 t8 t73,,negative,12
t63 t69 t74 t69 t5 t64 t52 t41 t73 t63 t80 t58,,negative,12
t71 t0 t54 t10 t79 t46 t78 t73 t8 t79 t47 t10 t79,,negative,13
t69 t55 t64 t82 t63 t10 t82 t54 t2 t5 t67 t47 t80,,negative,13
t40 t79 t47 t50 t8 t76 t55 t84 t71 t54 t44 t51 t44,,negative,13
t82 t36 t12 t41 t78 t66 t42 t55 t54 t80 t8 t80 t84,,negative,13
t8 t78 t58 t74 t58 t8 t2 t42 t69 t44 t46 t55 t78,,negative,13
t52 t66 t47 t55 t11 t71 t84 t69 t11 t36 t47 t44 t10,,negative,13
t64 t76 t71 t55 t79 t5 t46 t84 t2 t71 t74 t58 t51,,negative,13
t0 t67 t2 t76 t73 t82 t47 t73 t8 t54 t4 t76 t10,,negative,13
t79 t55 t58 t52 t10 t63 t52 t78 t4 t0 t44 t68 t17,,negative,13
t73 t50 t82 t79 t71 t41 t52 t68 t0 t84 t24 t52 t44,,negative,13
t68 t58 t66 t11 t73 t17 t82 t42 t46 t50 t54 t79 t52 t0,,negative,14
t63 t40 t12 t74 t66 t79 t73 t74 t73 t0 t52 t84 t84 t10,,negative,14
t11 t0 t69 t50 t40 t44 t36 t43 t8 t44 t17 t24 t63 t10,,negative,14
t36 t13 t76 t51 t4 t63 t8 t47 t51 t43 t66 t84 t68 t47,,negative,14
t12 t11 t43 t78 t80 t76 t50 t82 t80 t79 t67 t10 t63 t68,,negative,14
t74 t66 t5 t47 t44 t82 t66 t51 t47 t55 t2 t44 t41 t2,,negative,14
t40 t66 t68 t10 t11 t58 t76 t44 t54 t84 t0 t46 t74 t54,,negative,14
t69 t10 t80 t55 t42 t71 t68 t24 t73 t54 t10 t73 t12 t10,,negative,14
t40 t52 t73 t76 t82 t47 t50 t66 t58 t84 t11 t54 t58 t11,,negative,14
t82 t41 t63 t43 t54 t64 t43 t52 t55 t54 t50 t17 t12 t12,,negative,14
t24 t36 t2 t41 t66 t51 t63 t76 t68 t78 t44 t76 t67 t12 t2,,negative,15
t71 t52 t66 t44 t78 t58 t54 t42 t41 t51 t42 t41 t64 t79 t24,,negative,15
t73 t82 t74 t66 t46 t51 t44 t40 t73 t80 t50 t50 t11 t74 t42,,negative,15
t24 t40 t12 t55 t78 t10 t46 t11 t63 t46 t8 t58 t71 t63 t64,,negative,15
t8 t80 t74 t51 t8 t40 t12 t36 t58 t67 t64 t76 t63 t41 t82,,negative,15
t54 t58 t63 t84 t69 t41 t84 t5 t55 t82 t55 t42 t11 t52 t54,,negative,15
t8 t71 t12 t11 t4 t5 t13 t8 t11 t71 t43 t5 t46 t79 t63,,negative,15
t79 t80 t40 t11 t52 t12 t40 t36 t79 t54 t0 t69 t24 t79 t67,,negative,15
t46 t66 t2 t42 t5 t46 t44 t40 t0 t74 t73 t2 t44 t64 t63,,negative,15
t13 t84 t68 t12 t5 t47 t46 t80 t51 t12 t36 t73 t41 t71 t71,,negative,15
t42 t69 t40 t64 t44 t69 t69 t51 t4 t68 t8 t51 t55 t80 t11 t42,,negative,16
t41 t44 t84 t0 t63 t63 t58 t76 t74 t40 t52 t67 t54 t78 t67 t66,,negative,16
t52 t13 t51 t0 t82 t55 t63 t55 t52 t58 t74 t47 t79 t76 t52 t82,,negative,16
t4 t41 t42 t11 t41 t46 t24 t0 t10 t41 t78 t47 t50 t4 t71 t5,,negative,16
t84 t2 t0 t5 t42 t47 t80 t80 t46 t44 t63 t79 t8 t69 t44 t64,,negative,16
t4 t54 t76 t74 t68 t24 t82 t80 t78 t73 t10 t68 t2 t36 t2 t50,,negative,16
t12 t46 t10 t55 t10 t42 t69 t68 t82 t13 t42 t13 t41 t47 t63 t67,,negative,16
t64 t8 t0 t43 t0 t17 t84 t80 t46 t78 t79 t78 t69 t55 t24 t13,,negative,16
t13 t64 t58 t17 t64 t52 t43 t76 t2 t55 t36 t50 t80 t66 t71 t54,,negative,16
t64 t68 t58 t71 t10 t0 t46 t51 t73 t4 t2 t82 t46 t8 t44 t47,,negative,16
t42 t8 t68 t13 t41 t10 t40 t2 t11 t54 t52 t42 t64 t63 t51 t8 t44,,negative,17
t71 t80 t58 t12 t17 t79 t84 t51 t41 t13 t17 t50 t46 t46 t82 t4 t4,,negative,17
t41 t44 t79 t73 t44 t44 t64 t74 t63 t78 t51 t54 t4 t42 t58 t58 t13,,negative,17
t12 t10 t52 t10 t40 t58 t8 t2 t55 t71 t73 t12 t73 t17 t79 t52 t54,,negative,17
t78 t12 t50 t52 t50 t12 t52 t44 t8 t82 t64 t82 t66 t64 t46 t40 t84,,negative,17
t69 t52 t69 t54 t84 t54 t41 t71 t42 t5 t42 t73 t66 t50 t58 t52 t69,,negative,17
t12 t80 t76 t36 t69 t36 t2 t63 t4 t58 t76 t69 t44 t67 t84 t80 t84,,negative,17
t80 t0 t82 t84 t11 t44 t46 t71 t12 t50 t44 t46 t12 t67 t36 t24 t80,,negative,17
t2 t46 t82 t43 t50 t43 t55 t43 t74 t5 t80 t10 t63 t69 t24 t17 t55,,negative,17
t10 t80 t76 t0 t17 t64 t47 t71 t67 t11 t80 t13 t71 t2 t46 t52 t2,,negative,17
t0 t46 t55 t78 t43 t42 t36 t54 t12 t43 t17 t24 t84 t74 t12 t68 t52 t47,,negative,18
t63 t63 t63 t55 t79 t8 t4 t52 t17 t0 t41 t67 t79 t41 t24 t69 t41 t24,,negative,18
t50 t8 t84 t41 t0 t74 t78 t13 t24 t17 t8 t66 t76 t76 t80 t2 t12 t78,,negative,18
t50 t73 t47 t63 t10 t46 t8 t64 t69 t64 t64 t51 t71 t67 t10 t46 t41 t43,,negative,18
t44 t42 t12 t2 t46 t10 t41 t79 t36 t47 t74 t4 t13 t76 t11 t11 t82 t4,,negative,18
t71 t40 t0 t8 t52 t12 t82 t2 t74 t67 t76 t64 t4 t63 t24 t10 t24 t80,,negative,18
t78 t54 t5 t55 t52 t11 t73 t58 t58 t5 t69 t78 t5 t69 t2 t69 t69 t76,,negative,18
t52 t71 t78 t4 t74 t47 t24 t0 t82 t82 t4 t36 t51 t42 t79 t41 t13 t66,,negative,18
t54 t73 t74 t69 t66 t78 t69 t80 t47 t10 t52 t74 t46 t78 t82 t43 t69 t74,,negative,18
t17 t66 t54 t84 t43 t8 t78 t5 t74 t12 t52 t51 t76 t4 t42 t13 t50 t79,,negative,18
t10 t5 t24 t51 t66 t80 t76 t41 t46 t78 t66 t76 t43 t4 t71 t69 t84 t41 t12,,negative,19
t43 t50 t76 t68 t17 t47 t47 t68 t46 t66 t2 t71 t41 t43 t43 t51 t47 t24 t47,,negative,19
t63 t11 t66 t8 t58 t82 t84 t51 t55 t68 t67 t41 t47 t43 t71 t80 t76 t84 t76,,negative,19
t40 t55 t47 t0 t54 t67 t4 t73 t67 t4 t73 t43 t24 t43 t55 t13 t13 t52 t79,,negative,19
t50 t79 t36 t41 t2 t41 t64 t51 t64 t43 t17 t50 t82 t74 t42 t63 t13 t13 t78,,negative,19
t13 t43 t78 t64 t64 t76 t71 t40 t4 t12 t52 t24 t58 t8 t84 t11 t84 t71 t74,,negative,19
t0 t17 t5 t84 t63 t79 t4 t74 t36 t80 t71 t36 t69 t74 t78 t84 t69 t50 t84,,negative,19
t80 t47 t74 t73 t76 t40 t41 t46 t73 t58 t24 t68 t84 t47 t51 t43 t74 t82 t79,,negative,19
t73 t79 t66 t73 t71 t66 t68 t76 t10 t76 t76 t46 t36 t11 t76 t43 t36 t69 t54,,negative,19
t42 t12 t17 t71 t55 t4 t73 t64 t4 t84 t46 t43 t2 t64 t44 t8 t76 t69 t42,,negative,19
t12 t42 t8 t40 t67 t2 t73 t41 t47 t68 t5 t73 t73 t36 t78 t8 t74 t68 t43 t67,,negative,20
t44 t64 t78 t55 t58 t46 t11 t5 t10 t12 t12 t69 t66 t68 t46 t51 t54 t46 t11 t76,,negative,20
t84 t64 t17 t55 t76 t73 t44 t50 t55 t84 t76 t43 t66 t17 t40 t78 t2 t63 t84 t42,,negative,20
t2 t36 t0 t73 t46 t73 t36 t78 t84 t8 t78 t74 t58 t0 t41 t44 t58 t52 t40 t54,,negative,20
t71 t67 t41 t12 t68 t73 t5 t5 t80 t54 t4 t4 t78 t0 t44 t46 t58 t41 t79 t40,,negative,20
t36 t71 t79 t82 t55 t58 t13 t50 t68 t24 t43 t13 t68 t79 t40 t5 t24 t58 t71 t52,,negative,20
t43 t40 t17 t76 t55 t46 t47 t84 t68 t8 t8 t2 t12 t17 t71 t17 t73 t47 t10 t11,,negative,20
t84 t66 t12 t52 t63 t41 t12 t64 t44 t55 t41 t80 t10 t52 t67 t11 t12 t5 t55 t41,,negative,20
t47 t52 t66 t84 t17 t47 t2 t78 t68 t73 t67 t12 t84 t79 t8 t74 t44 t76 t11 t11,,negative,20
t42 t42 t80 t13 t8 t24 t13 t43 t0 t71 t13 t71 t73 t84 t40 t47 t55 t74 t43 t54,,negative,20
t64 t8 t17 t51 t79 t80 t66 t36 t43 t17 t54 t40 t68 t43 t40 t69 t63 t12 t80 t17 t40,,negative,21
t2 t58 t42 t52 t17 t4 t73 t76 t51 t74 t11 t0 t17 t40 t24 t2 t82 t12 t73 t84 t13,,negative,21
t78 t73 t82 t51 t5 t12 t74 t84 t46 t11 t84 t80 t46 t58 t2 t52 t68 t41 t69 t66 t42,,negative,21
t69 t74 t43 t8 t80 t4 t44 t11 t43 t36 t69 t54 t76 t44 t12 t13 t69 t17 t68 t50 t50,,negative,21
t54 t79 t46 t8 t17 t66 t58 t51 t73 t66 t42 t58 t0 t66 t67 t40 t79 t84 t5 t10 t50,,negative,21
