sample,parse_depth,type,length
t27,,negative,1
t47,,negative,1
t48,,negative,1
t2,,negative,1
t4,,negative,1
t18,,negative,1
t21,,negative,1
t15,,negative,1
t11,,negative,1
t1,,negative,1
t29 t54,,negative,2
t32 t33,,negative,2
t26 t34,,negative,2
t32 t47,,negative,2
t8 t17,,negative,2
t12 t6,,negative,2
t19 t49,,negative,2
t21 t55,,negative,2
t56 t4,,negative,2
t39 t26,,negative,2
t8 t6 t48,,negative,3
t32 t15 t25,,negative,3
t4 t2 t17,,negative,3
t26 t26 t4,,negative,3
t60 t11 t16,,negative,3
t32 t21 t39,,negative,3
t30 t23 t19,,negative,3
t25 t39 t56,,negative,3
t39 t26 t37,,negative,3
t11 t36 t20,,negative,3
t37 t16 t56 t12,4.0,positive,4
t37 t16 t25 t12,4.0,positive,4
t29 t4 t32 t34,,negative,4
t39 t52 t44 t28,,negative,4
t38 t6 t54 t36,,negative,4
t1 t55 t20 t19,,negative,4
t32 t15 t8 t36,,negative,4
t27 t23 t25 t17,,negative,4
t20 t2 t20 t57,,negative,4
t30 t21 t23 t49,,negative,4
t48 t56 t47 t53,,negative,4
t2 t20 t55 t29,,negative,4
t37 t16 t56 t48 t1,4.0,positive,5
t37 t16 t25 t48 t1,4.0,positive,5
t37 t16 t25 t28 t52,4.0,positive,5
t37 t16 t25 t2 t27,4.0,positive,5
t37 t16 t56 t2 t27,4.0,positive,5
t37 t16 t25 t11 t52,4.0,positive,5
t37 t16 t56 t11 t52,4.0,positive,5
t37 t16 t56 t28 t52,4.0,positive,5
t37 t53 t19 t26 t4,,negative,5
t27 t26 t29 t6 t36,,negative,5
t23 t52 t52 t39 t33,,negative,5
t36 t17 t38 t36 t9,,negative,5
t47 t38 t23 t36 t19,,negative,5
t47 t54 t39 t25 t19,,negative,5
t39 t20 t12 t37 t21,,negative,5
t56 t37 t25 t33 t54,,negative,5
t48 t33 t2 t47 t4,,negative,5
t28 t12 t33 t20 t32,,negative,5
t54 t27 t18 t16 t25 t12,4.0,positive,6
t37 t16 t25 t29 t28 t6,5.0,positive,6
t37 t16 t25 t19 t28 t6,5.0,positive,6
t37 t16 t56 t4 t44 t27,5.0,positive,6
t37 t16 t25 t30 t44 t27,5.0,positive,6
t37 t16 t25 t19 t11 t6,5.0,positive,6
t6 t27 t18 t16 t56 t12,4.0,positive,6
t37 t16 t56 t15 t11 t27,5.0,positive,6
t37 t16 t56 t19 t11 t60,5.0,positive,6
t37 t16 t56 t29 t28 t60,5.0,positive,6
t52 t44 t52 t39 t26 t2,,negative,6
t56 t56 t26 t12 t49 t1,,negative,6
t56 t52 t37 t49 t57 t28,,negative,6
t21 t23 t30 t47 t28 t48,,negative,6
t48 t12 t53 t36 t55 t56,,negative,6
t52 t38 t56 t19 t25 t48,,negative,6
t15 t15 t44 t18 t25 t29,,negative,6
t34 t8 t34 t1 t26 t2,,negative,6
t23 t55 t9 t44 t1 t36,,negative,6
t56 t9 t26 t33 t21 t53,,negative,6
