sample,parse_depth,type,length
t61,,negative,1
t11,,negative,1
t28,,negative,1
t15,,negative,1
t20,,negative,1
t67,,negative,1
t84,,negative,1
t65,,negative,1
t57,,negative,1
t44,,negative,1
t9 t15,2.0,positive,2
t9 t40,2.0,positive,2
t42 t15,2.0,positive,2
t42 t40,2.0,positive,2
t11 t81,,negative,2
t67 t15,,negative,2
t11 t28,,negative,2
t67 t17,,negative,2
t15 t68,,negative,2
t43 t81,,negative,2
t17 t48,,negative,2
t63 t84,,negative,2
t28 t62,,negative,2
t48 t15,,negative,2
t63 t83 t15,3.0,positive,3
t9 t20 t15,3.0,positive,3
t63 t62 t40,3.0,positive,3
t42 t12 t40,3.0,positive,3
t9 t65 t15,3.0,positive,3
t63 t83 t40,3.0,positive,3
t63 t62 t15,3.0,positive,3
t42 t65 t40,3.0,positive,3
t9 t65 t40,3.0,positive,3
t42 t20 t40,3.0,positive,3
t30 t75 t17,,negative,3
t33 t55 t15,,negative,3
t9 t71 t43,,negative,3
t40 t48 t33,,negative,3
t12 t9 t44,,negative,3
t11 t44 t21,,negative,3
t83 t63 t30,,negative,3
t81 t33 t67,,negative,3
t28 t32 t0,,negative,3
t75 t42 t30,,negative,3
t55 t61 t62 t40,4.0,positive,4
t63 t83 t20 t15,3.0,positive,4
t63 t83 t12 t15,3.0,positive,4
t42 t20 t65 t15,4.0,positive,4
t55 t83 t62 t40,4.0,positive,4
t9 t20 t20 t40,4.0,positive,4
t9 t12 t65 t15,4.0,positive,4
t9 t67 t62 t40,4.0,positive,4
t9 t12 t12 t40,4.0,positive,4
t63 t57 t12 t15,3.0,positive,4
t68 t32 t83 t81,,negative,4
t9 t40 t20 t71,,negative,4
t71 t20 t17 t28,,negative,4
t62 t32 t15 t75,,negative,4
t71 t11 t83 t20,,negative,4
t12 t9 t62 t15,,negative,4
t33 t12 t17 t28,,negative,4
t44 t42 t62 t2,,negative,4
t40 t71 t12 t32,,negative,4
t30 t83 t33 t63,,negative,4
t55 t61 t62 t65 t15,4.0,positive,5
t42 t20 t12 t65 t40,5.0,positive,5
t42 t12 t12 t65 t15,5.0,positive,5
t21 t83 t62 t65 t15,4.0,positive,5
t21 t61 t32 t62 t40,5.0,positive,5
t63 t83 t62 t32 t15,5.0,positive,5
t42 t67 t57 t65 t40,4.0,positive,5
t21 t83 t83 t62 t15,5.0,positive,5
t55 t61 t33 t62 t40,5.0,positive,5
t9 t20 t20 t20 t15,5.0,positive,5
t43 t20 t42 t68 t65,,negative,5
t43 t83 t62 t12 t33,,negative,5
t57 t20 t61 t32 t43,,negative,5
t30 t57 t12 t30 t84,,negative,5
t75 t42 t20 t17 t40,,negative,5
t40 t84 t12 t40 t81,,negative,5
t42 t40 t68 t20 t67,,negative,5
t15 t21 t28 t43 t40,,negative,5
t33 t55 t33 t67 t0,,negative,5
t21 t21 t17 t42 t57,,negative,5
t63 t83 t67 t83 t12 t15,5.0,positive,6
t55 t32 t62 t40 t0 t40,6.0,positive,6
t61 t62 t12 t57 t20 t40,5.0,positive,6
t21 t33 t55 t48 t28 t40,6.0,positive,6
t9 t28 t48 t62 t55 t42,6.0,positive,6
t62 t55 t33 t67 t21 t43,5.0,positive,6
t62 t21 t2 t55 t48 t81,5.0,positive,6
t62 t55 t32 t67 t55 t43,5.0,positive,6
t62 t62 t11 t0 t61 t62,5.0,positive,6
t62 t55 t71 t81 t61 t62,5.0,positive,6
t40 t0 t68 t11 t0 t28,,negative,6
t67 t68 t20 t71 t17 t32,,negative,6
t81 t63 t71 t42 t48 t42,,negative,6
t83 t32 t40 t61 t33 t67,,negative,6
t83 t2 t75 t68 t65 t33,,negative,6
t61 t55 t84 t42 t20 t48,,negative,6
t32 t44 t81 t42 t55 t84,,negative,6
t28 t63 t9 t84 t65 t62,,negative,6
t71 t33 t20 t28 t28 t44,,negative,6
t44 t71 t20 t57 t30 t75,,negative,6
t81 t48 t62 t55 t83 t61 t62,6.0,positive,7
t33 t21 t48 t0 t12 t62 t15,7.0,positive,7
t21 t20 t81 t67 t55 t43 t15,6.0,positive,7
t30 t83 t21 t32 t63 t62 t15,6.0,positive,7
t75 t61 t62 t40 t61 t62 t40,6.0,positive,7
t33 t67 t21 t0 t65 t57 t15,7.0,positive,7
t32 t62 t40 t28 t20 t62 t15,7.0,positive,7
t42 t67 t62 t67 t83 t12 t40,6.0,positive,7
t62 t30 t61 t2 t21 t71 t28,5.0,positive,7
t21 t33 t55 t71 t30 t28 t15,7.0,positive,7
t43 t42 t30 t12 t68 t17 t12,,negative,7
t48 t33 t67 t67 t30 t68 t48,,negative,7
t40 t75 t68 t9 t15 t44 t44,,negative,7
t32 t44 t62 t44 t2 t67 t0,,negative,7
t55 t44 t42 t83 t15 t0 t12,,negative,7
t28 t61 t57 t9 t2 t43 t12,,negative,7
t9 t75 t20 t81 t33 t0 t81,,negative,7
t67 t42 t42 t42 t63 t71 t84,,negative,7
t61 t57 t9 t11 t48 t28 t28,,negative,7
t83 t75 t63 t63 t40 t55 t30,,negative,7
t75 t40 t42 t67 t75 t61 t62 t15,6.0,positive,8
t55 t2 t67 t55 t30 t30 t43 t40,8.0,positive,8
t62 t67 t21 t43 t2 t55 t48 t43,5.0,positive,8
t62 t67 t55 t43 t83 t67 t55 t28,5.0,positive,8
t84 t15 t75 t2 t21 t71 t28 t40,6.0,positive,8
t21 t33 t21 t48 t30 t81 t12 t15,7.0,positive,8
