sample,parse_depth,type,length
t31,,negative,1
t37,,negative,1
t52,,negative,1
t53,,negative,1
t81,,negative,1
t75,,negative,1
t36,,negative,1
t4,,negative,1
t70,,negative,1
t79,,negative,1
t43 t18,2.0,positive,2
t43 t56,2.0,positive,2
t71 t18,2.0,positive,2
t75 t18,2.0,positive,2
t71 t56,2.0,positive,2
t75 t56,2.0,positive,2
t67 t16,2.0,positive,2
t69 t34,,negative,2
t11 t50,,negative,2
t3 t34,,negative,2
t43 t48,,negative,2
t4 t23,,negative,2
t43 t34,,negative,2
t23 t11,,negative,2
t37 t75,,negative,2
t19 t71,,negative,2
t6 t4,,negative,2
t67 t67 t69,3.0,positive,3
t67 t67 t31,3.0,positive,3
t26 t67 t52,,negative,3
t37 t18 t71,,negative,3
t75 t16 t75,,negative,3
t34 t59 t34,,negative,3
t14 t48 t59,,negative,3
t75 t53 t67,,negative,3
t50 t36 t26,,negative,3
t75 t4 t11,,negative,3
t67 t69 t50,,negative,3
t67 t29 t75,,negative,3
t23 t81 t79 t56,4.0,positive,4
t23 t81 t26 t56,4.0,positive,4
t23 t36 t6 t18,4.0,positive,4
t19 t81 t26 t18,4.0,positive,4
t19 t81 t6 t18,4.0,positive,4
t67 t67 t81 t36,4.0,positive,4
t23 t36 t26 t56,4.0,positive,4
t23 t36 t26 t18,4.0,positive,4
t19 t37 t79 t56,4.0,positive,4
t67 t67 t37 t81,4.0,positive,4
t67 t6 t19 t53,,negative,4
t59 t48 t34 t36,,negative,4
t48 t37 t14 t37,,negative,4
t29 t19 t37 t29,,negative,4
t2 t18 t34 t67,,negative,4
t19 t41 t67 t34,,negative,4
t79 t26 t26 t59,,negative,4
t34 t2 t79 t79,,negative,4
t6 t36 t52 t26,,negative,4
t50 t56 t48 t43,,negative,4
t43 t41 t81 t34 t31,4.0,positive,5
t75 t41 t37 t34 t69,4.0,positive,5
t75 t16 t67 t16 t2,5.0,positive,5
t43 t41 t81 t14 t31,4.0,positive,5
t75 t41 t37 t14 t31,4.0,positive,5
t4 t67 t31 t79 t18,5.0,positive,5
t43 t70 t67 t70 t2,5.0,positive,5
t4 t11 t16 t26 t18,5.0,positive,5
t75 t41 t81 t14 t31,4.0,positive,5
t4 t11 t16 t79 t56,5.0,positive,5
t26 t75 t43 t67 t16,,negative,5
t31 t70 t53 t2 t29,,negative,5
t48 t69 t53 t48 t19,,negative,5
t41 t59 t26 t37 t67,,negative,5
t18 t41 t59 t34 t11,,negative,5
t52 t11 t70 t48 t67,,negative,5
t53 t53 t71 t29 t34,,negative,5
t37 t56 t48 t4 t41,,negative,5
t43 t59 t79 t56 t37,,negative,5
t75 t36 t59 t56 t81,,negative,5
t75 t2 t67 t31 t37 t2,6.0,positive,6
t4 t67 t81 t37 t59 t56,6.0,positive,6
t23 t81 t6 t41 t36 t2,4.0,positive,6
t75 t41 t81 t34 t37 t37,5.0,positive,6
t75 t41 t37 t34 t37 t81,5.0,positive,6
t34 t16 t4 t16 t6 t18,5.0,positive,6
t19 t36 t26 t41 t81 t2,4.0,positive,6
t75 t16 t67 t16 t34 t69,5.0,positive,6
t71 t50 t16 t14 t37 t81,5.0,positive,6
