sample,parse_depth,type,length
t5,,negative,1
t8,,negative,1
t6,,negative,1
t7,,negative,1
t0,,negative,1
t9,,negative,1
t1,,negative,1
t2,,negative,1
t7 t6,2.0,positive,2
t0 t6,2.0,positive,2
t8 t6,2.0,positive,2
t8 t5,,negative,2
t8 t0,,negative,2
t0 t1,,negative,2
t2 t6,,negative,2
t0 t5,,negative,2
t1 t1,,negative,2
t6 t6,,negative,2
t5 t2,,negative,2
t1 t0,,negative,2
t6 t1,,negative,2
t7 t2 t2,3.0,positive,3
t0 t7 t2,3.0,positive,3
t8 t7 t5,3.0,positive,3
t0 t2 t0,3.0,positive,3
t7 t7 t0,3.0,positive,3
t7 t2 t5,3.0,positive,3
t0 t2 t2,3.0,positive,3
t8 t2 t5,3.0,positive,3
t8 t2 t2,3.0,positive,3
t7 t7 t2,3.0,positive,3
t9 t7 t5,,negative,3
t6 t0 t2,,negative,3
t1 t5 t7,,negative,3
t2 t0 t5,,negative,3
t8 t1 t8,,negative,3
t9 t5 t6,,negative,3
t5 t8 t9,,negative,3
t2 t5 t9,,negative,3
t5 t9 t5,,negative,3
t5 t0 t7,,negative,3
t7 t8 t6 t8,4.0,positive,4
t7 t5 t2 t0,4.0,positive,4
t7 t8 t6 t7,4.0,positive,4
t0 t0 t2 t0,4.0,positive,4
t0 t8 t6 t7,4.0,positive,4
t8 t1 t2 t0,4.0,positive,4
t8 t8 t6 t0,4.0,positive,4
t7 t8 t6 t0,4.0,positive,4
t8 t5 t2 t0,4.0,positive,4
t9 t0 t5 t6,4.0,positive,4
t1 t2 t2 t0,,negative,4
t9 t8 t1 t8,,negative,4
t1 t6 t0 t7,,negative,4
t9 t9 t6 t8,,negative,4
t2 t5 t6 t9,,negative,4
t1 t9 t6 t9,,negative,4
t2 t6 t1 t7,,negative,4
t2 t1 t7 t2,,negative,4
t9 t7 t6 t1,,negative,4
t9 t2 t1 t2,,negative,4
t7 t8 t2 t0 t8,5.0,positive,5
t7 t6 t7 t5 t2,5.0,positive,5
t0 t5 t6 t0 t0,4.0,positive,5
t0 t2 t7 t2 t0,4.0,positive,5
t0 t2 t0 t9 t8,5.0,positive,5
t0 t6 t0 t5 t7,5.0,positive,5
t7 t1 t9 t7 t0,5.0,positive,5
t8 t6 t2 t6 t7,5.0,positive,5
t8 t7 t2 t0 t7,5.0,positive,5
t0 t0 t0 t2 t6,4.0,positive,5
t9 t1 t2 t9 t6,,negative,5
t1 t7 t5 t7 t1,,negative,5
t8 t7 t2 t5 t1,,negative,5
t5 t7 t9 t7 t7,,negative,5
t9 t7 t2 t6 t6,,negative,5
t8 t5 t9 t6 t7,,negative,5
t0 t2 t5 t9 t5,,negative,5
t7 t1 t8 t0 t2,,negative,5
t5 t5 t2 t0 t5,,negative,5
t6 t5 t9 t2 t7,,negative,5
t0 t0 t7 t9 t7 t0,5.0,positive,6
t8 t7 t7 t2 t5 t7,5.0,positive,6
t6 t9 t0 t6 t7 t6,4.0,positive,6
t2 t0 t7 t9 t5 t6,5.0,positive,6
t0 t2 t7 t5 t0 t0,4.0,positive,6
t6 t6 t5 t6 t0 t5,4.0,positive,6
t8 t7 t2 t0 t7 t2,6.0,positive,6
t0 t9 t2 t6 t2 t5,6.0,positive,6
t8 t7 t2 t2 t2 t2,6.0,positive,6
t7 t0 t7 t2 t5 t0,5.0,positive,6
t6 t6 t2 t5 t9 t8,,negative,6
t0 t5 t5 t5 t0 t7,,negative,6
t5 t0 t0 t1 t9 t7,,negative,6
t7 t8 t7 t8 t2 t8,,negative,6
t6 t0 t0 t5 t1 t9,,negative,6
t6 t8 t6 t5 t2 t9,,negative,6
t1 t8 t9 t8 t2 t2,,negative,6
t0 t0 t6 t2 t9 t6,,negative,6
t5 t5 t0 t1 t7 t2,,negative,6
t1 t9 t2 t1 t7 t1,,negative,6
t8 t8 t2 t2 t0 t7 t2,6.0,positive,7
t9 t7 t6 t2 t2 t2 t2,5.0,positive,7
t8 t7 t6 t1 t6 t0 t2,4.0,positive,7
t0 t5 t7 t9 t9 t2 t6,6.0,positive,7
t0 t2 t2 t5 t6 t6 t1,5.0,positive,7
t7 t0 t0 t9 t2 t6 t8,6.0,positive,7
t9 t8 t5 t2 t6 t5 t6,6.0,positive,7
t0 t5 t1 t9 t2 t5 t0,6.0,positive,7
t6 t6 t0 t0 t8 t9 t6,5.0,positive,7
t7 t8 t8 t7 t0 t7 t8,7.0,positive,7
t5 t8 t7 t8 t8 t0 t6,,negative,7
t7 t9 t8 t8 t9 t2 t5,,negative,7
t9 t9 t5 t8 t1 t8 t7,,negative,7
t5 t9 t5 t6 t5 t1 t8,,negative,7
t9 t7 t5 t9 t9 t6 t2,,negative,7
t5 t2 t9 t6 t1 t1 t7,,negative,7
t1 t5 t8 t8 t8 t2 t2,,negative,7
t6 t1 t7 t8 t6 t8 t0,,negative,7
t0 t0 t6 t9 t0 t6 t9,,negative,7
t6 t2 t0 t1 t9 t7 t7,,negative,7
t9 t8 t5 t9 t2 t0 t7 t6,8.0,positive,8
t0 t9 t2 t0 t5 t5 t2 t0,8.0,positive,8
t2 t2 t0 t0 t5 t2 t6 t8,6.0,positive,8
t2 t9 t2 t5 t6 t9 t0 t8,7.0,positive,8
t9 t0 t2 t7 t0 t0 t0 t7,5.0,positive,8
t8 t9 t2 t6 t2 t8 t6 t0,7.0,positive,8
t8 t7 t0 t1 t7 t2 t0 t0,4.0,positive,8
t0 t5 t6 t8 t0 t2 t9 t1,6.0,positive,8
t0 t0 t2 t9 t2 t0 t6 t8,8.0,positive,8
t2 t9 t2 t5 t5 t9 t0 t8,7.0,positive,8
t7 t8 t0 t7 t0 t1 t7 t7,,negative,8
t7 t0 t9 t7 t8 t7 t9 t6,,negative,8
t6 t9 t8 t6 t9 t6 t2 t9,,negative,8
t1 t6 t0 t0 t5 t2 t6 t0,,negative,8
t0 t2 t6 t8 t1 t1 t7 t6,,negative,8
t5 t1 t9 t6 t6 t8 t7 t9,,negative,8
t8 t9 t7 t5 t9 t2 t2 t7,,negative,8
t9 t2 t9 t8 t1 t7 t7 t9,,negative,8
t9 t5 t8 t5 t0 t6 t8 t8,,negative,8
t7 t2 t8 t2 t1 t5 t5 t8,,negative,8
t8 t1 t2 t9 t0 t2 t9 t2 t6,5.0,positive,9
t8 t0 t8 t9 t0 t2 t2 t0 t6,7.0,positive,9
t7 t2 t7 t9 t2 t0 t7 t8 t0,8.0,positive,9
t8 t0 t7 t2 t0 t2 t9 t7 t0,8.0,positive,9
t0 t5 t6 t8 t5 t9 t7 t0 t5,7.0,positive,9
t8 t7 t9 t0 t7 t8 t9 t2 t0,5.0,positive,9
t6 t0 t5 t5 t2 t0 t6 t0 t0,5.0,positive,9
t0 t9 t7 t0 t7 t6 t6 t9 t8,8.0,positive,9
t7 t2 t5 t9 t7 t2 t6 t9 t8,8.0,positive,9
t9 t2 t2 t2 t8 t0 t8 t5 t6,8.0,positive,9
t9 t8 t2 t2 t5 t0 t8 t8 t0,,negative,9
t2 t6 t2 t0 t2 t7 t0 t0 t7,,negative,9
t1 t6 t9 t5 t8 t8 t6 t8 t8,,negative,9
t1 t6 t1 t7 t0 t8 t9 t2 t6,,negative,9
t0 t7 t2 t1 t8 t5 t1 t8 t5,,negative,9
t7 t0 t5 t8 t2 t2 t6 t5 t9,,negative,9
t5 t1 t7 t6 t5 t6 t7 t7 t9,,negative,9
t9 t6 t5 t5 t2 t6 t9 t2 t2,,negative,9
t1 t6 t7 t9 t9 t8 t7 t7 t9,,negative,9
t2 t2 t7 t0 t6 t5 t5 t5 t0,,negative,9
t7 t9 t2 t0 t5 t0 t1 t8 t5 t2,10.0,positive,10
t8 t0 t0 t2 t7 t2 t0 t0 t7 t8,7.0,positive,10
t9 t8 t5 t2 t0 t1 t2 t2 t7 t5,8.0,positive,10
t0 t2 t1 t9 t2 t5 t9 t6 t9 t8,10.0,positive,10
t7 t5 t0 t7 t2 t1 t6 t1 t9 t8,8.0,positive,10
t6 t9 t5 t6 t8 t0 t9 t7 t6 t1,7.0,positive,10
t2 t0 t8 t6 t9 t2 t0 t5 t0 t8,7.0,positive,10
t2 t7 t0 t8 t0 t0 t8 t0 t1 t6,9.0,positive,10
t9 t2 t0 t8 t7 t2 t7 t6 t7 t6,9.0,positive,10
