sample,parse_depth,type,length
t9,,negative,1
t113,,negative,1
t205,,negative,1
t49,,negative,1
t100,,negative,1
t178,,negative,1
t40,,negative,1
t136,,negative,1
t59,,negative,1
t50,,negative,1
t191 t88,2.0,positive,2
t191 t1,2.0,positive,2
t191 t100,2.0,positive,2
t75 t233,,negative,2
t201 t190,,negative,2
t158 t83,,negative,2
t141 t141,,negative,2
t203 t79,,negative,2
t16 t61,,negative,2
t28 t73,,negative,2
t181 t168,,negative,2
t61 t105,,negative,2
t32 t155,,negative,2
t141 t181 t222,3.0,positive,3
t141 t48 t222,3.0,positive,3
t119 t176 t222,3.0,positive,3
t119 t48 t222,3.0,positive,3
t141 t176 t110,3.0,positive,3
t119 t183 t222,3.0,positive,3
t119 t176 t110,3.0,positive,3
t24 t210 t110,3.0,positive,3
t141 t176 t222,3.0,positive,3
t119 t98 t222,3.0,positive,3
t68 t230 t141,,negative,3
t9 t98 t159,,negative,3
t164 t150 t160,,negative,3
t32 t132 t138,,negative,3
t75 t14 t73,,negative,3
t237 t65 t1,,negative,3
t186 t83 t33,,negative,3
t219 t184 t224,,negative,3
t48 t181 t229,,negative,3
t89 t150 t1,,negative,3
t24 t184 t217 t196,4.0,positive,4
t24 t176 t210 t184,4.0,positive,4
t119 t119 t222 t196,4.0,positive,4
t119 t154 t217 t196,4.0,positive,4
t141 t56 t235 t196,4.0,positive,4
t119 t166 t217 t159,4.0,positive,4
t141 t68 t235 t163,4.0,positive,4
t52 t93 t91 t1,4.0,positive,4
t24 t176 t210 t166,4.0,positive,4
t24 t210 t26 t56,4.0,positive,4
t119 t63 t25 t222,,negative,4
t164 t205 t113 t135,,negative,4
t32 t164 t230 t220,,negative,4
t216 t107 t168 t191,,negative,4
t4 t105 t127 t133,,negative,4
t75 t201 t184 t88,,negative,4
t159 t127 t26 t14,,negative,4
t203 t203 t109 t206,,negative,4
t40 t103 t61 t99,,negative,4
t107 t159 t32 t206,,negative,4
t141 t224 t154 t235 t159,5.0,positive,5
t73 t163 t105 t222 t159,4.0,positive,5
t24 t166 t217 t128 t138,4.0,positive,5
t141 t116 t49 t110 t196,5.0,positive,5
t157 t161 t93 t91 t100,5.0,positive,5
t0 t166 t217 t201 t138,4.0,positive,5
t52 t76 t134 t3 t88,5.0,positive,5
t152 t94 t166 t235 t163,4.0,positive,5
t187 t76 t236 t91 t88,5.0,positive,5
t141 t181 t190 t26 t163,5.0,positive,5
t155 t38 t190 t132 t216,,negative,5
t186 t16 t236 t104 t116,,negative,5
t57 t56 t15 t21 t25,,negative,5
t70 t158 t231 t57 t75,,negative,5
t160 t115 t9 t52 t104,,negative,5
t216 t229 t26 t220 t63,,negative,5
t203 t157 t14 t65 t1,,negative,5
t181 t103 t222 t190 t220,,negative,5
t137 t107 t157 t40 t73,,negative,5
t176 t127 t187 t104 t201,,negative,5
t24 t181 t233 t224 t168 t222,6.0,positive,6
t152 t23 t9 t14 t26 t68,4.0,positive,6
t87 t65 t181 t76 t3 t1,6.0,positive,6
t158 t205 t94 t116 t116 t159,4.0,positive,6
t116 t157 t45 t94 t98 t128,5.0,positive,6
t52 t227 t110 t15 t91 t1,6.0,positive,6
t52 t134 t107 t236 t49 t88,6.0,positive,6
t119 t73 t133 t26 t87 t199,5.0,positive,6
t157 t168 t76 t134 t3 t100,5.0,positive,6
t141 t210 t227 t222 t163 t105,6.0,positive,6
t130 t91 t5 t119 t98 t28,,negative,6
t219 t105 t168 t199 t54 t56,,negative,6
t15 t215 t63 t178 t237 t45,,negative,6
t205 t21 t42 t217 t88 t215,,negative,6
t229 t190 t79 t88 t95 t215,,negative,6
t104 t150 t104 t236 t146 t56,,negative,6
t154 t28 t38 t68 t146 t134,,negative,6
t199 t135 t196 t10 t237 t133,,negative,6
t33 t163 t26 t113 t104 t114,,negative,6
t83 t89 t83 t222 t24 t229,,negative,6
t152 t163 t68 t178 t98 t5 t159,6.0,positive,7
t73 t23 t127 t42 t25 t45 t159,5.0,positive,7
t157 t150 t42 t205 t236 t49 t100,6.0,positive,7
t119 t113 t224 t216 t201 t0 t75,5.0,positive,7
t38 t25 t93 t152 t93 t215 t1,6.0,positive,7
t141 t176 t210 t224 t25 t83 t107,7.0,positive,7
t152 t163 t184 t183 t210 t110 t163,6.0,positive,7
t119 t138 t201 t28 t115 t9 t110,6.0,positive,7
t73 t163 t176 t25 t25 t68 t196,5.0,positive,7
t4 t216 t23 t150 t157 t68 t163,5.0,positive,7
t68 t141 t24 t152 t176 t178 t73,,negative,7
t28 t205 t83 t148 t146 t184 t141,,negative,7
t230 t5 t119 t168 t229 t166 t107,,negative,7
t230 t110 t190 t183 t224 t87 t107,,negative,7
t236 t135 t25 t148 t204 t94 t9,,negative,7
t130 t213 t56 t128 t134 t129 t132,,negative,7
t134 t103 t35 t119 t198 t127 t48,,negative,7
t190 t215 t73 t52 t133 t163 t56,,negative,7
t87 t95 t141 t105 t159 t79 t104,,negative,7
t94 t65 t63 t206 t184 t57 t224,,negative,7
t141 t98 t73 t23 t75 t201 t216 t159,7.0,positive,8
t135 t229 t115 t35 t199 t35 t91 t100,6.0,positive,8
t141 t196 t132 t157 t109 t181 t128 t138,6.0,positive,8
t176 t222 t138 t201 t140 t93 t91 t88,7.0,positive,8
t24 t150 t25 t48 t135 t45 t98 t163,8.0,positive,8
t157 t134 t135 t98 t107 t216 t49 t88,7.0,positive,8
t24 t56 t135 t114 t140 t89 t166 t135,7.0,positive,8
t24 t190 t231 t73 t210 t157 t83 t107,6.0,positive,8
t141 t224 t184 t135 t201 t119 t132 t93,6.0,positive,8
t210 t165 t116 t49 t110 t15 t215 t1,7.0,positive,8
t105 t38 t63 t42 t187 t152 t5 t183,,negative,8
