sample,parse_depth,type,length
t110,,negative,1
t81,,negative,1
t31,,negative,1
t111,,negative,1
t5,,negative,1
t50,,negative,1
t90,,negative,1
t21,,negative,1
t29,,negative,1
t27,,negative,1
t44 t54,2.0,positive,2
t73 t77,2.0,positive,2
t50 t76,2.0,positive,2
t60 t76,2.0,positive,2
t46 t10,2.0,positive,2
t4 t46,2.0,positive,2
t41 t46,2.0,positive,2
t4 t76,2.0,positive,2
t93 t106,2.0,positive,2
t93 t54,2.0,positive,2
t4 t30,,negative,2
t36 t100,,negative,2
t100 t17,,negative,2
t3 t46,,negative,2
t13 t7,,negative,2
t107 t44,,negative,2
t17 t61,,negative,2
t91 t95,,negative,2
t91 t0,,negative,2
t67 t88,,negative,2
t28 t8 t77,3.0,positive,3
t19 t84 t76,3.0,positive,3
t87 t48 t106,3.0,positive,3
t36 t100 t51,3.0,positive,3
t97 t33 t54,3.0,positive,3
t60 t97 t5,3.0,positive,3
t103 t33 t67,3.0,positive,3
t80 t67 t106,3.0,positive,3
t60 t97 t24,3.0,positive,3
t103 t34 t46,3.0,positive,3
t53 t93 t111,,negative,3
t82 t40 t95,,negative,3
t67 t75 t5,,negative,3
t74 t17 t44,,negative,3
t61 t103 t87,,negative,3
t44 t28 t48,,negative,3
t40 t67 t22,,negative,3
t81 t106 t107,,negative,3
t34 t82 t90,,negative,3
t56 t72 t15,,negative,3
t93 t103 t54 t30,4.0,positive,4
t76 t76 t56 t87,4.0,positive,4
t18 t56 t89 t87,4.0,positive,4
t107 t10 t14 t36,4.0,positive,4
t107 t74 t13 t18,4.0,positive,4
t88 t4 t93 t10,4.0,positive,4
t78 t53 t28 t106,4.0,positive,4
t33 t10 t50 t87,4.0,positive,4
t18 t103 t89 t87,4.0,positive,4
t19 t104 t30 t46,4.0,positive,4
t22 t32 t24 t53,,negative,4
t24 t2 t15 t104,,negative,4
t10 t103 t72 t15,,negative,4
t104 t81 t82 t54,,negative,4
t40 t22 t48 t36,,negative,4
t53 t105 t75 t93,,negative,4
t87 t42 t51 t78,,negative,4
t2 t77 t103 t38,,negative,4
t48 t69 t46 t4,,negative,4
t51 t13 t21 t76,,negative,4
t74 t87 t8 t4 t87,5.0,positive,5
t100 t9 t67 t108 t41,4.0,positive,5
t87 t0 t106 t69 t10,5.0,positive,5
t107 t67 t5 t51 t77,5.0,positive,5
t76 t54 t9 t46 t77,5.0,positive,5
t32 t38 t2 t108 t41,4.0,positive,5
t82 t82 t28 t51 t77,5.0,positive,5
t36 t58 t28 t41 t106,5.0,positive,5
t76 t84 t61 t56 t87,5.0,positive,5
t46 t22 t54 t95 t110,4.0,positive,5
t7 t4 t21 t36 t82,,negative,5
t54 t8 t45 t107 t41,,negative,5
t75 t22 t104 t15 t12,,negative,5
t14 t91 t12 t87 t41,,negative,5
t30 t2 t53 t75 t73,,negative,5
t93 t107 t46 t19 t18,,negative,5
t46 t40 t51 t8 t26,,negative,5
t8 t12 t106 t54 t104,,negative,5
t5 t74 t7 t103 t7,,negative,5
t0 t21 t74 t73 t34,,negative,5
t46 t80 t54 t27 t50 t108,6.0,positive,6
t30 t50 t34 t107 t76 t24,4.0,positive,6
t103 t95 t5 t78 t21 t46,6.0,positive,6
t103 t61 t87 t0 t100 t8,5.0,positive,6
t50 t54 t50 t31 t84 t14,6.0,positive,6
t54 t51 t87 t50 t80 t41,5.0,positive,6
t80 t41 t41 t46 t74 t9,5.0,positive,6
t111 t22 t103 t54 t95 t111,6.0,positive,6
t46 t108 t90 t32 t74 t2,6.0,positive,6
t40 t78 t28 t38 t87 t27,4.0,positive,6
t76 t67 t76 t103 t51 t9,,negative,6
t106 t12 t2 t84 t93 t26,,negative,6
t30 t3 t41 t30 t81 t76,,negative,6
t72 t13 t3 t8 t107 t51,,negative,6
t107 t54 t22 t105 t105 t78,,negative,6
t111 t103 t33 t33 t78 t15,,negative,6
t54 t105 t60 t17 t53 t28,,negative,6
t22 t9 t42 t110 t81 t41,,negative,6
t73 t34 t95 t58 t80 t28,,negative,6
t107 t54 t111 t78 t28 t9,,negative,6
t44 t80 t108 t77 t38 t50 t51,7.0,positive,7
t36 t69 t84 t5 t95 t78 t18,6.0,positive,7
t58 t87 t46 t28 t24 t61 t54,7.0,positive,7
t111 t107 t80 t41 t12 t56 t49,6.0,positive,7
t40 t61 t51 t60 t28 t84 t14,6.0,positive,7
t103 t10 t50 t22 t87 t74 t18,5.0,positive,7
t15 t32 t54 t4 t69 t50 t108,7.0,positive,7
t61 t77 t100 t106 t54 t106 t19,6.0,positive,7
t111 t9 t77 t41 t36 t54 t107,6.0,positive,7
t58 t95 t87 t21 t95 t50 t24,7.0,positive,7
t77 t103 t82 t88 t91 t28 t44,,negative,7
t32 t42 t53 t100 t7 t82 t78,,negative,7
t4 t72 t5 t12 t33 t22 t34,,negative,7
t76 t44 t26 t34 t46 t91 t28,,negative,7
t9 t32 t103 t93 t61 t38 t7,,negative,7
t111 t19 t69 t31 t8 t33 t9,,negative,7
t81 t94 t17 t33 t97 t76 t81,,negative,7
t18 t58 t69 t41 t27 t15 t3,,negative,7
t32 t12 t4 t29 t0 t108 t105,,negative,7
t69 t18 t17 t46 t31 t61 t80,,negative,7
t69 t51 t36 t36 t58 t106 t3 t30,4.0,positive,8
t103 t108 t32 t50 t50 t111 t44 t54,8.0,positive,8
t2 t15 t28 t100 t9 t84 t111 t87,7.0,positive,8
t74 t87 t106 t77 t106 t41 t84 t93,8.0,positive,8
t27 t7 t58 t110 t0 t87 t106 t93,6.0,positive,8
t95 t29 t46 t9 t44 t80 t50 t8,6.0,positive,8
t44 t95 t50 t36 t41 t78 t48 t24,6.0,positive,8
t10 t61 t50 t28 t58 t51 t45 t87,7.0,positive,8
t107 t34 t33 t58 t46 t36 t80 t74,7.0,positive,8
t28 t111 t84 t90 t4 t69 t50 t108,8.0,positive,8
t0 t28 t21 t30 t87 t29 t8 t103,,negative,8
t10 t30 t49 t44 t105 t32 t90 t45,,negative,8
t61 t24 t80 t104 t32 t34 t75 t40,,negative,8
t97 t61 t72 t0 t53 t89 t7 t9,,negative,8
t31 t19 t69 t18 t51 t13 t80 t90,,negative,8
t74 t105 t51 t103 t49 t36 t12 t45,,negative,8
t21 t42 t82 t41 t67 t24 t29 t26,,negative,8
t54 t54 t17 t22 t24 t24 t27 t51,,negative,8
t49 t95 t73 t34 t15 t31 t82 t74,,negative,8
t44 t30 t58 t75 t38 t75 t9 t60,,negative,8
t74 t41 t89 t45 t26 t80 t74 t50 t81,7.0,positive,9
t58 t95 t14 t49 t0 t67 t110 t0 t10,6.0,positive,9
t14 t46 t87 t95 t50 t51 t78 t3 t77,9.0,positive,9
t30 t14 t67 t72 t111 t103 t89 t50 t8,7.0,positive,9
t104 t28 t12 t27 t106 t49 t91 t94 t87,8.0,positive,9
t67 t51 t77 t53 t77 t87 t87 t87 t87,8.0,positive,9
t31 t54 t58 t80 t49 t4 t91 t95 t111,7.0,positive,9
t46 t80 t90 t107 t2 t34 t18 t36 t27,8.0,positive,9
t22 t54 t27 t77 t3 t60 t87 t36 t54,6.0,positive,9
t74 t87 t29 t51 t3 t28 t3 t76 t108,9.0,positive,9
t56 t75 t69 t45 t12 t0 t30 t69 t3,,negative,9
t14 t49 t2 t32 t77 t72 t53 t100 t45,,negative,9
t74 t14 t111 t2 t41 t9 t110 t4 t5,,negative,9
t27 t0 t69 t3 t58 t13 t5 t87 t69,,negative,9
t80 t72 t30 t0 t74 t7 t56 t76 t77,,negative,9
t87 t3 t27 t14 t81 t97 t93 t104 t26,,negative,9
t89 t49 t51 t73 t22 t58 t14 t2 t51,,negative,9
t12 t69 t9 t87 t60 t88 t27 t17 t33,,negative,9
t60 t28 t3 t19 t60 t17 t36 t108 t56,,negative,9
t50 t56 t42 t103 t41 t48 t56 t19 t8,,negative,9
t61 t77 t95 t34 t80 t36 t74 t38 t2 t27,10.0,positive,10
t58 t56 t88 t14 t106 t8 t34 t46 t111 t54,6.0,positive,10
t74 t88 t36 t100 t33 t18 t54 t12 t56 t77,7.0,positive,10
t29 t103 t13 t69 t10 t2 t89 t27 t36 t27,8.0,positive,10
t107 t74 t104 t22 t69 t46 t50 t103 t3 t48,8.0,positive,10
t46 t50 t93 t10 t24 t80 t84 t50 t51 t111,10.0,positive,10
t56 t33 t77 t50 t8 t9 t54 t106 t2 t10,8.0,positive,10
t29 t30 t18 t103 t34 t2 t74 t87 t51 t77,7.0,positive,10
t97 t17 t41 t72 t54 t26 t41 t49 t24 t76,8.0,positive,10
t77 t94 t51 t19 t108 t18 t81 t41 t0 t8,8.0,positive,10
t73 t24 t84 t97 t45 t22 t74 t72 t40 t67,,negative,10
t5 t7 t107 t88 t45 t29 t110 t105 t105 t53,,negative,10
t7 t91 t81 t95 t44 t97 t78 t60 t60 t76,,negative,10
t67 t50 t56 t72 t61 t58 t19 t45 t73 t106,,negative,10
t111 t24 t3 t36 t38 t76 t9 t80 t7 t22,,negative,10
t53 t19 t58 t93 t18 t38 t29 t53 t15 t14,,negative,10
t82 t77 t7 t33 t19 t5 t58 t76 t72 t7,,negative,10
t106 t54 t91 t5 t103 t80 t3 t74 t106 t28,,negative,10
t56 t76 t3 t29 t93 t2 t82 t38 t76 t28,,negative,10
t19 t90 t2 t90 t22 t91 t48 t97 t24 t89,,negative,10
t87 t80 t49 t36 t0 t111 t36 t103 t9 t69 t111,8.0,positive,11
t41 t107 t87 t56 t50 t104 t49 t51 t0 t90 t58,8.0,positive,11
t74 t78 t108 t36 t7 t50 t87 t81 t0 t10 t4,8.0,positive,11
t18 t2 t82 t12 t2 t84 t30 t36 t81 t12 t18,6.0,positive,11
t60 t93 t84 t5 t34 t2 t95 t14 t44 t80 t8,8.0,positive,11
t14 t95 t111 t110 t30 t111 t36 t7 t50 t100 t106,8.0,positive,11
t73 t50 t51 t40 t60 t28 t95 t10 t2 t74 t77,8.0,positive,11
t61 t108 t8 t90 t69 t14 t0 t10 t106 t93 t87,7.0,positive,11
t91 t80 t97 t41 t50 t36 t93 t81 t93 t0 t76,10.0,positive,11
t58 t87 t34 t27 t110 t87 t74 t103 t78 t80 t111,8.0,positive,11
t67 t105 t95 t111 t93 t31 t94 t80 t48 t31 t105,,negative,11
t24 t21 t90 t51 t50 t106 t111 t94 t106 t53 t22,,negative,11
t73 t60 t19 t100 t32 t94 t18 t104 t87 t22 t87,,negative,11
t14 t50 t76 t31 t10 t107 t56 t32 t110 t106 t67,,negative,11
t42 t90 t15 t13 t74 t34 t110 t0 t40 t41 t15,,negative,11
t5 t78 t89 t8 t38 t2 t53 t91 t5 t60 t80,,negative,11
t73 t12 t73 t5 t87 t93 t73 t104 t29 t87 t105,,negative,11
t105 t74 t45 t4 t44 t22 t0 t111 t72 t53 t22,,negative,11
t72 t41 t38 t82 t44 t93 t38 t58 t105 t97 t81,,negative,11
t12 t78 t105 t28 t58 t50 t9 t15 t97 t0 t9,,negative,11
t95 t36 t91 t95 t29 t54 t95 t9 t84 t54 t111 t67,7.0,positive,12
