sample,parse_depth,type,length
t16,,negative,1
t7,,negative,1
t24,,negative,1
t74,,negative,1
t0,,negative,1
t15,,negative,1
t67,,negative,1
t42,,negative,1
t5,,negative,1
t88,,negative,1
t31 t79,2.0,positive,2
t95 t79,2.0,positive,2
t95 t82,2.0,positive,2
t2 t79,2.0,positive,2
t2 t82,2.0,positive,2
t31 t82,2.0,positive,2
t79 t16,,negative,2
t13 t28,,negative,2
t30 t31,,negative,2
t16 t0,,negative,2
t85 t18,,negative,2
t73 t43,,negative,2
t92 t56,,negative,2
t28 t30,,negative,2
t54 t43,,negative,2
t37 t18,,negative,2
t85 t61 t79,3.0,positive,3
t85 t61 t82,3.0,positive,3
t28 t77 t18,,negative,3
t53 t30 t43,,negative,3
t53 t24 t12,,negative,3
t36 t37 t44,,negative,3
t88 t30 t81,,negative,3
t42 t81 t18,,negative,3
t15 t0 t30,,negative,3
t43 t84 t7,,negative,3
t48 t37 t29,,negative,3
t85 t45 t95,,negative,3
t85 t90 t2 t29,4.0,positive,4
t85 t38 t2 t29,4.0,positive,4
t85 t50 t19 t82,4.0,positive,4
t85 t50 t19 t79,4.0,positive,4
t80 t92 t95 t67,,negative,4
t73 t2 t0 t60,,negative,4
t77 t12 t37 t24,,negative,4
t29 t90 t36 t18,,negative,4
t92 t24 t45 t80,,negative,4
t45 t12 t73 t73,,negative,4
t53 t42 t73 t5,,negative,4
t33 t56 t85 t48,,negative,4
t44 t92 t16 t92,,negative,4
t50 t18 t73 t79,,negative,4
t45 t15 t12 t30 t73,,negative,5
t7 t30 t19 t15 t28,,negative,5
t60 t44 t16 t84 t7,,negative,5
t82 t45 t55 t45 t50,,negative,5
t30 t36 t42 t15 t56,,negative,5
t45 t48 t45 t74 t30,,negative,5
t19 t19 t90 t92 t90,,negative,5
t7 t16 t95 t29 t53,,negative,5
t84 t81 t33 t67 t92,,negative,5
t19 t2 t81 t5 t33,,negative,5
t85 t55 t81 t45 t2 t29,5.0,positive,6
t85 t88 t81 t73 t2 t29,5.0,positive,6
t85 t33 t31 t85 t19 t79,6.0,positive,6
t85 t55 t81 t53 t2 t29,5.0,positive,6
t85 t33 t95 t85 t19 t79,6.0,positive,6
t85 t88 t81 t53 t2 t29,5.0,positive,6
